yaw,pitch,roll,p1,p2,p3,p4
-2.516083,0.0,0.0,0,1,0,0
-1.002061,0.0,0.0,0,1,0,0
3.24764,0.0,0.0,0,1,0,0
-1.003319,0.0,0.0,0,1,0,0
-2.748216,0.0,0.0,0,1,0,0
1.066772,0.0,0.0,0,1,0,0
1.065975,0.0,0.0,0,1,0,0
1.065578,0.0,0.0,0,1,0,0
-1.998876,0.0,0.0,0,1,0,0
1.43369,0.0,0.0,0,1,0,0
-2.515622,0.0,0.0,0,1,0,0
-0.403746,0.0,0.0,0,1,0,0
1.068429,0.0,0.0,0,1,0,0
-0.713199,0.0,0.0,0,1,0,0
-0.404375,0.0,0.0,0,1,0,0
-0.405571,0.0,0.0,0,1,0,0
1.43369,0.0,0.0,0,1,0,0
1.432264,0.0,0.0,0,1,0,0
-0.405971,0.0,0.0,0,1,0,0
1.433523,0.0,0.0,0,1,0,0
-0.405571,0.0,0.0,0,1,0,0
-0.404774,0.0,0.0,0,1,0,0
-0.404145,0.0,0.0,0,1,0,0
1.069227,0.0,0.0,0,1,0,0
-0.074105,0.0,0.0,0,1,0,0
1.067401,0.0,0.0,0,1,0,0
-0.406201,0.0,0.0,0,1,0,0
1.432893,0.0,0.0,0,1,0,0
-0.715884,0.0,0.0,0,1,0,0
-1.004681,0.0,0.0,0,1,0,0
-4.145,0.0,0.0,0,1,0,0
-0.404544,0.0,0.0,0,1,0,0
-2.264361,0.0,0.0,0,1,0,0
-0.711371,0.0,0.0,0,1,0,0
1.434319,0.0,0.0,0,1,0,0
1.068429,0.0,0.0,0,1,0,0
-0.405172,0.0,0.0,0,1,0,0
1.067003,0.0,0.0,0,1,0,0
1.432662,0.0,0.0,0,1,0,0
-1.999506,0.0,0.0,0,1,0,0
-0.713828,0.0,0.0,0,1,0,0
1.068597,0.0,0.0,0,1,0,0
1.434319,0.0,0.0,0,1,0,0
3.248836,0.0,0.0,0,1,0,0
-0.404145,0.0,0.0,0,1,0,0
1.434089,0.0,0.0,0,1,0,0
1.43346,0.0,0.0,0,1,0,0
-0.076161,0.0,0.0,0,1,0,0
-0.406201,0.0,0.0,0,1,0,0
1.0678,0.0,0.0,0,1,0,0
1.825235,0.0,0.0,0,1,0,0
-0.7128,0.0,0.0,0,1,0,0
-0.403346,0.0,0.0,0,1,0,0
-0.404605,0.0,0.0,0,1,0,0
-0.406033,0.0,0.0,0,1,0,1
1.435116,0.0,0.0,0,1,0,1
-0.71303,0.0,0.0,0,1,0,1
1.068429,0.0,0.0,0,1,0,1
-0.405571,0.0,0.0,0,1,0,1
-0.715884,0.0,0.0,0,1,0,1
1.431634,0.0,0.0,0,1,0,1
-0.71326,0.0,0.0,0,1,0,1
1.066772,0.0,0.0,0,1,0,1
1.065975,0.0,0.0,0,1,0,1
-2.514197,0.0,0.0,0,1,0,1
-0.404544,0.0,0.0,0,1,0,1
-0.713199,0.0,0.0,0,1,0,1
-0.713199,0.0,0.0,0,1,0,1
-2.516083,0.0,0.0,0,1,0,1
3.245587,0.0,0.0,0,1,0,1
-0.407626,0.0,0.0,0,1,0,1
0.723444,0.0,0.0,0,1,0,1
1.431865,0.0,0.0,0,1,0,1
-0.406201,0.0,0.0,0,1,0,1
2.43157,0.0,0.0,0,1,0,1
1.068828,0.0,0.0,0,1,0,1
1.434089,0.0,0.0,0,1,0,1
2.82656,0.0,0.0,0,1,0,1
-0.713199,0.0,0.0,0,1,0,1
1.432662,0.0,0.0,0,1,0,1
1.067401,0.0,0.0,0,1,0,1
1.82358,0.0,0.0,0,1,0,1
-2.515853,0.0,0.0,0,1,0,1
-0.714792,0.0,0.0,0,1,0,1
1.066605,0.0,0.0,0,1,0,1
-0.714856,0.0,0.0,0,1,0,1
1.0678,0.0,0.0,0,1,0,1
1.068429,0.0,0.0,0,1,0,1
1.434089,0.0,0.0,0,1,0,1
1.06757,0.0,0.0,0,1,0,1
1.43346,0.0,0.0,0,1,0,1
-2.750102,0.0,0.0,0,1,0,1
-1.002858,0.0,0.0,0,1,0,1
-0.713597,0.0,0.0,0,1,0,1
1.432264,0.0,0.0,0,1,0,1
1.067401,0.0,0.0,0,1,0,1
1.431865,0.0,0.0,0,1,0,1
-0.405971,0.0,0.0,0,1,0,1
-1.004515,0.0,0.0,0,1,0,1
2.244195,0.0,0.0,0,1,0,1
2.827586,0.0,0.0,0,1,0,1
-0.404774,0.0,0.0,0,1,0,1
1.432662,0.0,0.0,0,1,0,1
-0.713828,0.0,0.0,0,1,0,1
-0.715653,0.0,0.0,0,1,0,1
-0.406998,0.0,0.0,0,1,0,1
-0.713366,0.0,0.0,0,1,0,1
-0.716115,0.0,0.0,0,1,0,1
-0.407859,0.0,0.0,0,1,0,1
1.067171,0.0,0.0,0,1,1,0
-0.404375,0.0,0.0,0,1,1,0
-0.71303,0.0,0.0,0,1,1,0
1.825235,0.0,0.0,0,1,1,0
1.067171,0.0,0.0,0,1,1,0
-0.404544,0.0,0.0,0,1,1,0
-0.715254,0.0,0.0,0,1,1,0
1.064716,0.0,0.0,0,1,1,0
1.433061,0.0,0.0,0,1,1,0
1.433061,0.0,0.0,0,1,1,0
-0.715087,0.0,0.0,0,1,1,0
-0.403915,0.0,0.0,0,1,1,0
-0.403516,0.0,0.0,0,1,1,0
-2.515056,0.0,0.0,0,1,1,0
1.824378,0.0,0.0,0,1,1,0
-0.404943,0.0,0.0,0,1,1,0
1.066374,0.0,0.0,0,1,1,0
-0.405971,0.0,0.0,0,1,1,0
-0.715653,0.0,0.0,0,1,1,0
1.433292,0.0,0.0,0,1,1,0
-2.514197,0.0,0.0,0,1,1,0
-0.713429,0.0,0.0,0,1,1,0
-0.71303,0.0,0.0,0,1,1,0
1.43283,0.0,0.0,0,1,1,0
-0.407229,0.0,0.0,0,1,1,0
-0.715023,0.0,0.0,0,1,1,0
1.43021,0.0,0.0,0,1,1,0
1.431072,0.0,0.0,0,1,1,0
-2.51688,0.0,0.0,0,1,1,0
-0.40683,0.0,0.0,0,1,1,0
1.068828,0.0,0.0,0,1,1,0
-0.404145,0.0,0.0,0,1,1,0
-2.514825,0.0,0.0,0,1,1,0
1.067401,0.0,0.0,0,1,1,0
1.066772,0.0,0.0,0,1,1,0
1.066374,0.0,0.0,0,1,1,0
2.825135,0.0,0.0,0,1,1,0
1.065347,0.0,0.0,0,1,1,0
1.430607,0.0,0.0,0,1,1,0
-0.715653,0.0,0.0,0,1,1,0
-0.406998,0.0,0.0,0,1,1,0
2.826392,0.0,0.0,0,1,1,0
