raw yaw,kal yaw,p1,p2,p3,p4
93.795227,96.846497,1,3,0,0
96.730797,99.77655,1,3,0,0
100.809937,103.864784,1,3,0,0
108.041504,111.101181,1,3,0,0
117.933693,120.99897,1,3,0,0
131.053833,134.137817,1,3,0,0
-77.482536,-47.905533,2,1,0,0
-70.32769,-40.745056,2,1,0,0
-58.340736,-28.620214,2,1,0,0
-47.204441,-17.530291,2,1,0,0
-43.059067,-13.54618,2,1,0,0
-24.291847,5.310749,2,1,0,0
-16.944363,12.694406,2,1,0,0
-8.96876,20.729727,2,1,0,0
-0.171022,29.535942,2,1,0,0
8.24296,37.86504,2,1,0,0
17.179667,46.807251,2,1,0,0
24.861683,54.482357,2,1,0,0
32.059822,61.684372,2,1,0,0
38.653145,68.24305,2,1,0,0
45.125534,74.738327,2,1,0,0
50.764694,80.34523,2,1,0,0
56.229092,85.823418,2,1,0,0
57.747231,87.337151,2,1,0,0
72.515938,102.329788,2,1,0,0
81.897293,111.588692,2,1,0,0
87.93412,117.60791,2,1,0,0
91.60807,121.178932,2,1,0,0
91.840561,121.429749,2,1,0,0
92.035004,121.560394,2,1,0,0
92.207855,121.811134,2,1,0,0
93.157761,122.727951,2,1,0,0
94.582878,124.101761,2,1,0,0
95.782494,125.343216,2,1,0,0
100.32579,129.860275,2,1,0,0
108.558632,138.202972,2,1,0,0
117.606628,147.277237,2,1,0,0
130.292984,160.184708,2,1,0,0
145.431961,175.331055,2,1,0,0
159.332764,-170.923859,2,1,0,0
170.60762,-159.729294,2,1,0,0
176.512207,-153.925766,2,1,0,0
-179.286438,150.955551,2,1,0,0
-177.196045,-147.695984,2,1,0,0
-177.019302,-147.465286,2,1,0,0
-176.822662,-147.344269,2,1,0,0
-176.174988,-146.617905,2,1,0,0
-174.619492,-145.016541,2,1,0,0
-172.360992,-142.791245,2,1,0,0
-167.548172,-137.841446,2,1,0,0
-160.172577,-130.522141,2,1,0,0
-149.967728,-120.33168,2,1,0,0
-137.074219,-107.339157,2,1,0,0
-122.944725,-93.171509,2,1,0,0
-110.634117,-80.867798,2,1,0,0
-101.363541,-71.697884,2,1,0,0
-94.599617,-64.96843,2,1,0,0
-90.177765,-60.594662,2,1,0,0
-87.773201,-58.192879,2,1,0,0
-87.127922,-57.557076,2,1,0,0
-86.127769,-56.522171,2,1,0,0
-86.243759,-56.573662,2,1,0,0
-85.157455,-55.539158,2,1,0,0
-82.673073,-53.09882,2,1,0,0
-77.545036,-47.978218,2,1,0,0
-69.778496,-40.121075,2,1,0,0
-58.622303,-28.922276,2,1,0,0
-47.266064,-17.593843,2,1,0,0
-43.11356,-13.531432,2,1,0,0
-37.218323,-7.671317,2,1,0,0
-31.269648,-1.679839,2,1,0,0
-24.373436,5.262113,2,1,0,0
-17.092274,12.544963,2,1,0,0
-8.991279,20.733433,2,1,0,0
-0.329508,29.407019,2,1,0,0
8.194461,37.83955,2,1,0,0
17.000795,46.639999,2,1,0,0
24.754677,54.353374,2,1,0,0
31.854507,61.44812,2,1,0,0
38.520992,68.156578,2,1,0,0
44.777348,74.392967,2,1,0,0
50.494209,80.097519,2,1,0,0
56.194157,85.809425,2,1,0,0
56.957146,86.515343,2,1,0,0
71.558739,101.398987,2,1,0,0
82.584801,112.320053,2,1,0,0
87.957657,117.62545,2,1,0,0
91.640282,121.169678,2,1,0,0
91.87011,121.402794,2,1,0,0
92.074425,121.650429,2,1,0,0
92.259354,121.857536,2,1,0,0
93.596619,123.106888,2,1,0,0
93.795197,123.322609,2,1,0,0
95.373886,124.90799,2,1,0,0
99.807236,129.382217,2,1,0,0
106.906494,136.559494,2,1,0,0
116.760529,146.486145,2,1,0,0
131.491959,161.43837,2,1,0,0
144.862762,174.688202,2,1,0,0
160.007996,-170.229553,2,1,0,0
170.028214,-160.300949,2,1,0,0
177.583206,-152.825287,2,1,0,0
-179.274887,150.984283,2,1,0,0
-177.616241,-148.099716,2,1,0,0
-176.554092,-147.034195,2,1,0,0
-176.362885,-146.798859,2,1,0,0
-176.134262,-146.581833,2,1,0,0
-175.011795,-145.400711,2,1,0,0
-172.279083,-142.715988,2,1,0,0
-167.498108,-137.793808,2,1,0,0
-160.279846,-130.60614,2,1,0,0
-150.482391,-120.873833,2,1,0,0
-137.094101,-107.363503,2,1,0,0
-124.352829,-94.615868,2,1,0,0
-110.564369,-80.755219,2,1,0,0
-101.42424,-71.81012,2,1,0,0
-94.587173,-64.992157,2,1,0,0
-89.707321,-60.201023,2,1,0,0
-87.69529,-58.123043,2,1,0,0
-86.665085,-57.082569,2,1,0,0
-86.041939,-56.455616,2,1,0,0
-85.782394,-56.08873,2,1,0,0
-84.297272,-54.678982,2,1,0,0
-82.139557,-52.58551,2,1,0,0
-76.99395,-47.371403,2,1,0,0
-69.553642,-39.936878,2,1,0,0
-58.560452,-28.86661,2,1,0,0
-47.376316,-17.696121,2,1,0,0
-43.147442,-13.597964,2,1,0,0
-37.328461,-7.768878,2,1,0,0
-31.433022,-1.823896,2,1,0,0
-24.434198,5.184258,2,1,0,0
-17.124704,12.534764,2,1,0,0
-9.288967,20.466078,2,1,0,0
-0.686267,28.976706,2,1,0,0
8.145073,37.790993,2,1,0,0
16.745872,46.364632,2,1,0,0
24.461145,54.117821,2,1,0,0
31.769871,61.390167,2,1,0,0
38.544323,68.151291,2,1,0,0
44.777977,74.406448,2,1,0,0
50.765354,80.308495,2,1,0,0
56.283543,85.850983,2,1,0,0
57.550705,87.127815,2,1,0,0
71.943977,101.714661,2,1,0,0
81.490318,111.233978,2,1,0,0
87.444283,117.094582,2,1,0,0
90.777664,120.353775,2,1,0,0
92.279961,121.834579,2,1,0,0
92.081764,121.663483,2,1,0,0
93.02887,122.590843,2,1,0,0
93.206467,122.74472,2,1,0,0
93.79776,123.338341,2,1,0,0
96.284142,125.823967,2,1,0,0
100.815147,130.429657,2,1,0,0
107.484962,137.128311,2,1,0,0
116.776283,146.503555,2,1,0,0
131.392334,161.300735,2,1,0,0
145.33902,175.232513,2,1,0,0
