x,y,z
-0.64579,-0.76352
-0.64447,-0.76463
-0.64447,-0.76463
-0.64479,-0.76436
-0.64551,-0.76375
-0.64571,-0.76358
-0.64576,-0.76354
-0.64527,-0.76396
-0.64571,-0.76358
-0.64414,-0.7649
-0.64515,-0.76406
-0.64563,-0.76365
-0.64419,-0.76487
-0.64507,-0.76412
-0.64567,-0.76362
-0.64434,-0.76473
-0.64567,-0.76362
-0.64571,-0.76358
-0.64455,-0.76456
-0.64478,-0.76436
-0.64503,-0.76416
-0.64499,-0.76419
-0.64507,-0.76412
-0.64483,-0.76433
-0.64495,-0.76423
-0.6449,-0.76426
-0.64423,-0.76483
-0.64556,-0.76371
-0.64411,-0.76494
-0.64483,-0.76433
-0.64451,-0.76459
-0.64471,-0.76443
-0.64547,-0.76378
-0.64727,-0.76226
-0.64631,-0.76308
-0.64495,-0.76422
-0.64657,-0.76286
-0.67041,-0.74199
-0.68272,-0.73068
-0.69849,-0.71562
-0.71715,-0.69692
-0.73225,-0.68104
-0.75367,-0.65726
-0.78832,-0.61526
-0.82729,-0.56177
-0.86494,-0.50188
-0.90064,-0.43456
-0.91181,-0.41061
-0.92125,-0.38898
-0.9306,-0.36604
-0.93803,-0.34656
-0.94299,-0.33282
-0.94725,-0.3205
-0.94827,-0.31746
-0.94872,-0.3161
-0.94832,-0.3173
-0.94858,-0.31655
-0.94732,-0.3203
-0.94983,-0.31276
-0.94954,-0.31365
-0.94933,-0.31429
-0.95095,-0.30934
-0.94941,-0.31405
-0.94967,-0.31324
-0.94896,-0.31539
-0.94845,-0.31692
-0.94867,-0.31627
-0.94896,-0.31539
-0.94817,-0.31777
-0.94903,-0.31518
-0.9488,-0.31588
-0.94902,-0.31523
-0.94925,-0.31453
-0.94939,-0.3141
-0.94925,-0.31453
-0.94938,-0.31413
-0.94896,-0.31539
-0.94926,-0.3145
-0.94969,-0.31318
-0.94868,-0.31624
-0.94877,-0.31597
-0.94868,-0.31624
-0.94847,-0.31685
-0.94857,-0.31658
-0.94852,-0.31673
-0.94938,-0.31413
-0.9494,-0.31407
-0.94952,-0.3137
-0.94893,-0.31547
-0.94888,-0.31563
-0.9493,-0.31437
-0.94923,-0.31459
-0.94952,-0.3137
-0.94902,-0.31523
-0.94992,-0.3125
-0.94921,-0.31465
-0.94909,-0.31502
-0.94943,-0.31397
-0.9493,-0.31437
-0.94942,-0.314
-0.94972,-0.31311
-0.94972,-0.31311
-0.94892,-0.31551
-0.94965,-0.31332
-0.94914,-0.31486
-0.94943,-0.31397
-0.94972,-0.31311
-0.94917,-0.31477
-0.94909,-0.31502
-0.94908,-0.31505
-0.94888,-0.31563
-0.9488,-0.31588
-0.94931,-0.31434
-0.9493,-0.31437
-0.94921,-0.31465
-0.94914,-0.31486
-0.95042,-0.31096
-0.94985,-0.31271
-0.95013,-0.31185
-0.94986,-0.31268
-0.94986,-0.31268
-0.94894,-0.31544
-0.95008,-0.312
-0.94931,-0.31434
-0.94904,-0.31517
-0.94889,-0.3156
-0.94868,-0.31624
-0.94861,-0.31645
-0.94918,-0.31474
-0.94889,-0.3156
-0.94898,-0.31532
-0.94867,-0.31627
-0.94888,-0.31563
-0.95022,-0.31157
-0.94902,-0.31523
-0.94923,-0.31459
-0.949,-0.31526
-0.94902,-0.31523
-0.94935,-0.31421
-0.94949,-0.31379
-0.94985,-0.31271
-0.94871,-0.31615
-0.94913,-0.31489
-0.94921,-0.31465
-0.94893,-0.31547
-0.94985,-0.31271
-0.94942,-0.314
-0.94977,-0.31295
-0.94914,-0.31486
-0.94983,-0.31277
-0.94932,-0.31431
-0.94955,-0.31363
-0.94963,-0.31339
-0.94923,-0.31459
-0.94902,-0.31523
-0.949,-0.31526
-0.94922,-0.31462
-0.94943,-0.31397
-0.94933,-0.31428
-0.94935,-0.31421
-0.94971,-0.31314
-0.94992,-0.3125
-0.94949,-0.31381
-0.94979,-0.31289
-0.94916,-0.3148
-0.94999,-0.31227
-0.94886,-0.31569
-0.94936,-0.31418
-0.94924,-0.31455
-0.94959,-0.3135
-0.94935,-0.31421
-0.94865,-0.31633
-0.94843,-0.31697
-0.94906,-0.3151
-0.94964,-0.31335
-0.94873,-0.31609
-0.94863,-0.31639
-0.94923,-0.31459
-0.94993,-0.31246
-0.94949,-0.31379
-0.94814,-0.31786
-0.94964,-0.31335
-0.95005,-0.31209
-0.94934,-0.31425
-0.94956,-0.3136
-0.94912,-0.31492
-0.94962,-0.31342
-0.94933,-0.31428
-0.94991,-0.31253
-0.9484,-0.31707
-0.94956,-0.3136
-0.94963,-0.31339
-0.94926,-0.31449
-0.94905,-0.31514
-0.94956,-0.3136
-0.94984,-0.31274
-0.9496,-0.31347
-0.94926,-0.31449
-0.94968,-0.31322
-0.94975,-0.31301
-0.94997,-0.31233
-0.94922,-0.31462
-0.94934,-0.31425
-0.9483,-0.31737
-0.94869,-0.31621
-0.94857,-0.31658
-0.94774,-0.31904
-0.94771,-0.31912
-0.94828,-0.31743
-0.9488,-0.31588
-0.94899,-0.3153
-0.94944,-0.31395
-0.94979,-0.31289
-0.95818,-0.28618
-0.96479,-0.26303
-0.97014,-0.24256
-0.9743,-0.22524
-0.97713,-0.21263
-0.97957,-0.20113
-0.97971,-0.20044
-0.98033,-0.19739
-0.97967,-0.20061
-0.97967,-0.20061
-0.97966,-0.20068
-0.98043,-0.19685
-0.98071,-0.19546
-0.98024,-0.1978
-0.98023,-0.19784
-0.98088,-0.19464
-0.98042,-0.19693
-0.98086,-0.19472
-0.98115,-0.19324
-0.98105,-0.19377
-0.98055,-0.19629
-0.9805,-0.1965
-0.98039,-0.19706
-0.98039,-0.19706
-0.9808,-0.19502
-0.98086,-0.19472
-0.98115,-0.19324
-0.98083,-0.19485
-0.98098,-0.19411
-0.98122,-0.19287
-0.98094,-0.19431
-0.98104,-0.19378
-0.98143,-0.19183
-0.98108,-0.19361
-0.98094,-0.19431
-0.98096,-0.19423
-0.9814,-0.19196
-0.98109,-0.19357
-0.98152,-0.19138
-0.98141,-0.19192
-0.98152,-0.19134
-0.98109,-0.19353
-0.98127,-0.19266
-0.98092,-0.1944
-0.9811,-0.19349
-0.9813,-0.19249
-0.98034,-0.19733
-0.98081,-0.19498
-0.98065,-0.19576
-0.9808,-0.19502
-0.9808,-0.19502
-0.98095,-0.19427
-0.98126,-0.1927
-0.98083,-0.19489
-0.98096,-0.19419
-0.98079,-0.19506
-0.98093,-0.19435
-0.98078,-0.1951
-0.9814,-0.19196
-0.98094,-0.19431
-0.98108,-0.19361
-0.98091,-0.19448
-0.98109,-0.19357
-0.98119,-0.19304
-0.98122,-0.19287
-0.98122,-0.19287
-0.98147,-0.19163
-0.98104,-0.19378
-0.98071,-0.19548
-0.9809,-0.19452
-0.98116,-0.19321
-0.98058,-0.1961
-0.98104,-0.19382
-0.98057,-0.19618
-0.98091,-0.19448
-0.98107,-0.19365
-0.98087,-0.19465
-0.98136,-0.19216
-0.98119,-0.19304
-0.9813,-0.19246
-0.98153,-0.19129
-0.98123,-0.19283
-0.98129,-0.19253
-0.9813,-0.19249
-0.9809,-0.19451
-0.98098,-0.19411
-0.98113,-0.19332
-0.98081,-0.19498
-0.98069,-0.19559
-0.98036,-0.1972
-0.98083,-0.19485
-0.98053,-0.19638
-0.98051,-0.19646
-0.9802,-0.19802
-0.98022,-0.19793
-0.98036,-0.1972
-0.9808,-0.19502
-0.97945,-0.20166
-0.97961,-0.20089
-0.9798,-0.19999
-0.97998,-0.19909
-0.97898,-0.20397
-0.97966,-0.20065
-0.98073,-0.19538
-0.9806,-0.196
-0.98104,-0.19378
-0.98253,-0.1861
-0.98516,-0.17167
-0.98645,-0.16404
-0.9874,-0.15822
-0.98797,-0.15464
-0.98848,-0.15135
-0.98945,-0.14487
-0.9897,-0.14316
-0.98982,-0.1423
-0.98969,-0.14324
-0.98971,-0.14311
-0.99005,-0.14075
-0.99007,-0.14056
-0.99008,-0.14053
-0.98993,-0.14157
-0.99043,-0.13799
-0.9905,-0.13753
-0.99066,-0.13636
-0.99051,-0.13747
-0.99066,-0.13636
-0.99081,-0.13523
-0.99127,-0.13182
-0.99139,-0.13096
-0.99117,-0.13261
-0.99103,-0.13368
-0.99106,-0.13342
-0.9913,-0.13165
-0.99105,-0.13347
-0.99128,-0.13177
-0.99094,-0.13433
-0.99127,-0.13182
-0.99096,-0.13413
-0.99083,-0.13512
-0.99106,-0.1334
-0.99127,-0.13187
-0.99105,-0.13352
-0.99105,-0.13352
-0.99116,-0.13266
-0.99138,-0.13101
-0.99083,-0.13509
-0.99114,-0.13279
-0.99103,-0.13365
-0.99125,-0.132
-0.99104,-0.13357
-0.99105,-0.1335
-0.99093,-0.13436
-0.99114,-0.13284
-0.99124,-0.13205
-0.99137,-0.13109
-0.99138,-0.13104
-0.99156,-0.12969
-0.99113,-0.13292
-0.99114,-0.13284
-0.99133,-0.13139
-0.99111,-0.13304
-0.99123,-0.13218
-0.99122,-0.13223
-0.99144,-0.13053
-0.99166,-0.1289
-0.99123,-0.13218
-0.99156,-0.12969
-0.99167,-0.12877
-0.99165,-0.12895
-0.99155,-0.12976
-0.99144,-0.13055
-0.99134,-0.13134
-0.99144,-0.13057
-0.99164,-0.12904
-0.99163,-0.12915
-0.99156,-0.12969
-0.9912,-0.13238
-0.99134,-0.13134
-0.99099,-0.13391
-0.99156,-0.12969
-0.99109,-0.13317
-0.99166,-0.1289
-0.99121,-0.13231
-0.99141,-0.13078
-0.9913,-0.13159
-0.99142,-0.13073
-0.99173,-0.12833
-0.99141,-0.13078
-0.99175,-0.12821
-0.9912,-0.13236
-0.99141,-0.13078
-0.99124,-0.1321
-0.99131,-0.13152
-0.99134,-0.13134
-0.99132,-0.13144
-0.99124,-0.13205
-0.99092,-0.13449
-0.99109,-0.13317
-0.99112,-0.13297
-0.99155,-0.12974
-0.99155,-0.12974
-0.99089,-0.13469
-0.991,-0.13383
-0.99134,-0.13134
-0.9911,-0.13309
-0.99121,-0.13231
-0.9911,-0.13309
-0.99082,-0.13522
-0.99086,-0.13491
-0.99061,-0.13675
-0.99071,-0.13602
-0.99072,-0.13591
-0.99052,-0.13734
-0.99005,-0.14075
-0.9906,-0.13682
-0.99071,-0.13597
-0.99106,-0.13341
-0.993,-0.11807
-0.99697,-0.07784
-0.99735,-0.07272
-0.99741,-0.07186
-0.99711,-0.07598
-0.99721,-0.07467
-0.99754,-0.07011
-0.99748,-0.07097
-0.99764,-0.06872
-0.99759,-0.06942
-0.99759,-0.06935
-0.99765,-0.06851
-0.99777,-0.06677
-0.99765,-0.06851
-0.99765,-0.06854
-0.99765,-0.06856
-0.99759,-0.06942
-0.99765,-0.06859
-0.99769,-0.06786
-0.9977,-0.06773
-0.99776,-0.06687
-0.99775,-0.06703
-0.99786,-0.06534
-0.99775,-0.06711
-0.99775,-0.06703
-0.99786,-0.06542
-0.99775,-0.06709
-0.99786,-0.06537
-0.99757,-0.06967
-0.99775,-0.06708
-0.99762,-0.06889
-0.99769,-0.06789
-0.99774,-0.06719
-0.9977,-0.06781
-0.99775,-0.06698
-0.99775,-0.06698
-0.99774,-0.06716
-0.99781,-0.0662
-0.99781,-0.06615
-0.99781,-0.0662
-0.99764,-0.06867
-0.9977,-0.06781
-0.9977,-0.06776
-0.9977,-0.06776
-0.9977,-0.06784
-0.99771,-0.06768
-0.99765,-0.06857
-0.99765,-0.06857
-0.99771,-0.06771
-0.99753,-0.07023
-0.99754,-0.07014
-0.99752,-0.07036
-0.9977,-0.06779
-0.99771,-0.06771
-0.99776,-0.06693
-0.99753,-0.07028
-0.99764,-0.06867
-0.99765,-0.06854
-0.99775,-0.06703
-0.9977,-0.06776
-0.99759,-0.06945
-0.9977,-0.06781
-0.99776,-0.06695
-0.99775,-0.06698
-0.99781,-0.0662
-0.9977,-0.06784
-0.99747,-0.07116
-0.99775,-0.06703
-0.99764,-0.06872
-0.99765,-0.06859
-0.99792,-0.06442
-0.99758,-0.06955
-0.99776,-0.0669
-0.99758,-0.06959
-0.99763,-0.06877
-0.9977,-0.06784
-0.99752,-0.07041
-0.99775,-0.06711
-0.99753,-0.07019
-0.99714,-0.07562
-0.99735,-0.07277
-0.99708,-0.07639
-0.997,-0.07735
-0.99727,-0.07385
-0.99721,-0.07467
-0.99715,-0.07544
-0.99758,-0.06949
-0.99763,-0.0688
-0.99798,-0.06359
-0.99875,-0.04991
-0.99928,-0.03796
-0.99959,-0.02856
-0.99971,-0.02424
-0.99987,-0.01594
-0.99981,-0.01932
-0.99985,-0.01758
-0.99981,-0.01927
-0.99982,-0.01922
-0.9998,-0.01993
-0.9998,-0.02006
-0.99991,-0.01323
-0.99986,-0.01664
-0.99976,-0.02171
-0.99977,-0.02129
-0.99988,-0.01562
-0.99988,-0.01571
-0.9999,-0.01392
-0.9999,-0.01387
-0.99989,-0.01476
-0.99989,-0.01476
-0.99992,-0.01302
-0.99989,-0.0148
-0.99991,-0.01307
-0.99988,-0.01575
-0.9999,-0.01396
-0.99991,-0.01315
-0.99992,-0.0123
-0.99989,-0.01481
-0.99988,-0.0157
-0.99991,-0.01316
-0.99991,-0.01315
-0.99988,-0.0157
-0.99991,-0.01324
-0.9999,-0.01401
-0.99989,-0.01493
-0.99991,-0.01315
-0.99989,-0.01489
-0.99989,-0.01494
-0.99991,-0.01311
-0.9999,-0.01401
-0.99989,-0.0149
-0.99989,-0.0149
-0.9999,-0.014
-0.99989,-0.01481
-0.99991,-0.01311
-0.99988,-0.01567
-0.9999,-0.014
-0.99991,-0.01307
-0.99989,-0.01473
-0.99989,-0.01481
-0.99993,-0.01142
-0.99992,-0.01227
-0.99991,-0.01312
-0.99992,-0.01227
-0.99989,-0.0149
-0.99986,-0.01647
-0.99983,-0.01822
-0.99983,-0.01821
-0.99983,-0.01822
-0.99986,-0.01655
-0.99983,-0.0183
-0.99989,-0.01472
-0.99991,-0.01316
-0.99991,-0.01319
-0.9999,-0.01405
-0.99993,-0.0115
-0.99992,-0.0123
-0.99989,-0.01481
-0.99988,-0.01566
-0.99988,-0.01571
-0.99989,-0.01481
-0.9999,-0.01404
-0.9999,-0.01396
-0.99989,-0.01486
-0.99989,-0.01486
-0.9999,-0.014
-0.99988,-0.01575
-0.99991,-0.01328
-0.99992,-0.01247
-0.99991,-0.01324
-0.99994,-0.01069
-0.99992,-0.01239
-0.9999,-0.01405
-0.99992,-0.01239
-0.99989,-0.01494
-0.99991,-0.0132
-0.99989,-0.01494
-0.99992,-0.01239
-0.99991,-0.01324
-0.99992,-0.01239
-0.99995,-0.00983
-0.99992,-0.01244
-0.99995,-0.00987
-0.99991,-0.0132
-0.99993,-0.01146
-0.99979,-0.0204
-0.99981,-0.01946
-0.99984,-0.01777
-0.99984,-0.01763
-0.99983,-0.01852
-0.99987,-0.01588
-0.99992,-0.0125
-1.0,0.00106
-0.99977,0.02132
-0.9993,0.03731
-0.99892,0.04656
-0.99867,0.05162
-0.99858,0.0533
-0.99863,0.05242
-0.9988,0.04907
-0.99884,0.04824
-0.99875,0.04989
-0.99849,0.05491
-0.99825,0.05908
-0.9982,0.05993
-0.99835,0.05738
-0.99835,0.05738
-0.99835,0.05735
-0.99835,0.05742
-0.99835,0.05736
-0.99845,0.05567
-0.9985,0.05481
-0.9984,0.05655
-0.9984,0.05653
-0.99825,0.05911
-0.99835,0.05739
-0.99835,0.05739
-0.99835,0.05737
-0.99825,0.05906
-0.99815,0.06078
-0.99835,0.05736
-0.9983,0.05824
-0.99825,0.05908
-0.99835,0.05736
-0.99835,0.05736
-0.9982,0.05999
-0.99835,0.05739
-0.99845,0.05572
-0.99835,0.05741
-0.9982,0.05996
-0.9984,0.05655
-0.9983,0.05827
-0.9984,0.05658
-0.9983,0.05827
-0.99835,0.05741
-0.99845,0.05569
-0.9984,0.05658
-0.99859,0.05315
-0.99849,0.05489
-0.9984,0.05656
-0.99849,0.05486
-0.99854,0.05395
-0.99825,0.0591
-0.99859,0.05315
-0.9984,0.05653
-0.9984,0.0565
-0.9984,0.05655
-0.9982,0.05999
-0.9984,0.05655
-0.99826,0.05905
-0.9984,0.05655
-0.99835,0.05741
-0.99835,0.05736
-0.9983,0.05825
-0.9985,0.05484
-0.9984,0.05653
-0.99845,0.05567
-0.99845,0.0557
-0.99815,0.06078
-0.9981,0.06167
-0.99825,0.05911
-0.99835,0.05736
-0.99825,0.05906
-0.9983,0.05822
-0.99835,0.05736
-0.9983,0.05828
-0.9983,0.05825
-0.99835,0.05736
-0.99835,0.05739
-0.99815,0.06081
-0.99815,0.06078
-0.99815,0.06076
-0.99835,0.05741
-0.99863,0.0524
-0.99862,0.05245
-0.99853,0.05421
-0.99875,0.05
-0.99875,0.04997
-0.99883,0.04832
-0.99866,0.05168
-0.99853,0.05418
-0.99754,0.07005
-0.99465,0.1033
-0.98925,0.14624
-0.98602,0.1666
-0.98489,0.1732
-0.98447,0.17556
-0.98445,0.17564
-0.98458,0.17493
-0.985,0.17257
-0.98416,0.1773
-0.98353,0.18076
-0.9843,0.17651
-0.98443,0.17576
-0.98428,0.17663
-0.98485,0.17338
-0.98454,0.17519
-0.9844,0.17593
-0.9841,0.17763
-0.98396,0.17838
-0.98425,0.1768
-0.98455,0.1751
-0.98425,0.17677
-0.98394,0.17848
-0.98424,0.17685
-0.98452,0.17525
-0.98394,0.1785
-0.98407,0.1778
-0.98452,0.17527
-0.98437,0.17611
-0.98406,0.17783
-0.98407,0.1778
-0.98408,0.17775
-0.98422,0.17696
-0.98393,0.17855
-0.98407,0.17778
-0.98425,0.17678
-0.98396,0.1784
-0.98365,0.18008
-0.98377,0.17941
-0.98396,0.17836
-0.98409,0.17768
-0.98395,0.17845
-0.98484,0.17345
-0.98439,0.17599
-0.98454,0.17515
-0.98483,0.17351
-0.98469,0.17431
-0.98453,0.17522
-0.98469,0.17429
-0.98454,0.17517
-0.98377,0.17941
-0.98392,0.17862
-0.98436,0.17618
-0.98362,0.18027
-0.98377,0.17941
-0.98408,0.17771
-0.98363,0.18019
-0.98406,0.17782
-0.98393,0.17857
-0.98379,0.17934
-0.9841,0.17763
-0.98482,0.17355
-0.98454,0.17519
-0.98423,0.17687
-0.98452,0.17525
-0.98452,0.17529
-0.98452,0.17527
-0.98483,0.17351
-0.9842,0.17704
-0.98373,0.17968
-0.98331,0.18196
-0.98375,0.17954
-0.98342,0.18136
-0.98357,0.18054
-0.98362,0.18027
-0.98451,0.17534
-0.98422,0.17696
-0.98422,0.17697
-0.98422,0.17697
-0.98452,0.17525
-0.98391,0.17864
-0.98328,0.18212
-0.98326,0.18221
-0.98313,0.18289
-0.98313,0.18289
-0.98373,0.17966
-0.98358,0.18048
-0.98354,0.18068
-0.98357,0.1805
-0.98359,0.18041
-0.98406,0.17785
-0.9841,0.17759
-0.98469,0.17429
-0.98468,0.17437
-0.98529,0.17091
-0.98592,0.16722
-0.98539,0.17033
-0.98563,0.1689
-0.98493,0.17295
-0.98477,0.17384
-0.98491,0.17306
-0.98431,0.17646
-0.98449,0.17547
-0.97181,0.23576
-0.95224,0.30536
-0.92777,0.37316
-0.91154,0.41121
-0.9089,0.41701
-0.90977,0.4151
-0.91064,0.4132
-0.91275,0.40852
-0.913,0.40796
-0.91285,0.40829
-0.9124,0.4093
-0.91285,0.40829
-0.91285,0.40829
-0.9139,0.40595
-0.9146,0.40437
-0.91465,0.40424
-0.91205,0.41008
-0.91105,0.41229
-0.90882,0.41719
-0.90871,0.41743
-0.91024,0.41408
-0.91111,0.41216
-0.9104,0.41373
-0.90989,0.41485
-0.90928,0.41619
-0.90952,0.41565
-0.9105,0.41351
-0.91075,0.41296
-0.90953,0.41564
-0.90932,0.41609
-0.91029,0.41396
-0.91076,0.41295
-0.91065,0.41319
-0.91003,0.41453
-0.91049,0.41352
-0.9087,0.41745
-0.91136,0.41161
-0.91136,0.4116
-0.91086,0.41272
-0.91182,0.41059
-0.9105,0.41351
-0.91111,0.41216
-0.91076,0.41295
-0.91086,0.41272
-0.91025,0.41407
-0.91086,0.41272
-0.91182,0.41059
-0.91015,0.41428
-0.91112,0.41215
-0.90979,0.41507
-0.91157,0.41114
-0.9105,0.4135
-0.91091,0.41261
-0.9104,0.41373
-0.91147,0.41137
-0.91111,0.41216
-0.91112,0.41215
-0.9104,0.41374
-0.91102,0.41237
-0.91137,0.41159
-0.91004,0.41452
-0.9102,0.41418
-0.91127,0.41182
-0.9103,0.41394
-0.91234,0.40944
-0.91091,0.41261
-0.90933,0.41608
-0.91066,0.41316
-0.90994,0.41474
-0.91066,0.41315
-0.90958,0.41553
-0.91004,0.41452
-0.91004,0.41452
-0.91101,0.41239
-0.91065,0.41318
-0.90978,0.41509
-0.91039,0.41375
-0.91039,0.41374
-0.90993,0.41476
-0.91111,0.41216
-0.91162,0.41104
-0.91101,0.41238
-0.91106,0.41228
-0.91136,0.41161
-0.91065,0.41318
-0.91075,0.41296
-0.91004,0.41453
-0.91111,0.41216
-0.91076,0.41295
-0.91086,0.41271
-0.91121,0.41194
-0.91166,0.41094
-0.91342,0.40702
-0.91201,0.41017
-0.91307,0.4078
-0.91376,0.40625
-0.91291,0.40815
-0.91115,0.41208
-0.91019,0.4142
-0.9109,0.41263
-0.91125,0.41185
-0.90947,0.41577
-0.90829,0.41834
-0.87723,0.48008
-0.84495,0.53485
-0.82259,0.56864
-0.78736,0.61649
-0.75332,0.65765
-0.71652,0.69757
-0.70193,0.71225
-0.67763,0.73541
-0.65716,0.75375
-0.6463,0.76308
-0.6345,0.77293
-0.62709,0.77895
-0.62495,0.78066
-0.61931,0.78515
-0.61041,0.79209
-0.60343,0.79742
-0.59499,0.80373
-0.58628,0.81011
-0.58358,0.81205
-0.58395,0.81179
-0.58109,0.81384
-0.58028,0.81442
-0.58027,0.81443
-0.58096,0.81393
-0.58077,0.81407
-0.5719,0.82032
-0.56216,0.82703
-0.56848,0.8227
-0.57691,0.81681
-0.57591,0.81751
-0.57832,0.81581
-0.57645,0.81713
-0.57627,0.81726
-0.57577,0.81761
-0.57627,0.81726
-0.5744,0.81857
-0.57508,0.8181
-0.57595,0.81749
-0.57713,0.81665
-0.57663,0.817
-0.57491,0.81822
-0.57595,0.81749
-0.57563,0.81771
-0.57595,0.81749
-0.57545,0.81784
-0.57526,0.81797
-0.57526,0.81797
-0.57408,0.8188
-0.57646,0.81713
-0.5744,0.81857
-0.57491,0.81822
-0.5756,0.81773
-0.57609,0.81739
-0.57677,0.8169
-0.57491,0.81822
-0.57509,0.81809
-0.57628,0.81725
-0.57646,0.81713
-0.57645,0.81713
-0.57509,0.81809
-0.57646,0.81713
-0.57527,0.81796
-0.57458,0.81845
-0.57631,0.81723
-0.57545,0.81784
-0.57476,0.81832
-0.57631,0.81723
-0.57527,0.81797
-0.57491,0.81822
-0.57613,0.81736
-0.57577,0.81761
-0.57626,0.81726
-0.57577,0.81761
-0.57732,0.81652
-0.57509,0.81809
-0.57422,0.8187
-0.57714,0.81665
-0.57695,0.81678
-0.57782,0.81616
-0.5749,0.81822
-0.57714,0.81665
-0.57764,0.81629
-0.57695,0.81678
-0.57695,0.81678
-0.57631,0.81723
-0.57627,0.81726
-0.57695,0.81678
-0.57645,0.81713
-0.57663,0.817
-0.57645,0.81713
-0.57646,0.81713
-0.57559,0.81774
-0.57646,0.81713
-0.57681,0.81688
-0.57577,0.81761
-0.57732,0.81652
-0.57509,0.81809
-0.57732,0.81652
-0.57646,0.81713
-0.57627,0.81726
-0.57664,0.817
-0.57664,0.817
-0.57509,0.81809
-0.57577,0.81761
-0.5765,0.8171
-0.57527,0.81797
-0.57732,0.81652
-0.57769,0.81626
-0.57509,0.81809
-0.57732,0.81652
-0.57782,0.81616
-0.57508,0.81809
-0.57576,0.81762
-0.57663,0.817
-0.57508,0.81809
-0.57663,0.81701
-0.57508,0.8181
-0.57458,0.81845
-0.57458,0.81845
-0.57595,0.81749
-0.57527,0.81797
-0.57681,0.81688
-0.57595,0.81749
-0.57613,0.81736
-0.57527,0.81797
-0.57613,0.81736
-0.57731,0.81652
-0.57613,0.81736
-0.57526,0.81797
-0.57663,0.817
-0.57681,0.81688
-0.57458,0.81845
-0.57732,0.81652
-0.57613,0.81736
-0.57645,0.81713
-0.57614,0.81735
-0.57595,0.81748
-0.57645,0.81713
-0.57595,0.81749
-0.57613,0.81736
-0.57458,0.81845
-0.57664,0.817
-0.57458,0.81845
-0.57596,0.81748
-0.57663,0.817
-0.57664,0.817
