-0.037245,-0.032928,0.082392
-0.067249,-0.071295,0.113889
-0.045046,-0.010194,0.066685
-0.060015,-0.033205,0.082504
0.000689,-0.032604,0.066889
-0.014732,-0.001964,0.089368
-0.014176,-0.071198,0.05236
-0.067552,-0.041089,0.067368
-0.029769,-0.025662,0.028604
-0.014628,-0.017548,0.05902
-0.045032,-0.010056,0.082002
-0.029579,-0.048694,0.021373
0.022951,0.020775,0.012169
-0.029611,-0.040696,0.059523
0.038006,0.036337,0.019467
-0.013986,-0.094231,0.04513
-0.060425,0.004244,-0.010109
0.008207,-0.024925,0.05905
-0.006945,-0.024835,0.089758
0.061086,0.006476,0.073535
-0.044897,-0.033638,0.013504
-0.014556,-0.025134,0.066821
0.015824,-0.024558,0.089646
-0.060028,-0.033342,0.067188
0.015841,-0.032694,0.03618
-0.074586,-0.110416,0.030397
-0.12095,-0.011186,0.0594
-0.006932,-0.024698,0.105075
-0.037342,-0.033889,-0.024825
-0.014735,-0.010305,0.012927
-0.060429,0.012517,0.058673
0.031128,-0.039752,0.082199
-0.052566,-0.026213,-0.001918
-0.113277,-0.026883,0.00604
-0.059811,-0.0561,0.090591
-0.060105,-0.017484,0.128169
-0.067569,-0.049568,-0.02439
0.008521,-0.063336,0.044447
-0.075231,-0.042074,-0.032154
0.000666,-0.041151,-0.032528
-0.059828,-0.064578,-0.001167
0.000586,-0.01702,0.097237
-0.037425,-0.018099,0.028498
-0.045218,0.004703,0.020449
-0.007014,-0.025522,0.013175
-0.037228,-0.041063,0.028926
-0.059811,-0.0561,0.090591
-0.052566,-0.026213,-0.001918
-0.052439,-0.03325,0.06715
0.007986,-0.010509,-0.040794
-0.060049,-0.033548,0.044213
-0.106008,0.011551,0.012947
0.023742,-0.062739,0.090322
-0.052715,-0.002769,0.051263
-0.037583,-0.003065,-0.00242
-0.052604,-0.018284,0.028573
-0.067532,-0.040883,0.090343
-0.014973,0.012247,-0.033452
-0.051776,-0.109727,0.076235
-0.029593,-0.048831,0.006057
-0.067594,-0.041501,0.021418
-0.021614,-0.086394,0.075658
0.031093,-0.040095,0.043907
-0.067687,-0.034121,-0.009359
-0.006935,-0.033039,0.028634
-0.014728,-0.010237,0.020585
-0.029486,-0.056074,0.05215
-0.044618,-0.055778,0.105833
-0.052794,0.004748,0.035804
-0.059883,-0.048514,0.08279
-0.105442,-0.049274,0.060039
-0.105639,-0.02631,0.059611
0.000545,-0.017432,0.051287
0.038728,-0.047863,0.021037
-0.068295,0.042905,0.042823
-0.014666,-0.009619,0.089511
-0.006869,-0.040694,0.028777
-0.068315,0.042699,0.019848
-0.037425,-0.018099,0.028498
0.008048,-0.009891,0.028131
0.031245,-0.055198,0.067167
-0.059876,-0.048445,0.090448
0.000635,-0.033153,0.005622
-0.082967,-0.010381,0.097505
-0.098377,0.012055,0.05886
-0.014825,0.005416,0.058592
-0.029631,-0.040902,0.036547
-0.044939,-0.017436,0.112778
-0.021938,-0.056394,0.006162
0.06186,-0.085516,0.05993
-0.022152,-0.025295,0.0592
-0.060142,-0.026168,0.013436
-0.044714,-0.056739,-0.001384
-0.014732,-0.001964,0.089368
0.000828,-0.047844,0.074832
-0.006769,-0.048005,0.067211
-0.014559,-0.033475,-0.00962
0.000631,-0.02488,0.074404
-0.037422,-0.009758,0.104939
0.0154,0.012753,-0.018284
0.023497,-0.040256,0.036286
-0.082877,-0.026102,0.051841
-0.053002,0.035916,0.0965
-0.014241,-0.063544,0.052217
-0.067555,-0.04943,-0.009073
-0.006582,-0.079379,-0.01646
-0.021444,-0.109632,0.045452
-0.098471,0.019435,0.028084
-0.052114,-0.079864,-0.008577
-0.029438,-0.055593,0.105758
0.008245,-0.032855,0.028559
-0.037477,-0.010307,0.043672
-0.082811,-0.033756,0.051983
-0.029514,-0.056349,0.021516
-0.067186,-0.087291,0.03759
-0.052832,0.012678,0.066294
-0.090238,-0.057156,0.014157
0.015831,-0.02449,0.097305
0.000338,-0.002878,-0.033241
-0.060066,-0.042027,-0.047545
-0.082704,-0.040999,0.098076
-0.128422,-0.026724,0.044406
-0.082607,-0.056651,0.06007
-0.052387,-0.041042,0.051976
-0.029396,-0.071795,0.006485
0.000759,-0.048531,-0.001751
-0.014517,-0.033063,0.03633
-0.021942,-0.048121,0.074945
-0.006503,-0.086896,-0.001001
-0.04451,-0.079634,0.006702
-0.090197,-0.056744,0.060107
-0.029669,-0.032973,0.067038
0.000714,-0.04067,0.021081
-0.037501,-0.002241,0.08948
-0.068198,0.027253,0.004817
0.000268,0.013049,0.035399
-0.022141,-0.033499,-0.001925
-0.014266,-0.055477,0.098025
0.001456,-0.124664,0.045626
0.008435,-0.055887,0.021329
0.000427,-0.001985,0.066318
-0.05324,0.058468,0.050122
-0.015053,0.036378,0.096313
-0.01497,0.020588,0.04299
-0.075543,0.004677,0.058891
-0.07509,-0.048973,0.052231
-0.090573,-0.018952,0.005785
-0.029448,-0.064003,0.021659
0.030962,-0.024786,0.043621
-0.029749,-0.025456,0.051579
-0.052525,-0.025801,0.044033
-0.036938,-0.071407,0.060131
-0.037273,-0.033203,0.051759
-0.074921,-0.072212,0.022026
-0.09797,-0.033735,0.075033
-0.014666,-0.009619,0.089511
-0.02237,-0.002537,0.035797
-0.067815,-0.010471,0.066797
-0.05988,-0.056786,0.014007
-0.029248,-0.078626,0.098528
-0.113526,0.003873,0.020786
-0.029586,-0.048763,0.013715
-0.021987,-0.04026,0.097777
-0.067677,-0.025711,0.074741
-0.014669,-0.01796,0.013069
0.008111,-0.025887,-0.048167
-0.021983,-0.048533,0.028994
-0.006883,-0.040831,0.01346
-0.067082,-0.102875,0.007242
0.015952,-0.048209,0.013491
-0.07499,-0.056284,0.090666
0.030645,0.005283,-0.018216
0.001515,-0.132388,0.03811
-0.022149,-0.016953,0.135641
-0.014569,-0.025271,0.051504
-0.021969,-0.048396,0.044311
-0.052452,-0.033387,0.051834
-0.09096,0.027045,0.012587
-0.014994,0.028654,0.088797
-0.037456,-0.010101,0.066648
-0.044966,-0.017711,0.082144
-0.052867,0.012334,0.028002
-0.02998,-0.002835,0.012859
-0.051824,-0.110207,0.022627
-0.029821,-0.01787,0.043778
-0.014269,-0.063819,0.021584
-0.044928,-0.02564,0.051654
-0.052584,-0.018078,0.051548
-0.029928,-0.010627,-0.002315
-0.082279,-0.094924,0.060783
-0.05249,-0.025458,0.082324
0.061566,-0.0469,0.097508
0.038701,-0.048138,-0.009597
-0.044972,-0.034393,-0.070738
0.039018,-0.078207,0.052241
-0.075018,-0.056559,0.060032
-0.052853,0.012472,0.043319
0.015873,-0.040692,-0.001969
-0.022059,-0.032675,0.089976
-0.030308,0.035438,0.012146
-0.052466,-0.033524,0.036517
-0.014231,-0.071748,-0.008907
-0.014897,0.013002,0.050791
-0.007546,0.035646,0.004375
-0.067514,-0.049018,0.036877
0.023407,-0.024535,0.081951
-0.030111,0.012474,0.012574
-0.022349,-0.002331,0.058772
-0.029497,-0.04787,0.113274
-0.014656,-0.017822,0.028386
-0.007138,-0.010144,0.020548
-0.007097,-0.009732,0.066498
-0.10548,-0.041345,0.09053
-0.09037,-0.041847,0.013871
0.023507,-0.04846,-0.024839
-0.044931,-0.033981,-0.024788
-0.030232,0.036193,0.096388
0.03091,-0.016994,0.058795
0.015565,-0.002213,0.020293
-0.067276,-0.07157,0.083255
-0.00708,-0.017867,0.013032
0.001028,-0.07908,0.006478
-0.037601,0.00507,0.051046
-0.082932,-0.026651,-0.009427
-0.014196,-0.071404,0.029385
-0.052111,-0.071523,0.067864
0.000465,-0.009915,0.035827
-0.006955,-0.033245,0.005659
0.000683,-0.032672,0.05923
-0.052898,0.020332,0.066152
-0.021762,-0.079563,-0.016385
-0.037045,-0.064164,0.014038
-0.08268,-0.049066,0.052269
0.015883,-0.032282,0.082131
0.008732,-0.086162,0.060192
-0.014386,-0.048372,0.036615
-0.022353,0.005942,0.127555
-0.036793,-0.086578,0.075733
0.023746,-0.071011,0.02154
-0.044593,-0.063844,0.060025
0.008562,-0.062924,0.090397
-0.022338,-0.010535,-0.002353
-0.013999,-0.094368,0.029813
0.053956,-0.047198,0.074571
-0.021745,-0.071085,0.075373
0.030897,-0.017131,0.043479
-0.022225,-0.017709,0.051399
0.015296,0.028337,0.012064
0.031331,-0.062647,0.090285
-0.045039,-0.010125,0.074343
0.045997,-0.009429,0.027944
-0.067739,-0.026329,0.005815
0.031701,-0.117121,-0.008275
-0.067103,-0.103081,-0.015733
0.000596,-0.025224,0.036113
0.016273,-0.08655,0.006546
-0.03728,-0.033271,0.044101
-0.029756,-0.025524,0.04392
-0.113108,-0.050121,-0.024166
-0.03768,0.012588,0.035586
-0.052,-0.087038,0.045174
0.000465,-0.009915,0.035827
-0.044808,-0.032746,0.113063
-0.014683,-0.018097,-0.002247
0.008324,-0.040372,0.044019
0.000486,-0.009709,0.058802
-0.059873,-0.056718,0.021666
-0.059904,-0.04872,0.059815
-0.029518,-0.048076,0.090299
-0.006728,-0.047593,0.113162
-0.014873,0.004935,0.004983
0.076566,-0.031886,0.04354
0.000424,-0.010327,-0.010123
-0.044521,-0.07143,0.067826
-0.029618,-0.040765,0.051864
-0.014445,-0.040649,0.044131
-0.090487,-0.0264,0.028903
-0.022466,0.013116,0.073803
2.023722,-0.548125,-0.407889
0.632777,-0.194679,0.771639
-0.698932,-0.659432,8.829264
0.112126,-0.068908,20.656319
0.158697,0.373124,17.798437
0.20981,0.586313,17.595062
-0.175398,0.359279,17.562815
0.272582,0.226314,24.334368
0.168337,0.112161,25.409348
0.182434,0.250104,17.708706
0.229152,0.103548,9.829391
0.021353,0.147082,7.278874
0.069074,0.111288,9.201902
0.080247,0.105655,12.832654
0.011886,0.045106,4.454393
0.173855,0.113446,-0.105166
-0.079278,-0.455513,-0.024412
0.385842,0.193881,0.03787
-0.530647,-0.023001,0.153462
-0.068331,-0.281578,-2.846483
-0.046314,-0.082065,-9.667447
-0.017877,-0.208946,-12.759728
-0.055715,-0.058716,-11.322333
-0.05482,-0.116245,-10.90764
-0.160815,-0.114928,-10.616097
-0.206164,-0.1219,-10.47788
-0.092243,-0.269353,-11.708872
-0.275981,-0.229247,-12.964949
-0.002768,-0.159606,-12.400715
-0.213458,0.056493,-0.806975
0.241134,0.236956,-0.08481
0.615781,-0.055126,0.133357
0.250232,0.077607,0.063658
0.14428,0.029494,-0.034522
0.008971,0.505285,-2.294726
-0.00865,-0.466741,-13.344754
-0.227177,-0.321701,-18.225666
-0.005887,-0.082756,-14.929837
0.225917,0.078494,-1.514143
0.203341,0.213119,-0.130146
0.280256,0.099567,-0.090088
0.183444,-0.107483,0.006151
0.017817,0.336108,5.306816
-0.019056,0.048228,11.685238
0.444648,0.368664,15.200538
0.107599,0.341907,11.817032
0.147233,0.234553,12.600141
0.150763,0.161823,15.588767
0.097632,0.094653,15.000474
0.135013,0.172553,15.098419
0.061799,0.156909,17.726334
0.206991,0.201778,19.118877
0.335175,0.278039,18.91004
0.083087,0.183923,16.438898
0.225365,0.174724,14.362622
0.055731,0.212575,11.980545
0.081571,0.408765,9.058413
-0.007112,0.231133,2.168417
-0.072536,0.549,0.132966
0.049363,0.488622,0.064584
0.215556,0.582577,0.069708
-0.258953,0.412733,-5.424556
-0.837702,-0.5464,-31.370306
-1.035458,-0.605925,-55.703136
0.245669,-1.130265,-69.83152
-0.384448,-0.597415,-49.65519
-0.23644,0.008507,-32.63969
-0.112099,-0.374481,-17.436272
-0.101203,-0.099304,-3.822515
-0.156979,-0.225151,0.155483
-0.128308,-0.033898,0.098158
-0.121119,0.012053,0.089606
-0.181353,-0.050334,0.045096
-0.113125,-0.041986,0.0293
-0.021437,-0.109564,0.053111
-0.014255,-0.063681,0.036901
-0.045008,-0.018123,0.036194
0.038421,-0.009384,0.043299
-0.059676,-0.079681,0.022094
0.023645,-0.047086,0.128329
-0.029362,-0.071452,0.044776
-0.02998,-0.002835,0.012859
0.000662,-0.032878,0.036255
-0.029707,-0.041657,-0.047695
-0.037338,-0.025548,0.051616
-0.021717,-0.07081,0.106006
-0.022325,-0.010397,0.012964
-0.021603,-0.094598,0.014534
-0.006523,-0.087102,-0.023976
0.038783,-0.047314,0.082304
0.000348,0.005532,0.050859
-0.007035,-0.025728,-0.0098
-0.075501,-0.011524,-0.040383
-0.097303,-0.118485,0.015335
-0.0599,-0.056992,-0.008968
-0.037004,-0.063752,0.059988
0.023182,-0.001846,0.050889
-0.029649,-0.032767,0.090013
0.016245,-0.070211,0.121136
-0.029441,-0.063934,0.029317
-0.03729,-0.025067,0.105225
-3.5e-05,0.043255,-0.011122
0.030838,-0.009408,0.050994
-0.059807,-0.064372,0.021808
-0.02208,-0.032881,0.067001
-0.014155,-0.070992,0.075335
-0.045408,0.027736,0.02768
0.00839,-0.048026,0.044162
-0.029545,-0.048351,0.059665
0.000866,-0.055773,0.044342
-0.030229,0.02792,0.027605
0.015703,-0.017453,0.028237
-0.037142,-0.048512,0.052044
-0.02239,-0.002743,0.012822
-0.014821,-0.002857,-0.010191
-0.03759,-0.003134,-0.010079
-0.060052,-0.041889,-0.032229
0.008075,-0.009616,0.058765
0.031525,-0.093952,0.014272
-0.014493,-0.041129,-0.009478
-0.022238,-0.017846,0.036082
-0.036714,-0.094096,0.091192
-0.052317,-0.056969,-0.016664
-0.052276,-0.056557,0.029287
0.000924,-0.063497,0.036826
-0.02969,-0.033179,0.044063
0.000852,-0.055911,0.029025
-0.037411,-0.017962,0.043815
-0.12844,-0.018589,0.097872
-0.029093,-0.102001,0.053006
0.015624,-0.009936,0.012777
-0.059807,-0.064372,0.021808
0.053876,-0.039681,0.059111
-0.014379,-0.048303,0.044274
0.023784,-0.078941,-0.008951
0.008369,-0.048232,0.021186
-0.007366,0.020817,0.058269
-0.059859,-0.056581,0.036982
-0.0069,-0.032696,0.066926
-0.066772,-0.133012,0.061422
-0.029369,-0.07152,0.037118
-0.006317,-0.101656,0.060552
-0.059876,-0.048445,0.090448
0.008314,-0.048782,-0.040081
-0.075749,0.019231,-0.025637
-0.052249,-0.056282,0.05992
0.000289,0.013255,0.058374
-0.074583,-0.102075,0.106838
-0.082832,-0.033962,0.029008
-0.045263,0.012564,0.043282
-0.037528,-0.002516,0.058847
-0.113111,-0.041849,0.044617
-0.006983,-0.03352,-0.024975
0.053946,-0.055608,-0.009529
-0.029255,-0.078694,0.090869
-0.014348,-0.056301,0.006124
-0.052649,-0.010423,0.051406
-0.09056,-0.018814,0.021102
-0.007194,0.00592,0.104505
0.000635,-0.033153,0.005622
-0.029624,-0.040833,0.044206
-0.022394,0.00553,0.081604
-0.036917,-0.071201,0.083106
0.016138,-0.062969,0.075043
-0.052735,-0.002975,0.028288
-0.036907,-0.079405,0.021981
-0.044431,-0.087151,0.022161
-0.006993,-0.025316,0.03615
-0.082324,-0.087064,0.083615
0.000866,-0.055773,0.044342
-0.00681,-0.048417,0.021261
-0.082769,-0.049958,-0.04729
0.000773,-0.048393,0.013565
0.015983,-0.056207,-0.024659
-0.083074,-0.003138,0.051413
-0.0597,-0.071615,0.067901
-0.022173,-0.025501,0.036225
0.053835,-0.040093,0.013161
0.008455,-0.055681,0.044304
-0.05259,-0.018147,0.04389
-0.007038,-0.017455,0.058982
-0.060108,-0.025825,0.051728
-0.036993,-0.071956,-0.001136
-0.029563,-0.040215,0.113131
