Sensor,Axis,Angular velocity,X,Y,Z,Temp
E33,X,0,-0.516187,0.629709,-0.89919,26.459412
E33,X,0,-0.521113,0.70503,-1.01615,26.450588
E33,X,0,-0.52113,0.739149,-0.967722,26.415295
E33,X,0,-0.521277,0.711837,-0.98854,26.462353
E33,X,0,-0.52136,0.705005,-0.988573,26.465294
E33,X,0,-0.52142,0.725471,-0.954001,26.477058
E33,X,0,-0.521441,0.718645,-0.960929,26.465294
E33,X,0,-0.521501,0.739111,-0.926357,26.462353
E33,X,0,-0.521505,0.698166,-0.981713,26.441765
E33,X,0,-0.52152,0.752758,-0.905607,26.465294
E33,X,0,-0.521524,0.711813,-0.960963,26.421177
E33,X,0,-0.521629,0.698154,-0.967924,26.462353
E33,X,0,-0.52165,0.691328,-0.974852,26.450588
E33,X,0,-0.521733,0.684495,-0.974886,26.482941
E33,X,0,-0.521772,0.711788,-0.933386,26.471176
E33,X,0,-0.521774,0.691315,-0.961064,26.43
E33,X,0,-0.521776,0.670843,-0.988742,26.418236
E33,X,0,-0.521833,0.711782,-0.926492,26.468235
E33,X,0,-0.521957,0.711769,-0.912703,26.459412
E33,X,0,-0.52198,0.684471,-0.947309,26.447647
E33,X,0,-0.522002,0.677644,-0.954237,26.415295
E33,X,0,-0.522004,0.657172,-0.981915,26.432941
E33,X,0,-0.522046,0.643519,-0.995771,26.43
E33,X,0,-0.522061,0.698111,-0.919665,26.462353
E33,X,0,-0.522125,0.677632,-0.940448,26.462353
E33,X,0,-0.522125,0.677632,-0.940448,26.48
E33,X,0,-0.522147,0.670806,-0.947376,26.45647
E33,X,0,-0.52223,0.663973,-0.94741,26.477058
E33,X,0,-0.522313,0.657141,-0.947444,26.40353
E33,X,0,-0.52233,0.69126,-0.899016,26.465294
E33,X,0,-0.52252,0.650296,-0.933689,26.462353
E33,X,0,-0.52256,0.657116,-0.919867,26.418236
E33,X,0,-0.522601,0.663936,-0.906045,26.453529
E33,X,0,-0.522726,0.643451,-0.919934,26.500587
E33,X,0,-0.522931,0.657079,-0.878501,26.45647
E33,X,0,-0.527546,0.752903,-1.002255,26.415295
E33,X,0,-0.527714,0.718766,-1.03,26.438824
E33,X,0,-0.527814,0.746052,-0.981606,26.45647
E33,X,0,-0.527816,0.72558,-1.009284,26.45647
E33,X,0,-0.527878,0.725574,-1.002389,26.427059
E33,X,0,-0.527942,0.705095,-1.023173,26.432941
E33,X,0,-0.528149,0.69825,-1.009418,26.427059
E33,X,0,-0.528266,0.759655,-0.912596,26.471176
E33,X,0,-0.528375,0.705052,-0.974913,26.48
E33,X,0,-0.528377,0.684579,-1.002591,26.441765
E33,X,0,-0.528415,0.711872,-0.961091,26.459412
E33,X,0,-0.528434,0.725518,-0.940341,26.444706
E33,X,0,-0.528539,0.711859,-0.947303,26.485882
E33,X,0,-0.528541,0.691387,-0.974981,26.468235
E33,X,0,-0.528562,0.684561,-0.981909,26.45647
E33,X,0,-0.528641,0.718673,-0.926587,26.471176
E33,X,0,-0.528641,0.718673,-0.926587,26.441765
E33,X,0,-0.528662,0.711847,-0.933514,26.385881
E33,X,0,-0.528686,0.684548,-0.96812,26.415295
E33,X,0,-0.528813,0.643591,-1.009687,26.427059
E33,X,0,-0.528931,0.704996,-0.912865,26.412354
E33,X,0,-0.528995,0.684517,-0.933649,26.468235
E33,X,0,-0.528997,0.664045,-0.961327,26.471176
E33,X,0,-0.529016,0.677691,-0.940577,26.48
E33,X,0,-0.529057,0.684511,-0.926755,26.459412
E33,X,0,-0.529078,0.677685,-0.933683,26.477058
E33,X,0,-0.52908,0.657212,-0.961361,26.447647
E33,X,0,-0.529118,0.684505,-0.919861,26.488823
E33,X,0,-0.52914,0.677679,-0.926788,26.424118
E33,X,0,-0.529219,0.711791,-0.871466,26.465294
E33,X,0,-0.529242,0.684493,-0.906072,26.488823
E33,X,0,-0.52943,0.664002,-0.913067,26.397648
E33,X,0,-0.529472,0.650349,-0.926923,26.447647
E33,X,0,-0.529491,0.663995,-0.906173,26.432941
E33,X,0,-0.529493,0.643523,-0.933851,26.453529
E33,X,0,-0.529719,0.650324,-0.899346,26.447647
E33,X,0,-0.529721,0.629852,-0.927024,26.468235
E33,X,0,-0.529724,0.609379,-0.954702,26.435883
E33,X,0,-0.534332,0.766621,-0.995422,26.424118
E33,X,0,-0.534396,0.746142,-1.016205,26.477058
E33,X,0,-0.535057,0.732428,-0.961119,26.491764
E33,X,0,-0.535099,0.718776,-0.974975,26.474117
E33,X,0,-0.535101,0.698303,-1.002652,26.432941
E33,X,0,-0.535159,0.739242,-0.940402,26.412354
E33,X,0,-0.535161,0.718769,-0.96808,26.465294
E33,X,0,-0.535269,0.664166,-1.030398,26.406471
E33,X,0,-0.535285,0.718757,-0.954292,26.453529
E33,X,0,-0.535285,0.718757,-0.954292,26.462353
E33,X,0,-0.535306,0.711931,-0.96122,26.447647
E33,X,0,-0.535306,0.711931,-0.96122,26.438824
E33,X,0,-0.535366,0.732397,-0.926648,26.477058
E33,X,0,-0.535428,0.732391,-0.919753,26.482941
E33,X,0,-0.535432,0.691446,-0.975109,26.444706
E33,X,0,-0.535453,0.68462,-0.982037,26.450588
E33,X,0,-0.535453,0.68462,-0.982037,26.412354
E33,X,0,-0.535534,0.69826,-0.954393,26.453529
E33,X,0,-0.535557,0.670961,-0.988999,26.468235
E33,X,0,-0.535683,0.650476,-1.002888,26.43
E33,X,0,-0.535717,0.718714,-0.906032,26.491764
E33,X,0,-0.535724,0.657296,-0.989066,26.462353
E33,X,0,-0.535783,0.677763,-0.954494,26.435883
E33,X,0,-0.535849,0.636811,-1.002955,26.474117
E33,X,0,-0.53586,0.732348,-0.871494,26.48
E33,X,0,-0.535864,0.691403,-0.92685,26.477058
E33,X,0,-0.535947,0.68457,-0.926883,26.462353
E33,X,0,-0.535988,0.69139,-0.913061,26.444706
E33,X,0,-0.536033,0.657265,-0.954595,26.453529
E33,X,0,-0.536116,0.650433,-0.954628,26.421177
E33,X,0,-0.536173,0.691372,-0.892378,26.471176
E33,X,0,-0.536199,0.643601,-0.954662,26.412354
E33,X,0,-0.536239,0.650421,-0.94084,26.441765
E33,X,0,-0.536342,0.657234,-0.920124,26.397648
E33,X,0,-0.536429,0.609457,-0.975513,26.441765
E33,X,0,-0.536484,0.670868,-0.885585,26.438824
E33,X,0,-0.536504,0.684515,-0.864835,26.435883
E33,X,0,-0.536651,0.657203,-0.885653,26.450588
E33,X,0,-0.540916,0.746239,-1.057699,26.453529
E33,X,0,-0.541532,0.766649,-0.961079,26.45647
E33,X,0,-0.541743,0.718859,-1.00268,26.503529
E33,X,0,-0.541783,0.72568,-0.988858,26.427059
E33,X,0,-0.541847,0.705201,-1.009641,26.468235
E33,X,0,-0.541884,0.752966,-0.940464,26.421177
E33,X,0,-0.542031,0.725655,-0.961281,26.418236
E33,X,0,-0.542033,0.705182,-0.988959,26.432941
E33,X,0,-0.542256,0.732456,-0.926776,26.462353
E33,X,0,-0.542335,0.766569,-0.871454,26.459412
E33,X,0,-0.542405,0.684673,-0.975271,26.418236
E33,X,0,-0.542489,0.67784,-0.975305,26.415295
E33,X,0,-0.542527,0.705133,-0.933805,26.427059
E33,X,0,-0.542548,0.698307,-0.940733,26.438824
E33,X,0,-0.542593,0.664182,-0.982266,26.462353
E33,X,0,-0.54261,0.6983,-0.933839,26.453529
E33,X,0,-0.542674,0.677822,-0.954622,26.468235
E33,X,0,-0.542676,0.657349,-0.9823,26.45647
E33,X,0,-0.542697,0.650523,-0.989228,26.468235
E33,X,0,-0.542734,0.698288,-0.92005,26.497646
E33,X,0,-0.542736,0.677815,-0.947728,26.477058
E33,X,0,-0.5428,0.657337,-0.968512,26.453529
E33,X,0,-0.542819,0.670983,-0.947762,26.465294
E33,X,0,-0.542906,0.623206,-1.003151,26.432941
E33,X,0,-0.542921,0.677797,-0.927045,26.497646
E33,X,0,-0.542938,0.711916,-0.878617,26.424118
E33,X,0,-0.542938,0.711916,-0.878617,26.418236
E33,X,0,-0.542962,0.684617,-0.913223,26.40353
E33,X,0,-0.542981,0.698263,-0.892473,26.491764
E33,X,0,-0.543151,0.643653,-0.947896,26.453529
E33,X,0,-0.543175,0.616355,-0.982502,26.497646
E33,X,0,-0.543186,0.711891,-0.85104,26.488823
E33,X,0,-0.543211,0.66412,-0.913324,26.43
E33,X,0,-0.543439,0.650449,-0.906497,26.379999
E33,X,0,-0.543688,0.629951,-0.906598,26.491764
E33,X,0,-0.548736,0.725732,-0.982092,26.453529
E33,X,0,-0.548798,0.725726,-0.975198,26.450588
E33,X,0,-0.54884,0.712074,-0.989053,26.459412
E33,X,0,-0.548962,0.732534,-0.947587,26.494705
E33,X,0,-0.549008,0.677936,-1.016799,26.485882
E33,X,0,-0.549047,0.705229,-0.975299,26.485882
E33,X,0,-0.549294,0.705204,-0.947722,26.43
E33,X,0,-0.549298,0.664259,-1.003078,26.424118
E33,X,0,-0.549316,0.698378,-0.95465,26.459412
E33,X,0,-0.549358,0.684726,-0.968505,26.497646
E33,X,0,-0.549401,0.671073,-0.982361,26.397648
E33,X,0,-0.54942,0.684719,-0.961611,26.45647
E33,X,0,-0.549439,0.698366,-0.940861,26.474117
E33,X,0,-0.549441,0.677893,-0.968539,26.471176
E33,X,0,-0.549482,0.684713,-0.954717,26.441765
E33,X,0,-0.549544,0.684707,-0.947823,26.488823
E33,X,0,-0.549544,0.684707,-0.947823,26.468235
E33,X,0,-0.549584,0.691527,-0.934001,26.465294
E33,X,0,-0.549605,0.684701,-0.940929,26.45647
E33,X,0,-0.549607,0.664228,-0.968606,26.471176
E33,X,0,-0.549625,0.698347,-0.920179,26.459412
E33,X,0,-0.549686,0.698341,-0.913284,26.477058
E33,X,0,-0.549688,0.677868,-0.940962,26.444706
E33,X,0,-0.549767,0.711981,-0.88564,26.459412
E33,X,0,-0.549812,0.677856,-0.927174,26.453529
E33,X,0,-0.549812,0.677856,-0.927174,26.459412
E33,X,0,-0.54994,0.636899,-0.968741,26.441765
E33,X,0,-0.549957,0.671017,-0.920313,26.459412
E33,X,0,-0.549957,0.671017,-0.920313,26.465294
E33,X,0,-0.549957,0.671017,-0.920313,26.450588
E33,X,0,-0.550187,0.636874,-0.941164,26.482941
E33,X,0,-0.550436,0.616377,-0.941265,26.409412
E33,X,0,-0.550454,0.650495,-0.892837,26.482941
E33,X,0,-0.550454,0.650495,-0.892837,26.465294
E33,X,0,-0.550456,0.630023,-0.920515,26.444706
E33,X,0,-0.550601,0.623184,-0.913655,26.471176
E33,X,0,-0.550743,0.636818,-0.879116,26.412354
E33,X,0,-0.555002,0.787271,-0.968129,26.471176
E33,X,0,-0.555196,0.705362,-1.058158,26.444706
E33,X,0,-0.555603,0.75309,-0.947615,26.450588
E33,X,0,-0.555648,0.718965,-0.989148,26.447647
E33,X,0,-0.555669,0.712139,-0.996076,26.453529
E33,X,0,-0.555669,0.712139,-0.996076,26.409412
E33,X,0,-0.555812,0.725773,-0.961538,26.438824
E33,X,0,-0.555857,0.691648,-1.003071,26.424118
E33,X,0,-0.555874,0.725767,-0.954643,26.494705
E33,X,0,-0.555895,0.71894,-0.961571,26.421177
E33,X,0,-0.555897,0.698468,-0.989249,26.418236
E33,X,0,-0.555938,0.705288,-0.975427,26.474117
E33,X,0,-0.556123,0.705269,-0.954744,26.45647
E33,X,0,-0.556164,0.712089,-0.940922,26.453529
E33,X,0,-0.556166,0.691617,-0.9686,26.438824
E33,X,0,-0.55627,0.677958,-0.975562,26.394707
E33,X,0,-0.556373,0.684772,-0.954845,26.432941
E33,X,0,-0.556375,0.6643,-0.982523,26.450588
E33,X,0,-0.556392,0.698418,-0.934095,26.482941
E33,X,0,-0.556396,0.657473,-0.989451,26.45647
E33,X,0,-0.556413,0.691592,-0.941023,26.43
E33,X,0,-0.556481,0.630168,-1.017163,26.459412
E33,X,0,-0.556664,0.650622,-0.968802,26.450588
E33,X,0,-0.55668,0.705214,-0.892696,26.432941
E33,X,0,-0.556703,0.677915,-0.927302,26.471176
E33,X,0,-0.556722,0.691561,-0.906552,26.406471
E33,X,0,-0.556805,0.684729,-0.906586,26.471176
E33,X,0,-0.556886,0.698369,-0.878941,26.488823
E33,X,0,-0.557016,0.636939,-0.948187,26.459412
E33,X,0,-0.557447,0.657368,-0.872249,26.394707
E33,X,0,-0.557903,0.630026,-0.858595,26.394707
E33,X,0,-0.56229,0.739522,-0.989176,26.412354
E33,X,0,-0.562454,0.746329,-0.961565,26.43
E33,X,0,-0.562496,0.732677,-0.975421,26.435883
E33,X,0,-0.562699,0.766777,-0.90631,26.477058
E33,X,0,-0.562703,0.725832,-0.961666,26.459412
E33,X,0,-0.562748,0.691707,-1.0032,26.491764
E33,X,0,-0.562769,0.684881,-1.010128,26.474117
E33,X,0,-0.562786,0.719,-0.9617,26.424118
E33,X,0,-0.562871,0.691695,-0.989411,26.48
E33,X,0,-0.562993,0.712155,-0.947945,26.453529
E33,X,0,-0.563012,0.725801,-0.927195,26.444706
E33,X,0,-0.563059,0.671204,-0.996406,26.441765
E33,X,0,-0.563119,0.69167,-0.961834,26.453529
E33,X,0,-0.563159,0.69849,-0.948012,26.45647
E33,X,0,-0.563223,0.678011,-0.968796,26.474117
E33,X,0,-0.563223,0.678011,-0.968796,26.406471
E33,X,0,-0.563304,0.691651,-0.941152,26.45647
E33,X,0,-0.563347,0.677999,-0.955007,26.435883
E33,X,0,-0.563368,0.671173,-0.961935,26.418236
E33,X,0,-0.563408,0.677993,-0.948113,26.447647
E33,X,0,-0.563432,0.650694,-0.982719,26.421177
E33,X,0,-0.56347,0.677987,-0.941219,26.48
E33,X,0,-0.56347,0.677987,-0.941219,26.424118
E33,X,0,-0.563511,0.684807,-0.927397,26.471176
E33,X,0,-0.563511,0.684807,-0.927397,26.444706
E33,X,0,-0.563549,0.712099,-0.885897,26.482941
E33,X,0,-0.563613,0.69162,-0.906681,26.477058
E33,X,0,-0.563615,0.671148,-0.934358,26.471176
E33,X,0,-0.563636,0.664322,-0.941286,26.447647
E33,X,0,-0.563903,0.677943,-0.89296,26.441765
E33,X,0,-0.56411,0.671098,-0.879204,26.462353
E33,X,0,-0.569349,0.705443,-1.017049,26.406471
E33,X,0,-0.569468,0.746376,-0.947905,26.482941
E33,X,0,-0.569573,0.732717,-0.954867,26.471176
E33,X,0,-0.56966,0.68494,-1.010256,26.409412
E33,X,0,-0.569741,0.69858,-0.982612,26.482941
E33,X,0,-0.569745,0.657635,-1.037968,26.447647
E33,X,0,-0.569779,0.725873,-0.941112,26.43
E33,X,0,-0.569864,0.698568,-0.968823,26.441765
E33,X,0,-0.569869,0.657622,-1.024179,26.438824
E33,X,0,-0.569907,0.684915,-0.982679,26.497646
E33,X,0,-0.569926,0.698561,-0.961929,26.491764
E33,X,0,-0.569969,0.684909,-0.975785,26.45647
E33,X,0,-0.569992,0.65761,-1.010391,26.450588
E33,X,0,-0.570007,0.712201,-0.934285,26.421177
E33,X,0,-0.570026,0.725848,-0.913535,26.438824
E33,X,0,-0.570031,0.684903,-0.968891,26.447647
E33,X,0,-0.570052,0.678077,-0.975819,26.462353
E33,X,0,-0.570197,0.671238,-0.968958,26.441765
E33,X,0,-0.570259,0.671232,-0.962064,26.427059
E33,X,0,-0.570344,0.643927,-0.989775,26.48
E33,X,0,-0.570361,0.678046,-0.941347,26.45647
E33,X,0,-0.570361,0.678046,-0.941347,26.497646
E33,X,0,-0.570361,0.678046,-0.941347,26.415295
E33,X,0,-0.570467,0.643914,-0.975987,26.471176
E33,X,0,-0.570527,0.664381,-0.941415,26.453529
E33,X,0,-0.570566,0.691673,-0.899915,26.491764
E33,X,0,-0.570566,0.691673,-0.899915,26.444706
E33,X,0,-0.570629,0.671195,-0.920698,26.491764
E33,X,0,-0.57067,0.678015,-0.906876,26.462353
E33,X,0,-0.570962,0.643865,-0.920833,26.444706
E33,X,0,-0.571169,0.63702,-0.907078,26.482941
E33,X,0,-0.576116,0.705515,-1.030966,26.468235
E33,X,0,-0.576529,0.691825,-1.003457,26.488823
E33,X,0,-0.576589,0.712291,-0.968885,26.459412
E33,X,0,-0.576772,0.732745,-0.920524,26.468235
E33,X,0,-0.576838,0.691794,-0.968985,26.424118
E33,X,0,-0.576858,0.70544,-0.948236,26.432941
E33,X,0,-0.576898,0.71226,-0.934413,26.465294
E33,X,0,-0.576921,0.684962,-0.969019,26.43
E33,X,0,-0.576962,0.691782,-0.955197,26.48
E33,X,0,-0.576981,0.705428,-0.934447,26.48
E33,X,0,-0.577026,0.671303,-0.975981,26.462353
E33,X,0,-0.577107,0.684943,-0.948336,26.406471
E33,X,0,-0.577128,0.678117,-0.955264,26.406471
E33,X,0,-0.577167,0.70541,-0.913764,26.45647
E33,X,0,-0.57719,0.678111,-0.94837,26.468235
E33,X,0,-0.577211,0.671285,-0.955298,26.424118
E33,X,0,-0.577273,0.671278,-0.948404,26.415295
E33,X,0,-0.577437,0.678086,-0.920793,26.418236
E33,X,0,-0.577439,0.657614,-0.948471,26.424118
E33,X,0,-0.577499,0.67808,-0.913899,26.474117
E33,X,0,-0.577524,0.630309,-0.976183,26.459412
E33,X,0,-0.577733,0.602991,-0.990106,26.418236
E33,X,0,-0.577953,0.67121,-0.872567,26.43
E33,X,0,-0.578057,0.657552,-0.879529,26.462353
E33,X,0,-0.582836,0.760184,-0.975672,26.482941
E33,X,0,-0.583275,0.698723,-1.010446,26.474117
E33,X,0,-0.583503,0.685052,-1.003619,26.424118
E33,X,0,-0.583586,0.678219,-1.003652,26.474117
E33,X,0,-0.583623,0.725984,-0.934475,26.465294
E33,X,0,-0.583627,0.685039,-0.98983,26.415295
E33,X,0,-0.58375,0.685027,-0.976042,26.474117
E33,X,0,-0.583789,0.71232,-0.934542,26.477058
E33,X,0,-0.583857,0.650896,-1.010681,26.421177
E33,X,0,-0.58398,0.650883,-0.996893,26.406471
E33,X,0,-0.584104,0.650871,-0.983104,26.432941
E33,X,0,-0.584143,0.678164,-0.941604,26.485882
E33,X,0,-0.584211,0.61674,-1.017744,26.441765
E33,X,0,-0.584366,0.705438,-0.879422,26.465294
E33,X,0,-0.584473,0.671307,-0.914061,26.48
E33,X,0,-0.584803,0.664449,-0.886518,26.435883
E33,X,0,-0.584976,0.589367,-0.969619,26.491764
E33,X,0,-0.589853,0.739758,-0.989689,26.424118
E33,X,0,-0.589899,0.68516,-1.058901,26.40353
E33,X,0,-0.589976,0.739745,-0.975901,26.438824
E33,X,0,-0.590202,0.746547,-0.941396,26.394707
E33,X,0,-0.590432,0.712403,-0.962247,26.471176
E33,X,0,-0.590477,0.678278,-1.003781,26.45647
E33,X,0,-0.590535,0.719217,-0.941531,26.444706
E33,X,0,-0.590558,0.691918,-0.976137,26.48
E33,X,0,-0.590678,0.732851,-0.906992,26.45647
E33,X,0,-0.590684,0.671434,-0.990026,26.450588
E33,X,0,-0.590741,0.712372,-0.927776,26.427059
E33,X,0,-0.590763,0.705546,-0.934704,26.462353
E33,X,0,-0.590993,0.671403,-0.955555,26.465294
E33,X,0,-0.591014,0.664576,-0.962483,26.43
E33,X,0,-0.591242,0.650905,-0.955656,26.474117
E33,X,0.1,-0.41202,0.649376,-0.959211,26.394707
E33,X,0.1,-0.412124,0.635717,-0.966172,26.397648
E33,X,0.1,-0.412182,0.676656,-0.903922,26.409412
E33,X,0.1,-0.412243,0.67665,-0.897028,26.400589
E33,X,0.1,-0.412659,0.642488,-0.897196,26.377058
E33,X,0.1,-0.413053,0.615152,-0.890437,26.388824
E33,X,0.1,-0.417581,0.758754,-0.958801,26.391766
E33,X,0.1,-0.417602,0.751927,-0.965729,26.391766
E33,X,0.1,-0.417706,0.738269,-0.97269,26.374117
E33,X,0.1,-0.417728,0.731443,-0.979618,26.362352
E33,X,0.1,-0.417917,0.690479,-1.014291,26.406471
E33,X,0.1,-0.417954,0.738244,-0.945113,26.415295
E33,X,0.1,-0.418184,0.7041,-0.965964,26.388824
E33,X,0.1,-0.418224,0.710921,-0.952142,26.394707
E33,X,0.1,-0.418433,0.683603,-0.966065,26.368235
E33,X,0.1,-0.418448,0.738195,-0.88996,26.406471
E33,X,0.1,-0.418516,0.676771,-0.966099,26.374117
E33,X,0.1,-0.418555,0.704063,-0.924599,26.353529
E33,X,0.1,-0.418561,0.642646,-1.007632,26.35647
E33,X,0.1,-0.418574,0.71771,-0.903849,26.388824
E33,X,0.1,-0.418597,0.690411,-0.938455,26.35647
E33,X,0.1,-0.418932,0.642609,-0.966267,26.397648
E33,X,0.1,-0.419175,0.683529,-0.883335,26.418236
E33,X,0.1,-0.419283,0.628925,-0.945652,26.374117
E33,X,0.1,-0.42001,0.57426,-0.939027,26.347647
E33,X,0.1,-0.42435,0.738353,-1.000396,26.391766
E33,X,0.1,-0.42435,0.738353,-1.000396,26.368235
E33,X,0.1,-0.42491,0.697352,-0.993703,26.40353
E33,X,0.1,-0.424951,0.704172,-0.979881,26.371176
E33,X,0.1,-0.425055,0.690513,-0.986843,26.379999
E33,X,0.1,-0.425175,0.731446,-0.917699,26.394707
E33,X,0.1,-0.425241,0.690495,-0.96616,26.388824
E33,X,0.1,-0.42536,0.731427,-0.897016,26.415295
E33,X,0.1,-0.425528,0.69729,-0.924761,26.394707
E33,X,0.1,-0.425528,0.69729,-0.924761,26.350588
E33,X,0.1,-0.425569,0.70411,-0.910939,26.359411
E33,X,0.1,-0.425592,0.676811,-0.945545,26.400589
E33,X,0.1,-0.42565,0.71775,-0.883295,26.362352
E33,X,0.1,-0.425656,0.656333,-0.966328,26.406471
E33,X,0.1,-0.425678,0.649506,-0.973256,26.388824
E33,X,0.1,-0.425759,0.663147,-0.945612,26.362352
E33,X,0.1,-0.425844,0.635842,-0.973323,26.362352
E33,X,0.1,-0.425859,0.690433,-0.897218,26.409412
E33,X,0.1,-0.425876,0.724552,-0.84879,26.353529
E33,X,0.1,-0.425899,0.697253,-0.883396,26.40353
E33,X,0.1,-0.426153,0.635811,-0.938852,26.385881
E33,X,0.1,-0.426664,0.66988,-0.83527,26.341764
E33,X,0.1,-0.430495,0.779431,-1.027899,26.385881
E33,X,0.1,-0.431426,0.738393,-0.979841,26.397648
E33,X,0.1,-0.431573,0.711082,-1.000659,26.371176
E33,X,0.1,-0.431612,0.738375,-0.959159,26.397648
E33,X,0.1,-0.431673,0.738368,-0.952264,26.394707
E33,X,0.1,-0.43182,0.711057,-0.973082,26.406471
E33,X,0.1,-0.431844,0.683758,-1.007687,26.38294
E33,X,0.1,-0.431844,0.683758,-1.007687,26.359411
E33,X,0.1,-0.431859,0.73835,-0.931582,26.347647
E33,X,0.1,-0.431903,0.704225,-0.973115,26.412354
E33,X,0.1,-0.431944,0.711045,-0.959293,26.385881
E33,X,0.1,-0.431987,0.697392,-0.973149,26.379999
E33,X,0.1,-0.432066,0.731505,-0.917827,26.377058
E33,X,0.1,-0.432089,0.704206,-0.952433,26.35647
E33,X,0.1,-0.432131,0.690554,-0.966288,26.362352
E33,X,0.1,-0.432174,0.676901,-0.980144,26.377058
E33,X,0.1,-0.432234,0.697368,-0.945572,26.388824
E33,X,0.1,-0.432238,0.656423,-1.000928,26.379999
E33,X,0.1,-0.432274,0.704188,-0.93175,26.371176
E33,X,0.1,-0.432315,0.711008,-0.917928,26.359411
E33,X,0.1,-0.432338,0.683709,-0.952534,26.362352
E33,X,0.1,-0.432438,0.710995,-0.904139,26.38294
E33,X,0.1,-0.432485,0.656398,-0.973351,26.394707
E33,X,0.1,-0.432564,0.690511,-0.918029,26.35647
E33,X,0.1,-0.432566,0.670038,-0.945707,26.385881
E33,X,0.1,-0.432581,0.724629,-0.869601,26.377058
E33,X,0.1,-0.432669,0.676852,-0.92499,26.377058
E33,X,0.1,-0.432671,0.656379,-0.952668,26.415295
E33,X,0.1,-0.432771,0.683666,-0.904274,26.406471
E33,X,0.1,-0.43285,0.717778,-0.848952,26.397648
E33,X,0.1,-0.432899,0.642708,-0.945841,26.424118
E33,X,0.1,-0.432899,0.642708,-0.945841,26.377058
E33,X,0.1,-0.43296,0.642702,-0.938947,26.391766
E33,X,0.1,-0.433016,0.704114,-0.849019,26.362352
E33,X,0.1,-0.433208,0.642677,-0.91137,26.38294
E33,X,0.1,-0.438338,0.731626,-0.986898,26.394707
E33,X,0.1,-0.438364,0.683855,-1.049181,26.35647
E33,X,0.1,-0.438381,0.717973,-1.000753,26.385881
E33,X,0.1,-0.43846,0.752086,-0.945431,26.359411
E33,X,0.1,-0.438485,0.704315,-1.007715,26.400589
E33,X,0.1,-0.438566,0.717955,-0.980071,26.400589
E33,X,0.1,-0.438647,0.731595,-0.952426,26.38294
E33,X,0.1,-0.438792,0.724756,-0.945566,26.40353
E33,X,0.1,-0.438818,0.676985,-1.007849,26.394707
E33,X,0.1,-0.438916,0.724744,-0.931777,26.38294
E33,X,0.1,-0.438941,0.676973,-0.994061,26.362352
E33,X,0.1,-0.43898,0.704265,-0.952561,26.400589
E33,X,0.1,-0.439018,0.731558,-0.911061,26.40353
E33,X,0.1,-0.439044,0.683787,-0.973345,26.379999
E33,X,0.1,-0.439063,0.697433,-0.952595,26.362352
E33,X,0.1,-0.439107,0.663308,-0.994128,26.409412
E33,X,0.1,-0.439125,0.697427,-0.945701,26.368235
E33,X,0.1,-0.439246,0.717887,-0.904234,26.391766
E33,X,0.1,-0.439267,0.711061,-0.911162,26.379999
E33,X,0.1,-0.43927,0.690588,-0.93884,26.350588
E33,X,0.1,-0.439312,0.676936,-0.952696,26.385881
E33,X,0.1,-0.439333,0.670109,-0.959624,26.394707
E33,X,0.1,-0.439335,0.649637,-0.987301,26.371176
