Sensor,Axis,Angular velocity,X,Y,Z,Temp 
E33,X,1,0.429674,0.710513,-0.963888,26.338823
E33,X,1,0.443583,0.751352,-0.922064,26.344706
E33,X,1,0.381522,0.717758,-0.964753,26.344706
E33,X,1,0.4227,0.703739,-0.96405,26.341764
E33,X,1,0.553065,0.661616,-0.954918,26.350588
E33,X,1,0.477805,0.69644,-0.96995,26.332941
E33,X,1,0.332996,0.704495,-0.951931,26.332941
E33,X,1,0.435964,0.676273,-0.943245,26.335882
E33,X,1,0.380401,0.635757,-0.951369,26.38294
E33,X,1,0.435504,0.607986,-0.984947,26.368235
E33,X,1,0.449313,0.676112,-0.894729,26.350588
E33,X,1,0.476499,0.614421,-0.935883,26.347647
E33,X,1,0.436648,0.717286,-0.963726,26.309412
E33,X,1,0.443121,0.662592,-0.991444,26.332941
E33,X,1,0.381583,0.717765,-0.971648,26.347647
E33,X,1,0.402049,0.710743,-0.957507,26.350588
E33,X,1,0.311702,0.663665,-0.93873,26.365294
E33,X,1,0.429301,0.690003,-0.9502,26.33
E33,X,1,0.470686,0.682829,-0.963252,26.335882
E33,X,1,0.435736,0.662602,-0.936418,26.365294
E33,X,1,0.518713,0.655098,-0.976276,26.365294
E33,X,1,0.43561,0.642117,-0.950308,26.350588
E33,X,1,0.380296,0.622098,-0.95833,26.365294
E33,X,1,0.464128,0.710217,-0.963246,26.332941
E33,X,1,0.402957,0.724482,-1.040171,26.332941
E33,X,1,0.519231,0.682446,-0.996824,26.332941
E33,X,1,0.457135,0.71709,-0.942658,26.35647
E33,X,1,0.449292,0.669285,-0.901657,26.338823
E33,X,1,0.470976,0.696506,-0.976973,26.335882
E33,X,1,0.47658,0.60078,-0.963527,26.335882
E33,X,1,0.435857,0.642142,-0.977885,26.332941
E33,X,1,0.340403,0.711311,-1.000029,26.33
E33,X,1,0.380899,0.676752,-0.951167,26.338823
E33,X,1,0.430047,0.731022,-0.977575,26.347647
E33,X,1,0.442754,0.7035,-0.894723,26.344706
E33,X,1,0.443249,0.70355,-0.949876,26.359411
E33,X,1,0.477349,0.669098,-0.956297,26.347647
E33,X,1,0.401408,0.683382,-0.923171,26.338823
E33,X,1,0.401152,0.601467,-1.006306,26.359411
E33,X,1,0.450116,0.676192,-0.984354,26.344706
E33,X,1,0.498458,0.70991,-0.948815,26.338823
E33,X,1,0.471682,0.744345,-0.990526,26.350588
E33,X,1,0.442463,0.669351,-0.908679,26.353529
E33,X,1,0.43584,0.676261,-0.929457,26.353529
E33,X,1,0.401403,0.642437,-0.978527,26.338823
E33,X,1,0.436605,0.703633,-0.977582,26.347647
E33,X,1,0.395442,0.663061,-1.054391,26.347647
E33,X,1,0.443083,0.689885,-0.949944,26.353529
E33,X,1,0.470584,0.689642,-0.942536,26.365294
E33,X,1,0.512321,0.696151,-0.976203,26.327059
E33,X,1,0.464147,0.696571,-0.983996,26.347647
E33,X,1,0.497921,0.696208,-0.907517,26.371176
E33,X,1,0.504211,0.661968,-0.886874,26.353529
E33,X,1,0.3738,0.649493,-0.965218,26.341764
E33,X,1,0.470522,0.689636,-0.935641,26.347647
E33,X,1,0.38756,0.642549,-0.971889,26.371176
E33,X,1,0.408501,0.649223,-0.992153,26.35647
E33,X,1,0.511535,0.661952,-0.935005,26.353529
E33,X,1,0.484136,0.655381,-0.96313,26.359411
E33,X,1,0.504309,0.614209,-0.962946,26.347647
E33,X,1,0.428653,0.601225,-0.998898,26.359411
E33,X,1,0.45647,0.662431,-0.942927,26.350588
E33,X,1,0.464126,0.689745,-0.990924,26.362352
E33,X,1,0.470752,0.72378,-0.914791,26.353529
E33,X,1,0.491815,0.709993,-0.976521,26.327059
E33,X,1,0.476767,0.621272,-0.956532,26.368235
E33,X,1,0.43677,0.696826,-1.005192,26.379999
E33,X,1,0.416366,0.703854,-1.026227,26.362352
E33,X,1,0.496926,0.634691,-0.880243,26.353529
E33,X,1,0.40962,0.710752,-1.033216,26.359411
E33,X,1,0.443639,0.68994,-1.011992,26.362352
E33,X,1,0.497941,0.682561,-0.928267,26.362352
E33,X,1,0.408362,0.703802,-0.902259,26.368235
E33,X,1,0.48538,0.737394,-0.990303,26.338823
E33,X,1,0.456675,0.648803,-0.98436,26.385881
E33,X,1,0.38071,0.635788,-0.98584,26.335882
E33,X,1,0.462737,0.600892,-0.95689,26.338823
E33,X,1,0.449786,0.669335,-0.95681,26.359411
E33,X,1,0.380818,0.690392,-0.923523,26.338823
E33,X,1,0.525627,0.682337,-0.941542,26.35647
E33,X,1,0.394909,0.690304,-0.957737,26.332941
E33,X,1,0.41585,0.696978,-0.978001,26.35647
E33,X,1,0.470665,0.676002,-0.97018,26.359411
E33,X,1,0.436316,0.689956,-0.963861,26.379999
E33,X,1,0.450325,0.703509,-0.970431,26.365294
E33,X,1,0.470689,0.703301,-0.935574,26.365294
E33,X,1,0.450636,0.724013,-0.977224,26.321177
E33,X,1,0.588412,0.729651,-0.960833,26.350588
E33,X,1,0.388706,0.772322,-0.92299,26.359411
E33,X,1,0.401218,0.642419,-0.957844,26.341764
E33,X,1,0.44408,0.771874,-0.94954,26.335882
E33,X,1,0.478489,0.737454,-0.990431,26.324118
E33,X,1,0.429531,0.724147,-0.92935,26.344706
E33,X,1,0.44391,0.717264,-1.004963,26.335882
E33,X,1,0.442358,0.655692,-0.915641,26.362352
E33,X,1,0.422082,0.703677,-0.895108,26.353529
E33,X,1,0.388412,0.717699,-0.964625,26.309412
E33,X,1,0.449978,0.730771,-0.894459,26.324118
E33,X,1,0.449454,0.642005,-0.956945,26.350588
E33,X,1,0.492149,0.757796,-0.948708,26.344706
E33,X,1,0.45014,0.703491,-0.949748,26.318235
E33,X,1,0.491482,0.682664,-0.976655,26.341764
E33,X,1,0.463855,0.662421,-0.997953,26.341764
E33,X,1,0.422059,0.676379,-0.929714,26.35647
E33,X,1,0.423444,0.724286,-1.019103,26.341764
E33,X,1,0.415684,0.683313,-0.978068,26.335882
E33,X,1,0.449805,0.655688,-0.97756,26.368235
E33,X,1,0.456221,0.641934,-0.943028,26.344706
E33,X,1,0.434783,0.614738,-0.895288,26.33
E33,X,1,0.504996,0.675695,-0.955749,26.35647
E33,X,1,0.41637,0.744799,-0.970871,26.35647
E33,X,1,0.40155,0.669748,-0.957709,26.338823
E33,X,1,0.490986,0.662142,-0.949179,26.344706
E33,X,1,0.394721,0.669813,-0.964732,26.335882
E33,X,1,0.38013,0.608434,-0.958398,26.359411
E33,X,1,0.470829,0.669195,-0.99779,26.341764
E33,X,1,0.491397,0.655359,-1.004367,26.371176
E33,X,1,0.442667,0.655723,-0.950112,26.353529
E33,X,1,0.477515,0.682763,-0.956229,26.344706
E33,X,1,0.395156,0.690329,-0.985314,26.374117
E33,X,1,0.470354,0.655499,-0.963387,26.359411
E33,X,1,0.387647,0.690326,-0.9165,26.368235
E33,X,1,0.457446,0.737594,-0.949451,26.353529
E33,X,1,0.538644,0.654846,-0.89316,26.385881
E33,X,1,0.469755,0.641791,-0.915194,26.365294
E33,X,1,0.394679,0.656161,-0.978588,26.332941
E33,X,1,0.484136,0.655381,-0.96313,26.35647
E33,X,1,0.408232,0.642372,-0.971504,26.377058
E33,X,1,0.463717,0.717,-0.908058,26.341764
E33,X,1,0.395263,0.72446,-0.950674,26.371176
E33,X,1,0.408134,0.690131,-0.895432,26.368235
E33,X,1,0.504232,0.668794,-0.879946,26.35647
E33,X,1,0.415688,0.724258,-0.922712,26.388824
E33,X,1,0.339555,0.677106,-0.951937,26.350588
E33,X,1,0.512072,0.675654,-0.976303,26.371176
E33,X,1,0.470232,0.675959,-0.92192,26.353529
E33,X,1,0.421539,0.628558,-0.936843,26.374117
E33,X,1,0.415684,0.683313,-0.978068,26.368235
E33,X,1,0.387916,0.697177,-0.937149,26.371176
E33,X,1,0.498188,0.682586,-0.955844,26.379999
E33,X,1,0.428913,0.724085,-0.860407,26.371176
E33,X,1,0.408503,0.669695,-0.964475,26.359411
E33,X,1,0.456721,0.703401,-0.915148,26.379999
E33,X,1,0.415585,0.731072,-0.901996,26.362352
E33,X,1,0.429427,0.710488,-0.936311,26.368235
E33,X,1,0.477743,0.696434,-0.963056,26.362352
E33,X,1,0.436026,0.676279,-0.950139,26.379999
E33,X,1,0.442835,0.68986,-0.922367,26.35647
E33,X,1,0.484302,0.669046,-0.963062,26.379999
E33,X,1,0.519355,0.682458,-1.010612,26.362352
E33,X,1,0.477104,0.689546,-0.901042,26.362352
E33,X,1,0.53225,0.675427,-0.920764,26.374117
E33,X,1,0.505449,0.682564,-0.997081,26.379999
E33,X,1,0.415287,0.635505,-0.998986,26.353529
E33,X,1,0.539386,0.654921,-0.975891,26.379999
E33,X,1,0.462302,0.580377,-0.936308,26.374117
E33,X,1,0.491461,0.675837,-0.983583,26.379999
E33,X,1,0.449434,0.655651,-0.936195,26.359411
E33,X,1,0.422014,0.642254,-0.971247,26.377058
E33,X,1,0.525625,0.661865,-0.96922,26.359411
E33,X,1,0.422182,0.676391,-0.943502,26.353529
E33,X,1,0.408298,0.683323,-0.923043,26.344706
E33,X,1,0.429282,0.703649,-0.929451,26.397648
E33,X,1,0.408544,0.662875,-0.978297,26.368235
E33,X,1,0.464252,0.71023,-0.977034,26.35647
E33,X,1,0.497962,0.689388,-0.921339,26.327059
E33,X,1,0.457627,0.696667,-1.02549,26.371176
E33,X,1,0.512462,0.662045,-1.038419,26.365294
E33,X,1,0.470503,0.703282,-0.914891,26.344706
E33,X,1,0.429695,0.717339,-0.95696,26.347647
E33,X,1,0.435092,0.614769,-0.92976,26.368235
E33,X,1,0.415436,0.683289,-0.950491,26.362352
E33,X,1,0.45728,0.723929,-0.949519,26.374117
E33,X,1,0.38866,0.717724,-0.992202,26.362352
E33,X,1,0.513436,0.716735,-1.072621,26.365294
E33,X,1,0.478468,0.730627,-0.997359,26.353529
E33,X,1,0.43,0.676425,-1.046787,26.365294
E33,X,1,0.401717,0.683413,-0.957642,26.359411
E33,X,1,0.387174,0.697103,-0.854418,26.35647
E33,X,1,0.443664,0.737712,-0.949708,26.377058
E33,X,1,0.415786,0.6765,-0.998784,26.368235
E33,X,1,0.484366,0.689524,-0.942279,26.379999
E33,X,1,0.443021,0.689879,-0.943049,26.365294
E33,X,1,0.457336,0.662517,-1.039446,26.38294
E33,X,1,0.416016,0.710643,-0.977933,26.353529
E33,X,1,0.381066,0.690416,-0.9511,26.362352
E33,X,1,0.374235,0.670009,-0.9858,26.371176
E33,X,1,0.553231,0.675281,-0.95485,26.359411
E33,X,1,0.408712,0.697013,-0.950552,26.362352
E33,X,1,0.545697,0.627507,-0.94832,26.371176
E33,X,1,0.422265,0.683223,-0.943468,26.371176
E33,X,1,0.456057,0.648741,-0.915418,26.362352
E33,X,1,0.401506,0.635623,-0.999243,26.359411
E33,X,1,0.477287,0.669092,-0.949402,26.379999
E33,X,1,0.41556,0.683301,-0.964279,26.379999
E33,X,1,0.499034,0.696319,-1.031613,26.368235
E33,X,1,0.505392,0.723503,-0.934831,26.350588
E33,X,1,0.470292,0.655493,-0.956492,26.362352
E33,X,1,0.477456,0.70323,-0.921657,26.368235
E33,X,1,0.422082,0.703677,-0.895108,26.35647
E33,X,1,0.360395,0.711066,-0.923807,26.344706
E33,X,1,0.471518,0.751153,-0.962915,26.371176
E33,X,1,0.456679,0.689748,-0.929004,26.391766
E33,X,1,0.456886,0.696593,-0.942759,26.365294
E33,X,1,0.449929,0.655701,-0.991349,26.368235
E33,X,1,0.374439,0.656381,-1.027233,26.385881
E33,X,1,0.484818,0.675921,-1.011288,26.353529
E33,X,1,0.387814,0.703991,-0.916433,26.388824
E33,X,1,0.284407,0.670752,-0.959893,26.350588
E33,X,1,0.470501,0.68281,-0.942569,26.365294
E33,X,1,0.352405,0.63595,-0.903623,26.385881
E33,X,1,0.429632,0.69686,-0.977744,26.362352
E33,X,1,0.435987,0.703572,-0.908639,26.377058
E33,X,1,0.381125,0.66995,-0.985672,26.338823
E33,X,1,0.422451,0.683242,-0.964151,26.350588
E33,X,1,0.380863,0.724517,-0.881989,26.365294
E33,X,1,0.409002,0.71069,-0.964273,26.359411
E33,X,1,0.408625,0.649235,-1.005942,26.365294
E33,X,1,0.394766,0.703938,-0.923198,26.353529
E33,X,1,0.366787,0.670013,-0.92388,26.359411
E33,X,1,0.3874,0.690302,-0.888923,26.35647
E33,X,1,0.450114,0.655719,-1.012031,26.350588
E33,X,1,0.395079,0.744914,-0.902314,26.371176
E33,X,1,0.45643,0.669251,-0.929105,26.347647
E33,X,1,0.380816,0.669919,-0.9512,26.350588
E33,X,1,0.407199,0.608148,-0.90273,26.365294
E33,X,1,0.428493,0.648978,-0.915931,26.338823
E33,X,1,0.464599,0.682968,-1.053005,26.374117
E33,X,1,0.422594,0.669608,-0.998689,26.365294
E33,X,1,0.428037,0.621636,-0.902277,26.368235
E33,X,1,0.367659,0.731517,-0.937366,26.362352
E33,X,1,0.470235,0.696432,-0.894242,26.379999
E33,X,1,0.39373,0.649242,-0.882102,26.379999
E33,X,1,0.456866,0.710239,-0.922009,26.371176
E33,X,1,0.504829,0.66203,-0.955817,26.35647
E33,X,1,0.499641,0.791917,-0.969094,26.344706
E33,X,1,0.498456,0.689437,-0.976493,26.368235
E33,X,1,0.498296,0.73719,-0.893527,26.35647
E33,X,1,0.44356,0.724053,-0.95667,26.377058
E33,X,1,0.484055,0.669021,-0.935486,26.362352
E33,X,1,0.477183,0.655434,-0.956364,26.359411
E33,X,1,0.498017,0.627976,-1.011267,26.359411
E33,X,1,0.512281,0.702971,-0.96238,26.38294
E33,X,1,0.442917,0.67622,-0.950011,26.365294
E33,X,1,0.434662,0.635198,-0.853822,26.379999
E33,X,1,0.422453,0.703714,-0.936473,26.362352
E33,X,1,0.429152,0.642219,-0.998696,26.359411
E33,X,1,0.42152,0.642204,-0.916093,26.371176
E33,X,1,0.464335,0.717062,-0.977001,26.362352
E33,X,1,0.464192,0.730696,-0.942462,26.374117
E33,X,1,0.359771,0.649587,-0.937898,26.344706
E33,X,1,0.360121,0.642798,-0.986192,26.365294
E33,X,1,0.401925,0.71073,-0.943719,26.368235
E33,X,1,0.401695,0.676587,-0.96457,26.368235
E33,X,1,0.504932,0.655216,-0.976533,26.377058
E33,X,1,0.416142,0.731128,-0.964044,26.391766
E33,X,1,0.462864,0.64185,-0.915323,26.374117
E33,X,1,0.416161,0.717482,-0.984794,26.377058
E33,X,1,0.373614,0.649475,-0.944536,26.353529
E33,X,1,0.449289,0.648813,-0.929334,26.353529
E33,X,1,0.469796,0.634971,-0.929016,26.362352
E33,X,1,0.532105,0.668589,-0.913904,26.368235
E33,X,1,0.380942,0.690404,-0.937311,26.347647
E33,X,1,0.476853,0.648576,-0.928821,26.365294
E33,X,1,0.476708,0.641738,-0.92196,26.365294
E33,X,1,0.394246,0.656118,-0.930328,26.368235
E33,X,1,0.449807,0.676161,-0.949883,26.371176
E33,X,1,0.395469,0.731305,-0.964429,26.374117
E33,X,1,0.394971,0.690311,-0.964631,26.377058
E33,X,1,0.450136,0.662546,-1.005104,26.391766
E33,X,1,0.553231,0.675281,-0.95485,26.347647
E33,X,1,0.505411,0.709857,-0.955581,26.377058
E33,X,1,0.263176,0.650401,-0.925908,26.365294
E33,X,1,0.421705,0.642223,-0.936776,26.359411
E33,X,1,0.519668,0.723434,-0.989728,26.385881
E33,X,1,0.415914,0.717457,-0.957217,26.391766
E33,X,1,0.422204,0.683217,-0.936574,26.377058
E33,X,1,0.450694,0.683074,-1.039474,26.377058
E33,X,1,0.436105,0.642166,-1.005461,26.368235
E33,X,1,0.449266,0.621514,-0.96394,26.374117
E33,X,1,0.450076,0.683012,-0.970532,26.38294
E33,X,1,0.498101,0.634809,-1.011233,26.377058
E33,X,1,0.518304,0.682353,-0.893411,26.371176
E33,X,1,0.470851,0.676021,-0.990863,26.368235
E33,X,1,0.414774,0.649102,-0.923082,26.377058
E33,X,1,0.559892,0.641079,-0.975573,26.353529
E33,X,1,0.485414,0.669157,-1.087159,26.35647
E33,X,1,0.415643,0.690133,-0.964246,26.362352
E33,X,1,0.402275,0.703941,-0.992012,26.350588
E33,X,1,0.40861,0.703826,-0.929836,26.38294
E33,X,1,0.442729,0.655729,-0.957006,26.371176
E33,X,1,0.429156,0.683164,-0.94334,26.38294
E33,X,1,0.436273,0.676304,-0.977716,26.38294
E33,X,1,0.464273,0.717056,-0.970106,26.379999
E33,X,1,0.318901,0.663637,-0.973073,26.365294
E33,X,1,0.470895,0.710146,-0.949329,26.394707
E33,X,1,0.415814,0.744743,-0.908823,26.377058
E33,X,1,0.4359,0.655794,-0.964029,26.38294
E33,X,1,0.45608,0.67604,-0.880812,26.385881
E33,X,1,0.415852,0.717451,-0.950323,26.374117
E33,X,1,0.38111,0.724541,-0.909566,26.359411
E33,X,1,0.463218,0.676006,-0.90826,26.362352
E33,X,1,0.436194,0.710416,-0.922394,26.362352
E33,X,1,0.450511,0.703528,-0.991113,26.347647
E33,X,1,0.491007,0.668968,-0.942251,26.379999
E33,X,1,0.388022,0.731309,-0.90251,26.377058
E33,X,1,0.484634,0.696375,-0.962928,26.38294
E33,X,1,0.450325,0.703509,-0.970431,26.385881
E33,X,1,0.546879,0.709515,-0.968599,26.374117
E33,X,1,0.388101,0.697196,-0.957832,26.359411
E33,X,1,0.490777,0.634824,-0.963102,26.391766
E33,X,1,0.388118,0.663077,-1.006259,26.38294
E33,X,1,0.422289,0.710522,-0.908863,26.385881
E33,X,1,0.41471,0.628623,-0.943866,26.40353
E33,X,1,0.457322,0.737581,-0.935663,26.38294
E33,X,1,0.401653,0.662934,-0.978426,26.388824
E33,X,1,0.429591,0.70368,-0.963922,26.38294
E33,X,1,0.463796,0.682888,-0.96338,26.362352
E33,X,1,0.497274,0.60743,-0.956214,26.341764
E33,X,1,0.297856,0.643304,-0.959771,26.371176
E33,X,1,0.463482,0.641912,-0.984265,26.374117
E33,X,1,0.456434,0.710196,-0.873749,26.394707
E33,X,2,0.312533,0.731989,-0.938394,26.353529
E33,X,2,0.050224,0.686419,-0.957298,26.353529
E33,X,2,-0.17003,0.729279,-0.933629,26.379999
E33,X,2,-0.42559,0.697284,-0.917867,26.371176
E33,X,2,-0.515215,0.663927,-0.96107,26.391766
E33,X,2,1.352919,0.723058,-0.905212,26.385881
E33,X,2,1.353143,0.695784,-0.967394,26.368235
E33,X,2,1.401379,0.69537,-0.966495,26.371176
E33,X,2,1.455323,0.61289,-0.945189,26.377058
E33,X,2,1.42054,0.626801,-0.89061,26.391766
E33,X,2,1.434618,0.701778,-0.82104,26.379999
E33,X,2,1.331951,0.64814,-0.974909,26.391766
E33,X,2,1.409263,0.736355,-1.021319,26.359411
E33,X,2,1.469396,0.646922,-0.930975,26.374117
E33,X,2,1.421493,0.674665,-0.93174,26.38294
E33,X,2,1.457002,0.71542,-0.992944,26.359411
E33,X,2,1.498702,0.769694,-0.957433,26.365294
E33,X,2,1.497916,0.735495,-0.916236,26.359411
E33,X,2,1.365887,0.620497,-0.953719,26.377058
E33,X,2,1.43517,0.660888,-0.938444,26.397648
E33,X,2,1.449467,0.667646,-0.986413,26.362352
E33,X,2,1.353288,0.702623,-0.974255,26.371176
E33,X,2,1.593221,0.618541,-0.942586,26.379999
E33,X,2,1.470681,0.722116,-0.97197,26.377058
E33,X,2,1.332223,0.695936,-0.940203,26.362352
E33,X,2,1.456467,0.72219,-0.923968,26.359411
E33,X,2,1.4427,0.667717,-1.00033,26.374117
E33,X,2,1.443284,0.736017,-0.972417,26.38294
E33,X,2,1.497353,0.674022,-0.937221,26.368235
E33,X,2,1.414668,0.715675,-0.883407,26.353529
E33,X,2,1.449158,0.667615,-0.951942,26.353529
E33,X,2,1.469456,0.626456,-0.965547,26.38294
E33,X,2,1.442845,0.674556,-1.007191,26.377058
E33,X,2,1.490627,0.667273,-0.96496,26.38294
E33,X,2,1.504536,0.708112,-0.923136,26.38294
E33,X,2,1.476577,0.66054,-0.944568,26.362352
E33,X,2,1.491377,0.749237,-0.936979,26.38294
E33,X,2,1.443139,0.729178,-0.965556,26.371176
E33,X,2,1.462691,0.647,-0.951786,26.365294
E33,X,2,1.47083,0.769899,-0.923475,26.377058
E33,X,2,1.346129,0.695831,-0.953734,26.377058
E33,X,2,1.45603,0.681202,-0.931064,26.35647
E33,X,2,1.387497,0.722775,-0.918358,26.35647
E33,X,2,1.442455,0.688165,-0.945075,26.391766
E33,X,2,1.41512,0.702072,-0.952416,26.365294
E33,X,2,1.429603,0.708848,-1.021068,26.362352
E33,X,2,1.416006,0.708985,-1.042007,26.344706
E33,X,2,1.449864,0.715454,-0.965495,26.377058
E33,X,2,1.53214,0.701056,-0.936444,26.38294
E33,X,2,1.517467,0.653316,-0.902466,26.362352
E33,X,2,1.552667,0.69404,-0.929198,26.35647
E33,X,2,1.43513,0.667708,-0.924622,26.385881
E33,X,2,1.642621,0.713782,-0.941216,26.371176
E33,X,2,1.442724,0.695016,-0.965724,26.344706
E33,X,2,1.434942,0.647217,-0.931617,26.362352
E33,X,2,1.297665,0.682573,-0.947806,26.377058
E33,X,2,1.545981,0.680471,-0.97076,26.368235
E33,X,2,1.470436,0.742563,-0.916716,26.359411
E33,X,2,1.574,0.707577,-0.9839,26.374117
E33,X,2,1.387367,0.661345,-0.987603,26.371176
E33,X,2,1.476807,0.694684,-0.923717,26.35647
E33,X,2,1.401195,0.715824,-0.918135,26.374117
E33,X,2,1.407522,0.63382,-0.96667,26.35647
E33,X,2,1.449158,0.667615,-0.951942,26.35647
E33,X,2,1.469873,0.68109,-0.937701,26.338823
E33,X,2,1.449866,0.735927,-0.937817,26.35647
E33,X,2,1.526176,0.701208,-1.039986,26.385881
E33,X,2,1.504949,0.721802,-0.950646,26.365294
E33,X,2,1.483408,0.680947,-0.909867,26.385881
E33,X,2,1.407831,0.633851,-1.001141,26.374117
E33,X,2,1.311155,0.648305,-0.961506,26.35647
E33,X,2,1.400948,0.7158,-0.890558,26.362352
E33,X,2,1.503396,0.639757,-0.889001,26.344706
E33,X,2,1.346043,0.668526,-0.981446,26.388824
E33,X,2,1.546064,0.687304,-0.970726,26.341764
E33,X,2,1.4295,0.715662,-1.000352,26.371176
E33,X,2,1.44198,0.674469,-0.910672,26.365294
E33,X,2,1.497415,0.674028,-0.944115,26.388824
E33,X,2,1.476807,0.694684,-0.923717,26.359411
E33,X,2,1.44951,0.681298,-0.972558,26.38294
E33,X,2,1.345843,0.723098,-0.884657,26.368235
E33,X,2,1.490298,0.680888,-0.909739,26.400589
E33,X,2,1.498283,0.694587,-1.012957,26.368235
E33,X,2,1.490874,0.667298,-0.992537,26.374117
E33,X,2,1.394901,0.709119,-0.994133,26.377058
E33,X,2,1.394119,0.715865,-0.89758,26.371176
E33,X,2,1.420623,0.633633,-0.890576,26.371176
E33,X,2,1.42894,0.674662,-0.993659,26.344706
E33,X,2,1.45609,0.660736,-0.965636,26.371176
E33,X,2,1.325746,0.709685,-0.967841,26.362352
E33,X,2,1.565394,0.652872,-0.867095,26.377058
E33,X,2,1.324585,0.634504,-0.940634,26.377058
E33,X,2,1.523964,0.625921,-0.895578,26.359411
E33,X,2,1.532491,0.714739,-0.95706,26.35647
E33,X,2,1.532534,0.728392,-0.943204,26.350588
E33,X,2,1.366861,0.675187,-0.987921,26.353529
E33,X,2,1.613566,0.63198,-0.88698,26.353529
E33,X,2,1.463579,0.674385,-1.0137,26.359411
E33,X,2,1.490153,0.67405,-0.902878,26.35647
E33,X,2,1.339899,0.709604,-1.008949,26.350588
E33,X,2,1.408123,0.668,-0.987184,26.362352
E33,X,2,1.470747,0.763067,-0.923509,26.362352
E33,X,2,1.442764,0.688196,-0.979547,26.35647
E33,X,2,1.318919,0.730223,-0.947185,26.353529
E33,X,2,1.4426,0.695004,-0.951936,26.338823
E33,X,2,1.311984,0.696157,-0.988847,26.347647
E33,X,2,1.443097,0.715526,-0.979412,26.362352
E33,X,2,1.442129,0.722253,-0.862177,26.321177
E33,X,2,1.435172,0.681361,-0.910766,26.327059
E33,X,2,1.401255,0.695358,-0.952707,26.341764
E33,X,2,1.539527,0.721519,-0.963792,26.371176
E33,X,2,1.463522,0.715324,-0.95145,26.350588
E33,X,2,1.470146,0.728886,-0.902995,26.347647
E33,X,2,1.41493,0.661109,-0.987089,26.35647
E33,X,2,1.345835,0.641208,-0.995369,26.347647
E33,X,2,1.490669,0.680925,-0.951104,26.353529
E33,X,2,1.504804,0.714963,-0.943785,26.35647
E33,X,2,1.449058,0.694901,-0.903548,26.371176
E33,X,2,1.580866,0.659747,-1.046055,26.353529
E33,X,2,1.443983,0.722438,-1.069003,26.374117
E33,X,2,1.442412,0.674513,-0.958931,26.344706
E33,X,2,1.318355,0.648277,-0.995849,26.359411
E33,X,2,1.401294,0.668065,-0.994207,26.353529
E33,X,2,1.469952,0.646978,-0.993023,26.365294
E33,X,2,1.380708,0.71602,-0.939203,26.368235
E33,X,2,1.463251,0.688,-0.958479,26.347647
E33,X,2,1.441628,0.660786,-0.890056,26.327059
E33,X,2,1.435877,0.7292,-0.924319,26.362352
E33,X,2,1.392685,0.592888,-0.90508,26.341764
E33,X,2,1.463626,0.728982,-0.944488,26.350588
E33,X,2,1.511776,0.701264,-0.971301,26.353529
E33,X,2,1.400859,0.64755,-0.973625,26.371176
E33,X,2,1.380666,0.702368,-0.953058,26.362352
E33,X,2,1.414768,0.688389,-0.931801,26.335882
E33,X,2,1.510636,0.632909,-0.937166,26.350588
E33,X,2,1.358834,0.647836,-0.898559,26.35647
E33,X,2,1.415186,0.743024,-0.903955,26.347647
E33,X,2,1.510847,0.680699,-0.895565,26.353529
E33,X,2,1.415699,0.729427,-0.979858,26.344706
E33,X,2,1.455474,0.681147,-0.869016,26.350588
E33,X,2,1.511361,0.667102,-0.971469,26.341764
E33,X,2,1.41545,0.708929,-0.979959,26.312353
E33,X,2,1.373379,0.654618,-0.974105,26.359411
E33,X,2,1.304699,0.66888,-0.982216,26.35647
E33,X,2,1.415412,0.736222,-0.938459,26.359411
E33,X,2,1.525373,0.701127,-0.950361,26.335882
E33,X,2,1.456403,0.701712,-0.944751,26.344706
E33,X,2,1.428531,0.701917,-0.910794,26.371176
E33,X,2,1.476592,0.605949,-1.020674,26.362352
E33,X,2,1.449862,0.694982,-0.993173,26.365294
E33,X,2,1.484234,0.708326,-0.964887,26.374117
E33,X,2,1.393887,0.661249,-0.946109,26.332941
E33,X,2,1.552211,0.666698,-0.915545,26.368235
E33,X,2,1.44316,0.736004,-0.958628,26.344706
E33,X,2,1.394592,0.709088,-0.959662,26.35647
E33,X,2,1.366243,0.675125,-0.918979,26.344706
E33,X,2,1.518026,0.673844,-0.936836,26.35647
E33,X,2,1.366837,0.647888,-1.022527,26.344706
E33,X,2,1.207316,0.615023,-0.956707,26.344706
E33,X,2,1.372718,0.640904,-0.919019,26.362352
E33,X,2,1.435191,0.667715,-0.931516,26.365294
E33,X,2,1.346127,0.675358,-0.981412,26.379999
E33,X,2,1.497888,0.667251,-1.006197,26.362352
E33,X,2,1.324936,0.648187,-0.961249,26.353529
E33,X,2,1.566159,0.680245,-0.91522,26.359411
E33,X,2,1.401253,0.674886,-0.980385,26.35647
E33,X,2,1.545461,0.632651,-0.977889,26.359411
E33,X,2,1.566532,0.700754,-0.928908,26.332941
E33,X,2,1.44889,0.660764,-0.931293,26.335882
E33,X,2,1.532841,0.70795,-1.005353,26.359411
E33,X,2,1.546066,0.707776,-0.943048,26.359411
E33,X,2,1.365539,0.647758,-0.877748,26.353529
E33,X,2,1.504329,0.701267,-0.909381,26.365294
E33,X,2,1.476764,0.681031,-0.937573,26.350588
E33,X,2,1.414521,0.688364,-0.904224,26.344706
E33,X,2,1.345613,0.688955,-0.905508,26.362352
E33,X,2,1.414915,0.7157,-0.910984,26.359411
