Sensor,Axis,Angular velocity,X,Y,Z,Temp 
EXT,X,-20,-20.561216,-0.236511,-0.793457,25.05353
EXT,X,-20,-20.568846,-0.228882,-0.831604,25.08
EXT,X,-20,-20.568846,-0.274658,-0.75531,25.082941
EXT,X,-20,-20.568846,-0.236511,-0.816345,25.041765
EXT,X,-20,-20.568846,-0.190735,-0.923157,25.044706
EXT,X,-20,-20.568846,-0.259399,-0.823975,25.02706
EXT,X,-20,-20.576475,-0.12207,-0.816345,25.050589
EXT,X,-20,-20.576475,-0.236511,-0.839233,25.056471
EXT,X,-20,-20.576475,-0.221252,-0.831604,25.074118
EXT,X,-20,-20.576475,-0.213623,-0.701904,25.021177
EXT,X,-20,-20.576475,-0.213623,-0.862122,25.018236
EXT,X,-20,-20.584105,-0.297546,-0.846863,25.065294
EXT,X,-20,-20.584105,-0.320435,-0.946045,25.015295
EXT,X,-20,-20.591734,-0.183105,-0.846863,25.047647
EXT,X,-20,-20.591734,-0.282288,-0.839233,25.032942
EXT,X,-20,-20.591734,-0.228882,-0.892639,25.047647
EXT,X,-20,-20.591734,-0.221252,-0.740051,25.047647
EXT,X,-20,-20.591734,-0.25177,-0.793457,25.065294
EXT,X,-20,-20.591734,-0.236511,-0.839233,25.035883
EXT,X,-20,-20.591734,-0.236511,-0.862122,25.030001
EXT,X,-20,-20.591734,-0.228882,-0.87738,25.050589
EXT,X,-20,-20.599363,-0.213623,-0.793457,25.041765
EXT,X,-20,-20.599363,-0.297546,-0.778198,25.074118
EXT,X,-20,-20.599363,-0.213623,-0.785828,25.050589
EXT,X,-20,-20.599363,-0.221252,-0.831604,25.035883
EXT,X,-20,-20.599363,-0.221252,-0.87738,25.041765
EXT,X,-20,-20.606993,-0.167847,-0.762939,25.056471
EXT,X,-20,-20.606993,-0.213623,-0.770569,25.05353
EXT,X,-20,-20.606993,-0.198364,-0.724792,25.068235
EXT,X,-20,-20.606993,-0.25177,-0.785828,25.032942
EXT,X,-20,-20.606993,-0.213623,-0.854492,25.024118
EXT,X,-20,-20.606993,-0.205994,-0.831604,25.015295
EXT,X,-20,-20.614622,-0.221252,-0.839233,25.038824
EXT,X,-20,-20.614622,-0.160217,-0.839233,25.038824
EXT,X,-20,-20.614622,-0.152588,-0.87738,25.047647
EXT,X,-20,-20.614622,-0.137329,-0.854492,25.065294
EXT,X,-20,-20.614622,-0.228882,-0.869751,25.047647
EXT,X,-20,-20.614622,-0.25177,-0.854492,25.050589
EXT,X,-20,-20.614622,-0.183105,-0.854492,25.065294
EXT,X,-20,-20.614622,-0.259399,-0.854492,25.097647
EXT,X,-20,-20.614622,-0.12207,-0.854492,25.050589
EXT,X,-20,-20.614622,-0.282288,-0.808716,25.062353
EXT,X,-20,-20.614622,-0.205994,-0.808716,25.02706
EXT,X,-20,-20.614622,-0.221252,-0.87738,25.05353
EXT,X,-20,-20.622252,-0.190735,-0.740051,25.059412
EXT,X,-20,-20.622252,-0.175476,-0.831604,25.056471
EXT,X,-20,-20.622252,-0.198364,-0.816345,25.062353
EXT,X,-20,-20.622252,-0.267029,-0.831604,25.044706
EXT,X,-20,-20.622252,-0.259399,-0.846863,25.077059
EXT,X,-20,-20.622252,-0.236511,-0.862122,25.047647
EXT,X,-20,-20.622252,-0.244141,-0.839233,25.00647
EXT,X,-20,-20.622252,-0.198364,-0.846863,25.015295
EXT,X,-20,-20.622252,-0.244141,-0.823975,25.009411
EXT,X,-20,-20.629881,-0.190735,-0.801086,25.044706
EXT,X,-20,-20.629881,-0.244141,-0.823975,25.044706
EXT,X,-20,-20.629881,-0.236511,-0.778198,25.05353
EXT,X,-20,-20.629881,-0.205994,-0.900268,25.050589
EXT,X,-20,-20.629881,-0.236511,-0.793457,25.012352
EXT,X,-20,-20.63751,-0.167847,-0.862122,25.071177
EXT,X,-20,-20.63751,-0.205994,-0.816345,25.068235
EXT,X,-20,-20.63751,-0.305176,-0.793457,25.038824
EXT,X,-20,-20.64514,-0.221252,-0.846863,25.068235
EXT,X,-20,-20.64514,-0.267029,-0.762939,25.065294
EXT,X,-20,-20.64514,-0.25177,-0.87738,25.032942
EXT,X,-20,-20.64514,-0.282288,-0.869751,25.050589
EXT,X,-20,-20.64514,-0.175476,-0.846863,25.02706
EXT,X,-20,-20.64514,-0.244141,-0.801086,25.009411
EXT,X,-20,-20.652769,-0.221252,-0.762939,25.08
EXT,X,-20,-20.652769,-0.213623,-0.785828,25.059412
EXT,X,-20,-20.652769,-0.259399,-0.816345,25.065294
EXT,X,-20,-20.652769,-0.236511,-0.831604,25.062353
EXT,X,-20,-20.652769,-0.175476,-0.892639,25.050589
EXT,X,-20,-20.652769,-0.25177,-0.816345,25.038824
EXT,X,-20,-20.652769,-0.205994,-0.869751,25.032942
EXT,X,-20,-20.652769,-0.213623,-0.87738,25.035883
EXT,X,-20,-20.660398,-0.236511,-0.717163,25.038824
EXT,X,-20,-20.660398,-0.297546,-0.801086,25.032942
EXT,X,-20,-20.660398,-0.167847,-0.762939,25.035883
EXT,X,-20,-20.668028,-0.205994,-0.762939,25.038824
EXT,X,-20,-20.668028,-0.221252,-0.785828,25.056471
EXT,X,-20,-20.668028,-0.183105,-0.778198,25.056471
EXT,X,-20,-20.668028,-0.198364,-0.75531,25.044706
EXT,X,-20,-20.675657,-0.228882,-0.793457,25.050589
EXT,X,-20,-20.675657,-0.259399,-0.823975,25.088823
EXT,X,-20,-20.675657,-0.213623,-0.869751,25.035883
EXT,X,-20,-20.675657,-0.198364,-0.785828,25.009411
EXT,X,-20,-20.683287,-0.25177,-0.846863,25.062353
EXT,X,-20,-20.683287,-0.137329,-0.862122,25.05353
EXT,X,-20,-20.683287,-0.137329,-0.839233,25.038824
EXT,X,-20,-20.683287,-0.205994,-0.724792,25.032942
EXT,X,-20,-20.683287,-0.205994,-0.831604,25.021177
EXT,X,-20,-20.690916,-0.213623,-0.801086,25.044706
EXT,X,-20,-20.690916,-0.244141,-0.762939,25.074118
EXT,X,-20,-20.690916,-0.236511,-0.862122,25.068235
EXT,X,-20,-20.690916,-0.152588,-0.846863,25.050589
EXT,X,-20,-20.690916,-0.213623,-0.793457,25.044706
EXT,X,-20,-20.690916,-0.320435,-0.846863,25.015295
EXT,X,-20,-20.698545,-0.228882,-0.770569,25.059412
EXT,X,-20,-20.698545,-0.244141,-0.808716,25.041765
EXT,X,-20,-20.698545,-0.205994,-0.869751,25.038824
EXT,X,-20,-20.698545,-0.160217,-0.808716,25.065294
EXT,X,-20,-20.698545,-0.190735,-0.862122,25.050589
EXT,X,-20,-20.698545,-0.305176,-0.839233,25.05353
EXT,X,-20,-20.706175,-0.213623,-0.831604,25.056471
EXT,X,-20,-20.713804,-0.25177,-0.846863,25.071177
EXT,X,-20,-20.713804,-0.236511,-0.816345,25.047647
EXT,X,-20,-20.713804,-0.144958,-0.862122,25.041765
EXT,X,-20,-20.713804,-0.221252,-0.907898,25.038824
EXT,X,-20,-20.721434,-0.305176,-0.88501,25.068235
EXT,X,-20,-20.729063,-0.175476,-0.88501,25.056471
EXT,X,-20,-20.729063,-0.183105,-0.915527,25.047647
EXT,X,-20,-20.729063,-0.190735,-0.801086,25.05353
EXT,X,-20,-20.729063,-0.137329,-0.846863,25.05353
EXT,X,-20,-20.736692,-0.160217,-0.846863,25.041765
EXT,X,-20,-20.736692,-0.205994,-0.801086,25.038824
EXT,X,-20,-20.744322,-0.190735,-0.785828,25.074118
EXT,X,-20,-20.744322,-0.267029,-0.816345,25.050589
EXT,X,-20,-20.744322,-0.221252,-0.831604,25.038824
EXT,X,-20,-20.744322,-0.236511,-0.846863,25.068235
EXT,X,-20,-20.751951,-0.297546,-0.862122,25.050589
EXT,X,-20,-20.759581,-0.320435,-0.854492,25.077059
EXT,X,-25,-25.192259,-0.213623,-0.709534,25.012352
EXT,X,-25,-25.192259,-0.228882,-0.801086,25.003529
EXT,X,-25,-25.192259,-0.221252,-0.709534,25.000587
EXT,X,-25,-25.199888,-0.228882,-0.671387,24.997646
EXT,X,-25,-25.199888,-0.228882,-0.762939,24.991764
EXT,X,-25,-25.199888,-0.160217,-0.694275,25.000587
EXT,X,-25,-25.199888,-0.228882,-0.732422,24.985882
EXT,X,-25,-25.207518,-0.213623,-0.75531,25.00647
EXT,X,-25,-25.207518,-0.328064,-0.793457,25.015295
EXT,X,-25,-25.207518,-0.335693,-0.724792,24.997646
EXT,X,-25,-25.207518,-0.244141,-0.823975,24.991764
EXT,X,-25,-25.215147,-0.259399,-0.671387,24.988823
EXT,X,-25,-25.215147,-0.282288,-0.740051,25.00647
EXT,X,-25,-25.222776,-0.267029,-0.648498,25.000587
EXT,X,-25,-25.222776,-0.38147,-0.740051,24.953529
EXT,X,-25,-25.222776,-0.297546,-0.747681,24.997646
EXT,X,-25,-25.222776,-0.335693,-0.801086,24.985882
EXT,X,-25,-25.230406,-0.274658,-0.732422,24.997646
EXT,X,-25,-25.230406,-0.190735,-0.762939,24.982941
EXT,X,-25,-25.238035,-0.25177,-0.793457,25.000587
EXT,X,-25,-25.238035,-0.305176,-0.770569,24.977058
EXT,X,-25,-25.238035,-0.25177,-0.801086,24.991764
EXT,X,-25,-25.238035,-0.305176,-0.701904,24.991764
EXT,X,-25,-25.238035,-0.25177,-0.75531,25.021177
EXT,X,-25,-25.238035,-0.259399,-0.724792,25.015295
EXT,X,-25,-25.245665,-0.274658,-0.816345,24.985882
EXT,X,-25,-25.245665,-0.213623,-0.953674,25.024118
EXT,X,-25,-25.253294,-0.167847,-0.770569,25.021177
EXT,X,-25,-25.253294,-0.305176,-0.801086,25.012352
EXT,X,-25,-25.253294,-0.312805,-0.595093,24.994705
EXT,X,-25,-25.253294,-0.144958,-0.694275,24.982941
EXT,X,-25,-25.253294,-0.221252,-0.75531,24.985882
EXT,X,-25,-25.253294,-0.228882,-0.709534,24.985882
EXT,X,-25,-25.260923,-0.228882,-0.679016,25.021177
EXT,X,-25,-25.260923,-0.366211,-0.75531,25.000587
EXT,X,-25,-25.260923,-0.205994,-0.717163,25.00647
EXT,X,-25,-25.260923,-0.312805,-0.801086,25.000587
EXT,X,-25,-25.260923,-0.25177,-0.732422,24.991764
EXT,X,-25,-25.268553,-0.198364,-0.709534,25.015295
EXT,X,-25,-25.268553,-0.228882,-0.717163,24.988823
EXT,X,-25,-25.268553,-0.267029,-0.671387,24.988823
EXT,X,-25,-25.268553,-0.236511,-0.747681,24.991764
EXT,X,-25,-25.268553,-0.335693,-0.724792,25.009411
EXT,X,-25,-25.268553,-0.259399,-0.770569,25.018236
EXT,X,-25,-25.268553,-0.282288,-0.694275,24.994705
EXT,X,-25,-25.276182,-0.282288,-0.740051,25.012352
EXT,X,-25,-25.283812,-0.244141,-0.717163,24.997646
EXT,X,-25,-25.283812,-0.228882,-0.801086,24.994705
EXT,X,-25,-25.291441,-0.282288,-0.785828,25.012352
EXT,X,-25,-25.291441,-0.297546,-0.724792,25.009411
EXT,X,-25,-25.291441,-0.205994,-0.778198,24.997646
EXT,X,-25,-25.291441,-0.25177,-0.686645,24.994705
EXT,X,-25,-25.29907,-0.236511,-0.686645,25.024118
EXT,X,-25,-25.29907,-0.282288,-0.671387,24.988823
EXT,X,-25,-25.29907,-0.267029,-0.816345,24.988823
EXT,X,-25,-25.29907,-0.305176,-0.694275,25.000587
EXT,X,-25,-25.29907,-0.198364,-0.724792,24.977058
EXT,X,-25,-25.29907,-0.25177,-0.75531,25.000587
EXT,X,-25,-25.3067,-0.183105,-0.701904,25.015295
EXT,X,-25,-25.3067,-0.228882,-0.740051,25.00647
EXT,X,-25,-25.3067,-0.312805,-0.724792,25.015295
EXT,X,-25,-25.3067,-0.198364,-0.823975,24.985882
EXT,X,-25,-25.3067,-0.305176,-0.862122,25.012352
EXT,X,-25,-25.3067,-0.305176,-0.747681,24.994705
EXT,X,-25,-25.314329,-0.343323,-0.63324,24.994705
EXT,X,-25,-25.314329,-0.282288,-0.801086,24.997646
EXT,X,-25,-25.314329,-0.236511,-0.701904,24.98
EXT,X,-25,-25.314329,-0.267029,-0.793457,25.009411
EXT,X,-25,-25.314329,-0.282288,-0.671387,24.988823
EXT,X,-25,-25.321959,-0.221252,-0.747681,24.994705
EXT,X,-25,-25.321959,-0.274658,-0.801086,25.009411
EXT,X,-25,-25.321959,-0.160217,-0.816345,24.997646
EXT,X,-25,-25.321959,-0.289917,-0.732422,25.018236
EXT,X,-25,-25.329588,-0.297546,-0.717163,24.985882
EXT,X,-25,-25.329588,-0.228882,-0.679016,24.977058
EXT,X,-25,-25.329588,-0.205994,-0.732422,24.988823
EXT,X,-25,-25.329588,-0.228882,-0.762939,25.009411
EXT,X,-25,-25.337217,-0.274658,-0.686645,25.009411
EXT,X,-25,-25.337217,-0.213623,-0.75531,25.000587
EXT,X,-25,-25.337217,-0.205994,-0.701904,25.012352
EXT,X,-25,-25.337217,-0.282288,-0.663757,25.018236
EXT,X,-25,-25.344847,-0.213623,-0.709534,25.015295
EXT,X,-25,-25.344847,-0.236511,-0.747681,24.991764
EXT,X,-25,-25.344847,-0.282288,-0.801086,24.98
EXT,X,-25,-25.344847,-0.213623,-0.770569,24.994705
EXT,X,-25,-25.344847,-0.221252,-0.694275,24.997646
EXT,X,-25,-25.344847,-0.236511,-0.717163,24.988823
EXT,X,-25,-25.352476,-0.244141,-0.747681,25.012352
EXT,X,-25,-25.352476,-0.236511,-0.762939,25.024118
EXT,X,-25,-25.352476,-0.213623,-0.778198,24.991764
EXT,X,-25,-25.360106,-0.259399,-0.778198,25.003529
EXT,X,-25,-25.360106,-0.213623,-0.747681,25.018236
EXT,X,-25,-25.360106,-0.259399,-0.831604,25.015295
EXT,X,-25,-25.360106,-0.228882,-0.778198,25.024118
EXT,X,-25,-25.360106,-0.267029,-0.740051,25.015295
EXT,X,-25,-25.360106,-0.358582,-0.663757,24.988823
EXT,X,-25,-25.360106,-0.25177,-0.724792,24.994705
EXT,X,-25,-25.360106,-0.244141,-0.785828,24.974117
EXT,X,-25,-25.367735,-0.228882,-0.740051,24.997646
EXT,X,-25,-25.367735,-0.175476,-0.801086,25.000587
EXT,X,-25,-25.367735,-0.213623,-0.762939,25.038824
EXT,X,-25,-25.367735,-0.259399,-0.75531,25.009411
EXT,X,-25,-25.367735,-0.297546,-0.740051,25.009411
EXT,X,-25,-25.367735,-0.213623,-0.717163,25.000587
EXT,X,-25,-25.367735,-0.190735,-0.740051,24.982941
EXT,X,-25,-25.375364,-0.267029,-0.671387,24.994705
EXT,X,-25,-25.375364,-0.305176,-0.778198,25.021177
EXT,X,-25,-25.375364,-0.25177,-0.75531,25.003529
EXT,X,-25,-25.375364,-0.244141,-0.762939,24.985882
EXT,X,-25,-25.375364,-0.259399,-0.717163,24.991764
EXT,X,-25,-25.375364,-0.259399,-0.762939,24.997646
EXT,X,-25,-25.382994,-0.236511,-0.762939,25.015295
EXT,X,-25,-25.382994,-0.305176,-0.793457,24.985882
EXT,X,-25,-25.382994,-0.320435,-0.663757,24.991764
EXT,X,-25,-25.390623,-0.25177,-0.785828,24.991764
EXT,X,-25,-25.390623,-0.328064,-0.717163,25.015295
EXT,X,-25,-25.390623,-0.244141,-0.671387,24.991764
EXT,X,-25,-25.390623,-0.190735,-0.724792,24.997646
EXT,X,-25,-25.390623,-0.205994,-0.724792,24.997646
EXT,X,-25,-25.390623,-0.267029,-0.778198,24.994705
EXT,X,-25,-25.398252,-0.190735,-0.717163,25.012352
EXT,X,-25,-25.398252,-0.305176,-0.785828,25.02706
EXT,X,-25,-25.398252,-0.259399,-0.724792,25.00647
EXT,X,-25,-25.398252,-0.335693,-0.717163,25.021177
EXT,X,-25,-25.398252,-0.25177,-0.762939,24.997646
EXT,X,-25,-25.398252,-0.282288,-0.663757,24.98
EXT,X,-25,-25.398252,-0.267029,-0.686645,24.994705
EXT,X,-25,-25.398252,-0.137329,-0.701904,24.991764
EXT,X,-25,-25.398252,-0.305176,-0.747681,25.00647
EXT,X,-25,-25.398252,-0.236511,-0.679016,24.977058
EXT,X,-25,-25.405882,-0.25177,-0.602722,25.003529
EXT,X,-25,-25.405882,-0.343323,-0.732422,24.988823
EXT,X,-25,-25.405882,-0.320435,-0.709534,25.024118
EXT,X,-25,-25.405882,-0.267029,-0.740051,24.994705
EXT,X,-25,-25.405882,-0.282288,-0.694275,24.988823
EXT,X,-25,-25.405882,-0.289917,-0.75531,24.991764
EXT,X,-25,-25.405882,-0.335693,-0.663757,24.994705
EXT,X,-25,-25.413511,-0.312805,-0.831604,25.009411
EXT,X,-25,-25.413511,-0.282288,-0.686645,25.00647
EXT,X,-25,-25.413511,-0.320435,-0.640869,25.018236
EXT,X,-25,-25.413511,-0.274658,-0.679016,24.997646
EXT,X,-25,-25.413511,-0.205994,-0.740051,25.024118
EXT,X,-25,-25.413511,-0.274658,-0.823975,24.997646
EXT,X,-25,-25.413511,-0.297546,-0.709534,24.997646
EXT,X,-25,-25.413511,-0.274658,-0.808716,25.021177
EXT,X,-25,-25.413511,-0.274658,-0.694275,24.997646
EXT,X,-25,-25.413511,-0.205994,-0.778198,24.997646
EXT,X,-25,-25.413511,-0.25177,-0.75531,24.974117
EXT,X,-25,-25.413511,-0.274658,-0.717163,24.974117
EXT,X,-25,-25.413511,-0.183105,-0.694275,24.982941
EXT,X,-25,-25.421141,-0.297546,-0.75531,24.977058
EXT,X,-25,-25.421141,-0.205994,-0.732422,25.012352
EXT,X,-25,-25.421141,-0.221252,-0.762939,24.988823
EXT,X,-25,-25.421141,-0.312805,-0.839233,24.988823
EXT,X,-25,-25.421141,-0.213623,-0.663757,25.009411
EXT,X,-25,-25.421141,-0.25177,-0.801086,25.009411
EXT,X,-25,-25.42877,-0.152588,-0.778198,25.021177
EXT,X,-25,-25.42877,-0.274658,-0.709534,25.003529
EXT,X,-25,-25.42877,-0.244141,-0.740051,24.988823
EXT,X,-25,-25.436399,-0.244141,-0.75531,25.024118
EXT,X,-25,-25.436399,-0.190735,-0.724792,25.003529
EXT,X,-25,-25.436399,-0.236511,-0.785828,25.003529
EXT,X,-25,-25.436399,-0.259399,-0.709534,25.02706
EXT,X,-25,-25.436399,-0.190735,-0.846863,24.988823
EXT,X,-25,-25.436399,-0.228882,-0.778198,24.994705
EXT,X,-25,-25.436399,-0.244141,-0.656128,24.994705
EXT,X,-25,-25.444029,-0.312805,-0.717163,25.015295
EXT,X,-25,-25.444029,-0.297546,-0.663757,24.997646
EXT,X,-25,-25.444029,-0.274658,-0.709534,24.994705
EXT,X,-25,-25.451658,-0.320435,-0.724792,25.021177
EXT,X,-25,-25.451658,-0.25177,-0.63324,25.018236
EXT,X,-25,-25.451658,-0.228882,-0.785828,25.012352
EXT,X,-25,-25.451658,-0.167847,-0.740051,25.024118
EXT,X,-25,-25.451658,-0.289917,-0.816345,25.000587
EXT,X,-25,-25.451658,-0.282288,-0.694275,25.003529
EXT,X,-25,-25.459288,-0.236511,-0.785828,25.030001
EXT,X,-25,-25.459288,-0.244141,-0.701904,24.965294
EXT,X,-25,-25.459288,-0.274658,-0.694275,24.965294
EXT,X,-25,-25.466917,-0.205994,-0.747681,24.997646
EXT,X,-25,-25.466917,-0.236511,-0.709534,25.018236
EXT,X,-25,-25.466917,-0.328064,-0.785828,25.000587
EXT,X,-25,-25.466917,-0.297546,-0.694275,24.997646
EXT,X,-25,-25.466917,-0.267029,-0.709534,24.971176
EXT,X,-25,-25.466917,-0.236511,-0.793457,24.95647
EXT,X,-25,-25.474546,-0.190735,-0.808716,25.003529
EXT,X,-25,-25.474546,-0.213623,-0.75531,25.012352
EXT,X,-25,-25.474546,-0.221252,-0.801086,25.035883
EXT,X,-25,-25.474546,-0.343323,-0.747681,24.977058
EXT,X,-25,-25.474546,-0.259399,-0.801086,25.015295
EXT,X,-25,-25.474546,-0.25177,-0.75531,25.021177
EXT,X,-25,-25.474546,-0.228882,-0.709534,25.009411
EXT,X,-25,-25.474546,-0.25177,-0.724792,24.985882
EXT,X,-25,-25.474546,-0.228882,-0.701904,24.98
EXT,X,-25,-25.474546,-0.305176,-0.694275,24.98
EXT,X,-25,-25.482176,-0.267029,-0.709534,25.00647
EXT,X,-25,-25.482176,-0.305176,-0.75531,24.991764
EXT,X,-25,-25.482176,-0.259399,-0.724792,25.009411
EXT,X,-25,-25.482176,-0.305176,-0.686645,24.997646
EXT,X,-25,-25.489805,-0.228882,-0.778198,24.997646
EXT,X,-25,-25.489805,-0.297546,-0.663757,25.032942
EXT,X,-25,-25.489805,-0.305176,-0.740051,25.00647
EXT,X,-25,-25.489805,-0.274658,-0.747681,24.997646
EXT,X,-25,-25.489805,-0.289917,-0.701904,24.997646
EXT,X,-25,-25.497435,-0.267029,-0.724792,25.021177
EXT,X,-25,-25.497435,-0.221252,-0.732422,25.00647
EXT,X,-25,-25.497435,-0.289917,-0.854492,24.982941
EXT,X,-25,-25.497435,-0.183105,-0.62561,24.994705
EXT,X,-25,-25.497435,-0.152588,-0.63324,25.000587
EXT,X,-25,-25.497435,-0.274658,-0.785828,24.997646
EXT,X,-25,-25.505064,-0.297546,-0.686645,25.015295
EXT,X,-25,-25.505064,-0.282288,-0.793457,25.018236
EXT,X,-25,-25.505064,-0.267029,-0.724792,25.00647
EXT,X,-25,-25.505064,-0.175476,-0.663757,25.021177
EXT,X,-25,-25.505064,-0.183105,-0.770569,24.982941
EXT,X,-25,-25.512693,-0.144958,-0.75531,25.015295
EXT,X,-25,-25.512693,-0.259399,-0.732422,25.024118
EXT,X,-25,-25.512693,-0.335693,-0.709534,24.994705
EXT,X,-25,-25.512693,-0.244141,-0.724792,25.00647
EXT,X,-25,-25.512693,-0.282288,-0.694275,24.994705
EXT,X,-25,-25.512693,-0.305176,-0.724792,25.018236
EXT,X,-25,-25.512693,-0.175476,-0.694275,24.991764
EXT,X,-25,-25.512693,-0.297546,-0.724792,24.994705
EXT,X,-25,-25.512693,-0.244141,-0.816345,25.009411
EXT,X,-25,-25.520323,-0.213623,-0.801086,25.015295
EXT,X,-25,-25.520323,-0.244141,-0.732422,25.012352
EXT,X,-25,-25.520323,-0.289917,-0.740051,25.009411
EXT,X,-25,-25.520323,-0.267029,-0.686645,24.982941
EXT,X,-25,-25.520323,-0.267029,-0.740051,25.012352
EXT,X,-25,-25.520323,-0.259399,-0.694275,25.018236
EXT,X,-25,-25.520323,-0.183105,-0.732422,24.991764
EXT,X,-25,-25.520323,-0.228882,-0.610352,25.012352
EXT,X,-25,-25.520323,-0.25177,-0.762939,24.985882
EXT,X,-25,-25.520323,-0.221252,-0.747681,24.959412
EXT,X,-25,-25.527952,-0.289917,-0.785828,24.997646
EXT,X,-25,-25.527952,-0.160217,-0.724792,25.009411
EXT,X,-25,-25.527952,-0.282288,-0.732422,24.968235
EXT,X,-25,-25.527952,-0.25177,-0.717163,24.994705
EXT,X,-25,-25.527952,-0.190735,-0.75531,24.994705
EXT,X,-25,-25.527952,-0.274658,-0.663757,24.994705
EXT,X,-25,-25.527952,-0.282288,-0.747681,25.018236
EXT,X,-25,-25.527952,-0.335693,-0.694275,25.003529
EXT,X,-25,-25.527952,-0.267029,-0.793457,24.968235
EXT,X,-25,-25.527952,-0.244141,-0.740051,25.009411
EXT,X,-25,-25.535582,-0.183105,-0.686645,24.985882
EXT,X,-25,-25.543211,-0.198364,-0.663757,25.021177
EXT,X,-25,-25.543211,-0.320435,-0.724792,25.012352
EXT,X,-25,-25.543211,-0.221252,-0.869751,24.994705
EXT,X,-25,-25.543211,-0.259399,-0.75531,24.997646
EXT,X,-25,-25.543211,-0.289917,-0.732422,24.997646
EXT,X,-25,-25.543211,-0.183105,-0.823975,25.009411
EXT,X,-25,-25.543211,-0.267029,-0.770569,25.003529
EXT,X,-25,-25.55084,-0.259399,-0.732422,24.988823
EXT,X,-25,-25.55084,-0.175476,-0.862122,24.985882
EXT,X,-25,-25.55084,-0.312805,-0.717163,24.994705
EXT,X,-25,-25.55847,-0.160217,-0.701904,25.00647
EXT,X,-25,-25.55847,-0.221252,-0.740051,24.994705
EXT,X,-25,-25.55847,-0.259399,-0.724792,25.012352
EXT,X,-25,-25.55847,-0.282288,-0.785828,24.991764
EXT,X,-25,-25.55847,-0.221252,-0.747681,25.024118
EXT,X,-25,-25.55847,-0.213623,-0.709534,24.988823
EXT,X,-25,-25.55847,-0.25177,-0.656128,24.985882
EXT,X,-25,-25.55847,-0.228882,-0.778198,25.018236
EXT,X,-25,-25.566099,-0.25177,-0.808716,25.000587
EXT,X,-25,-25.566099,-0.267029,-0.770569,25.030001
EXT,X,-25,-25.566099,-0.244141,-0.740051,25.000587
EXT,X,-25,-25.566099,-0.236511,-0.831604,25.000587
EXT,X,-25,-25.566099,-0.244141,-0.793457,24.982941
EXT,X,-25,-25.566099,-0.221252,-0.770569,24.997646
EXT,X,-25,-25.566099,-0.190735,-0.854492,24.994705
EXT,X,-25,-25.573729,-0.190735,-0.762939,25.041765
EXT,X,-25,-25.573729,-0.274658,-0.762939,25.000587
EXT,X,-25,-25.573729,-0.221252,-0.770569,25.009411
EXT,X,-25,-25.573729,-0.244141,-0.663757,24.98
EXT,X,-25,-25.573729,-0.205994,-0.801086,24.98
EXT,X,-25,-25.573729,-0.244141,-0.75531,24.953529
EXT,X,-25,-25.581358,-0.167847,-0.724792,25.003529
EXT,X,-25,-25.581358,-0.205994,-0.778198,25.003529
EXT,X,-25,-25.581358,-0.213623,-0.709534,24.994705
EXT,X,-25,-25.581358,-0.228882,-0.717163,24.977058
EXT,X,-25,-25.588987,-0.228882,-0.785828,25.015295
EXT,X,-25,-25.588987,-0.289917,-0.801086,24.991764
EXT,X,-25,-25.588987,-0.343323,-0.793457,25.015295
EXT,X,-25,-25.588987,-0.244141,-0.679016,24.959412
EXT,X,-25,-25.588987,-0.320435,-0.75531,24.977058
EXT,X,-25,-25.596617,-0.267029,-0.823975,25.018236
EXT,X,-25,-25.596617,-0.221252,-0.694275,24.997646
EXT,X,-25,-25.596617,-0.305176,-0.778198,25.000587
EXT,X,-25,-25.596617,-0.228882,-0.831604,24.982941
EXT,X,-25,-25.604246,-0.167847,-0.679016,25.038824
EXT,X,-25,-25.604246,-0.25177,-0.801086,25.000587
EXT,X,-25,-25.604246,-0.244141,-0.808716,25.012352
EXT,X,-25,-25.604246,-0.25177,-0.656128,24.982941
EXT,X,-25,-25.604246,-0.312805,-0.732422,24.991764
EXT,X,-25,-25.604246,-0.244141,-0.808716,24.988823
EXT,X,-25,-25.611876,-0.297546,-0.595093,25.021177
EXT,X,-25,-25.611876,-0.305176,-0.62561,25.015295
EXT,X,-25,-25.611876,-0.236511,-0.717163,24.985882
EXT,X,-25,-25.611876,-0.289917,-0.762939,25.00647
EXT,X,-25,-25.611876,-0.274658,-0.740051,25.009411
EXT,X,-25,-25.611876,-0.267029,-0.770569,24.988823
EXT,X,-25,-25.611876,-0.198364,-0.686645,24.974117
EXT,X,-25,-25.619505,-0.328064,-0.762939,24.991764
EXT,X,-25,-25.619505,-0.190735,-0.770569,25.00647
EXT,X,-25,-25.619505,-0.297546,-0.778198,25.003529
EXT,X,-25,-25.619505,-0.289917,-0.717163,24.997646
EXT,X,-25,-25.619505,-0.297546,-0.701904,25.000587
EXT,X,-25,-25.627134,-0.221252,-0.747681,24.991764
EXT,X,-25,-25.627134,-0.190735,-0.87738,25.030001
EXT,X,-25,-25.627134,-0.320435,-0.831604,24.98
EXT,X,-25,-25.627134,-0.221252,-0.839233,24.988823
EXT,X,-25,-25.627134,-0.274658,-0.785828,24.991764
EXT,X,-25,-25.634764,-0.282288,-0.62561,24.991764
EXT,X,-25,-25.634764,-0.228882,-0.808716,24.971176
EXT,X,-25,-25.634764,-0.396728,-0.740051,24.991764
EXT,X,-25,-25.634764,-0.335693,-0.793457,25.000587
