mx,my,mz,temp
195.599991,438.399994,97.066666,33.203125
202.933334,440.666656,98.666672,33.203125
192.53334,437.866669,97.866669,33.203125
204.533325,441.199982,99.199997,33.203125
192.399994,435.733337,96.133339,33.203125
195.200012,439.06665,98.0,33.199219
199.733337,440.400024,97.866669,33.203125
199.733337,439.333344,98.666672,33.199219
197.066666,439.466675,98.133331,33.199219
191.466675,439.199982,97.333336,33.199219
203.866669,441.199982,99.199997,33.199219
195.066666,438.0,98.533333,33.203125
201.466675,440.93335,98.800003,33.199219
197.199997,438.666656,97.733337,33.199219
203.600006,440.266693,97.866669,33.199219
192.53334,437.733337,97.600006,33.199219
204.799988,441.199982,99.599998,33.199219
204.133331,441.466675,98.666672,33.199219
194.400009,438.0,97.200005,33.199219
201.733337,440.93335,98.666672,33.199219
197.333344,438.666656,98.800003,33.199219
203.333344,440.666656,98.666672,33.199219
193.066681,437.733337,97.333336,33.199219
205.066666,441.199982,99.599998,33.199219
191.333328,437.866669,97.200005,33.199219
195.066666,438.399994,98.26667,33.199219
199.466675,440.666656,98.26667,33.199219
198.666672,438.800018,98.933334,33.199219
196.266663,439.333344,98.400002,33.199219
189.466675,438.0,97.333336,33.195312
202.666656,441.06665,97.866669,33.199219
196.266663,437.733337,99.466667,33.195312
199.199997,440.0,97.333336,33.195312
191.466675,438.133301,97.200005,33.195312
190.400009,437.866669,97.333336,33.195312
203.866669,441.466675,98.800003,33.195312
195.599991,438.399994,98.666672,33.195312
202.133331,440.133331,98.533333,33.195312
192.0,438.133301,98.26667,33.195312
204.266663,441.199982,99.066666,33.195312
192.399994,438.0,97.866669,33.195312
199.866653,439.733307,98.26667,33.195312
195.200012,438.93335,98.666672,33.195312
201.333328,440.266693,98.933334,33.195312
194.400009,438.533325,98.26667,33.191406
193.066681,438.133301,97.733337,33.195312
203.066681,441.333344,97.466667,33.191406
194.133331,438.133301,98.400002,33.191406
201.600006,441.06665,98.666672,33.195312
194.400009,438.533325,97.733337,33.191406
202.266678,441.06665,98.800003,33.191406
192.666656,437.733337,96.400002,33.195312
203.866669,440.666656,99.066666,33.191406
203.199997,441.199982,98.800003,33.191406
194.533325,438.133301,98.533333,33.195312
198.933334,440.666656,98.0,33.191406
197.600006,438.800018,97.866669,33.191406
202.666656,438.133301,98.400002,33.191406
193.066681,436.933319,98.0,33.191406
204.666672,441.06665,99.466667,33.191406
192.266678,437.466675,96.666672,33.191406
197.600006,438.800018,98.533333,33.191406
197.866669,439.466675,98.0,33.191406
199.466675,439.599976,98.533333,33.191406
194.799988,438.533325,98.400002,33.191406
192.933334,437.866669,97.466667,33.191406
202.666656,441.333344,98.133331,33.191406
193.866669,437.733337,96.933334,33.191406
199.199997,440.533325,98.800003,33.191406
192.933334,438.133301,97.600006,33.191406
203.600006,441.199982,98.533333,33.1875
192.53334,437.599976,97.466667,33.1875
204.666672,441.199982,98.933334,33.1875
201.200012,440.400024,97.866669,33.191406
198.933334,439.466675,98.933334,33.1875
195.733337,439.06665,97.866669,33.191406
202.399994,440.0,97.866669,33.1875
203.733337,441.333344,98.800003,33.1875
194.266663,438.0,98.400002,33.1875
201.333328,441.06665,98.133331,33.1875
195.333328,438.399994,98.0,33.1875
203.199997,440.93335,98.533333,33.1875
192.933334,437.733337,97.600006,33.1875
204.666672,441.199982,98.533333,33.1875
193.46666,438.0,97.600006,33.1875
199.199997,439.333344,98.533333,33.1875
196.266663,439.06665,97.733337,33.1875
202.399994,439.866669,97.733337,33.1875
193.46666,437.466675,97.200005,33.1875
196.399994,437.866669,97.733337,33.1875
201.600006,440.93335,98.26667,33.1875
194.266663,437.599976,96.800003,33.1875
199.599991,440.266693,98.400002,33.183594
201.733337,440.400024,98.800003,33.1875
192.53334,437.599976,97.600006,33.183594
205.066666,441.06665,99.333336,33.183594
192.53334,437.866669,98.0,33.183594
197.733322,438.93335,98.26667,33.183594
197.46666,439.599976,98.400002,33.183594
201.200012,439.866669,98.0,33.183594
194.133331,438.266663,97.066666,33.183594
195.599991,438.0,97.466667,33.183594
202.666656,441.199982,98.800003,33.183594
196.399994,438.533325,98.933334,33.183594
198.533325,440.133331,98.400002,33.183594
191.333328,437.866669,97.066666,33.183594
202.800003,441.06665,99.466667,33.183594
192.0,438.133301,96.400002,33.179688
202.800003,441.199982,98.400002,33.183594
194.0,438.800018,97.866669,33.183594
202.53334,440.93335,98.666672,33.183594
192.933334,437.733337,97.066666,33.179688
204.666672,440.266693,99.866669,33.183594
199.599991,440.400024,97.866669,33.179688
201.066666,439.866669,98.26667,33.183594
194.266663,438.266663,97.466667,33.183594
204.133331,441.06665,98.800003,33.183594
205.066666,441.466675,98.400002,33.183594
194.133331,437.733337,97.733337,33.179688
199.866653,440.666656,98.800003,33.179688
199.466675,439.466675,98.0,33.183594
204.133331,441.06665,98.800003,33.183594
192.133331,438.0,97.466667,33.179688
202.266678,441.333344,98.26667,33.179688
195.733337,437.866669,97.333336,33.179688
202.666656,440.533325,98.133331,33.179688
193.199997,437.733337,96.400002,33.179688
203.600006,440.93335,98.533333,33.179688
192.53334,437.733337,96.933334,33.179688
198.133331,439.06665,97.866669,33.179688
197.066666,439.199982,97.866669,33.179688
199.06665,439.199982,98.133331,33.179688
194.400009,438.533325,97.466667,33.179688
193.333344,437.733337,97.066666,33.179688
199.866653,440.93335,98.26667,33.175781
197.333344,438.533325,97.866669,33.179688
195.599991,439.06665,97.466667,33.179688
193.600006,438.0,96.933334,33.179688
201.600006,441.199982,98.800003,33.179688
196.266663,438.533325,98.0,33.175781
198.933334,440.266693,98.26667,33.175781
192.666656,438.0,96.800003,33.179688
204.266663,441.199982,98.0,33.179688
193.866669,438.133301,97.733337,33.175781
201.866669,440.93335,97.333336,33.175781
194.400009,438.666656,97.200005,33.175781
203.733337,440.800018,98.800003,33.175781
192.399994,437.733337,97.066666,33.175781
203.199997,441.333344,99.066666,33.175781
199.866653,440.133331,97.733337,33.179688
200.0,439.599976,98.0,33.179688
194.666672,438.800018,97.333336,33.175781
203.46666,440.800018,97.333336,33.175781
203.733337,439.733307,98.400002,33.175781
194.133331,438.133301,98.0,33.175781
201.466675,441.06665,97.466667,33.175781
197.733322,438.93335,98.666672,33.175781
203.46666,440.93335,98.26667,33.175781
191.066666,437.733337,97.466667,33.175781
204.133331,441.199982,98.533333,33.175781
191.866669,438.266663,97.066666,33.175781
195.733337,438.0,97.466667,33.175781
198.799988,440.0,98.0,33.171875
200.0,439.733307,97.866669,33.175781
194.933334,438.800018,97.066666,33.175781
193.866669,438.133301,97.066666,33.175781
203.600006,441.333344,98.26667,33.171875
195.466675,438.133301,97.200005,33.171875
200.0,440.266693,98.26667,33.175781
193.866669,437.200012,97.600006,33.175781
202.666656,441.06665,99.466667,33.175781
192.0,437.866669,96.800003,33.171875
204.133331,441.199982,99.333336,33.171875
198.399994,440.133331,97.866669,33.171875
198.666672,439.599976,98.133331,33.171875
194.0,439.06665,97.600006,33.171875
203.066681,440.800018,98.800003,33.171875
203.600006,441.199982,98.400002,33.171875
195.333328,438.133301,97.600006,33.171875
201.733337,440.133331,99.066666,33.171875
194.533325,438.399994,97.866669,33.171875
203.46666,440.266693,98.400002,33.171875
193.600006,438.133301,97.333336,33.171875
204.799988,441.06665,98.933334,33.171875
191.866669,437.866669,96.800003,33.171875
198.266663,438.93335,98.26667,33.171875
196.53334,439.333344,97.733337,33.167969
199.866653,440.133331,98.26667,33.171875
194.400009,438.399994,97.200005,33.171875
198.133331,436.399994,97.333336,33.167969
202.0,441.199982,98.400002,33.171875
195.200012,438.133301,98.133331,33.171875
200.133347,440.533325,96.800003,33.171875
193.333344,438.133301,97.200005,33.167969
204.533325,441.06665,97.733337,33.167969
192.133331,437.866669,97.466667,33.167969
203.333344,440.93335,98.933334,33.167969
200.0,440.400024,97.733337,33.167969
196.133331,438.399994,96.933334,33.167969
196.800003,439.733307,97.733337,33.167969
199.333328,440.0,98.533333,33.167969
205.333328,441.06665,99.199997,33.167969
192.53334,437.333344,98.0,33.167969
202.399994,440.533325,98.666672,33.167969
196.53334,438.666656,98.533333,33.167969
201.333328,440.93335,98.133331,33.167969
196.800003,438.666656,97.600006,33.167969
198.666672,440.133331,98.800003,33.167969
199.866653,439.599976,98.26667,33.167969
204.666672,441.06665,99.466667,33.167969
193.199997,438.0,98.0,33.167969
202.666656,441.333344,98.533333,33.167969
192.53334,437.599976,96.800003,33.167969
202.266678,440.0,98.533333,33.164062
194.533325,438.666656,96.53334,33.167969
203.600006,440.800018,98.933334,33.167969
192.399994,438.0,97.600006,33.167969
194.400009,438.133301,97.733337,33.164062
199.733337,440.400024,98.0,33.167969
199.733337,439.866669,98.933334,33.167969
195.599991,438.93335,98.533333,33.164062
193.46666,437.866669,97.600006,33.164062
201.600006,441.06665,98.133331,33.167969
195.866669,438.533325,97.200005,33.164062
196.266663,439.199982,98.26667,33.164062
191.866669,438.0,97.333336,33.164062
204.0,441.199982,99.199997,33.164062
194.0,438.0,97.466667,33.164062
200.266663,440.666656,98.400002,33.167969
194.666672,438.666656,98.0,33.164062
204.0,440.93335,99.066666,33.164062
192.133331,437.333344,97.333336,33.164062
204.400009,441.06665,99.333336,33.164062
200.666672,439.466675,98.26667,33.164062
197.866669,439.199982,99.066666,33.164062
197.600006,439.733307,98.933334,33.164062
199.599991,440.266693,98.400002,33.164062
202.800003,441.199982,98.800003,33.164062
194.133331,438.399994,98.133331,33.164062
200.266663,440.666656,97.733337,33.164062
198.666672,439.199982,98.933334,33.164062
204.799988,441.199982,99.066666,33.160156
192.800003,438.133301,98.0,33.160156
203.199997,441.333344,98.0,33.164062
195.466675,438.266663,98.666672,33.164062
203.866669,440.800018,98.933334,33.160156
192.266678,436.933319,97.333336,33.164062
204.666672,441.199982,99.199997,33.164062
193.066681,438.133301,96.800003,33.164062
201.733337,440.93335,99.066666,33.164062
192.266678,438.0,97.600006,33.160156
204.133331,441.199982,98.533333,33.164062
193.333344,438.266663,98.0,33.160156
199.06665,439.333344,98.26667,33.164062
196.266663,439.599976,97.066666,33.160156
200.400009,440.133331,98.800003,33.160156
194.533325,438.800018,98.133331,33.164062
194.400009,438.133301,97.733337,33.160156
201.200012,440.800018,98.533333,33.160156
198.266663,438.93335,97.066666,33.160156
197.066666,439.333344,97.600006,33.160156
192.53334,437.866669,97.200005,33.160156
205.333328,441.06665,99.199997,33.160156
191.333328,438.266663,97.333336,33.160156
202.399994,441.06665,98.0,33.160156
196.53334,438.93335,97.866669,33.160156
201.066666,439.733307,97.333336,33.160156
193.199997,438.399994,97.200005,33.160156
204.533325,441.06665,99.599998,33.160156
201.733337,441.199982,98.533333,33.160156
196.266663,438.93335,98.133331,33.160156
197.866669,439.866669,97.600006,33.160156
201.466675,440.133331,99.066666,33.15625
203.199997,441.333344,98.933334,33.160156
193.46666,438.0,97.600006,33.160156
202.133331,441.06665,98.800003,33.160156
197.199997,438.800018,98.400002,33.160156
204.133331,440.93335,98.933334,33.160156
192.666656,437.466675,97.200005,33.160156
204.799988,441.06665,98.666672,33.160156
192.399994,437.866669,97.600006,33.15625
196.0,437.200012,98.26667,33.15625
197.600006,440.133331,98.0,33.15625
201.200012,440.133331,98.0,33.160156
194.533325,438.533325,98.666672,33.15625
193.199997,438.133301,97.466667,33.160156
202.666656,440.800018,98.133331,33.15625
196.666656,438.0,96.933334,33.15625
198.133331,440.266693,97.866669,33.160156
192.800003,440.533325,98.400002,33.15625
209.06665,444.0,117.333336,33.15625
198.266663,438.133301,117.200005,33.160156
200.800003,443.600006,100.533333,33.15625
196.133331,437.200012,115.466675,33.15625
204.533325,441.733337,98.666672,33.15625
199.199997,438.666656,115.066673,33.15625
200.133347,440.0,98.0,33.15625
196.399994,433.200012,113.599998,33.160156
204.133331,444.799988,102.266663,33.15625
200.93335,434.399994,114.533325,33.15625
196.933319,442.93335,100.933334,33.15625
196.0,432.666656,102.799995,33.160156
203.866669,444.666687,108.533333,33.15625
201.866669,433.866638,105.466675,33.15625
194.799988,442.266663,107.733337,33.15625
194.666672,437.733337,98.800003,33.15625
205.066666,441.466675,114.0,33.152344
200.800003,438.533325,99.333336,33.15625
199.199997,440.400024,113.333328,33.15625
193.066681,441.199982,99.199997,33.15625
207.199997,437.866669,117.733337,33.15625
199.333328,442.266663,100.133331,33.15625
199.466675,436.133362,115.866669,33.15625
196.666656,442.666656,104.0,33.15625
204.133331,433.866638,110.533333,33.152344
202.266678,444.533356,105.200005,33.152344
196.666656,432.133331,109.599998,33.15625
200.800003,441.866699,113.73333,33.152344
196.933319,435.466644,100.800003,33.152344
207.866669,442.400024,115.466675,33.15625
194.266663,434.666687,100.266663,33.152344
204.533325,437.599976,116.800003,33.15625
194.533325,440.133331,99.866669,33.152344
209.466675,438.800018,116.933334,33.15625
192.933334,440.0,98.26667,33.15625
205.200012,434.533356,112.399994,33.15625
195.733337,442.133331,102.266663,33.152344
208.799988,435.733337,114.533325,33.152344
192.666656,441.866699,102.533333,33.152344
202.0,434.399994,106.133339,33.152344
197.333344,441.600006,109.333336,33.152344
206.933319,435.733337,106.0,33.152344
194.133331,441.199982,108.933334,33.15625
201.600006,439.599976,100.533333,33.15625
197.733322,437.599976,115.733337,33.152344
205.866669,440.400024,102.266663,33.152344
194.933334,438.133301,113.866661,33.152344
200.266663,442.0,101.466667,33.152344
200.266663,435.466644,116.133339,33.152344
204.933334,442.533325,101.466667,33.152344
195.866669,436.266663,115.333336,33.152344
206.0,441.466675,114.0,33.152344
200.666672,436.399994,102.399994,33.152344
198.0,439.333344,112.799995,33.152344
206.266663,438.133301,103.333328,33.152344
202.266678,435.733337,116.133339,33.152344
204.0,442.666656,102.399994,33.152344
196.933319,434.399994,114.266663,33.152344
204.799988,442.133331,102.533333,33.152344
199.599991,433.066681,109.199997,33.152344
206.399994,443.733337,108.133331,33.152344
196.666656,433.333313,108.400002,33.152344
202.800003,443.066681,108.533333,33.152344
193.46666,436.266663,100.933334,33.148438
207.46666,440.266693,116.0,33.152344
196.133331,437.599976,102.533333,33.152344
201.600006,437.866669,114.266663,33.152344
194.533325,440.133331,101.866669,33.152344
206.666656,436.799988,115.066673,33.152344
197.600006,441.733337,103.333328,33.152344
200.666672,434.399994,113.066666,33.148438
194.799988,440.266693,108.800003,33.152344
205.733337,436.133362,108.666672,33.152344
200.800003,441.733337,108.800003,33.148438
198.266663,433.866638,108.0,33.152344
198.133331,437.599976,114.133331,33.152344
202.399994,438.133301,101.866669,33.152344
204.266663,439.599976,115.866669,33.152344
193.733337,436.399994,100.666664,33.152344
197.46666,435.333313,114.799995,33.148438
199.466675,441.866699,102.666664,33.152344
205.466675,436.933319,116.0,33.152344
194.533325,439.06665,101.333328,33.152344
198.666672,434.399994,109.199997,33.152344
199.866653,441.333344,107.333336,33.152344
205.200012,435.466644,110.266663,33.152344
193.600006,439.866669,106.666672,33.152344
197.733322,436.799988,103.866661,33.152344
200.533325,438.666656,111.199997,33.152344
205.200012,438.800018,104.799995,33.152344
195.466675,437.466675,112.0,33.152344
201.733337,440.800018,102.533333,33.152344
198.133331,434.666687,114.0,33.152344
205.200012,441.866699,104.266663,33.152344
196.53334,434.933319,114.266663,33.152344
203.866669,441.733337,108.933334,33.152344
196.0,434.133331,107.733337,33.152344
207.066666,442.666656,109.333336,33.152344
198.266663,434.399994,108.933334,33.152344
204.933334,440.0,113.866661,33.152344
194.0,435.866669,102.0,33.152344
207.46666,440.0,114.0,33.152344
196.933319,437.333344,104.0,33.152344
208.133331,438.266663,115.333336,33.152344
193.46666,437.599976,100.266663,33.152344
207.46666,438.0,115.066673,33.152344
195.866669,438.800018,102.799995,33.15625
206.800003,437.599976,111.466667,33.152344
193.199997,439.599976,106.400002,33.152344
207.333344,437.466675,110.666664,33.15625
200.0,441.199982,107.600006,33.152344
207.066666,438.666656,105.466675,33.152344
194.933334,437.866669,111.73333,33.152344
203.333344,438.0,103.866661,33.152344
203.46666,439.06665,112.933334,33.15625
206.800003,441.06665,103.599998,33.15625
199.06665,435.466644,113.46666,33.15625
199.866653,439.599976,102.799995,33.15625
206.53334,437.333344,113.199997,33.15625
206.399994,442.133331,108.0,33.15625
199.866653,436.533325,109.333336,33.15625
198.0,439.599976,108.26667,33.152344
206.53334,437.866669,110.400002,33.152344
205.733337,439.866669,112.266663,33.15625
197.866669,437.06665,105.466675,33.15625
200.400009,435.733337,114.133331,33.152344
197.600006,439.06665,103.73333,33.15625
196.399994,435.733337,109.066666,33.15625
204.133331,442.0,107.333336,33.15625
200.400009,436.266663,110.266663,33.15625
197.866669,439.06665,107.600006,33.15625
193.866669,436.399994,104.799995,33.15625
203.199997,439.333344,112.266663,33.15625
202.133331,438.666656,105.733337,33.160156
197.46666,436.666687,112.266663,33.160156
197.199997,438.133301,103.066666,33.160156
202.933334,437.06665,113.866661,33.160156
202.0,440.266693,105.200005,33.15625
196.133331,435.333313,112.266663,33.160156
198.666672,440.266693,107.333336,33.160156
200.400009,436.266663,109.599998,33.160156
204.666672,441.733337,108.800003,33.15625
195.466675,435.600006,108.933334,33.160156
201.733337,438.666656,112.266663,33.160156
197.733322,436.933319,106.53334,33.15625
205.200012,439.599976,112.799995,33.160156
195.466675,436.399994,106.133339,33.164062
199.866653,435.733337,112.666664,33.160156
198.799988,439.733307,104.133331,33.160156
207.733322,438.93335,114.399994,33.160156
193.733337,437.200012,103.46666,33.160156
204.400009,438.133301,111.066666,33.160156
196.0,438.93335,105.333336,33.160156
206.933319,439.333344,112.666664,33.160156
194.666672,438.399994,105.466675,33.160156
202.666656,439.06665,107.866669,33.164062
195.466675,436.666687,110.0,33.160156
207.46666,439.466675,109.466667,33.164062
195.333328,437.466675,110.133331,33.164062
205.066666,439.733307,105.333336,33.164062
195.599991,435.600006,110.800003,33.164062
206.0,439.599976,106.0,33.167969
197.066666,436.133362,110.933334,33.167969
204.666672,439.733307,107.066666,33.167969
194.666672,437.06665,109.466667,33.167969
206.53334,440.400024,106.933334,33.167969
199.466675,438.0,110.933334,33.167969
205.733337,439.733307,110.933334,33.167969
195.599991,437.333344,106.666672,33.164062
205.599991,439.466675,110.0,33.167969
199.866653,438.399994,108.533333,33.167969
206.133331,438.800018,111.599998,33.167969
193.600006,436.533325,105.333336,33.167969
206.399994,438.533325,111.066666,33.167969
198.799988,437.466675,105.866669,33.167969
207.733322,440.0,111.466667,33.167969
194.400009,437.333344,104.666664,33.171875
207.066666,439.733307,111.466667,33.167969
205.866669,439.599976,109.733337,33.171875
196.53334,436.799988,105.866669,33.175781
205.466675,438.533325,111.333328,33.175781
195.200012,436.933319,105.466675,33.175781
207.199997,438.666656,111.466667,33.175781
195.333328,437.06665,105.200005,33.171875
207.600006,440.133331,110.933334,33.175781
194.666672,437.06665,105.066673,33.175781
207.600006,438.93335,111.599998,33.175781
198.266663,437.733337,107.333336,33.175781
204.933334,440.93335,110.800003,33.175781
194.400009,436.666687,107.066666,33.175781
208.133331,440.93335,110.933334,33.175781
198.399994,436.266663,109.333336,33.179688
207.600006,440.133331,109.199997,33.179688
195.333328,435.600006,107.600006,33.175781
205.200012,439.599976,108.26667,33.179688
197.199997,435.733337,109.466667,33.179688
206.399994,439.466675,107.333336,33.183594
195.599991,436.399994,109.333336,33.179688
204.799988,438.533325,106.26667,33.179688
195.599991,438.0,108.666672,33.179688
207.066666,439.599976,109.333336,33.183594
196.0,438.533325,110.0,33.183594
202.0,438.133301,108.133331,33.183594
195.333328,437.200012,107.200005,33.183594
206.266663,438.533325,110.666664,33.1875
200.0,438.399994,108.0,33.1875
201.733337,437.06665,109.333336,33.183594
194.266663,436.399994,105.066673,33.1875
205.599991,439.06665,109.333336,33.1875
197.733322,437.06665,106.400002,33.183594
200.400009,437.333344,109.199997,33.1875
195.733337,436.666687,106.26667,33.1875
206.53334,441.333344,109.599998,33.1875
200.0,438.266663,107.733337,33.191406
199.06665,438.93335,108.666672,33.191406
194.266663,434.533356,107.866669,33.191406
205.733337,440.400024,109.733337,33.191406
200.133347,437.333344,109.733337,33.191406
199.599991,438.666656,109.066666,33.191406
195.733337,436.133362,108.133331,33.191406
204.533325,436.266663,106.666672,33.191406
200.800003,438.0,109.199997,33.195312
196.666656,436.266663,106.400002,33.195312
196.933319,439.06665,109.199997,33.195312
200.266663,438.0,107.333336,33.195312
204.666672,441.333344,110.133331,33.195312
194.933334,435.866669,105.866669,33.195312
199.466675,438.93335,108.933334,33.199219
198.799988,435.466644,109.733337,33.195312
207.333344,440.800018,110.0,33.199219
194.799988,435.733337,108.533333,33.199219
201.466675,438.93335,107.333336,33.199219
197.066666,436.399994,108.400002,33.199219
206.266663,439.333344,108.26667,33.199219
194.799988,436.533325,108.133331,33.199219
201.600006,438.0,107.333336,33.199219
196.133331,438.133301,108.933334,33.203125
206.266663,439.199982,108.800003,33.199219
195.866669,439.199982,108.933334,33.203125
205.466675,438.399994,109.599998,33.203125
194.400009,437.466675,107.600006,33.203125
205.866669,438.0,108.933334,33.207031
201.333328,438.800018,108.400002,33.207031
208.799988,439.866669,109.733337,33.207031
196.0,436.133362,106.26667,33.207031
203.333344,439.06665,108.26667,33.207031
200.93335,437.599976,107.466667,33.207031
207.199997,442.0,110.800003,33.207031
195.866669,436.266663,106.26667,33.210938
