x,y,z,temp
0.016426,-0.204898,0.162852,19.938824
0.234048,0.552474,-0.021017,19.935883
0.352511,0.839913,-0.032773,19.927059
0.262932,-0.168939,0.04507,19.953529
-0.036106,-0.781282,0.113205,19.938824
0.405587,0.809081,-0.016607,19.924118
0.23946,-0.221857,0.029064,19.947647
0.004374,-0.690424,-0.008168,19.962353
0.278406,0.423055,-0.020797,19.938824
0.232913,-0.130715,0.02937,19.938824
0.367129,0.79423,-0.017395,19.950588
-0.063495,-0.538121,0.083197,19.938824
0.044692,0.17446,0.088566,19.932941
0.138272,-0.296977,0.111078,19.941765
0.115389,-0.402899,-0.043042,19.921177
0.361015,0.308467,0.003187,19.93
0.355806,0.498289,-0.011338,19.938824
0.04273,0.007493,0.080085,19.938824
0.429538,0.839305,-0.084955,19.944706
-0.072049,-0.60637,0.090376,19.935883
0.147106,0.37857,0.045479,19.918236
0.364776,0.612063,-0.002976,19.93
0.321704,0.779513,-0.09491,19.93
0.34449,0.832361,-0.00232,19.932941
0.234303,0.590402,0.002145,19.932941
0.153857,0.264707,-0.008548,19.944706
0.460599,0.914891,-0.030402,19.924118
0.250114,0.013373,0.015049,19.927059
0.186877,0.484519,0.023741,19.935883
0.088671,-0.638072,0.054931,19.921177
0.023799,-0.273216,0.101391,19.921177
0.280779,0.028276,0.031011,19.918236
-0.020728,-0.781407,0.105832,19.921177
0.406508,0.862236,-0.046979,19.938824
0.352331,0.870217,0.028643,19.918236
0.227389,0.673927,0.033047,19.924118
0.289873,0.787234,0.050066,19.915295
0.080742,-0.638034,0.085421,19.924118
0.079057,-0.220445,-0.012224,19.921177
0.235411,0.681479,0.002594,19.927059
0.4194,0.725415,0.036876,19.897648
-0.006755,-0.318431,0.031671,19.915295
0.236076,0.696706,-0.05094,19.915295
0.442432,0.725225,0.029645,19.894707
0.057506,-0.053336,0.057096,19.906471
0.383336,0.839671,-0.055178,19.90353
0.24836,-0.130832,0.014338,19.918236
0.249939,0.650947,0.04868,19.906471
0.397402,0.771191,-0.009278,19.918236
-0.060586,-0.287674,0.099747,19.915295
0.170453,-0.236439,0.020047,19.912354
-0.019343,-0.667561,0.106392,19.891766
0.341375,0.581894,0.004105,19.912354
0.310593,-0.00997,0.069687,19.90353
0.265092,0.688703,0.118078,19.90353
0.343223,0.75643,0.035598,19.912354
0.426934,0.664693,-0.032206,19.906471
-0.005392,-0.189426,0.055282,19.909412
0.296025,0.635409,0.011169,19.900589
-0.065779,-0.720281,0.089958,19.900589
0.350184,0.68807,0.020088,19.88294
0.041889,-0.713569,0.046042,19.865294
0.241877,-0.085166,-0.054505,19.865294
-0.003828,-0.667671,0.083703,19.888824
0.474014,0.7478,-0.046256,19.894707
-0.020519,-0.196857,0.024325,19.879999
0.302753,-0.025083,0.069469,19.871176
-0.059119,-0.818993,0.066639,19.871176
0.405913,0.869758,0.029642,19.90353
0.382574,0.77137,-0.063172,19.871176
0.014464,-0.371865,0.154371,19.885881
-0.04579,-0.386403,0.022963,19.871176
-0.003942,-0.660102,0.106715,19.871176
0.086056,0.417016,0.075158,19.879999
0.437036,0.877126,-0.0157,19.862352
0.328181,0.126576,0.001719,19.879999
-0.03611,-0.826766,0.051713,19.865294
0.445083,0.915002,-0.007712,19.874117
-0.053769,-0.424272,0.007316,19.865294
0.080059,0.508214,0.014197,19.862352
0.329292,0.802182,-0.056363,19.877058
0.385527,0.452454,0.027301,19.83
0.308008,0.339306,-0.020637,19.85647
0.3892,0.793943,0.082592,19.847647
0.335786,0.088603,-0.044275,19.862352
0.354307,0.392013,0.011114,19.850588
0.089315,-0.607686,0.024447,19.85647
0.32021,0.718719,-0.010967,19.865294
-0.047812,-0.46241,0.145123,19.877058
-0.056465,-0.606474,0.060028,19.853529
0.410959,0.649597,0.021042,19.844706
0.169253,-0.335105,0.019561,19.85647
0.402193,0.513102,-0.04104,19.835882
0.217045,-0.221605,-0.032631,19.853529
-0.079734,-0.682112,-0.0097,19.844706
-0.041378,0.015804,0.078553,19.824118
0.334984,0.635149,-0.064701,19.841764
0.380528,0.68778,0.051292,19.85647
0.232291,-0.17626,0.036804,19.844706
-0.033042,-0.591464,0.029897,19.821177
-0.003662,-0.052804,0.048296,19.85647
0.412231,0.771012,0.044616,19.83
0.195801,0.583127,0.016711,19.847647
0.148763,0.469702,-0.015339,19.841764
-0.05332,-0.280198,0.153536,19.853529
-0.092638,-0.439165,0.052478,19.847647
0.384507,0.323484,-0.034602,19.827059
0.048485,-0.766804,0.091874,19.835882
0.353245,0.855147,-0.093965,19.83
0.271464,0.453514,-0.059082,19.827059
0.042583,-0.645275,0.061696,19.809412
0.243918,0.734562,-0.019977,19.809412
0.278311,0.392724,-0.05158,19.818235
0.028181,0.053183,0.057048,19.759411
0.328052,0.756575,0.019996,19.791765
0.279833,0.506583,-0.066335,19.785883
0.05283,0.197184,0.065845,19.791765
0.412269,0.695211,-0.062976,19.80353
-0.073869,-0.166052,0.038793,19.771177
0.273418,-0.009532,-0.053561,19.771177
-0.055819,-0.553346,0.060289,19.780001
-0.008457,-0.401986,0.107843,19.750587
0.19456,0.53752,0.093071,19.780001
-0.042032,-0.667336,0.075331,19.785883
-0.022244,-0.287995,0.092802,19.774118
-0.015979,-0.44739,0.030893,19.782942
0.118218,0.515455,0.037923,19.765295
0.418387,0.66467,0.06721,19.788824
0.380938,0.66508,-0.025404,19.77706
0.325299,0.468241,-0.065666,19.753529
0.244814,0.218347,0.031232,19.774118
0.135979,-0.570104,-0.005144,19.759411
0.351884,0.748884,-0.08683,19.765295
-0.002957,-0.652423,0.007193,19.762352
0.433251,0.565947,-0.017233,19.759411
0.334317,0.59718,-0.041913,19.759411
0.245453,-0.358537,0.028534,19.759411
0.273257,-0.017128,-0.04594,19.762352
0.018838,-0.675479,0.107068,19.75647
-0.018765,-0.052652,0.025036,19.747646
0.228626,-0.426782,0.104496,19.759411
0.294725,-0.10086,0.007686,19.741764
0.005507,-0.569023,0.030722,19.77706
0.036299,0.113807,0.088124,19.753529
0.112558,-0.562372,0.055732,19.738823
0.169018,-0.388192,-0.026651,19.738823
0.328236,0.771754,0.020071,19.718235
0.030339,-0.432584,0.008848,19.721176
0.163729,0.469536,0.023238,19.724117
0.381795,0.763712,0.013374,19.703529
0.252166,0.165188,-0.007179,19.724117
0.058332,-0.592299,0.085218,19.721176
-0.051845,-0.181504,0.123388,19.732941
0.263913,0.574878,0.094542,19.709412
0.258626,0.673726,-0.035308,19.712353
0.066359,0.022523,0.026979,19.688824
0.428692,0.854381,0.029995,19.70647
0.004523,-0.576701,0.130244,19.700588
0.052115,0.144049,0.073242,19.694706
0.120762,-0.562383,-0.005392,19.674118
-0.047057,-0.462335,0.060881,19.68
0.37485,0.771429,-0.055657,19.697647
0.33794,0.338975,0.056517,19.685883
0.200619,0.378104,0.054136,19.703529
0.065705,-0.660617,0.023757,19.685883
0.466343,0.808508,0.038143,19.682941
0.375749,0.277956,0.026298,19.677059
0.02617,-0.690737,0.122453,19.665295
0.443072,0.710128,-0.06233,19.662354
0.073137,-0.600061,0.131416,19.627058
-0.028545,-0.249892,-0.006713,19.641766
-0.073427,-0.651991,0.182052,19.641766
0.143811,0.158407,0.113321,19.662354
-0.080903,-0.143183,0.00047,19.671177
0.02209,-0.424997,0.085327,19.650589
0.043532,-0.539053,0.100511,19.65353
0.123619,0.409037,0.14476,19.635881
0.350809,0.756357,0.0434,19.635881
0.347595,0.430075,-0.04245,19.63294
0.162555,0.401195,0.061194,19.656471
0.05005,-0.683262,0.031018,19.656471
0.306122,0.802358,-0.033816,19.650589
-0.039494,-0.46999,0.060986,19.647648
0.331521,0.339164,-0.081476,19.629999
0.057087,-0.683389,0.100086,19.641766
0.389331,0.725732,-0.024962,19.644707
0.299542,0.233163,-0.074912,19.621176
0.171244,0.446715,0.007952,19.618235
0.450641,0.770697,0.030012,19.644707
0.060803,-0.372218,0.109277,19.597647
0.023736,0.334047,0.081264,19.603529
0.209659,0.491884,0.05484,19.618235
-0.092125,-0.340567,0.129548,19.609411
-0.064021,-0.530593,0.15216,19.609411
0.061594,0.310936,0.097182,19.588823
-0.04611,-0.378855,0.06895,19.588823
0.015174,-0.364214,0.085483,19.60647
-0.009534,0.144533,0.118051,19.577059
0.334963,0.650308,-0.041651,19.577059
0.185244,0.40097,0.092255,19.585882
0.131357,0.325594,0.021957,19.571177
