t1,t2,t3,t4
20.669628,20.605253,20.653532,20.653532
20.669628,20.605253,20.637436,20.653532
20.669628,20.605253,20.653532,20.653532
20.669628,20.605253,20.653532,20.653532
20.669628,20.605253,20.653532,20.637436
20.669628,20.605253,20.637436,20.653532
20.669628,20.605253,20.653532,20.653532
20.669628,20.605253,20.653532,20.653532
20.669628,20.605253,20.653532,20.653532
20.669628,20.605253,20.637436,20.653532
20.669628,20.605253,20.637436,20.653532
20.669628,20.605253,20.653532,20.653532
20.669628,20.605253,20.653532,20.653532
20.669628,20.605253,20.637436,20.637436
20.669628,20.589157,20.637436,20.653532
20.669628,20.605253,20.653532,20.637436
20.669628,20.605253,20.637436,20.653532
20.669628,20.605253,20.637436,20.637436
20.669628,20.589157,20.637436,20.653532
20.669628,20.605253,20.637436,20.637436
20.669628,20.605253,20.637436,20.637436
20.669628,20.605253,20.653532,20.637436
20.669628,20.605253,20.637436,20.637436
20.669628,20.605253,20.637436,20.637436
20.653532,20.605253,20.637436,20.637436
20.669628,20.605253,20.637436,20.637436
20.669628,20.605253,20.637436,20.637436
20.653532,20.605253,20.637436,20.637436
20.669628,20.605253,20.637436,20.637436
20.653532,20.605253,20.637436,20.621349
20.669628,20.605253,20.637436,20.637436
20.669628,20.605253,20.637436,20.621349
20.669628,20.589157,20.621349,20.637436
20.653532,20.605253,20.637436,20.637436
20.653532,20.589157,20.637436,20.621349
20.653532,20.605253,20.621349,20.621349
20.653532,20.589157,20.621349,20.621349
20.653532,20.589157,20.621349,20.621349
20.653532,20.605253,20.621349,20.621349
20.653532,20.605253,20.621349,20.621349
20.653532,20.589157,20.621349,20.621349
20.653532,20.589157,20.621349,20.621349
20.653532,20.589157,20.621349,20.621349
20.637436,20.605253,20.621349,20.605253
20.653532,20.605253,20.621349,20.605253
20.653532,20.605253,20.621349,20.621349
20.653532,20.605253,20.605253,20.605253
20.637436,20.589157,20.621349,20.605253
20.637436,20.605253,20.605253,20.605253
20.637436,20.605253,20.621349,20.605253
20.637436,20.589157,20.605253,20.605253
20.637436,20.589157,20.605253,20.589157
20.637436,20.589157,20.605253,20.589157
20.637436,20.589157,20.605253,20.589157
20.637436,20.589157,20.605253,20.589157
20.621349,20.589157,20.605253,20.589157
20.621349,20.589157,20.605253,20.589157
20.621349,20.589157,20.605253,20.589157
20.637436,20.589157,20.589157,20.573059
20.621349,20.589157,20.589157,20.573059
20.621349,20.589157,20.605253,20.573059
20.621349,20.573059,20.589157,20.573059
20.621349,20.589157,20.589157,20.589157
20.621349,20.589157,20.589157,20.573059
20.621349,20.589157,20.589157,20.573059
20.621349,20.589157,20.573059,20.573059
20.621349,20.573059,20.589157,20.573059
20.621349,20.589157,20.573059,20.573059
20.605253,20.589157,20.589157,20.556963
20.621349,20.573059,20.573059,20.556963
20.621349,20.573059,20.573059,20.556963
20.605253,20.573059,20.573059,20.540865
20.605253,20.573059,20.556963,20.556963
20.605253,20.573059,20.573059,20.540865
20.605253,20.573059,20.573059,20.540865
20.605253,20.573059,20.556963,20.540865
20.605253,20.573059,20.556963,20.540865
20.605253,20.573059,20.556963,20.524767
20.589157,20.573059,20.556963,20.524767
20.605253,20.556963,20.556963,20.540865
20.605253,20.573059,20.540865,20.524767
20.589157,20.556963,20.540865,20.524767
20.589157,20.573059,20.556963,20.524767
20.589157,20.573059,20.540865,20.524767
20.589157,20.556963,20.540865,20.50868
20.589157,20.556963,20.540865,20.50868
20.573059,20.573059,20.540865,20.50868
20.573059,20.573059,20.524767,20.50868
20.573059,20.556963,20.540865,20.50868
20.573059,20.556963,20.524767,20.50868
20.573059,20.556963,20.540865,20.50868
20.573059,20.556963,20.524767,20.492582
20.573059,20.556963,20.524767,20.492582
20.573059,20.556963,20.524767,20.476484
20.573059,20.556963,20.524767,20.492582
20.556963,20.540865,20.50868,20.476484
20.573059,20.556963,20.50868,20.476484
20.556963,20.540865,20.50868,20.476484
20.556963,20.556963,20.50868,20.476484
20.556963,20.540865,20.50868,20.476484
20.556963,20.540865,20.50868,20.460386
20.556963,20.540865,20.50868,20.460386
20.540865,20.540865,20.492582,20.460386
20.540865,20.540865,20.492582,20.444288
20.556963,20.540865,20.492582,20.460386
20.540865,20.540865,20.492582,20.460386
20.540865,20.540865,20.492582,20.444288
20.540865,20.540865,20.476484,20.444288
20.540865,20.540865,20.476484,20.444288
20.540865,20.540865,20.476484,20.42819
20.540865,20.524767,20.476484,20.42819
20.524767,20.524767,20.460386,20.42819
20.540865,20.524767,20.460386,20.42819
20.524767,20.524767,20.460386,20.42819
20.524767,20.524767,20.460386,20.42819
20.524767,20.524767,20.460386,20.41209
20.524767,20.524767,20.460386,20.42819
20.524767,20.524767,20.444288,20.41209
20.524767,20.50868,20.444288,20.41209
20.50868,20.50868,20.444288,20.395992
20.50868,20.50868,20.444288,20.395992
20.50868,20.50868,20.444288,20.395992
20.50868,20.50868,20.444288,20.395992
20.50868,20.50868,20.42819,20.395992
20.492582,20.50868,20.42819,20.395992
20.492582,20.50868,20.42819,20.379904
20.492582,20.492582,20.42819,20.379904
20.492582,20.524767,20.42819,20.363804
20.492582,20.50868,20.41209,20.363804
20.476484,20.492582,20.41209,20.363804
20.476484,20.50868,20.41209,20.363804
20.476484,20.50868,20.41209,20.347704
20.476484,20.492582,20.41209,20.347704
20.476484,20.492582,20.395992,20.347704
20.476484,20.492582,20.395992,20.331606
20.476484,20.492582,20.395992,20.331606
20.460386,20.492582,20.395992,20.331606
20.460386,20.492582,20.379904,20.331606
20.460386,20.492582,20.379904,20.331606
20.460386,20.492582,20.379904,20.315506
20.460386,20.476484,20.379904,20.315506
20.444288,20.476484,20.363804,20.315506
20.460386,20.476484,20.363804,20.315506
20.444288,20.476484,20.363804,20.299406
20.444288,20.460386,20.363804,20.299406
20.444288,20.476484,20.363804,20.299406
20.42819,20.460386,20.363804,20.299406
20.42819,20.460386,20.363804,20.283306
20.42819,20.460386,20.363804,20.283306
20.42819,20.460386,20.347704,20.267216
20.42819,20.460386,20.347704,20.267216
20.42819,20.460386,20.331606,20.267216
20.41209,20.444288,20.347704,20.251116
20.41209,20.460386,20.331606,20.251116
20.41209,20.460386,20.331606,20.251116
20.41209,20.444288,20.331606,20.251116
20.395992,20.444288,20.315506,20.235016
20.395992,20.444288,20.315506,20.235016
20.395992,20.444288,20.315506,20.235016
20.395992,20.444288,20.315506,20.235016
20.395992,20.444288,20.299406,20.235016
20.395992,20.42819,20.315506,20.235016
20.379904,20.42819,20.299406,20.218914
20.379904,20.42819,20.299406,20.218914
20.379904,20.42819,20.283306,20.202814
20.379904,20.42819,20.283306,20.202814
20.363804,20.41209,20.283306,20.202814
20.363804,20.41209,20.283306,20.202814
20.363804,20.41209,20.283306,20.202814
20.363804,20.41209,20.267216,20.186712
20.363804,20.41209,20.267216,20.186712
20.347704,20.41209,20.267216,20.170612
20.363804,20.41209,20.267216,20.170612
20.347704,20.41209,20.267216,20.170612
20.347704,20.41209,20.267216,20.170612
20.347704,20.395992,20.267216,20.15452
20.331606,20.41209,20.251116,20.15452
20.331606,20.395992,20.251116,20.15452
20.331606,20.395992,20.251116,20.138418
20.331606,20.395992,20.235016,20.138418
20.331606,20.379904,20.235016,20.138418
20.315506,20.379904,20.235016,20.122318
20.315506,20.379904,20.218914,20.122318
20.315506,20.395992,20.218914,20.106216
20.315506,20.379904,20.218914,20.122318
20.315506,20.379904,20.218914,20.106216
20.299406,20.379904,20.202814,20.106216
20.299406,20.379904,20.202814,20.106216
20.315506,20.379904,20.202814,20.106216
20.299406,20.363804,20.186712,20.090113
20.299406,20.363804,20.186712,20.090113
20.283306,20.363804,20.186712,20.074011
20.283306,20.363804,20.186712,20.074011
20.283306,20.363804,20.186712,20.074011
20.283306,20.363804,20.186712,20.057909
20.267216,20.363804,20.170612,20.057909
20.267216,20.347704,20.170612,20.057909
20.267216,20.347704,20.15452,20.057909
20.267216,20.347704,20.15452,20.041807
20.267216,20.347704,20.15452,20.041807
20.251116,20.347704,20.15452,20.025715
20.251116,20.347704,20.15452,20.041807
20.251116,20.347704,20.15452,20.025715
20.251116,20.331606,20.138418,20.025715
20.251116,20.331606,20.138418,20.025715
20.235016,20.331606,20.122318,20.009611
20.251116,20.315506,20.122318,20.009611
20.235016,20.315506,20.122318,20.009611
20.251116,20.315506,20.106216,19.993509
20.235016,20.315506,20.122318,19.993509
20.235016,20.315506,20.106216,19.977406
20.235016,20.315506,20.106216,19.977406
20.218914,20.315506,20.090113,19.977406
20.218914,20.315506,20.090113,19.961302
20.202814,20.299406,20.090113,19.961302
20.202814,20.299406,20.074011,19.961302
20.202814,20.299406,20.074011,19.961302
20.202814,20.283306,20.074011,19.945198
20.202814,20.299406,20.057909,19.945198
20.186712,20.283306,20.057909,19.929094
20.186712,20.283306,20.057909,19.929094
20.186712,20.283306,20.057909,19.913002
20.186712,20.283306,20.041807,19.913002
20.186712,20.267216,20.041807,19.913002
20.186712,20.267216,20.041807,19.913002
20.170612,20.267216,20.041807,19.896898
20.170612,20.267216,20.041807,19.896898
20.15452,20.267216,20.025715,19.896898
20.15452,20.251116,20.025715,19.880793
20.138418,20.251116,20.025715,19.880793
20.15452,20.267216,20.009611,19.880793
20.15452,20.251116,20.009611,19.880793
20.138418,20.251116,19.993509,19.864689
20.138418,20.251116,19.993509,19.864689
20.138418,20.251116,19.993509,19.848585
20.122318,20.235016,19.993509,19.848585
20.122318,20.235016,19.977406,19.832479
20.122318,20.235016,19.993509,19.832479
20.122318,20.218914,19.977406,19.832479
20.106216,20.235016,19.977406,19.832479
20.106216,20.218914,19.961302,19.816376
20.106216,20.218914,19.961302,19.816376
20.106216,20.218914,19.945198,19.816376
20.090113,20.218914,19.945198,19.80028
20.090113,20.218914,19.945198,19.80028
20.090113,20.202814,19.945198,19.784176
20.090113,20.202814,19.929094,19.784176
20.090113,20.202814,19.929094,19.784176
20.074011,20.202814,19.913002,19.76807
20.074011,20.202814,19.913002,19.76807
20.074011,20.186712,19.913002,19.76807
20.057909,20.186712,19.913002,19.751965
20.057909,20.186712,19.896898,19.751965
20.057909,20.186712,19.880793,19.751965
20.041807,20.186712,19.896898,19.735859
20.041807,20.186712,19.880793,19.735859
20.041807,20.186712,19.880793,19.735859
20.041807,20.170612,19.880793,19.719753
20.025715,20.170612,19.864689,19.719753
20.025715,20.170612,19.864689,19.703648
20.025715,20.170612,19.848585,19.703648
20.025715,20.15452,19.848585,19.703648
20.009611,20.170612,19.848585,19.68754
20.009611,20.15452,19.832479,19.68754
20.009611,20.15452,19.832479,19.671444
19.993509,20.15452,19.832479,19.671444
19.993509,20.15452,19.816376,19.671444
19.993509,20.138418,19.80028,19.655338
19.993509,20.138418,19.80028,19.639233
19.977406,20.138418,19.80028,19.639233
19.977406,20.138418,19.80028,19.639233
19.977406,20.138418,19.784176,19.623125
19.961302,20.122318,19.784176,19.639233
19.961302,20.122318,19.76807,19.623125
19.961302,20.122318,19.76807,19.607018
19.961302,20.122318,19.76807,19.607018
19.945198,20.106216,19.751965,19.607018
19.945198,20.106216,19.751965,19.59091
19.945198,20.106216,19.751965,19.59091
19.929094,20.090113,19.735859,19.574804
19.929094,20.090113,19.735859,19.574804
19.913002,20.090113,19.719753,19.558706
19.913002,20.090113,19.719753,19.558706
19.913002,20.090113,19.719753,19.542599
19.913002,20.090113,19.703648,19.526491
19.896898,20.074011,19.703648,19.526491
19.896898,20.074011,19.68754,19.526491
19.896898,20.074011,19.68754,19.526491
19.880793,20.074011,19.68754,19.510384
19.880793,20.074011,19.671444,19.510384
19.864689,20.057909,19.671444,19.510384
19.880793,20.057909,19.671444,19.494274
19.848585,20.041807,19.655338,19.478167
19.848585,20.041807,19.655338,19.478167
19.848585,20.041807,19.639233,19.478167
19.848585,20.041807,19.639233,19.462057
19.848585,20.041807,19.623125,19.462057
19.832479,20.025715,19.623125,19.445959
19.832479,20.025715,19.623125,19.445959
19.816376,20.025715,19.607018,19.429852
19.816376,20.009611,19.607018,19.413742
19.80028,20.009611,19.59091,19.413742
19.80028,20.009611,19.59091,19.397633
19.80028,20.009611,19.59091,19.397633
19.80028,19.993509,19.574804,19.381523
19.784176,19.993509,19.574804,19.381523
19.80028,19.993509,19.558706,19.381523
19.784176,19.993509,19.558706,19.365414
19.76807,19.977406,19.542599,19.365414
19.76807,19.977406,19.542599,19.349304
19.751965,19.977406,19.526491,19.333195
19.751965,19.961302,19.526491,19.317095
19.751965,19.961302,19.510384,19.317095
19.751965,19.961302,19.494274,19.317095
19.735859,19.961302,19.494274,19.300985
19.751965,19.945198,19.494274,19.300985
19.735859,19.945198,19.478167,19.284874
19.719753,19.945198,19.462057,19.284874
19.719753,19.945198,19.462057,19.268764
19.703648,19.945198,19.445959,19.252653
19.703648,19.929094,19.445959,19.252653
19.703648,19.929094,19.445959,19.236542
19.68754,19.929094,19.429852,19.220432
19.68754,19.913002,19.413742,19.220432
19.68754,19.913002,19.413742,19.20433
19.671444,19.913002,19.413742,19.188219
19.671444,19.913002,19.397633,19.188219
19.655338,19.896898,19.397633,19.188219
19.655338,19.880793,19.381523,19.172108
19.655338,19.896898,19.381523,19.155996
19.639233,19.880793,19.365414,19.155996
19.639233,19.880793,19.349304,19.139885
19.639233,19.864689,19.333195,19.139885
19.623125,19.864689,19.333195,19.123772
19.623125,19.864689,19.317095,19.10766
19.607018,19.864689,19.317095,19.10766
19.607018,19.848585,19.300985,19.091549
19.607018,19.848585,19.300985,19.075445
19.59091,19.848585,19.284874,19.059334
19.59091,19.832479,19.268764,19.059334
19.574804,19.832479,19.268764,19.043221
19.574804,19.832479,19.252653,19.027107
19.558706,19.832479,19.252653,19.027107
19.558706,19.816376,19.236542,19.010994
19.542599,19.816376,19.220432,18.994881
19.542599,19.80028,19.220432,18.994881
19.526491,19.80028,19.20433,18.978767
19.526491,19.80028,19.20433,18.962664
19.510384,19.784176,19.188219,18.94655
19.510384,19.784176,19.188219,18.94655
19.510384,19.76807,19.172108,18.930437
19.494274,19.784176,19.155996,18.930437
19.494274,19.76807,19.155996,18.914322
19.478167,19.76807,19.155996,18.898209
19.478167,19.751965,19.139885,18.882093
19.478167,19.751965,19.139885,18.882093
19.462057,19.751965,19.123772,18.865978
19.462057,19.735859,19.123772,18.849874
19.445959,19.735859,19.091549,18.849874
19.445959,19.735859,19.091549,18.833759
19.445959,19.719753,19.075445,18.817644
19.429852,19.719753,19.075445,18.817644
19.413742,19.719753,19.075445,18.801529
19.413742,19.703648,19.059334,18.801529
19.397633,19.68754,19.059334,18.785414
19.397633,19.68754,19.043221,18.769299
19.381523,19.68754,19.027107,18.753181
19.381523,19.68754,19.027107,18.753181
19.381523,19.671444,19.027107,18.737066
19.365414,19.671444,19.010994,18.720961
19.365414,19.671444,18.994881,18.720961
19.349304,19.655338,18.994881,18.704844
19.333195,19.655338,18.978767,18.688728
19.333195,19.655338,18.962664,18.672611
19.333195,19.639233,18.962664,18.672611
19.317095,19.639233,18.94655,18.672611
19.300985,19.639233,18.930437,18.640377
19.300985,19.623125,18.930437,18.640377
19.284874,19.623125,18.914322,18.62426
19.284874,19.623125,18.914322,18.608152
19.268764,19.607018,18.898209,18.592035
19.268764,19.59091,18.898209,18.592035
19.252653,19.607018,18.882093,18.575918
19.236542,19.59091,18.882093,18.559801
19.220432,19.59091,18.865978,18.543682
19.220432,19.574804,18.849874,18.543682
19.220432,19.574804,18.849874,18.527565
19.20433,19.574804,18.833759,18.527565
19.20433,19.574804,18.817644,18.511446
19.188219,19.558706,18.817644,18.495338
19.172108,19.558706,18.801529,18.495338
19.172108,19.542599,18.785414,18.479219
19.155996,19.542599,18.769299,18.479219
19.155996,19.526491,18.769299,18.4631
19.139885,19.526491,18.753181,18.446981
19.139885,19.526491,18.737066,18.430862
19.123772,19.510384,18.720961,18.414743
19.10766,19.510384,18.720961,18.398624
19.10766,19.494274,18.720961,18.398624
19.091549,19.494274,18.704844,18.382504
19.091549,19.494274,18.688728,18.366394
19.075445,19.478167,18.672611,18.350275
19.075445,19.478167,18.672611,18.350275
19.059334,19.478167,18.672611,18.334154
19.043221,19.462057,18.640377,18.318035
19.043221,19.445959,18.640377,18.318035
19.027107,19.445959,18.62426,18.301914
19.010994,19.445959,18.62426,18.285793
19.010994,19.429852,18.608152,18.269672
18.994881,19.429852,18.592035,18.269672
18.994881,19.413742,18.592035,18.253561
18.978767,19.413742,18.575918,18.23744
18.962664,19.397633,18.559801,18.221319
18.94655,19.397633,18.543682,18.221319
18.94655,19.381523,18.543682,18.205198
18.930437,19.381523,18.543682,18.189075
18.930437,19.365414,18.527565,18.172955
18.914322,19.365414,18.511446,18.172955
18.914322,19.365414,18.495338,18.156832
18.898209,19.349304,18.495338,18.156832
18.882093,19.333195,18.479219,18.14072
18.882093,19.333195,18.4631,18.124599
18.865978,19.333195,18.4631,18.108477
18.865978,19.317095,18.446981,18.092354
18.865978,19.317095,18.430862,18.076231
18.833759,19.317095,18.414743,18.076231
18.833759,19.300985,18.414743,18.060108
18.817644,19.300985,18.398624,18.043985
18.817644,19.284874,18.382504,18.027861
18.801529,19.284874,18.382504,18.011747
18.801529,19.268764,18.366394,17.995625
18.785414,19.268764,18.350275,17.995625
18.769299,19.252653,18.334154,17.963377
18.769299,19.236542,18.318035,17.947252
18.753181,19.236542,18.318035,17.947252
18.753181,19.236542,18.318035,17.931129
18.737066,19.220432,18.301914,17.915005
18.720961,19.220432,18.285793,17.89889
18.704844,19.220432,18.285793,17.882765
18.704844,19.20433,18.269672,17.882765
18.688728,19.20433,18.253561,17.850515
18.672611,19.188219,18.253561,17.834391
18.656494,19.188219,18.23744,17.834391
18.656494,19.172108,18.221319,17.818264
18.640377,19.155996,18.205198,17.802139
18.640377,19.155996,18.189075,17.786024
18.62426,19.139885,18.189075,17.769897
18.62426,19.139885,18.189075,17.769897
18.608152,19.123772,18.156832,17.737644
18.592035,19.123772,18.156832,17.721518
18.575918,19.10766,18.14072,17.721518
18.575918,19.123772,18.124599,17.689264
18.559801,19.091549,18.108477,17.673138
18.559801,19.091549,18.092354,17.673138
18.543682,19.075445,18.092354,17.657021
18.543682,19.091549,18.076231,17.640894
18.527565,19.075445,18.043985,17.624767
18.511446,19.059334,18.043985,17.608639
18.495338,19.059334,18.043985,17.592512
18.479219,19.043221,18.011747,17.560255
18.446981,19.010994,17.979502,17.511881
18.430862,19.010994,17.963377,17.495752
18.414743,18.994881,17.947252,17.479622
18.398624,18.994881,17.947252,17.479622
18.398624,18.978767,17.931129,17.463493
18.382504,18.962664,17.915005,17.447365
18.366394,18.962664,17.915005,17.431246
18.350275,18.94655,17.882765,17.415115
18.350275,18.94655,17.882765,17.398985
18.334154,18.930437,17.86664,17.366726
18.318035,18.930437,17.850515,17.366726
18.318035,18.914322,17.850515,17.350595
18.301914,18.914322,17.834391,17.334465
18.285793,18.914322,17.818264,17.318335
18.269672,18.898209,17.802139,17.318335
18.253561,18.882093,17.786024,17.302214
18.253561,18.882093,17.786024,17.269953
18.23744,18.865978,17.753771,17.25382
18.221319,18.865978,17.769897,17.25382
18.221319,18.833759,17.753771,17.221558
18.205198,18.849874,17.737644,17.205425
18.189075,18.833759,17.721518,17.189304
18.172955,18.817644,17.721518,17.173172
18.172955,18.801529,17.689264,17.173172
18.156832,18.801529,17.689264,17.15704
18.14072,18.801529,17.689264,17.140907
18.14072,18.785414,17.673138,17.124775
18.124599,18.769299,17.657021,17.108643
18.108477,18.769299,17.640894,17.09251
18.092354,18.753181,17.640894,17.060253
18.092354,18.737066,17.624767,17.060253
18.076231,18.737066,17.608639,17.044121
18.076231,18.737066,17.592512,17.027987
18.043985,18.720961,17.576384,17.011852
18.043985,18.720961,17.560255,16.995718
18.027861,18.704844,17.560255,16.963449
18.011747,18.688728,17.544138,16.963449
17.995625,18.688728,17.528009,16.947327
17.979502,18.672611,17.528009,16.931192
17.979502,18.672611,17.495752,16.915056
17.963377,18.656494,17.495752,16.898922
17.963377,18.656494,17.479622,16.882788
17.931129,18.640377,17.463493,16.866652
17.931129,18.640377,17.447365,16.866652
17.931129,18.62426,17.431246,16.850515
17.89889,18.608152,17.415115,16.818254
17.89889,18.608152,17.398985,16.802118
17.882765,18.592035,17.382856,16.785984
17.86664,18.575918,17.382856,16.785984
17.850515,18.559801,17.350595,16.769846
17.850515,18.559801,17.334465,16.75371
17.834391,18.543682,17.334465,16.737574
17.834391,18.543682,17.302214,16.721437
17.802139,18.527565,17.286083,16.705311
17.802139,18.527565,17.269953,16.689173
17.786024,18.511446,17.269953,16.673037
17.769897,18.511446,17.25382,16.656898
17.769897,18.495338,17.221558,16.64076
17.753771,18.479219,17.205425,16.624624
17.737644,18.479219,17.205425,16.608486
17.721518,18.479219,17.189304,16.608486
17.721518,18.446981,17.173172,16.57622
17.705393,18.446981,17.15704,16.560081
17.689264,18.430862,17.140907,16.560081
17.689264,18.430862,17.124775,16.527803
17.657021,18.430862,17.108643,16.511665
17.657021,18.414743,17.09251,16.495525
17.640894,18.398624,17.09251,16.495525
17.640894,18.398624,17.076376,16.463257
17.608639,18.382504,17.060253,16.447119
17.608639,18.366394,17.044121,16.430979
17.592512,18.366394,17.027987,16.414839
17.592512,18.366394,17.027987,16.398699
17.560255,18.334154,16.995718,16.382559
17.560255,18.334154,16.979584,16.366417
17.544138,18.318035,16.963449,16.350286
17.528009,18.318035,16.947327,16.334146
17.528009,18.301914,16.931192,16.318007
17.511881,18.285793,16.915056,16.301865
17.495752,18.285793,16.898922,16.301865
17.479622,18.269672,16.898922,16.285723
17.463493,18.253561,16.866652,16.253441
17.447365,18.253561,16.850515,16.237309
17.447365,18.23744,16.850515,16.221167
17.431246,18.23744,16.834391,16.221167
17.415115,18.221319,16.802118,16.188883
17.398985,18.205198,16.802118,16.172741
17.398985,18.189075,16.785984,16.156597
17.366726,18.189075,16.769846,16.156597
17.366726,18.172955,16.75371,16.124323
17.350595,18.156832,16.721437,16.108179
17.334465,18.156832,16.721437,16.092035
17.318335,18.14072,16.705311,16.075893
17.318335,18.124599,16.689173,16.05975
17.286083,18.108477,16.673037,16.043606
17.286083,18.108477,16.656898,16.027462
17.286083,18.108477,16.64076,16.011318
17.25382,18.092354,16.624624,15.979039
17.23769,18.076231,16.608486,15.962894
17.23769,18.060108,16.592358,15.962894
17.221558,18.060108,16.592358,15.94675
17.189304,18.043985,16.57622,15.91446
17.189304,18.027861,16.543943,15.898314
17.173172,18.027861,16.543943,15.898314
17.15704,18.011747,16.527803,15.866034
17.140907,17.995625,16.511665,15.849888
17.124775,17.979502,16.495525,15.833742
17.124775,17.979502,16.479397,15.80145
17.09251,17.979502,16.463257,15.80145
17.09251,17.963377,16.447119,15.769168
17.076376,17.931129,16.430979,15.75302
17.060253,17.931129,16.414839,15.736874
17.044121,17.931129,16.414839,15.720727
17.027987,17.915005,16.382559,15.704579
17.011852,17.89889,16.366417,15.688432
17.011852,17.89889,16.366417,15.672285
16.995718,17.882765,16.350286,15.656137
16.979584,17.86664,16.334146,15.623851
16.947327,17.850515,16.318007,15.623851
16.931192,17.850515,16.318007,15.591555
16.931192,17.834391,16.301865,15.591555
16.915056,17.818264,16.285723,15.559258
16.898922,17.802139,16.269583,15.543109
16.882788,17.802139,16.253441,15.52697
16.866652,17.786024,16.237309,15.51082
16.850515,17.769897,16.221167,15.478521
16.834391,17.753771,16.205025,15.462372
16.818254,17.737644,16.188883,15.462372
16.818254,17.737644,16.172741,15.446222
16.785984,17.721518,16.156597,15.413932
16.769846,17.721518,16.140455,15.397781
16.75371,17.705393,16.124323,15.381631
16.737574,17.689264,16.108179,15.36548
16.721437,17.673138,16.108179,15.349329
16.705311,17.657021,16.092035,15.333179
16.689173,17.657021,16.075893,15.317027
16.673037,17.624767,16.075893,15.300876
16.656898,17.608639,16.05975,15.268583
16.64076,17.608639,16.027462,15.252431
16.64076,17.592512,16.011318,15.236279
16.624624,17.576384,16.011318,15.220127
16.608486,17.576384,15.979039,15.203975
16.592358,17.560255,15.979039,15.187821
16.57622,17.560255,15.962894,15.171679
16.57622,17.528009,15.94675,15.155526
16.543943,17.511881,15.91446,15.12322
16.527803,17.495752,15.898314,15.107067
16.511665,17.495752,15.898314,15.090914
16.511665,17.495752,15.882179,15.074759
16.479397,17.463493,15.866034,15.058606
16.479397,17.463493,15.849888,15.042462
16.463257,17.447365,15.833742,15.026308
16.447119,17.447365,15.817596,15.010154
16.414839,17.431246,15.80145,14.993999
16.414839,17.398985,15.785304,14.961689
16.398699,17.398985,15.75302,14.945534
16.382559,17.398985,15.75302,14.929389
16.366417,17.366726,15.736874,14.913234
16.350286,17.350595,15.704579,14.897079
16.334146,17.350595,15.704579,14.880922
16.334146,17.350595,15.672285,14.864767
16.301865,17.334465,15.656137,14.832455
16.285723,17.302214,15.639999,14.816308
16.269583,17.302214,15.623851,14.800152
16.269583,17.302214,15.607703,14.783996
16.237309,17.286083,15.575406,14.751681
16.221167,17.269953,15.575406,14.735524
