m1,m2,m3,temp 
367.333344,-193.733337,62.399998,41.253906
371.06665,-189.333328,63.466667,41.25
366.933319,-181.466675,63.466667,41.25
366.666687,-180.800003,57.866669,41.25
369.06665,-189.866653,62.933334,41.25
369.333344,-186.933319,60.533333,41.25
372.0,-193.066681,61.866665,41.253906
370.400024,-191.066666,56.666664,41.25
370.666656,-185.599991,61.73333,41.25
368.800018,-181.600006,62.0,41.25
365.066681,-185.599991,60.0,41.25
367.733337,-188.933334,59.599998,41.25
368.93335,-182.133331,61.599998,41.25
372.0,-192.53334,58.26667,41.25
369.466675,-186.399994,59.733334,41.25
368.133301,-184.933334,53.733334,41.25
366.266663,-181.333328,60.133331,41.25
366.0,-183.600006,61.066666,41.25
368.266663,-193.199997,61.866665,41.25
366.933319,-180.533325,55.599998,41.25
370.666656,-191.733337,61.73333,41.25
370.0,-185.599991,59.733334,41.25
369.333344,-192.933334,59.333336,41.253906
372.133331,-194.0,60.933334,41.25
369.06665,-188.799988,60.266666,41.25
367.733337,-190.533325,57.066666,41.25
370.400024,-190.0,59.200001,41.25
372.666656,-187.600006,59.733334,41.25
369.866669,-183.600006,60.266666,41.25
369.06665,-193.199997,58.0,41.25
369.599976,-186.133331,59.333336,41.25
368.93335,-185.599991,59.333336,41.25
367.200012,-180.93335,57.866669,41.25
368.0,-193.066681,60.533333,41.25
368.0,-191.466675,60.133331,41.25
366.399994,-180.266663,57.733337,41.25
371.733337,-193.333344,61.066666,41.25
363.333313,-184.133331,58.133335,41.25
368.133301,-192.53334,58.666668,41.25
366.933319,-182.266678,59.200001,41.25
367.599976,-190.533325,59.333336,41.25
369.333344,-187.333344,62.266663,41.25
370.0,-181.333328,60.533333,41.25
369.06665,-190.400009,58.933334,41.25
369.199982,-188.933334,61.066666,41.25
365.200012,-181.200012,58.666668,41.25
369.733307,-190.133347,61.199997,41.25
375.200012,-188.0,62.533337,41.25
368.666656,-181.466675,55.866665,41.25
364.533356,-179.866653,56.399998,41.25
364.933319,-184.799988,58.533333,41.25
367.200012,-192.133331,60.533333,41.25
367.866669,-179.333328,56.266666,41.25
361.866699,-181.066666,58.26667,41.25
365.066681,-190.400009,58.0,41.25
366.799988,-194.133331,61.199997,41.246094
374.133331,-193.333344,63.600002,41.246094
363.200012,-184.933334,57.066666,41.246094
364.399994,-181.333328,58.800003,41.25
376.399994,-194.799988,58.800003,41.25
368.93335,-189.199997,57.199997,41.246094
369.333344,-186.0,62.933334,41.246094
363.200012,-181.466675,59.733334,41.25
368.399994,-186.133331,63.600002,41.246094
366.399994,-183.866669,57.066666,41.25
367.200012,-182.53334,62.399998,41.246094
363.200012,-182.800003,60.0,41.25
370.93335,-186.800003,56.533333,41.25
366.666687,-191.466675,63.066669,41.246094
368.0,-179.333328,56.533333,41.246094
362.799988,-187.866669,58.800003,41.25
374.266663,-182.0,59.333336,41.246094
365.066681,-193.333344,60.799999,41.25
368.800018,-181.333328,57.866669,41.246094
373.466675,-192.399994,62.133331,41.25
362.799988,-180.266663,55.200001,41.25
375.466644,-193.333344,62.933334,41.246094
361.333344,-183.866669,59.066666,41.246094
373.733337,-194.666672,63.200001,41.246094
372.133331,-192.53334,54.933334,41.246094
366.133362,-185.466675,64.133331,41.246094
372.533325,-188.0,60.666664,41.246094
374.933319,-194.666672,64.133331,41.246094
362.400024,-182.399994,54.799999,41.246094
366.799988,-187.600006,66.133331,41.246094
369.199982,-181.866669,51.73333,41.246094
370.400024,-180.266663,54.266666,41.246094
366.799988,-188.0,64.26667,41.246094
370.800018,-189.466675,55.466667,41.246094
366.399994,-182.399994,65.199997,41.246094
361.866699,-188.266663,61.866665,41.246094
374.266663,-181.600006,57.199997,41.246094
366.133362,-194.666672,63.200001,41.246094
375.600006,-194.799988,66.666664,41.246094
373.466675,-186.800003,58.933334,41.246094
366.0,-189.733337,54.666668,41.246094
371.333344,-185.466675,64.933334,41.246094
368.399994,-181.466675,53.866669,41.246094
374.0,-192.133331,58.400002,41.246094
361.06665,-181.733337,60.400002,41.246094
376.133362,-190.0,57.466663,41.246094
366.399994,-184.266663,52.666668,41.246094
366.666687,-178.0,50.799999,41.246094
361.199982,-182.399994,59.466667,41.246094
373.466675,-188.666672,66.133331,41.246094
365.466644,-180.266663,52.533337,41.246094
365.466644,-180.266663,51.73333,41.246094
360.133331,-187.46666,60.400002,41.246094
375.466644,-182.266678,56.933331,41.246094
362.93335,-178.399994,52.399998,41.246094
366.266663,-183.733337,52.133331,41.246094
370.533325,-187.46666,66.666664,41.246094
374.399994,-181.733337,56.0,41.246094
362.400024,-178.799988,51.73333,41.246094
362.93335,-183.733337,58.133335,41.246094
371.333344,-183.733337,67.600006,41.246094
368.0,-190.400009,52.399998,41.246094
366.933319,-193.066681,63.066669,41.246094
368.533325,-195.200012,68.666672,41.246094
375.866669,-193.866669,62.533337,41.246094
368.93335,-189.866653,52.266663,41.246094
364.399994,-190.666672,62.666668,41.246094
360.133331,-180.266663,56.666664,41.246094
368.93335,-184.666672,68.0,41.246094
372.533325,-187.600006,56.799999,41.246094
364.399994,-185.333328,61.333332,41.246094
370.133331,-195.066666,68.933334,41.246094
376.266663,-189.333328,61.066666,41.246094
366.933319,-183.733337,50.533333,41.246094
371.866699,-194.799988,70.400002,41.246094
372.93335,-183.46666,62.533337,41.246094
367.599976,-186.0,52.533337,41.246094
370.400024,-184.533325,68.26667,41.246094
373.066681,-180.133347,56.399998,41.246094
361.466675,-186.666656,53.866669,41.246094
374.399994,-182.666656,62.933334,41.246094
364.266663,-192.933334,55.599998,41.246094
371.333344,-181.466675,59.599998,41.242188
373.600006,-182.399994,53.333336,41.242188
362.666656,-179.06665,51.333332,41.246094
364.666687,-185.466675,66.133331,41.246094
373.866638,-186.0,53.866669,41.246094
372.0,-179.333328,56.133331,41.246094
360.266693,-180.133347,52.666668,41.246094
375.866669,-190.400009,64.933334,41.246094
373.200012,-182.666656,52.666668,41.246094
360.400024,-181.866669,60.533333,41.246094
374.266663,-189.599991,58.0,41.242188
365.066681,-184.933334,50.933334,41.246094
364.533356,-184.0,67.066666,41.246094
370.400024,-182.133331,56.933331,41.246094
363.866638,-185.200012,52.800003,41.246094
372.266663,-184.400009,66.400002,41.246094
369.866669,-179.199997,54.666668,41.242188
371.466675,-182.666656,52.666668,41.246094
370.0,-193.866669,69.599998,41.246094
374.666687,-192.933334,60.533333,41.246094
360.800018,-184.133331,61.466667,41.246094
368.266663,-184.0,66.933334,41.246094
370.133331,-191.333328,52.266663,41.246094
366.399994,-191.866669,60.400002,41.246094
372.133331,-190.400009,67.600006,41.242188
365.733337,-182.666656,66.133331,41.246094
372.400024,-190.0,54.133335,41.242188
365.066681,-189.599991,58.133335,41.246094
371.333344,-188.666672,60.0,41.246094
368.533325,-180.400009,53.866669,41.246094
362.799988,-186.266663,55.200001,41.246094
365.600006,-192.800003,66.666664,41.242188
374.133331,-194.400009,60.666664,41.246094
368.800018,-184.266663,54.799999,41.246094
364.266663,-189.466675,55.466667,41.246094
368.533325,-194.400009,69.066666,41.246094
367.466675,-178.266663,51.333332,41.246094
366.266663,-185.066666,53.733334,41.246094
365.866669,-183.066681,65.466667,41.246094
369.866669,-181.466675,61.333332,41.246094
366.933319,-182.53334,52.666668,41.246094
366.799988,-180.400009,54.400002,41.246094
366.666687,-183.46666,62.800003,41.242188
367.466675,-183.333344,61.866665,41.246094
367.333344,-189.06665,56.133331,41.246094
365.466644,-179.466675,53.200001,41.246094
370.800018,-193.066681,66.0,41.246094
362.799988,-185.733337,55.733334,41.246094
371.333344,-184.400009,62.800003,41.246094
366.533325,-183.066681,64.133331,41.246094
368.800018,-184.533325,56.266666,41.246094
365.733337,-188.666672,56.133331,41.246094
367.06665,-194.266663,64.533333,41.246094
367.733337,-192.53334,62.666668,41.246094
370.400024,-188.266663,62.266663,41.246094
370.666656,-183.199997,52.533337,41.242188
367.06665,-195.066666,64.133331,41.246094
368.666656,-187.46666,62.800003,41.246094
369.866669,-190.266663,56.799999,41.246094
366.533325,-182.133331,61.866665,41.246094
370.666656,-191.200012,56.799999,41.246094
367.466675,-189.599991,55.066666,41.246094
368.666656,-193.46666,63.600002,41.246094
369.199982,-179.733337,56.0,41.246094
370.800018,-190.800003,63.200001,41.246094
364.933319,-193.600006,61.73333,41.246094
366.399994,-180.0,55.200001,41.246094
369.333344,-191.866669,63.333336,41.246094
366.533325,-186.933319,55.599998,41.246094
367.06665,-180.93335,59.866669,41.246094
366.0,-183.199997,60.266666,41.242188
369.06665,-182.266678,58.26667,41.246094
369.733307,-188.533325,58.0,41.246094
370.266693,-191.333328,57.066666,41.242188
372.0,-191.066666,61.866665,41.246094
368.399994,-185.733337,62.133331,41.242188
369.06665,-179.866653,57.600002,41.246094
370.400024,-187.333344,56.533333,41.246094
365.866669,-190.400009,61.73333,41.246094
367.599976,-181.733337,54.133335,41.246094
368.133301,-181.333328,58.533333,41.246094
368.533325,-187.199997,61.599998,41.246094
368.0,-193.066681,61.333332,41.246094
367.06665,-180.666672,56.399998,41.242188
365.733337,-182.933334,60.666664,41.246094
368.666656,-192.0,60.799999,41.242188
368.266663,-180.133347,58.26667,41.246094
367.200012,-182.53334,56.666664,41.246094
368.399994,-190.93335,60.666664,41.242188
368.0,-181.866669,58.666668,41.242188
366.266663,-180.266663,58.133335,41.242188
371.733337,-190.800003,61.599998,41.242188
366.533325,-187.866669,58.666668,41.242188
369.466675,-193.066681,60.799999,41.242188
370.666656,-191.066666,58.400002,41.246094
366.133362,-187.46666,59.866669,41.242188
368.93335,-182.53334,56.266666,41.246094
366.133362,-180.666672,56.666664,41.246094
369.733307,-189.599991,60.266666,41.242188
365.866669,-189.333328,58.133335,41.242188
370.133331,-194.266663,61.199997,41.242188
370.133331,-188.0,59.466667,41.246094
368.399994,-183.733337,57.333332,41.242188
370.666656,-194.0,60.799999,41.242188
369.199982,-192.133331,59.599998,41.242188
367.866669,-182.53334,58.666668,41.246094
370.400024,-194.0,62.266663,41.242188
366.266663,-180.666672,56.399998,41.246094
364.933319,-183.066681,58.26667,41.242188
367.200012,-180.800003,59.599998,41.242188
369.199982,-182.399994,60.133331,41.242188
364.533356,-186.133331,57.333332,41.242188
364.933319,-189.199997,59.200001,41.242188
365.066681,-182.133331,59.200001,41.242188
371.06665,-184.266663,61.73333,41.242188
366.666687,-184.533325,58.400002,41.242188
369.599976,-184.0,59.333336,41.242188
367.333344,-186.800003,57.866669,41.242188
367.333344,-182.933334,59.466667,41.242188
370.666656,-182.933334,61.199997,41.242188
365.600006,-182.266678,56.933331,41.242188
364.533356,-192.266678,59.066666,41.242188
371.733337,-194.933334,62.399998,41.242188
363.466675,-180.800003,55.866665,41.242188
373.066681,-189.466675,61.599998,41.242188
368.266663,-181.600006,60.799999,41.242188
368.266663,-190.133347,57.333332,41.242188
368.133301,-187.733322,60.266666,41.242188
373.466675,-184.799988,62.933334,41.242188
375.600006,-191.600006,61.333332,41.242188
363.866638,-188.399994,58.26667,41.242188
369.06665,-193.866669,62.666668,41.242188
365.466644,-179.466675,53.200001,41.242188
365.733337,-186.666656,56.533333,41.242188
373.600006,-191.333328,63.600002,41.242188
370.133331,-193.199997,55.599998,41.242188
367.733337,-183.866669,60.933334,41.238281
373.333313,-183.333344,62.533337,41.242188
366.533325,-192.933334,57.066666,41.242188
371.333344,-183.066681,60.933334,41.242188
363.866638,-184.266663,54.400002,41.242188
363.600006,-179.733337,53.466667,41.242188
365.200012,-182.133331,59.599998,41.242188
372.0,-184.933334,61.333332,41.242188
366.0,-188.666672,54.666668,41.242188
373.066681,-191.333328,58.0,41.242188
366.266663,-189.199997,57.199997,41.242188
368.133301,-186.399994,64.26667,41.242188
373.066681,-181.733337,61.066666,41.238281
374.799988,-188.266663,57.466663,41.242188
365.200012,-189.599991,63.866669,41.242188
375.600006,-195.200012,66.666664,41.242188
372.400024,-191.600006,55.599998,41.242188
365.866669,-187.733322,54.400002,41.242188
364.933319,-194.400009,62.0,41.238281
369.199982,-179.866653,56.266666,41.242188
360.93335,-184.666672,53.466667,41.242188
363.466675,-181.466675,60.133331,41.242188
375.466644,-193.199997,58.800003,41.238281
365.866669,-190.133347,55.866665,41.242188
371.733337,-187.199997,65.466667,41.242188
371.600006,-196.133331,66.533333,41.242188
374.666687,-190.93335,59.333336,41.242188
367.06665,-187.199997,53.600002,41.238281
364.666687,-184.533325,64.0,41.242188
372.400024,-194.0,68.0,41.242188
374.533356,-186.933319,59.200001,41.242188
364.266663,-183.066681,51.466667,41.242188
363.333313,-183.066681,59.733334,41.242188
369.599976,-190.666672,65.599998,41.242188
366.799988,-189.466675,53.066669,41.242188
363.066681,-193.333344,60.266666,41.238281
374.933319,-194.266663,67.066666,41.238281
373.733337,-192.266678,62.133331,41.242188
370.133331,-191.333328,52.399998,41.242188
367.599976,-184.133331,66.666664,41.238281
372.400024,-184.0,58.533333,41.242188
375.066681,-194.133331,65.333336,41.238281
359.866669,-180.800003,55.866665,41.242188
366.533325,-187.066666,66.133331,41.242188
372.400024,-188.799988,58.133335,41.238281
369.199982,-179.333328,52.666668,41.242188
369.733307,-192.399994,68.400002,41.242188
368.266663,-186.53334,52.800003,41.242188
369.333344,-184.666672,67.600006,41.238281
363.200012,-184.400009,63.866669,41.242188
372.533325,-186.933319,64.933334,41.238281
370.93335,-187.733322,53.333336,41.238281
368.266663,-183.066681,67.733337,41.238281
369.333344,-186.133331,54.799999,41.238281
365.066681,-184.933334,65.066666,41.238281
372.400024,-191.733337,54.799999,41.238281
363.866638,-184.0,64.533333,41.238281
372.133331,-185.866669,68.26667,41.238281
373.200012,-180.800003,53.866669,41.238281
364.399994,-195.333328,66.533333,41.242188
371.06665,-182.53334,54.533333,41.238281
374.266663,-192.800003,59.066666,41.238281
368.399994,-190.666672,51.866665,41.238281
369.866669,-185.866669,66.133331,41.238281
370.666656,-186.266663,54.666668,41.238281
367.06665,-178.266663,51.466667,41.238281
359.599976,-184.133331,58.400002,41.238281
370.93335,-188.666672,67.733337,41.238281
372.533325,-188.0,56.266666,41.238281
376.0,-191.066666,59.733334,41.238281
368.399994,-184.533325,51.066666,41.238281
363.866638,-186.53334,63.200001,41.238281
372.533325,-192.666656,56.133331,41.238281
376.533325,-187.733322,60.933334,41.238281
360.400024,-190.666672,59.333336,41.238281
372.400024,-181.066666,55.599998,41.238281
364.133331,-178.533325,49.333336,41.238281
362.400024,-186.133331,56.533333,41.238281
370.133331,-184.533325,68.0,41.238281
371.466675,-181.200012,57.333332,41.238281
362.533325,-180.800003,50.533333,41.238281
363.066681,-181.333328,55.599998,41.238281
367.200012,-183.600006,67.199997,41.238281
369.866669,-182.399994,58.0,41.238281
362.400024,-190.133347,59.866669,41.238281
371.600006,-181.733337,61.199997,41.238281
369.06665,-179.866653,52.0,41.238281
371.199982,-190.666672,68.133331,41.238281
375.066681,-184.266663,58.933334,41.238281
373.866638,-190.666672,55.066666,41.238281
366.799988,-189.333328,56.133331,41.238281
369.199982,-187.600006,68.133331,41.238281
369.866669,-190.133347,52.533337,41.238281
366.399994,-193.600006,65.333336,41.238281
372.93335,-188.533325,62.933334,41.238281
363.066681,-190.0,55.466667,41.238281
371.06665,-181.066666,61.199997,41.234375
375.333313,-185.066666,56.0,41.234375
366.933319,-181.733337,52.800003,41.234375
372.133331,-194.799988,64.26667,41.234375
374.266663,-190.400009,54.0,41.238281
373.333313,-181.866669,56.266666,41.234375
366.0,-195.466675,66.0,41.234375
373.333313,-194.533325,66.266663,41.234375
374.666687,-188.933334,53.866669,41.238281
371.466675,-179.866653,57.066666,41.238281
366.133362,-194.799988,64.533333,41.238281
372.666656,-191.066666,58.533333,41.234375
369.06665,-191.733337,52.533337,41.234375
362.266663,-186.800003,56.399998,41.238281
367.06665,-192.133331,69.733337,41.234375
368.133301,-179.06665,51.599998,41.238281
363.066681,-184.0,58.933334,41.238281
368.266663,-186.666656,65.73333,41.238281
372.93335,-182.933334,60.799999,41.234375
365.866669,-193.46666,59.599998,41.238281
370.0,-184.266663,58.666668,41.238281
364.933319,-192.133331,55.466667,41.234375
367.200012,-195.200012,65.199997,41.234375
373.733337,-191.866669,62.133331,41.234375
371.466675,-187.866669,52.933334,41.238281
367.466675,-192.800003,58.26667,41.238281
369.199982,-183.600006,61.73333,41.234375
366.133362,-186.53334,56.533333,41.238281
365.333313,-190.666672,57.866669,41.234375
364.133331,-183.46666,62.399998,41.234375
368.399994,-187.199997,62.666668,41.238281
369.06665,-188.133331,55.599998,41.238281
368.266663,-193.066681,59.333336,41.238281
368.666656,-190.133347,57.066666,41.238281
369.466675,-187.600006,64.0,41.234375
371.199982,-182.133331,60.666664,41.234375
367.599976,-193.866669,59.200001,41.238281
368.800018,-185.466675,56.533333,41.234375
368.266663,-183.733337,62.933334,41.238281
369.333344,-192.266678,56.0,41.234375
368.93335,-192.800003,58.933334,41.234375
367.466675,-189.866653,63.466667,41.234375
369.733307,-180.133347,55.200001,41.234375
366.133362,-194.799988,64.933334,41.238281
371.733337,-190.666672,62.666668,41.234375
370.266693,-191.600006,57.733337,41.238281
369.599976,-193.066681,58.533333,41.238281
366.933319,-183.066681,60.400002,41.234375
369.06665,-187.46666,58.800003,41.234375
366.799988,-179.733337,56.799999,41.238281
368.93335,-193.600006,64.0,41.234375
371.333344,-190.93335,57.199997,41.238281
366.266663,-190.266663,62.133331,41.234375
371.733337,-187.866669,60.799999,41.234375
364.533356,-184.666672,60.666664,41.234375
366.799988,-188.933334,61.333332,41.238281
369.199982,-191.066666,56.799999,41.238281
366.533325,-182.399994,56.0,41.234375
368.800018,-187.46666,62.266663,41.234375
368.399994,-189.06665,58.933334,41.238281
367.866669,-181.866669,59.866669,41.234375
371.733337,-187.600006,60.133331,41.234375
367.733337,-190.400009,59.599998,41.238281
368.399994,-194.266663,61.333332,41.234375
370.666656,-193.066681,58.800003,41.234375
366.666687,-188.399994,56.799999,41.234375
369.599976,-192.933334,60.933334,41.234375
365.733337,-180.133347,58.533333,41.238281
366.933319,-182.266678,56.399998,41.234375
368.133301,-189.599991,59.599998,41.234375
372.666656,-195.466675,61.199997,41.234375
364.799988,-181.466675,58.666668,41.238281
366.266663,-186.133331,57.333332,41.238281
368.93335,-193.066681,57.466663,41.234375
366.133362,-181.333328,59.200001,41.238281
370.800018,-189.599991,58.800003,41.238281
372.533325,-188.933334,60.533333,41.238281
370.400024,-193.46666,61.466667,41.234375
369.599976,-191.466675,60.400002,41.234375
369.06665,-188.799988,61.866665,41.234375
366.933319,-191.600006,59.066666,41.234375
364.533356,-182.933334,57.866669,41.234375
366.0,-187.733322,57.866669,41.234375
370.0,-182.399994,59.599998,41.234375
367.599976,-181.066666,58.400002,41.234375
369.333344,-185.866669,61.066666,41.234375
367.466675,-184.266663,56.266666,41.234375
371.466675,-194.133331,64.133331,41.234375
371.866699,-192.53334,59.866669,41.234375
372.266663,-183.600006,59.733334,41.234375
366.933319,-193.733337,59.066666,41.234375
370.400024,-188.0,60.133331,41.238281
366.533325,-190.666672,57.466663,41.234375
364.266663,-181.200012,57.199997,41.234375
367.200012,-185.066666,59.200001,41.234375
372.93335,-190.266663,62.800003,41.234375
368.133301,-192.266678,56.933331,41.234375
364.266663,-184.533325,57.600002,41.234375
366.399994,-190.400009,61.466667,41.234375
371.733337,-193.199997,60.933334,41.234375
370.400024,-193.46666,56.933331,41.234375
370.93335,-184.666672,56.533333,41.234375
367.333344,-193.46666,61.466667,41.234375
365.333313,-179.466675,53.733334,41.234375
363.333313,-180.400009,56.799999,41.234375
367.733337,-183.333344,61.333332,41.234375
372.533325,-181.733337,62.0,41.234375
365.600006,-180.400009,54.666668,41.234375
372.400024,-190.93335,63.733334,41.234375
366.533325,-182.133331,62.133331,41.234375
371.333344,-182.133331,61.866665,41.234375
368.399994,-181.066666,53.466667,41.234375
361.06665,-185.066666,59.333336,41.234375
365.200012,-192.666656,58.666668,41.234375
369.866669,-193.333344,64.400002,41.234375
374.933319,-190.0,60.799999,41.234375
363.066681,-189.866653,59.733334,41.234375
366.266663,-191.733337,57.466663,41.234375
370.93335,-192.0,65.066666,41.234375
375.066681,-185.866669,59.733334,41.234375
364.533356,-190.800003,60.799999,41.234375
375.733337,-193.600006,64.0,41.234375
370.266693,-185.066666,55.066666,41.234375
365.866669,-184.0,58.26667,41.234375
374.0,-192.933334,59.333336,41.234375
366.533325,-187.333344,56.133331,41.230469
372.799988,-190.666672,61.333332,41.234375
368.800018,-191.066666,53.200001,41.234375
364.399994,-193.333344,58.666668,41.234375
365.600006,-187.333344,64.666664,41.230469
374.0,-190.533325,64.26667,41.234375
360.800018,-179.333328,57.600002,41.234375
374.399994,-193.066681,61.066666,41.234375
375.333313,-185.866669,64.133331,41.234375
370.133331,-180.133347,53.866669,41.234375
370.400024,-196.0,65.866669,41.234375
366.133362,-180.0,52.0,41.230469
370.533325,-189.599991,54.266666,41.230469
364.0,-192.133331,57.600002,41.234375
371.466675,-180.93335,59.466667,41.234375
365.466644,-189.733337,58.666668,41.230469
363.066681,-180.0,55.333332,41.234375
366.399994,-182.933334,65.466667,41.230469
370.0,-189.199997,53.600002,41.234375
362.533325,-187.866669,59.333336,41.234375
366.666687,-195.466675,65.599998,41.230469
375.066681,-194.933334,65.599998,41.234375
360.93335,-181.600006,55.866665,41.230469
368.266663,-188.533325,67.733337,41.234375
372.0,-181.866669,63.866669,41.230469
369.599976,-181.733337,51.73333,41.234375
358.266663,-185.733337,57.333332,41.234375
369.599976,-192.933334,67.333328,41.230469
368.800018,-194.933334,68.0,41.234375
369.06665,-182.800003,51.333332,41.230469
362.666656,-187.733322,58.133335,41.234375
371.466675,-193.733337,69.199997,41.234375
372.0,-190.133347,54.933334,41.230469
365.600006,-190.400009,66.133331,41.234375
373.866638,-191.466675,60.133331,41.230469
369.466675,-190.800003,52.533337,41.234375
360.533325,-184.133331,53.600002,41.234375
367.200012,-192.133331,66.799995,41.234375
370.266693,-179.199997,51.466667,41.234375
361.06665,-180.800003,56.799999,41.230469
364.933319,-188.266663,64.400002,41.234375
374.533356,-182.666656,60.933334,41.230469
368.399994,-178.399994,50.799999,41.230469
359.333344,-183.199997,58.933334,41.234375
361.866699,-190.400009,54.266666,41.230469
369.866669,-196.266663,67.733337,41.234375
377.466675,-193.600006,61.199997,41.234375
360.133331,-185.599991,58.666668,41.234375
366.266663,-184.400009,65.066666,41.230469
373.333313,-183.066681,58.533333,41.230469
364.0,-191.866669,58.933334,41.234375
372.400024,-186.666656,58.400002,41.230469
374.799988,-194.266663,62.933334,41.234375
359.333344,-180.400009,56.133331,41.234375
367.200012,-187.199997,67.733337,41.230469
371.333344,-189.199997,57.866669,41.230469
370.266693,-178.0,50.933334,41.230469
358.533325,-181.066666,56.0,41.230469
374.666687,-189.333328,59.066666,41.230469
368.800018,-181.866669,51.333332,41.230469
365.066681,-191.733337,56.0,41.230469
371.199982,-184.666672,60.400002,41.230469
367.733337,-185.733337,50.533333,41.230469
361.600006,-193.600006,60.933334,41.230469
365.066681,-185.066666,67.066666,41.230469
372.93335,-184.400009,61.466667,41.230469
368.399994,-185.333328,52.800003,41.230469
370.93335,-185.066666,65.466667,41.230469
367.599976,-181.600006,51.866665,41.230469
368.800018,-188.799988,68.800003,41.230469
374.133331,-183.066681,59.333336,41.230469
363.466675,-192.53334,60.533333,41.230469
364.533356,-187.733322,67.066666,41.230469
372.133331,-189.333328,60.533333,41.230469
370.666656,-190.266663,54.266666,41.230469
365.333313,-195.333328,64.0,41.230469
367.333344,-187.066666,67.333328,41.230469
372.400024,-190.533325,59.599998,41.230469
363.733337,-182.133331,60.400002,41.230469
374.933319,-192.0,58.26667,41.230469
374.266663,-186.0,61.866665,41.230469
362.400024,-191.466675,58.400002,41.230469
372.400024,-180.266663,59.200001,41.230469
364.0,-194.266663,62.666668,41.230469
367.06665,-189.599991,67.466667,41.230469
373.733337,-193.333344,60.933334,41.230469
370.266693,-191.733337,53.866669,41.230469
366.933319,-183.600006,65.599998,41.230469
369.733307,-190.133347,53.866669,41.230469
366.666687,-182.800003,64.133331,41.230469
370.133331,-181.866669,58.533333,41.230469
368.0,-190.0,59.466667,41.230469
364.933319,-181.600006,54.533333,41.230469
366.533325,-182.666656,63.733334,41.226562
368.666656,-182.399994,58.800003,41.230469
366.533325,-188.533325,61.199997,41.230469
364.666687,-180.400009,56.399998,41.230469
374.399994,-193.333344,61.199997,41.230469
363.333313,-184.400009,56.799999,41.230469
367.599976,-190.266663,64.800003,41.226562
370.133331,-181.066666,61.866665,41.230469
369.199982,-180.533325,52.0,41.230469
364.399994,-183.866669,58.26667,41.226562
374.0,-184.266663,59.200001,41.230469
369.599976,-180.666672,60.933334,41.226562
366.399994,-181.600006,52.533337,41.230469
364.933319,-188.533325,59.066666,41.230469
372.400024,-182.800003,58.666668,41.226562
371.199982,-190.533325,55.333332,41.226562
369.333344,-193.199997,59.599998,41.226562
369.466675,-189.199997,63.866669,41.226562
368.93335,-181.466675,56.399998,41.226562
371.866699,-188.666672,55.599998,41.226562
367.599976,-185.066666,59.733334,41.226562
368.399994,-183.866669,63.200001,41.226562
369.333344,-181.200012,58.26667,41.226562
370.533325,-183.733337,56.133331,41.226562
368.666656,-182.399994,58.26667,41.226562
366.799988,-181.866669,60.799999,41.226562
370.533325,-182.53334,57.199997,41.226562
369.733307,-192.266678,61.066666,41.226562
365.600006,-181.066666,59.200001,41.226562
372.266663,-191.866669,60.266666,41.226562
365.600006,-185.066666,60.133331,41.226562
367.466675,-182.133331,62.533337,41.226562
368.133301,-180.800003,59.866669,41.226562
365.600006,-180.533325,53.866669,41.226562
369.333344,-186.800003,61.066666,41.226562
369.733307,-193.733337,62.399998,41.226562
371.466675,-194.666672,62.266663,41.226562
364.266663,-183.600006,55.733334,41.226562
368.666656,-186.53334,61.866665,41.226562
370.800018,-193.600006,60.933334,41.226562
370.400024,-191.066666,57.466663,41.226562
365.600006,-186.266663,60.533333,41.226562
369.599976,-184.400009,56.799999,41.226562
370.93335,-194.400009,62.0,41.226562
369.466675,-192.133331,62.0,41.226562
366.533325,-187.733322,56.799999,41.222656
369.733307,-192.0,60.666664,41.226562
366.133362,-182.53334,59.866669,41.226562
370.666656,-188.533325,56.933331,41.226562
366.799988,-189.06665,60.133331,41.226562
369.866669,-193.066681,58.800003,41.226562
365.466644,-181.600006,56.799999,41.226562
369.866669,-185.599991,60.933334,41.226562
368.266663,-188.666672,61.466667,41.226562
368.800018,-192.399994,58.800003,41.226562
365.333313,-184.133331,56.799999,41.222656
369.06665,-189.866653,60.933334,41.226562
367.200012,-191.600006,60.133331,41.226562
367.599976,-181.066666,58.666668,41.226562
366.799988,-186.53334,58.800003,41.222656
367.866669,-187.199997,60.533333,41.222656
370.400024,-193.333344,60.266666,41.226562
372.533325,-194.133331,62.666668,41.222656
366.266663,-187.333344,59.066666,41.222656
367.06665,-190.133347,59.200001,41.222656
369.599976,-193.733337,59.466667,41.222656
365.733337,-180.533325,57.199997,41.222656
368.533325,-184.133331,57.199997,41.222656
370.533325,-192.933334,60.400002,41.222656
365.733337,-180.533325,55.866665,41.222656
367.866669,-181.733337,59.066666,41.226562
372.133331,-186.0,61.466667,41.222656
368.533325,-181.466675,58.0,41.222656
370.400024,-194.133331,60.799999,41.222656
365.466644,-182.53334,56.133331,41.222656
366.933319,-181.200012,57.866669,41.222656
373.866638,-194.666672,62.800003,41.222656
363.733337,-181.066666,57.466663,41.222656
368.0,-185.333328,60.133331,41.222656
370.533325,-182.53334,60.133331,41.222656
368.533325,-181.200012,55.333332,41.222656
370.133331,-191.200012,61.199997,41.222656
375.200012,-186.933319,61.599998,41.222656
370.93335,-181.600006,61.866665,41.222656
366.399994,-180.93335,56.133331,41.222656
363.333313,-187.066666,58.400002,41.222656
374.666687,-185.466675,60.799999,41.222656
