t1,t2,t3,t4
23.804935,23.596104,23.6443,23.6443
23.804935,23.580048,23.6443,23.628235
23.804935,23.596104,23.6443,23.628235
23.804935,23.596104,23.6443,23.628235
23.804935,23.596104,23.6443,23.6443
23.804935,23.596104,23.6443,23.6443
23.804935,23.596104,23.6443,23.6443
23.804935,23.596104,23.6443,23.6443
23.804935,23.596104,23.6443,23.6443
23.804935,23.596104,23.6443,23.628235
23.804935,23.612169,23.628235,23.628235
23.804935,23.596104,23.6443,23.628235
23.788872,23.596104,23.6443,23.6443
23.788872,23.596104,23.6443,23.6443
23.804935,23.596104,23.6443,23.6443
23.804935,23.596104,23.6443,23.6443
23.804935,23.612169,23.6443,23.6443
23.788872,23.596104,23.6443,23.6443
23.804935,23.596104,23.628235,23.628235
23.788872,23.580048,23.6443,23.6443
23.788872,23.596104,23.6443,23.6443
23.788872,23.596104,23.660366,23.6443
23.804935,23.612169,23.6443,23.6443
23.804935,23.596104,23.6443,23.6443
23.804935,23.612169,23.6443,23.6443
23.788872,23.596104,23.6443,23.6443
23.788872,23.596104,23.6443,23.6443
23.804935,23.612169,23.6443,23.6443
23.804935,23.612169,23.6443,23.6443
23.804935,23.596104,23.6443,23.6443
23.788872,23.596104,23.6443,23.6443
23.804935,23.612169,23.6443,23.6443
23.804935,23.596104,23.6443,23.628235
23.804935,23.612169,23.6443,23.6443
23.804935,23.612169,23.6443,23.6443
23.804935,23.612169,23.6443,23.6443
23.804935,23.612169,23.6443,23.6443
23.804935,23.596104,23.6443,23.6443
23.804935,23.612169,23.6443,23.6443
23.804935,23.612169,23.660366,23.660366
23.804935,23.612169,23.660366,23.6443
23.804935,23.612169,23.660366,23.6443
23.788872,23.596104,23.6443,23.6443
23.788872,23.612169,23.6443,23.6443
23.788872,23.612169,23.6443,23.628235
23.804935,23.596104,23.660366,23.660366
23.804935,23.612169,23.6443,23.6443
23.804935,23.612169,23.660366,23.6443
23.804935,23.580048,23.6443,23.660366
23.788872,23.612169,23.6443,23.6443
23.804935,23.612169,23.6443,23.660366
23.804935,23.596104,23.660366,23.660366
23.804935,23.612169,23.660366,23.6443
23.804935,23.612169,23.6443,23.660366
23.804935,23.612169,23.6443,23.67643
23.804935,23.596104,23.660366,23.6443
23.804935,23.612169,23.6443,23.6443
23.804935,23.628235,23.660366,23.660366
23.804935,23.612169,23.660366,23.6443
23.804935,23.612169,23.660366,23.660366
23.804935,23.628235,23.660366,23.6443
23.788872,23.612169,23.660366,23.6443
23.804935,23.612169,23.6443,23.660366
23.804935,23.628235,23.660366,23.660366
23.804935,23.612169,23.6443,23.660366
23.804935,23.612169,23.6443,23.660366
23.804935,23.612169,23.6443,23.6443
23.804935,23.612169,23.660366,23.660366
23.820999,23.628235,23.660366,23.660366
23.804935,23.612169,23.6443,23.6443
23.804935,23.612169,23.6443,23.6443
23.804935,23.612169,23.660366,23.660366
23.804935,23.612169,23.660366,23.6443
23.804935,23.612169,23.660366,23.660366
23.804935,23.612169,23.6443,23.660366
23.804935,23.612169,23.660366,23.660366
23.804935,23.628235,23.6443,23.660366
23.788872,23.612169,23.6443,23.660366
23.788872,23.612169,23.660366,23.660366
23.804935,23.612169,23.660366,23.660366
23.788872,23.596104,23.6443,23.6443
23.804935,23.612169,23.6443,23.6443
23.788872,23.628235,23.660366,23.660366
23.788872,23.6443,23.660366,23.660366
23.804935,23.612169,23.6443,23.660366
23.804935,23.596104,23.6443,23.6443
23.804935,23.612169,23.6443,23.6443
23.788872,23.612169,23.6443,23.6443
23.788872,23.612169,23.6443,23.6443
23.804935,23.596104,23.6443,23.660366
23.788872,23.596104,23.6443,23.660366
23.804935,23.628235,23.6443,23.6443
23.804935,23.612169,23.6443,23.6443
23.788872,23.612169,23.6443,23.6443
23.804935,23.596104,23.6443,23.6443
23.804935,23.596104,23.6443,23.6443
23.788872,23.596104,23.6443,23.6443
23.788872,23.596104,23.6443,23.6443
23.788872,23.612169,23.6443,23.6443
23.804935,23.596104,23.6443,23.6443
23.804935,23.612169,23.628235,23.628235
23.804935,23.580048,23.6443,23.6443
23.788872,23.596104,23.628235,23.6443
23.788872,23.596104,23.628235,23.6443
23.804935,23.596104,23.6443,23.6443
23.804935,23.596104,23.628235,23.628235
23.788872,23.596104,23.6443,23.6443
23.804935,23.612169,23.628235,23.6443
23.788872,23.596104,23.6443,23.6443
23.804935,23.612169,23.628235,23.628235
23.788872,23.580048,23.628235,23.628235
23.788872,23.596104,23.628235,23.628235
23.788872,23.596104,23.628235,23.6443
23.788872,23.580048,23.628235,23.660366
23.788872,23.596104,23.628235,23.628235
23.788872,23.596104,23.628235,23.628235
23.788872,23.596104,23.612169,23.628235
23.788872,23.580048,23.628235,23.628235
23.788872,23.563982,23.628235,23.6443
23.788872,23.596104,23.628235,23.612169
23.788872,23.580048,23.612169,23.612169
23.788872,23.563982,23.612169,23.628235
23.772808,23.580048,23.612169,23.628235
23.788872,23.580048,23.612169,23.612169
23.772808,23.580048,23.612169,23.612169
23.772808,23.563982,23.596104,23.612169
23.772808,23.580048,23.612169,23.596104
23.772808,23.596104,23.612169,23.612169
23.772808,23.563982,23.612169,23.596104
23.772808,23.563982,23.612169,23.612169
23.788872,23.563982,23.596104,23.612169
23.772808,23.563982,23.612169,23.596104
23.772808,23.563982,23.596104,23.612169
23.772808,23.547916,23.596104,23.596104
23.772808,23.547916,23.596104,23.596104
23.772808,23.547916,23.596104,23.596104
23.772808,23.580048,23.596104,23.596104
23.772808,23.547916,23.596104,23.596104
23.772808,23.547916,23.596104,23.596104
23.772808,23.547916,23.596104,23.580048
23.772808,23.547916,23.596104,23.596104
23.772808,23.547916,23.580048,23.580048
23.756742,23.531849,23.596104,23.596104
23.756742,23.531849,23.580048,23.580048
23.756742,23.547916,23.580048,23.580048
23.756742,23.531849,23.563982,23.580048
23.756742,23.531849,23.563982,23.580048
23.756742,23.547916,23.580048,23.580048
23.756742,23.531849,23.563982,23.580048
23.756742,23.515783,23.563982,23.563982
23.756742,23.531849,23.563982,23.563982
23.756742,23.531849,23.563982,23.563982
23.756742,23.531849,23.563982,23.563982
23.740679,23.515783,23.563982,23.563982
23.740679,23.531849,23.547916,23.563982
23.756742,23.499716,23.563982,23.547916
23.740679,23.515783,23.547916,23.580048
23.756742,23.515783,23.547916,23.547916
23.740679,23.515783,23.563982,23.563982
23.740679,23.499716,23.563982,23.547916
23.724615,23.499716,23.547916,23.547916
23.740679,23.499716,23.563982,23.547916
23.740679,23.515783,23.547916,23.547916
23.724615,23.499716,23.531849,23.531849
23.740679,23.499716,23.547916,23.547916
23.724615,23.499716,23.547916,23.531849
23.740679,23.483648,23.531849,23.547916
23.724615,23.483648,23.547916,23.531849
23.740679,23.499716,23.547916,23.531849
23.724615,23.499716,23.531849,23.531849
23.724615,23.515783,23.531849,23.531849
23.724615,23.483648,23.531849,23.531849
23.724615,23.499716,23.531849,23.531849
23.724615,23.483648,23.531849,23.531849
23.724615,23.483648,23.531849,23.531849
23.724615,23.483648,23.531849,23.531849
23.724615,23.483648,23.515783,23.515783
23.724615,23.483648,23.531849,23.515783
23.708549,23.451525,23.515783,23.515783
23.724615,23.483648,23.515783,23.515783
23.724615,23.483648,23.515783,23.499716
23.724615,23.483648,23.515783,23.515783
23.724615,23.451525,23.515783,23.499716
23.708549,23.483648,23.515783,23.499716
23.708549,23.467592,23.515783,23.499716
23.708549,23.467592,23.531849,23.499716
23.708549,23.451525,23.515783,23.499716
23.708549,23.451525,23.499716,23.499716
23.708549,23.451525,23.499716,23.499716
23.708549,23.467592,23.499716,23.499716
23.708549,23.451525,23.499716,23.499716
23.692495,23.451525,23.499716,23.483648
23.708549,23.435457,23.499716,23.483648
23.708549,23.451525,23.499716,23.483648
23.708549,23.435457,23.483648,23.451525
23.692495,23.41939,23.483648,23.467592
23.692495,23.41939,23.483648,23.467592
23.692495,23.41939,23.467592,23.483648
23.692495,23.41939,23.483648,23.467592
23.692495,23.41939,23.467592,23.467592
23.692495,23.41939,23.483648,23.467592
23.692495,23.403322,23.483648,23.451525
23.692495,23.403322,23.451525,23.451525
23.67643,23.387255,23.467592,23.451525
23.692495,23.403322,23.467592,23.451525
23.67643,23.403322,23.467592,23.467592
23.692495,23.403322,23.467592,23.451525
23.67643,23.403322,23.467592,23.451525
23.67643,23.387255,23.467592,23.451525
23.67643,23.387255,23.451525,23.435457
23.660366,23.387255,23.451525,23.435457
23.67643,23.387255,23.451525,23.435457
23.67643,23.387255,23.451525,23.435457
23.67643,23.387255,23.451525,23.435457
23.660366,23.371187,23.435457,23.435457
23.660366,23.355118,23.435457,23.41939
23.660366,23.371187,23.435457,23.41939
23.660366,23.371187,23.435457,23.41939
23.660366,23.371187,23.41939,23.41939
23.660366,23.355118,23.435457,23.403322
23.660366,23.355118,23.41939,23.41939
23.6443,23.355118,23.41939,23.403322
23.660366,23.355118,23.41939,23.403322
23.660366,23.355118,23.403322,23.435457
23.660366,23.33906,23.435457,23.403322
23.660366,23.355118,23.41939,23.387255
23.628235,23.33906,23.41939,23.403322
23.628235,23.322992,23.403322,23.403322
23.628235,23.322992,23.403322,23.387255
23.6443,23.322992,23.403322,23.387255
23.660366,23.322992,23.403322,23.387255
23.628235,23.322992,23.387255,23.371187
23.628235,23.290854,23.387255,23.371187
23.628235,23.322992,23.403322,23.387255
23.6443,23.322992,23.387255,23.371187
23.6443,23.322992,23.387255,23.387255
23.628235,23.306923,23.387255,23.371187
23.628235,23.306923,23.371187,23.355118
23.628235,23.290854,23.371187,23.371187
23.612169,23.290854,23.387255,23.355118
23.628235,23.290854,23.371187,23.371187
23.628235,23.290854,23.371187,23.355118
23.628235,23.274786,23.371187,23.355118
23.612169,23.274786,23.371187,23.33906
23.612169,23.274786,23.371187,23.355118
23.612169,23.274786,23.371187,23.355118
23.612169,23.274786,23.355118,23.33906
23.596104,23.258717,23.355118,23.33906
23.612169,23.258717,23.355118,23.322992
23.596104,23.210518,23.355118,23.322992
23.596104,23.258717,23.355118,23.322992
23.596104,23.242647,23.33906,23.33906
23.596104,23.242647,23.355118,23.322992
23.596104,23.242647,23.355118,23.33906
23.596104,23.226587,23.33906,23.322992
23.580048,23.242647,23.33906,23.306923
23.596104,23.226587,23.33906,23.322992
23.596104,23.226587,23.33906,23.322992
23.596104,23.210518,23.33906,23.306923
23.580048,23.226587,23.33906,23.306923
23.580048,23.210518,23.33906,23.306923
23.580048,23.210518,23.322992,23.290854
23.563982,23.210518,23.322992,23.290854
23.580048,23.210518,23.322992,23.322992
23.563982,23.194448,23.322992,23.290854
23.563982,23.194448,23.322992,23.290854
23.563982,23.194448,23.306923,23.274786
23.563982,23.194448,23.306923,23.274786
23.580048,23.162308,23.306923,23.274786
23.563982,23.178377,23.306923,23.274786
23.547916,23.178377,23.306923,23.274786
23.547916,23.178377,23.306923,23.258717
23.547916,23.162308,23.306923,23.274786
23.547916,23.162308,23.290854,23.258717
23.547916,23.146236,23.290854,23.274786
23.547916,23.162308,23.306923,23.258717
23.531849,23.162308,23.306923,23.242647
23.531849,23.162308,23.290854,23.258717
23.531849,23.162308,23.290854,23.242647
23.531849,23.146236,23.290854,23.242647
23.515783,23.146236,23.274786,23.242647
23.531849,23.130167,23.258717,23.242647
23.531849,23.146236,23.274786,23.242647
23.531849,23.114096,23.258717,23.226587
23.515783,23.130167,23.258717,23.226587
23.531849,23.130167,23.274786,23.226587
23.531849,23.130167,23.258717,23.226587
23.515783,23.114096,23.258717,23.210518
23.515783,23.130167,23.258717,23.226587
23.515783,23.114096,23.258717,23.210518
23.515783,23.114096,23.242647,23.210518
23.515783,23.114096,23.242647,23.210518
23.515783,23.114096,23.258717,23.226587
23.515783,23.098036,23.242647,23.194448
23.499716,23.114096,23.242647,23.210518
23.499716,23.098036,23.242647,23.194448
23.499716,23.098036,23.242647,23.194448
23.483648,23.098036,23.242647,23.194448
23.499716,23.081964,23.226587,23.178377
23.483648,23.081964,23.226587,23.178377
23.483648,23.081964,23.226587,23.178377
23.483648,23.065893,23.210518,23.178377
23.499716,23.098036,23.210518,23.162308
23.483648,23.065893,23.210518,23.162308
23.483648,23.049822,23.210518,23.162308
23.499716,23.065893,23.210518,23.146236
23.483648,23.065893,23.210518,23.146236
23.483648,23.065893,23.194448,23.146236
23.483648,23.049822,23.194448,23.146236
23.467592,23.049822,23.194448,23.146236
23.467592,23.049822,23.178377,23.130167
23.451525,23.033751,23.178377,23.130167
23.451525,23.033751,23.178377,23.130167
23.451525,23.017677,23.162308,23.130167
23.451525,23.033751,23.178377,23.130167
23.451525,23.017677,23.178377,23.114096
23.451525,23.033751,23.178377,23.130167
23.451525,23.017677,23.162308,23.098036
23.435457,23.001606,23.162308,23.114096
23.451525,23.001606,23.162308,23.098036
23.451525,23.001606,23.162308,23.114096
23.435457,23.001606,23.146236,23.098036
23.435457,22.985544,23.130167,23.098036
23.435457,22.985544,23.146236,23.081964
23.435457,22.985544,23.130167,23.081964
23.41939,22.985544,23.130167,23.081964
23.41939,22.969473,23.130167,23.081964
23.435457,22.985544,23.130167,23.081964
23.41939,22.969473,23.114096,23.065893
23.403322,22.9534,23.114096,23.081964
23.41939,22.9534,23.114096,23.065893
23.403322,22.9534,23.114096,23.065893
23.403322,22.9534,23.098036,23.049822
23.403322,22.937326,23.098036,23.049822
23.403322,22.937326,23.098036,23.049822
23.387255,22.921255,23.081964,23.033751
23.387255,22.937326,23.081964,23.049822
23.387255,22.905182,23.081964,23.033751
23.387255,22.921255,23.081964,23.033751
23.387255,22.921255,23.081964,23.017677
23.387255,22.905182,23.065893,23.017677
23.371187,22.905182,23.065893,23.017677
23.371187,22.905182,23.065893,23.001606
23.371187,22.889109,23.065893,23.001606
23.371187,22.905182,23.065893,23.001606
23.387255,22.889109,23.049822,23.001606
23.371187,22.905182,23.049822,22.985544
23.355118,22.873045,23.049822,22.985544
23.355118,22.856972,23.049822,23.001606
23.355118,22.873045,23.033751,22.985544
23.355118,22.873045,23.033751,22.985544
23.33906,22.873045,23.033751,22.985544
23.33906,22.873045,23.017677,22.969473
23.33906,22.856972,23.033751,22.969473
23.355118,22.840899,23.017677,22.9534
23.33906,22.840899,23.017677,22.9534
23.322992,22.873045,23.017677,22.9534
23.33906,22.808752,23.001606,22.937326
23.33906,22.824825,23.001606,22.937326
23.322992,22.824825,23.001606,22.937326
23.322992,22.824825,22.985544,22.969473
23.322992,22.808752,23.001606,22.937326
23.322992,22.808752,22.985544,22.937326
23.290854,22.792677,22.985544,22.921255
23.322992,22.824825,22.969473,22.921255
23.290854,22.792677,22.969473,22.921255
23.306923,22.792677,22.969473,22.905182
23.290854,22.792677,22.969473,22.905182
23.290854,22.776604,22.969473,22.889109
23.306923,22.776604,22.969473,22.889109
23.290854,22.776604,22.969473,22.889109
23.290854,22.776604,22.9534,22.873045
23.290854,22.776604,22.937326,22.873045
23.274786,22.760529,22.937326,22.873045
23.274786,22.760529,22.937326,22.873045
23.274786,22.744465,22.921255,22.856972
23.258717,22.760529,22.937326,22.873045
23.274786,22.744465,22.921255,22.856972
23.274786,22.744465,22.905182,22.856972
23.258717,22.72839,22.921255,22.840899
23.258717,22.72839,22.905182,22.840899
23.258717,22.72839,22.905182,22.840899
23.258717,22.72839,22.889109,22.824825
23.258717,22.712315,22.889109,22.824825
23.242647,22.712315,22.889109,22.824825
23.242647,22.696239,22.873045,22.808752
23.242647,22.712315,22.873045,22.776604
23.242647,22.680164,22.873045,22.792677
23.242647,22.680164,22.856972,22.792677
23.226587,22.664089,22.856972,22.776604
23.226587,22.664089,22.856972,22.776604
23.210518,22.664089,22.856972,22.776604
23.210518,22.664089,22.840899,22.776604
23.194448,22.648014,22.840899,22.760529
23.178377,22.648014,22.824825,22.760529
23.210518,22.648014,22.824825,22.776604
23.194448,22.631948,22.824825,22.744465
23.194448,22.631948,22.824825,22.72839
23.194448,22.615871,22.808752,22.744465
23.178377,22.615871,22.808752,22.72839
23.178377,22.615871,22.792677,22.72839
23.178377,22.615871,22.792677,22.712315
23.178377,22.599796,22.776604,22.712315
23.178377,22.599796,22.776604,22.712315
23.162308,22.583719,22.760529,22.696239
23.162308,22.567644,22.776604,22.664089
23.162308,22.567644,22.760529,22.680164
23.146236,22.567644,22.760529,22.664089
23.146236,22.551567,22.744465,22.664089
23.130167,22.53549,22.744465,22.648014
23.146236,22.551567,22.744465,22.648014
23.130167,22.567644,22.744465,22.648014
23.130167,22.519424,22.744465,22.664089
23.130167,22.519424,22.72839,22.648014
23.130167,22.519424,22.744465,22.631948
23.114096,22.519424,22.72839,22.631948
23.114096,22.48727,22.72839,22.631948
23.114096,22.48727,22.696239,22.615871
23.098036,22.48727,22.712315,22.615871
23.098036,22.471191,22.712315,22.615871
23.098036,22.471191,22.696239,22.599796
23.098036,22.455114,22.680164,22.599796
23.081964,22.455114,22.680164,22.615871
23.081964,22.455114,22.680164,22.583719
23.065893,22.439037,22.664089,22.599796
23.065893,22.455114,22.648014,22.583719
23.049822,22.406881,22.664089,22.567644
23.065893,22.422958,22.648014,22.567644
23.081964,22.439037,22.631948,22.551567
23.049822,22.406881,22.631948,22.53549
23.065893,22.390814,22.615871,22.53549
