theta,phi,temp
1.268726,0.762009,23.375
0.0,0.0,23.375
0.0,0.0,23.40625
0.814841,2.368205,23.40625
1.183551,-8.7e-05,23.40625
0.828456,1.574858,23.375
1.165034,-0.000253,23.40625
1.162912,1.570909,23.375
1.268726,0.762009,23.40625
1.193501,1.243066,23.40625
1.268726,0.762009,23.40625
1.275687,2.356194,23.40625
1.275687,2.356194,23.40625
1.162912,1.570909,23.375
0.824454,0.762009,23.40625
1.268726,0.762009,23.40625
1.162912,1.570909,23.375
0.0,0.0,23.40625
0.828456,1.574858,23.375
1.268726,0.762009,23.40625
1.268726,0.762009,23.40625
1.275687,2.356194,23.40625
1.275687,3.926991,23.375
1.275687,2.356194,23.375
1.162912,1.570909,23.375
0.824454,0.762009,23.375
0.837031,5.506919,23.375
1.275687,2.356194,23.40625
1.268726,0.762009,23.40625
8.4e-05,0.004901,23.375
1.162912,1.570909,23.375
0.0,0.0,23.375
0.0,0.0,23.375
1.275687,2.356194,23.375
8.4e-05,0.004901,23.40625
1.268726,0.762009,23.375
0.0,0.0,23.40625
1.268726,0.762009,23.375
0.0,0.0,23.375
1.018671,0.756407,23.375
1.165034,-0.000253,23.375
0.0,0.0,23.40625
1.183551,1.892547,23.40625
1.268726,0.762009,23.40625
0.0,0.0,23.375
0.0,0.0,23.375
1.275687,2.356194,23.375
1.268726,0.762009,23.375
0.814841,2.368205,23.375
nan,-0.0,23.375
0.0,0.0,23.375
8.4e-05,0.004901,23.375
1.275687,5.497787,23.40625
0.936474,1.924733,23.375
0.824454,0.762009,23.375
1.165034,-0.000253,23.375
1.268726,0.762009,23.375
1.275687,0.785398,23.375
1.006796,2.371021,23.375
1.275687,2.356194,23.375
1.165034,-0.000253,23.375
0.0,0.0,23.375
8.4e-05,0.004901,23.375
1.165034,-0.000253,23.375
1.275687,3.926991,23.375
0.814841,2.368205,23.375
1.006796,2.371021,23.375
1.162912,1.570909,23.375
1.138298,0.324486,23.375
1.268726,0.762009,23.375
1.193501,1.243066,23.375
0.814841,2.368205,23.375
1.193501,1.243066,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.162912,1.570909,23.375
0.837031,5.506919,23.375
1.275687,2.356194,23.40625
0.837031,5.506919,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
0.0,0.0,23.375
0.0,0.0,23.375
1.193501,1.243066,23.375
1.193501,1.243066,23.375
0.824454,0.762009,23.375
1.162912,1.570909,23.375
1.183551,1.892547,23.375
1.268726,0.762009,23.375
0.814841,2.368205,23.375
0.0,0.0,23.375
0.824454,0.762009,23.375
1.162912,1.570909,23.375
1.171656,1.768359,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
0.0,0.0,23.375
1.162912,1.570909,23.375
0.0,0.0,23.375
1.162912,1.570909,23.375
0.0,0.0,23.40625
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.162912,1.570909,23.40625
0.0,0.0,23.375
0.814841,2.368205,23.375
1.193501,1.243066,23.375
1.165034,-0.000253,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.40625
0.0,0.0,23.375
1.165034,-0.000253,23.375
1.162912,1.570909,23.375
1.183551,1.892547,23.375
1.162912,1.570909,23.375
1.275687,5.497787,23.375
0.814841,2.368205,23.375
1.275687,2.356194,23.375
1.162431,-5.2e-05,23.375
1.162912,1.570909,23.375
1.165034,-0.000253,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
8.4e-05,0.004901,23.34375
0.824454,0.762009,23.375
8.4e-05,0.004901,23.375
1.165034,-0.000253,23.375
1.162431,-5.2e-05,23.375
0.0,0.0,23.375
8.4e-05,0.004901,23.375
1.268726,0.762009,23.375
1.183551,1.892547,23.375
0.8168,3.95544,23.34375
1.162912,1.570909,23.375
1.268726,0.762009,23.375
0.938925,2.804375,23.34375
1.162912,1.570909,23.375
1.162912,1.570909,23.375
1.275687,2.356194,23.375
1.268726,0.762009,23.375
0.824454,0.762009,23.375
1.268726,0.762009,23.375
0.814841,2.368205,23.375
1.275687,2.356194,23.375
1.268726,0.762009,23.375
0.814841,2.368205,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
0.828456,1.574858,23.375
0.0,0.0,23.375
1.275687,2.356194,23.375
1.203711,2.034444,23.375
1.275687,2.356194,23.375
8.4e-05,0.004901,23.375
1.268726,0.762009,23.375
0.0,0.0,23.375
1.275687,2.356194,23.375
1.165034,-0.000253,23.375
0.828456,1.574858,23.375
0.824454,0.762009,23.375
0.0,0.0,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.34375
1.275687,3.926991,23.375
1.162912,1.570909,23.375
1.275687,2.356194,23.375
8.4e-05,0.004901,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.275687,3.926991,23.375
1.162912,1.570909,23.34375
1.268726,0.762009,23.375
8.4e-05,0.004901,23.375
1.268726,0.762009,23.375
1.183551,1.892547,23.375
0.0,0.0,23.375
8.4e-05,0.004901,23.375
1.268726,0.762009,23.375
1.275687,5.497787,23.375
1.268726,0.762009,23.375
1.275687,3.926991,23.375
1.275687,2.356194,23.34375
1.268726,0.762009,23.34375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
0.0,0.0,23.34375
0.828456,1.574858,23.375
1.162912,1.570909,23.375
1.268726,0.762009,23.375
1.183551,1.892547,23.375
1.024742,2.068692,23.375
0.0,0.0,23.375
1.275687,2.356194,23.375
0.814841,2.368205,23.375
1.162912,1.570909,23.375
1.268726,0.762009,23.375
1.162912,1.570909,23.375
1.203711,2.034444,23.375
1.268726,0.762009,23.375
0.0,0.0,23.375
8.4e-05,0.004901,23.375
1.165034,-0.000253,23.34375
0.824454,0.762009,23.375
1.165034,-0.000253,23.34375
1.268726,0.762009,23.34375
8.4e-05,0.004901,23.375
1.162912,1.570909,23.375
1.268726,0.762009,23.375
0.575584,2.369382,23.375
0.814841,2.368205,23.34375
0.0,0.0,23.375
0.0,0.0,23.375
1.268726,0.762009,23.34375
1.275687,2.356194,23.34375
8.4e-05,0.004901,23.34375
0.824454,0.762009,23.34375
1.268726,0.762009,23.34375
1.193501,1.243066,23.375
0.936474,1.924733,23.34375
0.0,0.0,23.34375
1.275687,2.356194,23.34375
1.268726,0.762009,23.34375
1.162912,1.570909,23.34375
0.828456,1.574858,23.34375
1.268726,0.762009,23.34375
1.275687,2.356194,23.34375
0.824454,0.762009,23.34375
1.268726,0.762009,23.34375
1.268726,0.762009,23.34375
0.824454,0.762009,23.34375
1.162912,1.570909,23.34375
1.162912,1.570909,23.34375
1.268726,0.762009,23.3125
1.268726,0.762009,23.34375
1.275687,2.356194,23.34375
1.193501,1.243066,23.34375
1.268726,0.762009,23.34375
1.193501,1.243066,23.34375
1.268726,0.762009,23.34375
1.193501,1.243066,23.3125
1.268726,0.762009,23.3125
1.268726,0.762009,23.34375
0.814841,2.368205,23.3125
1.162912,1.570909,23.3125
0.837031,5.506919,23.34375
0.824454,0.762009,23.3125
8.4e-05,0.004901,23.3125
8.4e-05,0.004901,23.3125
0.814841,2.368205,23.3125
1.275687,2.356194,23.3125
1.006796,2.371021,23.3125
1.268726,0.762009,23.3125
1.165034,-0.000253,23.3125
1.165034,-0.000253,23.3125
1.268726,0.762009,23.28125
0.814841,2.368205,23.3125
1.268726,0.762009,23.3125
1.275687,2.356194,23.3125
1.268726,0.762009,23.3125
1.138298,0.324486,23.3125
1.268726,0.762009,23.28125
0.814841,2.368205,23.3125
1.193501,1.243066,23.28125
1.193501,1.243066,23.28125
8.4e-05,0.004901,23.28125
0.0,0.0,23.28125
1.018671,0.756407,23.28125
1.162912,1.570909,23.28125
1.162912,1.570909,23.28125
1.183551,1.892547,23.28125
1.162912,1.570909,23.28125
1.268726,0.762009,23.25
1.268726,0.762009,23.28125
0.0,0.0,23.25
1.275687,2.356194,23.28125
1.268726,0.762009,23.25
0.824454,0.762009,23.28125
0.86411,-0.006493,23.28125
1.268726,0.762009,23.28125
1.268726,0.762009,23.28125
0.824454,0.762009,23.25
1.268726,0.762009,23.28125
0.0,0.0,23.25
1.162912,1.570909,23.25
1.165034,-0.000253,23.25
0.0,0.0,23.25
1.268726,0.762009,23.28125
1.165034,-0.000253,23.25
1.275687,5.497787,23.21875
1.183551,-8.7e-05,23.25
1.275687,2.356194,23.21875
1.275687,2.356194,23.25
1.203711,2.034444,23.25
8.4e-05,0.004901,23.25
0.0,0.0,23.21875
1.268726,0.762009,23.25
1.268726,0.762009,23.25
1.162912,1.570909,23.21875
1.275687,5.497787,23.21875
1.162912,1.570909,23.21875
1.268726,0.762009,23.25
1.268726,0.762009,23.21875
8.4e-05,0.004901,23.21875
1.268726,0.762009,23.21875
1.268726,0.762009,23.21875
1.275687,5.497787,23.21875
1.165034,-0.000253,23.21875
1.268726,0.762009,23.21875
1.275687,2.356194,23.21875
1.268726,0.762009,23.1875
1.268726,0.762009,23.1875
1.162912,1.570909,23.21875
1.268726,0.762009,23.1875
1.162912,1.570909,23.1875
1.268726,0.762009,23.1875
1.162912,1.570909,23.1875
1.183551,1.892547,23.1875
0.0,0.0,23.1875
1.162912,1.570909,23.1875
1.162912,1.570909,23.1875
1.183551,1.892547,23.1875
1.183551,1.892547,23.1875
0.824454,0.762009,23.1875
0.86411,-0.006493,23.1875
1.162431,-5.2e-05,23.15625
1.171656,1.768359,23.15625
1.275687,2.356194,23.1875
1.268726,0.762009,23.15625
1.162912,1.570909,23.15625
1.207357,1.0978,23.15625
1.165034,-0.000253,23.15625
1.162912,1.570909,23.15625
8.4e-05,0.004901,23.15625
0.0,0.0,23.15625
1.275687,3.926991,23.15625
1.268726,0.762009,23.15625
0.824454,0.762009,23.15625
1.165034,-0.000253,23.15625
1.275687,2.356194,23.125
1.162912,1.570909,23.125
1.018671,0.756407,23.125
8.4e-05,0.004901,23.125
1.165034,-0.000253,23.125
1.268726,0.762009,23.125
1.162912,1.570909,23.125
1.162912,1.570909,23.125
1.268726,0.762009,23.09375
0.0,0.0,23.125
1.165034,-0.000253,23.125
1.268726,0.762009,23.09375
1.162912,1.570909,23.09375
8.4e-05,0.004901,23.09375
0.824454,0.762009,23.09375
0.0,0.0,23.09375
0.8168,3.95544,23.125
1.162912,1.570909,23.09375
8.4e-05,0.004901,23.09375
0.0,0.0,23.09375
1.162912,1.570909,23.0625
0.824454,0.762009,23.09375
1.275687,5.497787,23.09375
1.183551,1.892547,23.09375
1.268726,0.762009,23.09375
1.268726,0.762009,23.09375
1.165034,-0.000253,23.0625
0.837031,5.506919,23.09375
1.183551,1.892547,23.0625
1.268726,0.762009,23.09375
1.268726,0.762009,23.09375
1.207357,1.0978,23.0625
1.268726,0.762009,23.0625
8.4e-05,0.004901,23.0625
1.162912,1.570909,23.0625
1.268726,0.762009,23.0625
1.165034,-0.000253,23.0625
1.275687,3.926991,23.0625
1.275687,5.497787,23.0625
0.0,0.0,23.03125
1.183551,1.892547,23.0625
1.275687,5.497787,23.03125
1.006796,2.371021,23.0625
1.183551,1.892547,23.0625
1.268726,0.762009,23.03125
8.4e-05,0.004901,23.03125
1.006796,2.371021,23.03125
0.0,0.0,23.03125
1.165034,-0.000253,23.03125
0.828456,1.574858,23.03125
1.268726,0.762009,23.03125
0.575584,2.369382,23.03125
0.0,0.0,23.0
1.275687,5.497787,23.03125
1.162912,1.570909,23.03125
1.275687,2.356194,23.0
8.4e-05,0.004901,23.0
0.824454,0.762009,23.0
0.814841,2.368205,23.0
0.0,0.0,23.0
1.165034,-0.000253,23.0
1.268726,0.762009,23.0
1.268726,0.762009,23.0
1.268726,0.762009,22.96875
0.0,0.0,23.0
1.183551,1.892547,23.0
1.268726,0.762009,22.96875
1.268726,0.762009,22.96875
0.828456,1.574858,23.0
0.824454,0.762009,22.96875
1.275687,2.356194,22.96875
0.814841,2.368205,22.96875
0.0,0.0,22.96875
1.183551,1.892547,22.96875
1.162912,1.570909,22.9375
0.828456,1.574858,22.9375
1.268726,0.762009,22.9375
1.268726,0.762009,22.9375
1.275687,5.497787,22.9375
1.275687,2.356194,22.9375
0.0,0.0,22.9375
0.0,0.0,22.9375
1.275687,5.497787,22.9375
1.162912,1.570909,22.9375
1.162912,1.570909,22.9375
1.268726,0.762009,22.9375
1.268726,0.762009,22.90625
1.275687,2.356194,22.90625
1.268726,0.762009,22.90625
0.0,0.0,22.90625
0.0,0.0,22.90625
0.0,0.0,22.90625
1.162912,1.570909,22.90625
1.183551,1.892547,22.875
1.268726,0.762009,22.875
1.268726,0.762009,22.875
8.4e-05,0.004901,22.875
8.4e-05,0.004901,22.875
1.018671,0.756407,22.875
0.824454,0.762009,22.875
1.268726,0.762009,22.875
0.0,0.0,22.84375
0.837031,5.506919,22.875
1.162912,1.570909,22.875
0.814841,2.368205,22.84375
1.162912,1.570909,22.875
1.268726,0.762009,22.84375
1.138298,0.324486,22.84375
1.268726,0.762009,22.84375
0.814841,2.368205,22.84375
1.162912,1.570909,22.84375
1.268726,0.762009,22.84375
1.268726,0.762009,22.84375
1.165034,-0.000253,22.84375
8.4e-05,0.004901,22.8125
0.0,0.0,22.8125
1.203711,2.034444,22.8125
1.165034,-0.000253,22.8125
1.162912,1.570909,22.8125
8.4e-05,0.004901,22.8125
0.0,0.0,22.8125
0.86411,-0.006493,22.8125
1.268726,0.762009,22.8125
1.268726,0.762009,22.8125
1.275687,2.356194,22.8125
0.0,0.0,22.78125
1.183551,1.892547,22.78125
1.268726,0.762009,22.78125
0.0,0.0,22.78125
1.268726,0.762009,22.78125
1.268726,0.762009,22.75
1.268726,0.762009,22.75
0.0,0.0,22.78125
1.165034,-0.000253,22.75
1.275687,2.356194,22.75
1.268726,0.762009,22.75
1.165034,-0.000253,22.75
1.268726,0.762009,22.75
1.162912,1.570909,22.75
8.4e-05,0.004901,22.71875
1.183551,1.892547,22.75
8.4e-05,0.004901,22.75
1.207357,1.0978,22.71875
0.824454,0.762009,22.71875
1.268726,0.762009,22.71875
8.4e-05,0.004901,22.71875
1.193501,1.243066,22.71875
1.268726,0.762009,22.71875
1.275687,5.497787,22.6875
1.268726,0.762009,22.6875
1.275687,5.497787,22.71875
8.4e-05,0.004901,22.6875
0.8168,3.95544,22.6875
1.268726,0.762009,22.6875
1.268726,0.762009,22.6875
0.0,0.0,22.6875
1.268726,0.762009,22.65625
1.193501,1.243066,22.65625
1.162912,1.570909,22.65625
8.4e-05,0.004901,22.65625
1.268726,0.762009,22.625
1.138298,0.324486,22.65625
1.165034,-0.000253,22.65625
1.268726,0.762009,22.625
1.275687,2.356194,22.625
1.275687,5.497787,22.625
1.268726,0.762009,22.625
0.824454,0.762009,22.625
1.268726,0.762009,22.625
1.193501,1.243066,22.59375
8.4e-05,0.004901,22.59375
1.165034,-0.000253,22.59375
1.162912,1.570909,22.59375
1.268726,0.762009,22.59375
1.268726,0.762009,22.59375
1.165034,-0.000253,22.59375
1.268726,0.762009,22.5625
-0.0,2.677945,22.59375
1.268726,0.762009,22.5625
1.165034,-0.000253,22.5625
1.162912,1.570909,22.5625
1.183551,1.892547,22.5625
1.275687,2.356194,22.5625
1.268726,0.762009,22.53125
8.4e-05,0.004901,22.53125
0.0,0.0,22.5625
0.0,0.0,22.53125
1.165034,-0.000253,22.53125
0.824454,0.762009,22.5
1.162912,1.570909,22.5
1.162912,1.570909,22.5
1.165034,-0.000253,22.5
1.268726,0.762009,22.5
1.193501,1.243066,22.46875
8.4e-05,0.004901,22.46875
1.162912,1.570909,22.46875
1.183551,1.892547,22.46875
1.165034,-0.000253,22.46875
8.4e-05,0.004901,22.46875
1.162912,1.570909,22.4375
1.275687,5.497787,22.4375
1.162912,1.570909,22.4375
1.165034,-0.000253,22.40625
0.824454,0.762009,22.4375
0.0,0.0,22.4375
1.275687,5.497787,22.40625
1.193501,1.243066,22.40625
1.268726,0.762009,22.40625
1.268726,0.762009,22.40625
0.86411,-0.006493,22.40625
8.4e-05,0.004901,22.375
1.275687,0.785398,22.375
1.268726,0.762009,22.375
1.268726,0.762009,22.375
1.268726,0.762009,22.375
0.0,0.0,22.34375
1.275687,2.356194,22.34375
1.268726,0.762009,22.34375
1.138298,0.324486,22.34375
1.268726,0.762009,22.3125
1.268726,0.762009,22.3125
1.165034,-0.000253,22.3125
1.162912,1.570909,22.3125
1.268726,0.762009,22.3125
8.4e-05,0.004901,22.3125
1.268726,0.762009,22.28125
0.0,0.0,22.28125
0.828456,1.574858,22.28125
1.165034,-0.000253,22.25
1.268726,0.762009,22.25
1.162912,1.570909,22.21875
1.165034,-0.000253,22.25
8.4e-05,0.004901,22.21875
1.018671,0.756407,22.21875
1.162912,1.570909,22.21875
0.0,0.0,22.21875
0.814841,2.368205,22.21875
1.162912,1.570909,22.1875
1.268726,0.762009,22.1875
8.4e-05,0.004901,22.1875
0.824454,0.762009,22.1875
1.268726,0.762009,22.1875
1.275687,2.356194,22.15625
1.275687,2.356194,22.15625
1.165034,-0.000253,22.125
0.0,0.0,22.125
0.579866,0.765035,22.15625
1.268726,0.762009,22.09375
0.0,0.0,22.09375
1.162912,1.570909,22.09375
1.162912,1.570909,22.09375
8.4e-05,0.004901,22.09375
1.268726,0.762009,22.09375
1.275687,2.356194,22.0625
1.268726,0.762009,22.0625
0.824454,0.762009,22.0625
1.165034,-0.000253,22.0625
1.268726,0.762009,22.03125
1.183551,1.892547,22.03125
8.4e-05,0.004901,22.03125
1.268726,0.762009,22.0
1.268726,0.762009,22.03125
0.0,0.0,22.0
1.268726,0.762009,22.0
1.193501,1.243066,22.0
1.275687,2.356194,21.96875
1.162912,1.570909,21.96875
1.006796,2.371021,21.96875
1.268726,0.762009,21.9375
0.8168,3.95544,21.9375
0.936474,1.924733,21.9375
1.268726,0.762009,21.90625
1.275687,2.356194,21.90625
1.183551,1.892547,21.875
1.006796,2.371021,21.90625
1.268726,0.762009,21.90625
1.268726,0.762009,21.875
8.4e-05,0.004901,21.875
1.162912,1.570909,21.84375
0.0,0.0,21.875
1.268726,0.762009,21.875
0.824454,0.762009,21.875
1.268726,0.762009,21.84375
1.162912,1.570909,21.8125
1.275687,2.356194,21.84375
0.0,0.0,21.8125
0.824454,0.762009,21.8125
0.824454,0.762009,21.8125
1.268726,0.762009,21.78125
1.275687,2.356194,21.78125
1.268726,0.762009,21.78125
0.0,0.0,21.78125
1.165034,-0.000253,21.75
1.275687,2.356194,21.75
1.162912,1.570909,21.75
0.0,0.0,21.75
1.275687,5.497787,21.71875
0.814841,2.368205,21.71875
1.183551,1.892547,21.71875
1.268726,0.762009,21.71875
8.4e-05,0.004901,21.71875
1.268726,0.762009,21.6875
1.183551,1.892547,21.71875
0.814841,2.368205,21.6875
1.268726,0.762009,21.65625
1.268726,0.762009,21.65625
1.183551,1.892547,21.65625
1.268726,0.762009,21.65625
1.275687,5.497787,21.625
1.275687,2.356194,21.625
0.0,0.0,21.59375
1.165034,-0.000253,21.59375
1.268726,0.762009,21.5625
0.828456,1.574858,21.5625
0.828456,1.574858,21.5625
0.0,0.0,21.5625
1.275687,2.356194,21.5625
1.275687,3.926991,21.53125
0.824454,0.762009,21.53125
1.275687,5.497787,21.5
1.162431,-5.2e-05,21.53125
1.275687,2.356194,21.5
1.275687,5.497787,21.5
1.275687,3.926991,21.46875
0.0,0.0,21.46875
1.268726,0.762009,21.46875
1.193501,1.243066,21.4375
0.824454,0.762009,21.4375
1.275687,3.926991,21.4375
1.183551,1.892547,21.4375
1.268726,0.762009,21.4375
1.165034,-0.000253,21.40625
1.268726,0.762009,21.375
1.183551,1.892547,21.375
0.0,0.0,21.375
1.162912,1.570909,21.375
1.268726,0.762009,21.375
1.162912,1.570909,21.34375
1.268726,0.762009,21.34375
1.162912,1.570909,21.34375
8.4e-05,0.004901,21.34375
1.275687,2.356194,21.3125
1.268726,0.762009,21.3125
1.162431,-5.2e-05,21.28125
0.0,0.0,21.28125
1.183551,1.892547,21.25
1.275687,3.926991,21.28125
1.268726,0.762009,21.25
1.183551,-8.7e-05,21.25
1.165034,-0.000253,21.25
1.275687,2.356194,21.21875
0.824454,0.762009,21.1875
1.165034,-0.000253,21.1875
1.275687,2.356194,21.1875
8.4e-05,0.004901,21.1875
1.275687,2.356194,21.1875
0.0,0.0,21.15625
1.268726,0.762009,21.15625
1.162912,1.570909,21.15625
1.268726,0.762009,21.15625
1.275687,2.356194,21.125
8.4e-05,0.004901,21.125
1.268726,0.762009,21.125
1.162912,1.570909,21.125
8.4e-05,0.004901,21.09375
1.183551,1.892547,21.0625
1.193501,1.243066,21.0625
0.837031,5.506919,21.0625
1.275687,3.926991,21.03125
0.0,0.0,21.03125
0.824454,0.762009,21.03125
1.268726,0.762009,21.0
1.268726,0.762009,21.0
1.183551,1.892547,21.0
1.268726,0.762009,20.96875
0.0,0.0,20.96875
1.275687,3.926991,20.96875
0.814841,2.368205,20.96875
1.268726,0.762009,20.9375
1.162912,1.570909,20.9375
0.0,0.0,20.90625
1.268726,0.762009,20.90625
1.275687,3.926991,20.90625
1.268726,0.762009,20.875
0.824454,0.762009,20.875
1.268726,0.762009,20.875
1.183551,1.892547,20.84375
1.268726,0.762009,20.84375
1.165034,-0.000253,20.84375
0.0,0.0,20.8125
0.824454,0.762009,20.8125
0.0,0.0,20.8125
0.814841,2.368205,20.78125
0.828456,1.574858,20.78125
0.814841,2.368205,20.78125
0.0,0.0,20.75
1.275687,3.926991,20.75
0.828456,1.574858,20.71875
1.162912,1.570909,20.75
0.837031,5.506919,20.71875
1.268726,0.762009,20.6875
1.183551,1.892547,20.6875
1.162912,1.570909,20.6875
0.0,0.0,20.6875
1.162912,1.570909,20.65625
0.837031,5.506919,20.65625
0.0,0.0,20.625
0.0,0.0,20.625
1.268726,0.762009,20.59375
1.268726,0.762009,20.59375
1.268726,0.762009,20.59375
1.268726,0.762009,20.5625
1.183551,1.892547,20.5625
1.268726,0.762009,20.5625
1.268726,0.762009,20.53125
1.203711,2.034444,20.53125
1.268726,0.762009,20.5
1.275687,2.356194,20.5
1.275687,3.926991,20.46875
1.162912,1.570909,20.46875
1.275687,2.356194,20.46875
1.268726,0.762009,20.46875
1.165034,-0.000253,20.4375
0.837031,5.506919,20.40625
1.268726,0.762009,20.40625
0.0,0.0,20.40625
0.0,0.0,20.375
1.275687,5.497787,20.375
1.268726,0.762009,20.375
0.0,0.0,20.34375
0.0,0.0,20.34375
1.162912,1.570909,20.3125
8.4e-05,0.004901,20.3125
1.162912,1.570909,20.3125
1.268726,0.762009,20.3125
1.165034,-0.000253,20.28125
0.575584,2.369382,20.28125
1.162912,1.570909,20.28125
0.0,0.0,20.25
1.275687,2.356194,20.21875
1.193501,1.243066,20.21875
1.268726,0.762009,20.21875
1.193501,1.243066,20.1875
0.824454,0.762009,20.15625
1.268726,0.762009,20.1875
8.4e-05,0.004901,20.15625
0.8168,3.95544,20.125
1.193501,1.243066,20.125
1.193501,1.243066,20.125
1.275687,2.356194,20.09375
1.268726,0.762009,20.0625
1.165034,-0.000253,20.09375
1.268726,0.762009,20.0625
1.268726,0.762009,20.0625
1.165034,-0.000253,20.03125
1.275687,2.356194,20.03125
0.0,0.0,20.03125
0.0,0.0,20.0
1.162912,1.570909,20.0
1.268726,0.762009,20.0
