mx,my,mz 
-150.0,-838.461548,-156.410263
-153.846161,-832.051331,-161.538467
-139.743591,-834.615417,-165.384628
-148.717957,-838.461548,-155.128204
-141.02565,-830.769287,-160.256409
-147.435898,-833.333374,-157.692307
-139.743591,-837.179504,-162.820511
-146.153854,-834.615417,-156.410263
-134.615387,-830.769287,-158.974365
-138.461548,-838.461548,-156.410263
-148.717957,-830.769287,-158.974365
-141.02565,-834.615417,-167.94873
-150.0,-832.051331,-153.846161
-146.153854,-837.179504,-160.256409
-143.589752,-825.641052,-160.256409
-139.743591,-839.743591,-166.666672
-147.435898,-833.333374,-161.538467
-153.846161,-841.025696,-170.512833
-141.02565,-837.179504,-153.846161
-148.717957,-839.743591,-162.820511
-139.743591,-837.179504,-160.256409
-135.897446,-835.897461,-164.10257
-141.02565,-835.897461,-152.564102
-138.461548,-837.179504,-167.94873
-139.743591,-832.051331,-157.692307
-150.0,-835.897461,-162.820511
-137.179489,-838.461548,-156.410263
-146.153854,-837.179504,-164.10257
-141.02565,-838.461548,-160.256409
-134.615387,-830.769287,-166.666672
-148.717957,-838.461548,-157.692307
-135.897446,-829.487183,-165.384628
-147.435898,-842.307739,-164.10257
-139.743591,-833.333374,-157.692307
-143.589752,-839.743591,-170.512833
-144.871796,-829.487183,-156.410263
-142.307693,-834.615417,-166.666672
-153.846161,-829.487183,-157.692307
-132.051285,-839.743591,-166.666672
-155.128204,-838.461548,-155.128204
-135.897446,-833.333374,-169.230774
-141.02565,-830.769287,-152.564102
-142.307693,-839.743591,-161.538467
-147.435898,-838.461548,-157.692307
-135.897446,-832.051331,-161.538467
-142.307693,-838.461548,-153.846161
-152.564102,-823.076965,-164.10257
-143.589752,-833.333374,-161.538467
-148.717957,-829.487183,-156.410263
-151.282059,-838.461548,-157.692307
-139.743591,-826.923096,-156.410263
-146.153854,-844.871826,-169.230774
-141.02565,-837.179504,-161.538467
-142.307693,-837.179504,-164.10257
-139.743591,-828.205139,-156.410263
-144.871796,-837.179504,-160.256409
-142.307693,-837.179504,-155.128204
-141.02565,-838.461548,-170.512833
-150.0,-835.897461,-155.128204
-142.307693,-828.205139,-162.820511
-147.435898,-838.461548,-153.846161
-132.051285,-829.487183,-165.384628
-148.717957,-839.743591,-158.974365
-129.487183,-828.205139,-157.692307
-147.435898,-839.743591,-165.384628
-146.153854,-826.923096,-164.10257
-137.179489,-837.179504,-162.820511
-143.589752,-826.923096,-152.564102
-144.871796,-841.025696,-164.10257
-153.846161,-828.205139,-158.974365
-135.897446,-838.461548,-165.384628
-155.128204,-832.051331,-152.564102
-138.461548,-833.333374,-165.384628
-141.02565,-835.897461,-152.564102
-144.871796,-838.461548,-171.794876
-146.153854,-835.897461,-156.410263
-144.871796,-833.333374,-164.10257
-141.02565,-835.897461,-155.128204
-143.589752,-830.769287,-162.820511
-142.307693,-846.15387,-158.974365
-150.0,-832.051331,-164.10257
-147.435898,-843.589783,-164.10257
-146.153854,-825.641052,-156.410263
-151.282059,-837.179504,-164.10257
-143.589752,-837.179504,-156.410263
-138.461548,-839.743591,-170.512833
-152.564102,-835.897461,-152.564102
-129.487183,-832.051331,-160.256409
-155.128204,-843.589783,-151.282059
-144.871796,-834.615417,-158.974365
-142.307693,-839.743591,-162.820511
-146.153854,-833.333374,-156.410263
-139.743591,-837.179504,-165.384628
-148.717957,-833.333374,-155.128204
-138.461548,-841.025696,-161.538467
-152.564102,-829.487183,-153.846161
-132.051285,-835.897461,-162.820511
-138.461548,-828.205139,-151.282059
-142.307693,-838.461548,-166.666672
-148.717957,-837.179504,-150.0
-139.743591,-838.461548,-157.692307
-141.02565,-830.769287,-148.717957
-141.02565,-835.897461,-170.512833
-142.307693,-837.179504,-153.846161
-144.871796,-833.333374,-157.692307
-151.282059,-842.307739,-156.410263
-134.615387,-823.076965,-153.846161
-146.153854,-837.179504,-169.230774
-141.02565,-826.923096,-152.564102
-134.615387,-841.025696,-165.384628
-152.564102,-828.205139,-144.871796
-143.589752,-841.025696,-169.230774
-148.717957,-839.743591,-151.282059
-139.743591,-839.743591,-165.384628
-150.0,-837.179504,-152.564102
-133.333344,-832.051331,-158.974365
-147.435898,-839.743591,-157.692307
-147.435898,-832.051331,-171.794876
-135.897446,-835.897461,-160.256409
-148.717957,-826.923096,-156.410263
-142.307693,-838.461548,-165.384628
-138.461548,-828.205139,-152.564102
-146.153854,-837.179504,-165.384628
-146.153854,-833.333374,-152.564102
-151.282059,-835.897461,-165.384628
-146.153854,-837.179504,-153.846161
-138.461548,-830.769287,-164.10257
-147.435898,-841.025696,-158.974365
-137.179489,-825.641052,-157.692307
-148.717957,-835.897461,-158.974365
-139.743591,-830.769287,-153.846161
-143.589752,-837.179504,-161.538467
-142.307693,-828.205139,-150.0
-138.461548,-837.179504,-158.974365
-155.128204,-834.615417,-152.564102
-135.897446,-838.461548,-169.230774
-153.846161,-838.461548,-155.128204
-146.153854,-838.461548,-162.820511
-137.179489,-832.051331,-156.410263
-147.435898,-838.461548,-165.384628
-144.871796,-838.461548,-160.256409
-144.871796,-828.205139,-175.641037
-142.307693,-839.743591,-157.692307
-156.410263,-829.487183,-160.256409
-141.02565,-835.897461,-161.538467
-142.307693,-835.897461,-158.974365
-148.717957,-839.743591,-165.384628
-142.307693,-828.205139,-150.0
-147.435898,-841.025696,-171.794876
-147.435898,-829.487183,-152.564102
-142.307693,-834.615417,-158.974365
-148.717957,-834.615417,-152.564102
-144.871796,-832.051331,-162.820511
-157.692307,-834.615417,-152.564102
-135.897446,-834.615417,-164.10257
-152.564102,-841.025696,-158.974365
-137.179489,-826.923096,-164.10257
-142.307693,-837.179504,-158.974365
-148.717957,-829.487183,-153.846161
-133.333344,-834.615417,-165.384628
-155.128204,-830.769287,-151.282059
-141.02565,-847.435913,-166.666672
-151.282059,-829.487183,-152.564102
-142.307693,-837.179504,-164.10257
-144.871796,-832.051331,-158.974365
-150.0,-838.461548,-170.512833
-150.0,-838.461548,-157.692307
-144.871796,-833.333374,-167.94873
-142.307693,-841.025696,-161.538467
-139.743591,-830.769287,-165.384628
-146.153854,-839.743591,-161.538467
-143.589752,-829.487183,-150.0
-150.0,-839.743591,-167.94873
-148.717957,-833.333374,-153.846161
-139.743591,-833.333374,-167.94873
-150.0,-835.897461,-152.564102
-134.615387,-835.897461,-171.794876
-144.871796,-832.051331,-153.846161
-148.717957,-838.461548,-162.820511
-139.743591,-837.179504,-155.128204
-150.0,-829.487183,-158.974365
-143.589752,-834.615417,-157.692307
-152.564102,-830.769287,-156.410263
-141.02565,-841.025696,-164.10257
-152.564102,-829.487183,-157.692307
-150.0,-841.025696,-161.538467
-139.743591,-830.769287,-153.846161
-146.153854,-835.897461,-164.10257
-139.743591,-832.051331,-153.846161
-146.153854,-835.897461,-166.666672
-143.589752,-837.179504,-153.846161
-147.435898,-837.179504,-164.10257
-143.589752,-838.461548,-161.538467
-139.743591,-835.897461,-167.94873
-151.282059,-838.461548,-157.692307
-139.743591,-833.333374,-162.820511
-153.846161,-838.461548,-158.974365
-142.307693,-833.333374,-160.256409
-141.02565,-842.307739,-164.10257
-148.717957,-824.359009,-156.410263
-141.02565,-837.179504,-165.384628
-141.02565,-832.051331,-160.256409
-150.0,-838.461548,-158.974365
-144.871796,-834.615417,-162.820511
-146.153854,-834.615417,-165.384628
-146.153854,-832.051331,-157.692307
-138.461548,-834.615417,-162.820511
-153.846161,-833.333374,-158.974365
-135.897446,-830.769287,-161.538467
-141.02565,-834.615417,-161.538467
-147.435898,-838.461548,-169.230774
-141.02565,-833.333374,-162.820511
-139.743591,-833.333374,-167.94873
-143.589752,-835.897461,-157.692307
-150.0,-833.333374,-169.230774
-139.743591,-834.615417,-161.538467
-152.564102,-833.333374,-156.410263
-141.02565,-837.179504,-164.10257
-152.564102,-837.179504,-158.974365
-141.02565,-834.615417,-156.410263
-147.435898,-835.897461,-160.256409
-144.871796,-837.179504,-158.974365
-137.179489,-828.205139,-157.692307
-151.282059,-843.589783,-161.538467
-142.307693,-829.487183,-155.128204
-144.871796,-834.615417,-165.384628
-142.307693,-834.615417,-156.410263
-141.02565,-835.897461,-166.666672
-142.307693,-837.179504,-156.410263
-135.897446,-833.333374,-171.794876
-144.871796,-830.769287,-165.384628
-138.461548,-838.461548,-164.10257
-148.717957,-837.179504,-164.10257
-144.871796,-841.025696,-160.256409
-141.02565,-832.051331,-157.692307
-146.153854,-833.333374,-155.128204
-139.743591,-835.897461,-160.256409
-142.307693,-835.897461,-157.692307
-143.589752,-838.461548,-164.10257
-144.871796,-833.333374,-158.974365
-152.564102,-835.897461,-156.410263
-142.307693,-837.179504,-155.128204
-150.0,-837.179504,-162.820511
-141.02565,-839.743591,-156.410263
-147.435898,-830.769287,-158.974365
-150.0,-839.743591,-158.974365
-138.461548,-832.051331,-160.256409
-148.717957,-837.179504,-166.666672
-139.743591,-833.333374,-155.128204
-134.615387,-830.769287,-165.384628
-152.564102,-838.461548,-153.846161
-133.333344,-837.179504,-157.692307
-143.589752,-835.897461,-160.256409
-141.02565,-834.615417,-164.10257
-143.589752,-828.205139,-166.666672
-144.871796,-838.461548,-157.692307
-137.179489,-833.333374,-164.10257
-152.564102,-830.769287,-155.128204
-137.179489,-833.333374,-155.128204
-146.153854,-838.461548,-157.692307
-142.307693,-834.615417,-158.974365
-144.871796,-835.897461,-157.692307
-144.871796,-833.333374,-162.820511
-146.153854,-832.051331,-158.974365
-143.589752,-834.615417,-164.10257
-139.743591,-829.487183,-153.846161
-150.0,-833.333374,-161.538467
-146.153854,-839.743591,-158.974365
-147.435898,-832.051331,-158.974365
-144.871796,-838.461548,-170.512833
-134.615387,-835.897461,-157.692307
-148.717957,-841.025696,-157.692307
-135.897446,-830.769287,-156.410263
-139.743591,-835.897461,-158.974365
-148.717957,-841.025696,-157.692307
-142.307693,-833.333374,-162.820511
-151.282059,-833.333374,-160.256409
-143.589752,-834.615417,-160.256409
-143.589752,-833.333374,-158.974365
-139.743591,-832.051331,-162.820511
-148.717957,-838.461548,-160.256409
-135.897446,-835.897461,-161.538467
-147.435898,-837.179504,-162.820511
-141.02565,-833.333374,-160.256409
-151.282059,-833.333374,-162.820511
-158.974365,-834.615417,-158.974365
-138.461548,-833.333374,-158.974365
-148.717957,-839.743591,-155.128204
-141.02565,-833.333374,-155.128204
-146.153854,-837.179504,-156.410263
-152.564102,-832.051331,-158.974365
-138.461548,-837.179504,-156.410263
-153.846161,-832.051331,-155.128204
-146.153854,-837.179504,-160.256409
-147.435898,-829.487183,-161.538467
-144.871796,-837.179504,-158.974365
-144.871796,-834.615417,-161.538467
-147.435898,-838.461548,-167.94873
-139.743591,-834.615417,-153.846161
-148.717957,-832.051331,-162.820511
-134.615387,-838.461548,-157.692307
-138.461548,-830.769287,-160.256409
-147.435898,-838.461548,-156.410263
-141.02565,-829.487183,-162.820511
-153.846161,-834.615417,-161.538467
-141.02565,-837.179504,-162.820511
-143.589752,-833.333374,-160.256409
-144.871796,-835.897461,-158.974365
-138.461548,-830.769287,-161.538467
-148.717957,-834.615417,-153.846161
-134.615387,-838.461548,-161.538467
-152.564102,-839.743591,-156.410263
-139.743591,-834.615417,-161.538467
-143.589752,-833.333374,-157.692307
-150.0,-832.051331,-158.974365
-143.589752,-832.051331,-162.820511
-150.0,-832.051331,-160.256409
-147.435898,-832.051331,-162.820511
-146.153854,-830.769287,-164.10257
-141.02565,-837.179504,-161.538467
-139.743591,-837.179504,-160.256409
-151.282059,-841.025696,-164.10257
-142.307693,-829.487183,-160.256409
-148.717957,-838.461548,-158.974365
-141.02565,-835.897461,-153.846161
-137.179489,-832.051331,-164.10257
-152.564102,-839.743591,-153.846161
-134.615387,-832.051331,-167.94873
-147.435898,-835.897461,-156.410263
-142.307693,-832.051331,-161.538467
-150.0,-841.025696,-166.666672
-141.02565,-829.487183,-158.974365
-147.435898,-841.025696,-160.256409
-147.435898,-838.461548,-158.974365
-134.615387,-844.871826,-161.538467
-153.846161,-837.179504,-153.846161
-128.205139,-832.051331,-164.10257
-138.461548,-825.641052,-155.128204
-147.435898,-830.769287,-158.974365
-138.461548,-842.307739,-161.538467
-152.564102,-832.051331,-152.564102
-143.589752,-841.025696,-164.10257
-143.589752,-829.487183,-157.692307
-147.435898,-837.179504,-161.538467
-146.153854,-832.051331,-157.692307
-144.871796,-844.871826,-162.820511
-143.589752,-829.487183,-155.128204
-142.307693,-834.615417,-164.10257
-144.871796,-838.461548,-156.410263
-135.897446,-837.179504,-169.230774
-146.153854,-842.307739,-157.692307
-141.02565,-825.641052,-157.692307
-148.717957,-844.871826,-165.384628
-150.0,-828.205139,-156.410263
-134.615387,-837.179504,-156.410263
-152.564102,-834.615417,-156.410263
-139.743591,-834.615417,-164.10257
-141.02565,-828.205139,-156.410263
-144.871796,-837.179504,-166.666672
-143.589752,-832.051331,-155.128204
-146.153854,-832.051331,-160.256409
-147.435898,-839.743591,-153.846161
-144.871796,-826.923096,-166.666672
-138.461548,-843.589783,-158.974365
-148.717957,-825.641052,-162.820511
-146.153854,-835.897461,-162.820511
-147.435898,-826.923096,-156.410263
-148.717957,-834.615417,-161.538467
-142.307693,-829.487183,-156.410263
-134.615387,-829.487183,-161.538467
-148.717957,-835.897461,-157.692307
-137.179489,-830.769287,-157.692307
-152.564102,-838.461548,-157.692307
-147.435898,-828.205139,-158.974365
-142.307693,-838.461548,-169.230774
-146.153854,-833.333374,-153.846161
-138.461548,-839.743591,-167.94873
-142.307693,-829.487183,-152.564102
-143.589752,-837.179504,-167.94873
-139.743591,-829.487183,-160.256409
-148.717957,-837.179504,-161.538467
-147.435898,-838.461548,-153.846161
-144.871796,-829.487183,-157.692307
-151.282059,-841.025696,-156.410263
-139.743591,-828.205139,-157.692307
-150.0,-839.743591,-161.538467
-146.153854,-832.051331,-152.564102
-138.461548,-837.179504,-162.820511
-139.743591,-834.615417,-151.282059
-157.692307,-839.743591,-161.538467
-138.461548,-830.769287,-155.128204
-144.871796,-842.307739,-164.10257
-138.461548,-826.923096,-158.974365
-138.461548,-841.025696,-171.794876
-146.153854,-832.051331,-153.846161
-138.461548,-834.615417,-166.666672
-146.153854,-837.179504,-152.564102
-135.897446,-838.461548,-167.94873
-148.717957,-833.333374,-155.128204
-142.307693,-832.051331,-161.538467
-148.717957,-838.461548,-158.974365
-142.307693,-835.897461,-165.384628
-142.307693,-838.461548,-158.974365
-143.589752,-829.487183,-156.410263
-133.333344,-842.307739,-166.666672
-144.871796,-830.769287,-158.974365
-142.307693,-841.025696,-165.384628
-144.871796,-830.769287,-155.128204
-142.307693,-839.743591,-167.94873
-142.307693,-829.487183,-155.128204
-147.435898,-839.743591,-166.666672
-143.589752,-832.051331,-146.153854
-143.589752,-838.461548,-167.94873
-142.307693,-828.205139,-152.564102
-148.717957,-832.051331,-166.666672
-144.871796,-837.179504,-156.410263
-146.153854,-830.769287,-158.974365
-155.128204,-838.461548,-155.128204
-141.02565,-832.051331,-158.974365
-155.128204,-839.743591,-157.692307
-132.051285,-829.487183,-152.564102
-144.871796,-837.179504,-171.794876
-144.871796,-825.641052,-156.410263
-139.743591,-843.589783,-170.512833
-150.0,-837.179504,-155.128204
-141.02565,-839.743591,-165.384628
-147.435898,-837.179504,-161.538467
-139.743591,-835.897461,-156.410263
-148.717957,-834.615417,-155.128204
-148.717957,-835.897461,-161.538467
-144.871796,-844.871826,-157.692307
-146.153854,-825.641052,-147.435898
-135.897446,-841.025696,-162.820511
-139.743591,-832.051331,-156.410263
-150.0,-832.051331,-170.512833
-147.435898,-817.94873,-157.692307
-139.743591,-834.615417,-166.666672
-138.461548,-820.512817,-155.128204
-141.02565,-842.307739,-162.820511
-139.743591,-825.641052,-152.564102
-144.871796,-834.615417,-170.512833
-144.871796,-829.487183,-152.564102
-142.307693,-828.205139,-169.230774
-146.153854,-842.307739,-148.717957
-146.153854,-828.205139,-161.538467
-150.0,-838.461548,-158.974365
-129.487183,-833.333374,-158.974365
-151.282059,-838.461548,-153.846161
-142.307693,-828.205139,-160.256409
-143.589752,-839.743591,-161.538467
-143.589752,-832.051331,-155.128204
-144.871796,-841.025696,-160.256409
-148.717957,-835.897461,-148.717957
-141.02565,-842.307739,-164.10257
-153.846161,-829.487183,-152.564102
-138.461548,-832.051331,-161.538467
-148.717957,-835.897461,-155.128204
-147.435898,-839.743591,-160.256409
-135.897446,-832.051331,-157.692307
-150.0,-833.333374,-161.538467
-141.02565,-833.333374,-158.974365
-143.589752,-829.487183,-160.256409
-146.153854,-838.461548,-155.128204
-141.02565,-828.205139,-156.410263
-152.564102,-838.461548,-160.256409
-138.461548,-829.487183,-156.410263
-147.435898,-838.461548,-164.10257
-139.743591,-832.051331,-153.846161
-151.282059,-839.743591,-165.384628
-155.128204,-835.897461,-152.564102
-147.435898,-833.333374,-169.230774
-151.282059,-839.743591,-156.410263
-141.02565,-828.205139,-164.10257
-143.589752,-837.179504,-156.410263
-147.435898,-832.051331,-153.846161
-142.307693,-838.461548,-160.256409
-144.871796,-832.051331,-151.282059
-142.307693,-838.461548,-167.94873
-152.564102,-830.769287,-152.564102
-137.179489,-837.179504,-171.794876
-151.282059,-833.333374,-155.128204
-147.435898,-833.333374,-165.384628
-142.307693,-832.051331,-157.692307
-144.871796,-839.743591,-166.666672
-150.0,-832.051331,-155.128204
-143.589752,-841.025696,-165.384628
-139.743591,-837.179504,-157.692307
-141.02565,-832.051331,-162.820511
-142.307693,-841.025696,-160.256409
-143.589752,-830.769287,-157.692307
-146.153854,-843.589783,-169.230774
-143.589752,-835.897461,-156.410263
-148.717957,-833.333374,-162.820511
-152.564102,-835.897461,-151.282059
-138.461548,-834.615417,-171.794876
-148.717957,-835.897461,-147.435898
-143.589752,-830.769287,-158.974365
-156.410263,-841.025696,-153.846161
-139.743591,-835.897461,-157.692307
-144.871796,-838.461548,-161.538467
-146.153854,-841.025696,-153.846161
-134.615387,-835.897461,-157.692307
-153.846161,-828.205139,-155.128204
-143.589752,-838.461548,-160.256409
-153.846161,-834.615417,-153.846161
-142.307693,-833.333374,-161.538467
-139.743591,-834.615417,-155.128204
-148.717957,-837.179504,-167.94873
-138.461548,-834.615417,-157.692307
-138.461548,-828.205139,-167.94873
-148.717957,-832.051331,-162.820511
-139.743591,-830.769287,-158.974365
-148.717957,-841.025696,-156.410263
-147.435898,-833.333374,-152.564102
-134.615387,-830.769287,-162.820511
-147.435898,-837.179504,-157.692307
-141.02565,-837.179504,-167.94873
-146.153854,-835.897461,-153.846161
-144.871796,-835.897461,-160.256409
-141.02565,-835.897461,-164.10257
-150.0,-832.051331,-155.128204
-144.871796,-837.179504,-153.846161
-143.589752,-833.333374,-155.128204
-147.435898,-839.743591,-165.384628
-148.717957,-830.769287,-155.128204
-152.564102,-832.051331,-164.10257
-146.153854,-838.461548,-153.846161
-148.717957,-833.333374,-169.230774
-139.743591,-830.769287,-158.974365
-138.461548,-834.615417,-171.794876
-150.0,-837.179504,-157.692307
-146.153854,-833.333374,-161.538467
-144.871796,-837.179504,-166.666672
-139.743591,-835.897461,-155.128204
-148.717957,-838.461548,-165.384628
-150.0,-835.897461,-157.692307
-143.589752,-830.769287,-167.94873
-147.435898,-834.615417,-158.974365
-141.02565,-833.333374,-161.538467
-144.871796,-832.051331,-156.410263
-138.461548,-832.051331,-156.410263
-139.743591,-838.461548,-164.10257
-137.179489,-835.897461,-158.974365
-148.717957,-830.769287,-155.128204
-139.743591,-835.897461,-161.538467
-133.333344,-838.461548,-158.974365
-156.410263,-837.179504,-162.820511
-138.461548,-828.205139,-162.820511
-153.846161,-835.897461,-157.692307
-144.871796,-838.461548,-153.846161
-144.871796,-832.051331,-157.692307
-144.871796,-834.615417,-164.10257
-142.307693,-830.769287,-162.820511
-143.589752,-829.487183,-160.256409
-141.02565,-835.897461,-156.410263
-142.307693,-832.051331,-162.820511
-139.743591,-834.615417,-160.256409
-139.743591,-833.333374,-157.692307
-158.974365,-837.179504,-155.128204
-132.051285,-834.615417,-156.410263
-151.282059,-837.179504,-158.974365
-147.435898,-837.179504,-157.692307
-139.743591,-829.487183,-155.128204
-147.435898,-841.025696,-161.538467
-132.051285,-834.615417,-158.974365
-141.02565,-833.333374,-157.692307
-151.282059,-833.333374,-157.692307
-141.02565,-830.769287,-169.230774
-153.846161,-841.025696,-155.128204
-142.307693,-832.051331,-158.974365
-143.589752,-835.897461,-161.538467
-146.153854,-839.743591,-161.538467
-139.743591,-832.051331,-162.820511
-151.282059,-837.179504,-160.256409
-150.0,-835.897461,-160.256409
-141.02565,-833.333374,-158.974365
-147.435898,-839.743591,-158.974365
-147.435898,-832.051331,-158.974365
-133.333344,-834.615417,-158.974365
-153.846161,-837.179504,-161.538467
-139.743591,-828.205139,-164.10257
-134.615387,-829.487183,-161.538467
-152.564102,-832.051331,-153.846161
-144.871796,-838.461548,-156.410263
-148.717957,-834.615417,-161.538467
-142.307693,-833.333374,-156.410263
-141.02565,-834.615417,-156.410263
-146.153854,-841.025696,-157.692307
-139.743591,-835.897461,-161.538467
-146.153854,-838.461548,-161.538467
-137.179489,-830.769287,-157.692307
-148.717957,-833.333374,-164.10257
-142.307693,-839.743591,-153.846161
-141.02565,-832.051331,-162.820511
-150.0,-838.461548,-152.564102
-144.871796,-834.615417,-164.10257
-150.0,-837.179504,-155.128204
-141.02565,-838.461548,-162.820511
-147.435898,-837.179504,-164.10257
-144.871796,-830.769287,-155.128204
-150.0,-839.743591,-160.256409
-146.153854,-833.333374,-160.256409
-133.333344,-841.025696,-161.538467
-151.282059,-835.897461,-160.256409
-139.743591,-835.897461,-165.384628
-138.461548,-829.487183,-156.410263
-155.128204,-829.487183,-162.820511
-141.02565,-835.897461,-156.410263
-144.871796,-826.923096,-153.846161
-151.282059,-842.307739,-161.538467
-135.897446,-832.051331,-156.410263
-157.692307,-842.307739,-160.256409
-147.435898,-830.769287,-161.538467
-144.871796,-842.307739,-165.384628
-146.153854,-835.897461,-153.846161
-143.589752,-838.461548,-167.94873
-147.435898,-834.615417,-156.410263
-133.333344,-832.051331,-158.974365
-148.717957,-834.615417,-156.410263
-141.02565,-830.769287,-158.974365
-147.435898,-844.871826,-160.256409
-146.153854,-828.205139,-155.128204
-141.02565,-842.307739,-158.974365
-150.0,-835.897461,-158.974365
-134.615387,-833.333374,-169.230774
-153.846161,-832.051331,-153.846161
-142.307693,-842.307739,-161.538467
-155.128204,-833.333374,-156.410263
-134.615387,-838.461548,-170.512833
-142.307693,-830.769287,-156.410263
-151.282059,-838.461548,-162.820511
-137.179489,-835.897461,-161.538467
-144.871796,-833.333374,-157.692307
-142.307693,-837.179504,-156.410263
-147.435898,-829.487183,-158.974365
-139.743591,-841.025696,-164.10257
-144.871796,-828.205139,-160.256409
-148.717957,-838.461548,-155.128204
-143.589752,-826.923096,-153.846161
-158.974365,-841.025696,-160.256409
-139.743591,-832.051331,-158.974365
-153.846161,-838.461548,-162.820511
-150.0,-834.615417,-155.128204
-142.307693,-834.615417,-170.512833
-143.589752,-835.897461,-156.410263
-134.615387,-837.179504,-160.256409
-146.153854,-838.461548,-151.282059
-141.02565,-829.487183,-156.410263
-146.153854,-834.615417,-165.384628
-143.589752,-830.769287,-156.410263
-144.871796,-842.307739,-170.512833
-152.564102,-832.051331,-155.128204
-137.179489,-835.897461,-164.10257
-142.307693,-835.897461,-152.564102
-144.871796,-838.461548,-166.666672
-141.02565,-837.179504,-153.846161
-147.435898,-828.205139,-161.538467
-148.717957,-838.461548,-152.564102
-142.307693,-835.897461,-162.820511
-146.153854,-839.743591,-156.410263
-148.717957,-823.076965,-158.974365
-155.128204,-841.025696,-156.410263
-139.743591,-825.641052,-156.410263
-146.153854,-842.307739,-171.794876
-137.179489,-824.359009,-148.717957
-142.307693,-839.743591,-165.384628
-139.743591,-830.769287,-152.564102
-141.02565,-837.179504,-164.10257
-151.282059,-842.307739,-155.128204
-148.717957,-837.179504,-162.820511
-141.02565,-838.461548,-157.692307
-152.564102,-830.769287,-157.692307
-147.435898,-839.743591,-161.538467
-147.435898,-832.051331,-170.512833
-134.615387,-844.871826,-161.538467
-151.282059,-832.051331,-153.846161
-142.307693,-842.307739,-164.10257
-142.307693,-828.205139,-152.564102
-146.153854,-839.743591,-170.512833
-143.589752,-837.179504,-157.692307
-148.717957,-830.769287,-165.384628
-141.02565,-833.333374,-144.871796
-146.153854,-834.615417,-169.230774
-146.153854,-843.589783,-164.10257
-142.307693,-828.205139,-156.410263
-146.153854,-841.025696,-162.820511
-143.589752,-823.076965,-156.410263
-152.564102,-839.743591,-162.820511
-150.0,-833.333374,-153.846161
-133.333344,-838.461548,-167.94873
-146.153854,-833.333374,-150.0
-139.743591,-841.025696,-166.666672
-156.410263,-838.461548,-156.410263
-139.743591,-830.769287,-164.10257
-137.179489,-841.025696,-157.692307
-153.846161,-828.205139,-155.128204
-141.02565,-841.025696,-170.512833
-146.153854,-830.769287,-157.692307
-146.153854,-844.871826,-156.410263
-147.435898,-830.769287,-156.410263
-142.307693,-838.461548,-162.820511
-138.461548,-828.205139,-153.846161
-148.717957,-838.461548,-167.94873
-144.871796,-830.769287,-153.846161
-144.871796,-837.179504,-162.820511
-146.153854,-829.487183,-151.282059
-150.0,-835.897461,-165.384628
-142.307693,-841.025696,-156.410263
-141.02565,-830.769287,-158.974365
-153.846161,-835.897461,-151.282059
-141.02565,-828.205139,-158.974365
-144.871796,-839.743591,-156.410263
-143.589752,-832.051331,-152.564102
-141.02565,-837.179504,-162.820511
-147.435898,-825.641052,-160.256409
-142.307693,-838.461548,-161.538467
-148.717957,-837.179504,-148.717957
-129.487183,-833.333374,-167.94873
-157.692307,-834.615417,-158.974365
-138.461548,-833.333374,-162.820511
-148.717957,-837.179504,-158.974365
-150.0,-832.051331,-171.794876
-135.897446,-842.307739,-158.974365
-150.0,-832.051331,-156.410263
-139.743591,-834.615417,-162.820511
-141.02565,-828.205139,-155.128204
-147.435898,-842.307739,-160.256409
-130.769241,-828.205139,-153.846161
-141.02565,-835.897461,-160.256409
-144.871796,-825.641052,-147.435898
-144.871796,-839.743591,-170.512833
-138.461548,-837.179504,-152.564102
-147.435898,-837.179504,-160.256409
-144.871796,-834.615417,-151.282059
-146.153854,-838.461548,-165.384628
-143.589752,-839.743591,-156.410263
-141.02565,-833.333374,-165.384628
-152.564102,-830.769287,-155.128204
-141.02565,-832.051331,-160.256409
-148.717957,-841.025696,-160.256409
-141.02565,-829.487183,-156.410263
-142.307693,-843.589783,-164.10257
-146.153854,-835.897461,-155.128204
-138.461548,-834.615417,-165.384628
-150.0,-830.769287,-152.564102
-143.589752,-838.461548,-167.94873
-147.435898,-832.051331,-156.410263
-144.871796,-832.051331,-157.692307
-137.179489,-837.179504,-164.10257
-143.589752,-833.333374,-161.538467
-147.435898,-838.461548,-156.410263
-152.564102,-834.615417,-156.410263
-141.02565,-839.743591,-164.10257
-133.333344,-833.333374,-156.410263
-144.871796,-843.589783,-166.666672
-138.461548,-833.333374,-155.128204
-147.435898,-835.897461,-167.94873
-152.564102,-830.769287,-152.564102
-137.179489,-832.051331,-174.358978
-152.564102,-839.743591,-153.846161
-139.743591,-834.615417,-170.512833
-150.0,-835.897461,-153.846161
-141.02565,-835.897461,-153.846161
-146.153854,-839.743591,-164.10257
-148.717957,-830.769287,-153.846161
-138.461548,-842.307739,-160.256409
-147.435898,-833.333374,-151.282059
-142.307693,-835.897461,-162.820511
-144.871796,-834.615417,-152.564102
-156.410263,-837.179504,-173.076935
-137.179489,-828.205139,-152.564102
-147.435898,-830.769287,-158.974365
-132.051285,-835.897461,-164.10257
-137.179489,-829.487183,-160.256409
-148.717957,-842.307739,-162.820511
-141.02565,-828.205139,-156.410263
-146.153854,-839.743591,-158.974365
-137.179489,-830.769287,-153.846161
-147.435898,-833.333374,-164.10257
