mx,my,mz,temp
227.333344,436.266663,121.599998,33.113281
231.866669,438.800018,122.133331,33.113281
216.53334,434.0,120.0,33.113281
229.06665,440.533325,121.599998,33.113281
224.666672,437.200012,120.533333,33.113281
225.866669,440.0,110.400002,33.113281
217.866669,437.06665,117.866669,33.113281
220.93335,440.533325,121.866669,33.113281
217.46666,442.666656,120.133331,33.113281
224.666672,438.399994,115.600006,33.113281
218.133331,437.200012,123.199997,33.113281
229.866653,440.266693,121.333328,33.113281
215.866669,442.93335,120.133331,33.113281
223.866669,438.266663,114.799995,33.113281
220.533325,437.733337,123.73333,33.113281
229.733337,440.133331,121.199997,33.113281
223.199997,437.200012,120.266663,33.113281
220.666672,437.200012,124.933327,33.113281
223.46666,439.333344,121.066666,33.113281
230.93335,440.0,121.866669,33.113281
218.933334,434.666687,120.533333,33.113281
214.0,437.599976,119.733337,33.113281
228.666672,439.733307,116.0,33.113281
218.266663,437.599976,119.466667,33.117188
230.266663,440.400024,121.466667,33.113281
220.533325,438.800018,111.73333,33.113281
229.733337,440.133331,122.533333,33.113281
223.600006,436.533325,119.733337,33.113281
228.533325,434.533356,122.133331,33.113281
224.799988,439.866669,121.199997,33.113281
227.866669,439.466675,121.333328,33.113281
219.199997,443.866638,122.0,33.113281
228.799988,435.866669,122.0,33.113281
223.46666,439.866669,121.199997,33.113281
222.266678,441.600006,120.666664,33.113281
220.800003,435.200012,121.599998,33.113281
227.866669,440.266693,125.066673,33.113281
228.666672,444.266663,121.73333,33.113281
216.666656,436.533325,123.333328,33.113281
227.46666,440.266693,120.933334,33.113281
226.933319,438.399994,121.066666,33.113281
228.133331,444.666687,122.0,33.113281
217.600006,434.666687,120.800003,33.113281
224.266663,439.733307,114.0,33.113281
225.733337,439.866669,125.200005,33.113281
221.866669,437.200012,120.666664,33.113281
225.866669,440.666656,121.73333,33.113281
219.466675,441.866699,121.199997,33.113281
223.46666,435.866669,121.066666,33.117188
225.599991,437.333344,120.533333,33.113281
225.466675,439.333344,121.599998,33.113281
217.866669,437.06665,114.133331,33.113281
230.133347,440.400024,120.933334,33.113281
220.533325,429.466675,121.066666,33.113281
224.933334,438.666656,119.466667,33.113281
220.533325,444.133331,121.199997,33.113281
227.199997,435.466644,122.0,33.113281
232.266678,440.266693,122.0,33.113281
216.399994,437.466675,120.400002,33.113281
224.933334,440.266693,113.73333,33.113281
224.666672,438.800018,129.199997,33.109375
227.733322,443.200012,121.73333,33.109375
217.733322,434.666687,119.733337,33.113281
229.733337,440.266693,121.866669,33.109375
222.399994,437.466675,120.533333,33.113281
224.533325,437.733337,114.133331,33.113281
220.266663,438.0,120.133331,33.113281
228.399994,446.933319,121.333328,33.113281
215.733337,432.93335,119.866669,33.109375
221.866669,441.733337,121.73333,33.113281
223.733337,444.0,121.333328,33.113281
225.866669,439.06665,115.733337,33.113281
223.199997,437.733337,121.333328,33.109375
217.333344,436.533325,113.866661,33.113281
226.800003,440.266693,125.466675,33.113281
228.266663,438.399994,121.333328,33.109375
222.133331,436.266663,121.599998,33.113281
215.066666,436.0,120.400002,33.113281
229.199997,436.799988,121.599998,33.109375
218.0,437.333344,114.266663,33.109375
226.53334,440.0,121.599998,33.113281
217.199997,442.0,120.933334,33.109375
228.933334,440.266693,115.600006,33.113281
219.599991,437.466675,119.466667,33.109375
225.599991,440.133331,121.066666,33.113281
220.533325,437.733337,124.933327,33.113281
224.266663,443.333313,121.333328,33.113281
218.399994,439.06665,104.799995,33.113281
230.266663,441.06665,121.866669,33.113281
228.266663,440.133331,124.933327,33.109375
211.733337,436.799988,121.466667,33.109375
221.866669,442.533325,120.400002,33.113281
221.733337,438.133301,126.933334,33.113281
227.733322,441.333344,111.466667,33.113281
217.866669,436.933319,123.73333,33.113281
234.533325,440.533325,122.0,33.113281
217.199997,437.599976,121.199997,33.109375
226.133331,439.333344,126.666672,33.113281
222.266678,437.466675,120.666664,33.113281
228.0,437.200012,121.466667,33.113281
218.533325,436.933319,123.199997,33.113281
219.06665,437.733337,112.399994,33.113281
232.0,439.733307,121.466667,33.109375
218.0,434.666687,120.133331,33.113281
224.666672,439.199982,126.133339,33.109375
217.866669,443.200012,120.400002,33.113281
228.266663,438.399994,121.866669,33.109375
