theta,phi,temp
0.0,0.0,23.1875
0.0,0.0,23.1875
1.275687,5.497787,23.21875
1.162912,1.570909,23.1875
1.183551,1.892547,23.21875
0.0,0.0,23.1875
1.268726,0.762009,23.1875
1.165034,-0.000253,23.21875
1.162912,1.570909,23.21875
0.824454,0.762009,23.1875
1.268726,0.762009,23.21875
0.0,0.0,23.21875
1.268726,0.762009,23.1875
1.275687,2.356194,23.21875
1.275687,2.356194,23.21875
0.0,0.0,23.21875
1.275687,2.356194,23.1875
1.268726,0.762009,23.1875
1.268726,0.762009,23.21875
1.268726,0.762009,23.1875
1.183551,1.892547,23.21875
1.275687,5.497787,23.21875
0.0,0.0,23.1875
8.4e-05,0.004901,23.1875
1.162912,1.570909,23.1875
0.0,0.0,23.21875
0.837031,5.506919,23.21875
8.4e-05,0.004901,23.1875
0.0,0.0,23.21875
1.162431,-5.2e-05,23.1875
0.0,0.0,23.1875
1.162912,1.570909,23.1875
1.275687,2.356194,23.21875
0.828456,1.574858,23.1875
0.0,0.0,23.1875
0.828456,1.574858,23.1875
0.0,0.0,23.21875
8.4e-05,0.004901,23.21875
0.0,0.0,23.1875
1.275687,2.356194,23.21875
0.0,0.0,23.21875
1.275687,2.356194,23.1875
1.162912,1.570909,23.21875
1.203711,2.034444,23.1875
1.165034,-0.000253,23.21875
1.275687,2.356194,23.21875
0.0,0.0,23.1875
1.268726,0.762009,23.21875
1.268726,0.762009,23.21875
0.824454,0.762009,23.21875
0.0,0.0,23.21875
0.0,0.0,23.21875
0.814841,2.368205,23.21875
1.275687,2.356194,23.21875
1.275687,2.356194,23.21875
0.0,0.0,23.21875
1.275687,2.356194,23.21875
0.0,0.0,23.21875
1.275687,5.497787,23.21875
0.0,0.0,23.21875
1.268726,0.762009,23.21875
1.162431,-5.2e-05,23.21875
0.0,0.0,23.21875
0.0,0.0,23.21875
1.268726,0.762009,23.21875
1.162912,1.570909,23.21875
1.162912,1.570909,23.21875
1.268726,0.762009,23.21875
0.0,0.0,23.21875
1.268726,0.762009,23.21875
1.275687,2.356194,23.21875
0.0,0.0,23.1875
1.275687,2.356194,23.21875
0.824454,0.762009,23.21875
1.268726,0.762009,23.21875
0.0,0.0,23.1875
1.162431,-5.2e-05,23.21875
0.0,0.0,23.1875
1.268726,0.762009,23.21875
0.0,0.0,23.21875
0.0,0.0,23.21875
1.268726,0.762009,23.21875
0.824454,0.762009,23.21875
1.275687,5.497787,23.21875
0.0,0.0,23.21875
8.4e-05,0.004901,23.21875
1.268726,0.762009,23.21875
1.162912,1.570909,23.21875
0.0,0.0,23.21875
1.268726,0.762009,23.21875
0.579866,0.765035,23.21875
0.0,0.0,23.21875
1.268726,0.762009,23.21875
1.275687,5.497787,23.21875
0.0,0.0,23.21875
1.275687,3.926991,23.21875
1.165034,-0.000253,23.21875
8.4e-05,0.004901,23.21875
1.268726,0.762009,23.21875
0.0,0.0,23.21875
1.275687,5.497787,23.21875
1.275687,2.356194,23.21875
1.165034,-0.000253,23.21875
1.162912,1.570909,23.21875
0.814841,2.368205,23.25
1.275687,3.926991,23.21875
1.275687,5.497787,23.21875
1.268726,0.762009,23.21875
0.0,0.0,23.21875
1.275687,3.926991,23.21875
0.8168,3.95544,23.21875
1.268726,0.762009,23.21875
1.275687,2.356194,23.25
8.4e-05,0.004901,23.21875
0.0,0.0,23.21875
1.268726,0.762009,23.21875
0.0,0.0,23.21875
1.275687,5.497787,23.21875
8.4e-05,0.004901,23.21875
1.268726,0.762009,23.21875
1.275687,2.356194,23.21875
0.0,0.0,23.21875
1.275687,2.356194,23.21875
0.0,0.0,23.21875
1.268726,0.762009,23.21875
1.275687,2.356194,23.1875
0.0,0.0,23.21875
1.275687,2.356194,23.25
1.268726,0.762009,23.21875
1.275687,2.356194,23.21875
1.275687,2.356194,23.21875
1.275687,2.356194,23.21875
1.165034,-0.000253,23.25
0.0,0.0,23.21875
0.824454,0.762009,23.21875
1.268726,0.762009,23.25
0.0,0.0,23.21875
1.275687,2.356194,23.21875
0.0,0.0,23.21875
1.275687,2.356194,23.25
1.275687,5.497787,23.21875
1.162912,1.570909,23.21875
1.275687,2.356194,23.21875
1.275687,2.356194,23.21875
1.268726,0.762009,23.21875
1.268726,0.762009,23.21875
1.275687,2.356194,23.21875
0.0,0.0,23.21875
1.162431,-5.2e-05,23.21875
1.275687,5.497787,23.21875
1.165034,-0.000253,23.25
0.0,0.0,23.21875
0.0,0.0,23.21875
1.165034,-0.000253,23.25
8.4e-05,0.004901,23.21875
0.0,0.0,23.21875
0.0,0.0,23.21875
1.162912,1.570909,23.25
0.0,0.0,23.21875
1.268726,0.762009,23.21875
0.0,0.0,23.25
0.0,0.0,23.21875
1.165034,-0.000253,23.25
0.0,0.0,23.21875
0.824454,0.762009,23.25
1.268726,0.762009,23.25
0.0,0.0,23.25
1.268726,0.762009,23.25
1.275687,5.497787,23.25
0.0,0.0,23.25
0.0,0.0,23.21875
1.275687,2.356194,23.21875
1.268726,0.762009,23.21875
8.4e-05,0.004901,23.25
0.0,0.0,23.21875
1.275687,5.497787,23.21875
1.162912,1.570909,23.25
0.0,0.0,23.25
8.4e-05,0.004901,23.25
1.268726,0.762009,23.25
0.0,0.0,23.25
1.275687,2.356194,23.21875
1.275687,2.356194,23.21875
1.162912,1.570909,23.25
1.203711,2.034444,23.21875
1.275687,5.497787,23.25
1.275687,3.926991,23.25
1.275687,2.356194,23.25
0.0,0.0,23.21875
0.0,0.0,23.25
0.0,0.0,23.25
1.268726,0.762009,23.25
1.165034,-0.000253,23.25
1.268726,0.762009,23.25
0.814841,2.368205,23.25
1.268726,0.762009,23.25
1.275687,2.356194,23.21875
1.268726,0.762009,23.21875
1.162912,1.570909,23.25
1.275687,2.356194,23.25
1.162912,1.570909,23.25
1.162912,1.570909,23.25
0.0,0.0,23.25
1.275687,2.356194,23.25
1.275687,2.356194,23.25
1.275687,3.926991,23.21875
1.275687,2.356194,23.25
1.268726,0.762009,23.21875
1.138298,0.324486,23.25
8.4e-05,0.004901,23.25
1.268726,0.762009,23.25
0.0,0.0,23.25
0.938925,2.804375,23.25
1.268726,0.762009,23.25
1.275687,3.926991,23.25
1.165034,-0.000253,23.25
0.0,0.0,23.25
1.275687,3.926991,23.25
0.0,0.0,23.25
1.162912,1.570909,23.25
1.162912,1.570909,23.25
1.275687,2.356194,23.25
1.275687,2.356194,23.25
1.268726,0.762009,23.25
0.0,0.0,23.25
1.275687,3.926991,23.25
1.268726,0.762009,23.25
1.268726,0.762009,23.25
1.162912,1.570909,23.25
0.824454,0.762009,23.25
8.4e-05,0.004901,23.25
0.0,0.0,23.25
1.268726,0.762009,23.25
0.0,0.0,23.25
0.814841,2.368205,23.25
1.275687,2.356194,23.25
1.268726,0.762009,23.25
1.268726,0.762009,23.25
1.193501,1.243066,23.25
1.275687,2.356194,23.25
0.0,0.0,23.28125
1.268726,0.762009,23.25
1.268726,0.762009,23.25
1.203711,2.034444,23.25
1.268726,0.762009,23.25
1.165034,-0.000253,23.25
1.162912,1.570909,23.25
1.165034,-0.000253,23.28125
1.268726,0.762009,23.25
0.0,0.0,23.25
1.275687,2.356194,23.25
0.0,0.0,23.25
1.275687,2.356194,23.25
1.275687,2.356194,23.25
1.275687,2.356194,23.25
1.275687,3.926991,23.25
0.0,0.0,23.25
0.824454,0.762009,23.25
1.162912,1.570909,23.25
1.162431,-5.2e-05,23.25
8.4e-05,0.004901,23.25
1.193501,1.243066,23.25
0.0,0.0,23.25
1.268726,0.762009,23.25
1.268726,0.762009,23.25
1.162912,1.570909,23.28125
1.275687,2.356194,23.25
0.0,0.0,23.25
8.4e-05,0.004901,23.25
1.138298,0.324486,23.25
1.275687,2.356194,23.25
8.4e-05,0.004901,23.25
1.024742,2.068692,23.25
1.203711,2.034444,23.28125
0.0,0.0,23.28125
1.268726,0.762009,23.28125
0.0,0.0,23.28125
0.0,0.0,23.25
1.275687,2.356194,23.28125
1.275687,2.356194,23.28125
1.268726,0.762009,23.25
1.268726,0.762009,23.25
1.268726,0.762009,23.28125
0.0,0.0,23.28125
1.268726,0.762009,23.28125
1.162912,1.570909,23.28125
1.275687,3.926991,23.28125
1.268726,0.762009,23.25
0.0,0.0,23.28125
1.268726,0.762009,23.25
1.162912,1.570909,23.28125
1.268726,0.762009,23.28125
1.275687,2.356194,23.28125
1.162912,1.570909,23.25
8.4e-05,0.004901,23.28125
1.275687,3.926991,23.28125
1.268726,0.762009,23.28125
1.268726,0.762009,23.28125
0.0,0.0,23.28125
1.275687,3.926991,23.25
1.275687,5.497787,23.28125
1.162912,1.570909,23.25
0.0,0.0,23.28125
1.275687,2.356194,23.25
1.275687,2.356194,23.28125
1.162912,1.570909,23.28125
0.0,0.0,23.28125
0.0,0.0,23.25
1.275687,2.356194,23.28125
1.268726,0.762009,23.28125
0.824454,0.762009,23.25
1.268726,0.762009,23.28125
0.0,0.0,23.28125
0.0,0.0,23.28125
8.4e-05,0.004901,23.25
1.006796,2.371021,23.28125
8.4e-05,0.004901,23.28125
0.0,0.0,23.28125
0.0,0.0,23.28125
1.268726,0.762009,23.28125
1.268726,0.762009,23.28125
1.268726,0.762009,23.28125
0.0,0.0,23.3125
0.0,0.0,23.28125
1.275687,3.926991,23.28125
0.0,0.0,23.28125
1.165034,-0.000253,23.28125
0.0,0.0,23.28125
1.268726,0.762009,23.28125
1.268726,0.762009,23.28125
1.268726,0.762009,23.28125
1.268726,0.762009,23.28125
0.0,0.0,23.28125
1.268726,0.762009,23.28125
1.268726,0.762009,23.28125
0.0,0.0,23.28125
0.0,0.0,23.28125
1.268726,0.762009,23.28125
1.203711,2.034444,23.28125
0.0,0.0,23.28125
1.268726,0.762009,23.28125
0.575584,2.369382,23.28125
8.4e-05,0.004901,23.28125
1.268726,0.762009,23.28125
1.275687,5.497787,23.28125
0.0,0.0,23.28125
0.0,0.0,23.3125
8.4e-05,0.004901,23.28125
1.275687,2.356194,23.28125
1.162912,1.570909,23.28125
8.4e-05,0.004901,23.28125
1.275687,2.356194,23.28125
1.275687,2.356194,23.28125
0.0,0.0,23.28125
1.268726,0.762009,23.28125
1.268726,0.762009,23.28125
1.275687,5.497787,23.28125
1.268726,0.762009,23.28125
1.165034,-0.000253,23.28125
1.275687,5.497787,23.28125
0.938925,2.804375,23.28125
1.268726,0.762009,23.28125
0.0,0.0,23.28125
0.0,0.0,23.28125
1.268726,0.762009,23.28125
1.183551,1.892547,23.28125
1.268726,0.762009,23.28125
1.268726,0.762009,23.28125
1.275687,3.926991,23.28125
0.0,0.0,23.3125
1.275687,2.356194,23.28125
1.268726,0.762009,23.28125
1.275687,5.497787,23.3125
1.006796,2.371021,23.3125
0.0,0.0,23.28125
1.162912,1.570909,23.28125
1.162912,1.570909,23.28125
8.4e-05,0.004901,23.28125
8.4e-05,0.004901,23.28125
1.162912,1.570909,23.28125
1.275687,5.497787,23.28125
0.0,0.0,23.3125
0.0,0.0,23.3125
1.193501,1.243066,23.28125
1.275687,2.356194,23.3125
0.0,0.0,23.3125
1.275687,2.356194,23.28125
0.824454,0.762009,23.28125
1.268726,0.762009,23.3125
1.268726,0.762009,23.28125
0.814841,2.368205,23.3125
0.0,0.0,23.3125
1.268726,0.762009,23.3125
1.275687,2.356194,23.3125
0.0,0.0,23.28125
1.275687,5.497787,23.28125
1.268726,0.762009,23.3125
0.0,0.0,23.28125
1.162912,1.570909,23.28125
8.4e-05,0.004901,23.3125
1.275687,5.497787,23.3125
0.0,0.0,23.28125
1.268726,0.762009,23.3125
1.275687,2.356194,23.3125
1.275687,2.356194,23.28125
0.824454,0.762009,23.3125
0.0,0.0,23.3125
1.275687,2.356194,23.28125
1.275687,2.356194,23.28125
1.268726,0.762009,23.3125
1.268726,0.762009,23.3125
1.275687,2.356194,23.28125
1.275687,5.497787,23.3125
1.275687,2.356194,23.28125
1.183551,1.892547,23.28125
1.268726,0.762009,23.3125
1.275687,3.926991,23.3125
0.0,0.0,23.3125
1.275687,5.497787,23.28125
1.268726,0.762009,23.3125
1.275687,5.497787,23.3125
1.168033,2.35653,23.3125
1.162431,-5.2e-05,23.28125
0.0,0.0,23.3125
1.268726,0.762009,23.3125
1.275687,2.356194,23.3125
0.824454,0.762009,23.3125
0.824454,0.762009,23.3125
0.0,0.0,23.3125
1.275687,2.356194,23.28125
0.0,0.0,23.3125
1.162912,1.570909,23.3125
0.0,0.0,23.3125
0.0,0.0,23.3125
1.162912,1.570909,23.3125
0.0,0.0,23.3125
1.268726,0.762009,23.3125
0.0,0.0,23.3125
1.268726,0.762009,23.3125
0.0,0.0,23.3125
1.268726,0.762009,23.3125
1.268726,0.762009,23.3125
1.268726,0.762009,23.3125
1.268726,0.762009,23.3125
0.824454,0.762009,23.3125
0.0,0.0,23.3125
0.0,0.0,23.3125
1.268726,0.762009,23.3125
1.275687,2.356194,23.3125
1.162431,-5.2e-05,23.3125
8.4e-05,0.004901,23.3125
1.275687,2.356194,23.3125
0.837031,5.506919,23.3125
1.275687,5.497787,23.3125
0.579866,0.765035,23.3125
1.275687,5.497787,23.34375
1.268726,0.762009,23.34375
1.268726,0.762009,23.3125
1.275687,2.356194,23.3125
1.275687,2.356194,23.3125
0.0,0.0,23.3125
0.814841,2.368205,23.3125
1.268726,0.762009,23.3125
1.183551,1.892547,23.3125
1.165034,-0.000253,23.3125
8.4e-05,0.004901,23.3125
1.275687,2.356194,23.3125
0.0,0.0,23.3125
1.275687,2.356194,23.3125
0.0,0.0,23.3125
1.275687,3.926991,23.3125
1.268726,0.762009,23.3125
1.268726,0.762009,23.3125
1.162912,1.570909,23.3125
0.0,0.0,23.3125
0.0,0.0,23.3125
1.275687,3.926991,23.3125
1.165034,-0.000253,23.3125
0.0,0.0,23.3125
0.0,0.0,23.34375
8.4e-05,0.004901,23.34375
1.268726,0.762009,23.3125
1.275687,2.356194,23.34375
1.275687,5.497787,23.34375
1.268726,0.762009,23.3125
1.268726,0.762009,23.3125
1.275687,2.356194,23.3125
1.162912,1.570909,23.3125
0.0,0.0,23.34375
0.0,0.0,23.34375
1.268726,0.762009,23.3125
1.275687,2.356194,23.3125
1.165034,-0.000253,23.34375
0.0,0.0,23.3125
1.268726,0.762009,23.34375
8.4e-05,0.004901,23.3125
0.814841,2.368205,23.34375
1.275687,2.356194,23.34375
0.0,0.0,23.3125
0.0,0.0,23.34375
1.162912,1.570909,23.34375
1.275687,2.356194,23.3125
1.268726,0.762009,23.3125
1.275687,2.356194,23.3125
1.268726,0.762009,23.3125
1.275687,5.497787,23.3125
1.275687,3.926991,23.34375
0.0,0.0,23.34375
1.165034,-0.000253,23.34375
1.275687,5.497787,23.34375
1.268726,0.762009,23.34375
1.165034,-0.000253,23.3125
0.0,0.0,23.34375
1.162912,1.570909,23.34375
1.275687,2.356194,23.34375
1.275687,2.356194,23.3125
0.0,0.0,23.34375
0.0,0.0,23.34375
1.165034,-0.000253,23.3125
1.275687,2.356194,23.34375
0.0,0.0,23.34375
0.0,0.0,23.3125
1.268726,0.762009,23.34375
1.162431,-5.2e-05,23.34375
0.814841,2.368205,23.3125
1.162431,-5.2e-05,23.34375
1.162912,1.570909,23.34375
1.275687,2.356194,23.34375
1.209326,0.472779,23.3125
1.183551,1.892547,23.34375
1.268726,0.762009,23.34375
0.0,0.0,23.34375
1.275687,2.356194,23.34375
1.268726,0.762009,23.34375
1.268726,0.762009,23.34375
1.275687,2.356194,23.3125
1.183551,1.892547,23.34375
1.193501,1.243066,23.34375
1.268726,0.762009,23.34375
1.275687,3.926991,23.34375
0.837031,5.506919,23.34375
1.275687,5.497787,23.34375
0.0,0.0,23.34375
0.0,0.0,23.34375
0.0,0.0,23.34375
8.4e-05,0.004901,23.34375
1.268726,0.762009,23.34375
1.162912,1.570909,23.34375
1.275687,3.926991,23.34375
1.275687,2.356194,23.34375
1.275687,2.356194,23.34375
1.162431,-5.2e-05,23.34375
1.275687,5.497787,23.34375
0.0,0.0,23.34375
1.275687,3.926991,23.34375
0.0,0.0,23.34375
1.138298,0.324486,23.34375
1.275687,5.497787,23.34375
1.162912,1.570909,23.34375
1.275687,2.356194,23.375
0.0,0.0,23.34375
1.268726,0.762009,23.34375
1.275687,5.497787,23.34375
8.4e-05,0.004901,23.375
1.275687,5.497787,23.34375
0.0,0.0,23.34375
1.165034,-0.000253,23.34375
1.275687,2.356194,23.375
1.162912,1.570909,23.34375
1.268726,0.762009,23.34375
1.268726,0.762009,23.34375
0.0,0.0,23.34375
0.828456,1.574858,23.34375
1.268726,0.762009,23.34375
0.0,0.0,23.34375
0.0,0.0,23.34375
1.165034,-0.000253,23.34375
1.268726,0.762009,23.34375
1.275687,2.356194,23.375
1.275687,2.356194,23.34375
1.268726,0.762009,23.34375
8.4e-05,0.004901,23.34375
1.275687,3.926991,23.34375
1.275687,5.497787,23.34375
1.275687,2.356194,23.375
0.0,0.0,23.34375
1.275687,2.356194,23.34375
0.0,0.0,23.375
0.0,0.0,23.34375
1.162912,1.570909,23.34375
1.275687,2.356194,23.34375
1.268726,0.762009,23.375
0.0,0.0,23.34375
1.275687,2.356194,23.34375
1.268726,0.762009,23.34375
0.0,0.0,23.34375
0.0,0.0,23.375
0.814841,2.368205,23.34375
0.0,0.0,23.375
0.814841,2.368205,23.375
1.268726,0.762009,23.375
0.0,0.0,23.34375
0.0,0.0,23.34375
1.275687,3.926991,23.375
1.268726,0.762009,23.375
0.0,0.0,23.34375
0.0,0.0,23.375
1.183551,1.892547,23.375
1.275687,5.497787,23.34375
0.0,0.0,23.375
1.275687,2.356194,23.34375
1.268726,0.762009,23.34375
1.268726,0.762009,23.34375
1.268726,0.762009,23.34375
0.0,0.0,23.34375
8.4e-05,0.004901,23.375
1.275687,3.926991,23.34375
1.275687,2.356194,23.375
0.0,0.0,23.375
1.165034,-0.000253,23.375
1.275687,2.356194,23.375
1.268726,0.762009,23.375
1.275687,3.926991,23.375
0.0,0.0,23.375
0.0,0.0,23.375
0.0,0.0,23.375
8.4e-05,0.004901,23.375
1.165034,-0.000253,23.375
1.268726,0.762009,23.375
1.275687,2.356194,23.375
8.4e-05,0.004901,23.375
0.0,0.0,23.375
1.268726,0.762009,23.375
0.0,0.0,23.375
1.275687,2.356194,23.34375
1.275687,2.356194,23.375
1.162912,1.570909,23.375
1.162912,1.570909,23.375
1.268726,0.762009,23.375
0.828456,1.574858,23.375
1.268726,0.762009,23.375
1.162912,1.570909,23.375
0.0,0.0,23.375
1.193501,1.243066,23.375
0.0,0.0,23.375
1.162912,1.570909,23.34375
0.0,0.0,23.375
1.183551,1.892547,23.375
1.183551,1.892547,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.275687,5.497787,23.375
1.162912,1.570909,23.375
0.86411,-0.006493,23.375
0.0,0.0,23.375
0.0,0.0,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.162912,1.570909,23.375
0.0,0.0,23.375
0.0,0.0,23.375
0.0,0.0,23.375
1.165034,-0.000253,23.375
0.0,0.0,23.375
0.0,0.0,23.375
0.0,0.0,23.375
1.162912,1.570909,23.375
0.0,0.0,23.375
0.0,0.0,23.375
0.814841,2.368205,23.375
1.268726,0.762009,23.375
1.165034,-0.000253,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
0.0,0.0,23.375
1.183551,1.892547,23.375
1.165034,-0.000253,23.375
0.0,0.0,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.275687,5.497787,23.375
1.268726,0.762009,23.40625
0.814841,2.368205,23.375
1.268726,0.762009,23.40625
1.275687,2.356194,23.375
1.162431,-5.2e-05,23.375
1.275687,5.497787,23.375
1.268726,0.762009,23.375
1.268726,0.762009,23.375
1.275687,5.497787,23.375
0.0,0.0,23.375
1.275687,5.497787,23.40625
1.275687,5.497787,23.375
1.275687,2.356194,23.375
0.0,0.0,23.375
0.0,0.0,23.375
1.268726,0.762009,23.40625
0.824454,0.762009,23.375
1.275687,3.926991,23.40625
0.0,0.0,23.375
0.0,0.0,23.40625
8.4e-05,0.004901,23.40625
1.162912,1.570909,23.375
0.0,0.0,23.40625
0.0,0.0,23.40625
0.0,0.0,23.375
0.0,0.0,23.375
1.268726,0.762009,23.40625
0.0,0.0,23.375
0.86411,-0.006493,23.40625
1.275687,2.356194,23.375
1.275687,2.356194,23.40625
0.824454,0.762009,23.375
0.0,0.0,23.40625
1.193501,1.243066,23.40625
1.275687,2.356194,23.375
1.162431,-5.2e-05,23.40625
