x,y,z
179.230774,25.384615,-426.153839
260.0,461.538483,-453.076935
-48.46154,256.153839,-563.846191
456.923096,307.692322,-386.153839
352.307709,204.615387,-406.153839
15.384616,253.846161,-426.923096
363.076935,814.615417,-576.923096
88.46154,976.15387,-588.461548
-364.615387,375.384613,-596.15387
148.461548,386.923096,-453.846161
106.153847,210.0,-440.0
-16.153847,459.230774,-425.384613
277.692322,920.769226,-666.15387
-162.307693,732.307678,-501.538483
-78.46154,195.384613,-485.384613
121.538467,143.846161,-368.461548
-58.46154,226.153854,-311.538452
328.461548,737.692322,-552.307678
-141.538467,698.461548,-443.846161
-129.230774,281.538452,-498.461548
-183.846161,79.230774,-366.923096
73.076927,694.615417,-425.384613
-40.76923,798.461548,-436.153839
-2.307692,613.076904,-436.923096
94.615387,393.076935,-423.846161
-182.307693,146.153854,-231.538467
226.92308,429.230774,-300.769226
-181.538467,420.769226,-248.461548
-85.384621,555.384644,-489.230774
165.384613,445.384613,-410.0
-143.07692,94.615387,-146.153854
142.307693,488.461548,-247.692307
-257.692322,182.307693,-246.92308
250.769241,433.846161,-374.615387
207.692307,184.615387,-330.769226
119.230774,86.153847,27.692308
263.846161,226.92308,-137.692307
-227.692307,160.769226,-190.769241
206.92308,433.846161,-416.153839
141.538467,125.384621,-246.153854
252.307693,105.384621,132.307693
253.076935,200.769241,40.76923
32.307693,75.384613,-178.461548
440.0,333.846161,-280.0
88.46154,-93.076927,1.538462
360.0,103.846153,44.615387
347.692322,86.153847,6.923077
-166.153854,233.076935,-155.384613
94.615387,953.076965,-377.692322
231.538467,404.615387,-313.846161
5.384615,79.230774,102.307693
139.230774,273.076935,1.538462
-294.615387,363.846161,-38.46154
-203.07692,655.384644,-370.0
-106.153847,435.384613,-333.846161
-74.615387,420.769226,-326.153839
-265.384613,334.615387,-96.153847
-416.923096,396.153839,-356.923096
403.076935,46.923077,-360.0
0.769231,724.615417,-454.615387
-90.769234,330.769226,-540.769226
176.92308,137.692307,-450.0
88.46154,179.230774,-405.384613
-138.461548,253.846161,-659.230774
239.230774,364.615387,-484.615387
348.461548,-370.0,-406.923096
670.0,33.846153,-290.769226
751.538452,414.615387,-356.923096
186.153854,111.53846,-485.384613
473.076935,454.615387,-356.153839
435.384613,49.23077,-452.307709
301.538452,471.538483,-430.0
520.0,923.076965,-521.538452
72.307693,377.692322,-521.538452
370.0,251.538467,-559.230774
597.692322,19.23077,-437.692322
439.230774,-171.538467,-347.692322
934.615417,463.076935,-410.0
580.0,483.076935,-407.692322
253.076935,193.846161,-600.0
594.615417,308.461548,-429.230774
395.384613,-126.153847,-380.0
765.384644,620.0,-484.615387
563.846191,504.615387,-453.076935
453.076935,-113.076927,-545.384644
640.0,-242.307693,-423.076935
646.15387,97.692307,-303.846161
1131.538452,423.846161,-425.384613
1108.461548,500.769226,-422.307709
376.153839,296.923096,-436.923096
496.923096,215.384613,-581.538452
777.692322,153.846161,-377.692322
1081.538452,502.307709,-531.538452
870.0,332.307709,-536.923096
861.538452,380.0,-517.692322
370.769226,193.846161,-321.538452
572.307678,440.0,-127.692307
605.384644,305.384613,-494.615387
939.230774,743.076965,-483.846161
453.846161,388.461548,-147.692307
434.615387,348.461548,-259.230774
732.307678,209.230774,-462.307709
457.692322,129.230774,-383.846161
696.15387,317.692322,-555.384644
775.384644,682.307678,-186.92308
410.0,390.0,-103.076927
450.0,340.0,-167.692307
723.846191,791.538452,-100.769234
803.076965,553.076904,-367.692322
456.923096,1.538462,-261.538452
361.538483,16.153847,-222.307693
423.076935,-22.307693,-366.153839
361.538483,576.15387,70.769234
302.307709,592.307678,-208.461548
505.384613,644.615417,92.307693
779.230774,459.230774,-306.923096
460.769226,-16.923077,-369.230774
406.923096,-56.923077,-418.461548
743.076965,274.615387,-407.692322
159.230774,655.384644,-113.846153
494.615387,76.92308,-176.92308
188.461548,-106.92308,-199.230774
120.769234,747.692322,-56.153847
448.461548,922.307739,-9.230769
272.307709,0.769231,-258.461548
573.076904,497.692322,-224.615387
133.07692,630.0,116.92308
169.230774,-243.076935,-145.384613
92.307693,-90.769234,-206.153854
137.692307,-214.615387,-328.461548
552.307678,635.384644,-31.538462
18.461538,618.461548,-88.46154
80.0,636.923096,-71.53846
500.0,650.769226,-171.538467
-13.076923,-146.92308,-168.461548
493.076935,51.538464,-321.538452
583.846191,756.923096,123.076927
253.846161,750.0,-63.076923
690.769226,963.076965,-30.769232
497.692322,-3.846154,-187.692307
308.461548,-69.230774,-162.307693
350.0,-42.307693,-297.692322
443.846161,72.307693,-426.153839
506.15387,177.692307,-463.846161
573.076904,203.07692,-471.538483
780.0,293.846161,-620.0
984.615417,356.153839,-602.307678
323.846161,118.46154,-328.461548
874.615417,670.0,-553.846191
756.923096,789.230774,-549.230774
248.461548,-334.615387,-553.076904
380.769226,387.692322,-760.0
185.384613,349.230774,-353.846161
-199.230774,462.307709,-383.076935
-296.153839,672.307678,-490.0
-70.769234,452.307709,-462.307709
205.384613,546.15387,-404.615387
389.230774,803.076965,-395.384613
663.846191,330.769226,-283.076935
747.692322,-73.076927,-178.461548
640.769226,68.46154,-270.0
597.692322,326.153839,-356.153839
572.307678,416.153839,-394.615387
639.230774,479.230774,-377.692322
664.615417,399.230774,-372.307709
743.076965,470.0,-363.846161
727.692322,761.538452,-406.153839
793.076965,790.769226,-376.923096
769.230774,854.615417,-366.153839
710.0,959.230774,-376.923096
703.846191,970.769226,-383.846161
704.615417,970.0,-385.384613
694.615417,967.692322,-380.0
