theta,phi,temp 
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.275687,5.497787,69.6875
1.268726,0.762009,69.6875
0.824454,0.762009,69.6875
1.183551,-8.7e-05,69.6875
1.193501,1.243066,69.6875
8.4e-05,0.004901,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.275687,5.497787,69.71875
0.824454,0.762009,69.6875
0.824454,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
0.0,0.0,69.6875
0.0,0.0,69.6875
8.4e-05,0.004901,69.6875
0.814841,2.368205,69.6875
8.4e-05,0.004901,69.6875
0.824454,0.762009,69.6875
8.4e-05,0.004901,69.65625
0.0,0.0,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.165034,-0.000253,69.6875
1.165034,-0.000253,69.6875
1.165034,-0.000253,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
0.0,0.0,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.275687,3.926991,69.6875
0.936474,1.924733,69.6875
1.275687,5.497787,69.6875
1.162912,1.570909,69.6875
1.193501,1.243066,69.6875
1.268726,0.762009,69.6875
0.823357,3.148723,69.6875
1.268726,0.762009,69.6875
0.814841,2.368205,69.6875
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.6875
1.006796,2.371021,69.6875
1.275687,3.926991,69.6875
0.0,0.0,69.6875
0.0,0.0,69.6875
1.165034,-0.000253,69.6875
1.183551,1.892547,69.6875
1.268726,0.762009,69.6875
0.824454,0.762009,69.6875
1.183551,1.892547,69.6875
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
0.824454,0.762009,69.6875
0.828456,1.574858,69.6875
1.275687,2.356194,69.6875
1.275687,2.356194,69.6875
0.814841,2.368205,69.6875
1.165034,-0.000253,69.65625
1.165034,-0.000253,69.6875
1.207357,1.0978,69.6875
1.275687,5.497787,69.6875
1.268726,0.762009,69.65625
1.275687,2.356194,69.6875
1.162912,1.570909,69.6875
1.162912,1.570909,69.6875
0.86411,-0.006493,69.6875
0.0,0.0,69.71875
1.275687,2.356194,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.6875
1.165034,-0.000253,69.6875
1.268726,0.762009,69.65625
1.162912,1.570909,69.6875
0.0,0.0,69.6875
0.0,0.0,69.6875
0.0,0.0,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.275687,5.497787,69.6875
1.183551,1.892547,69.6875
0.828456,1.574858,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.65625
0.837031,5.506919,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
0.828456,1.574858,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.6875
1.095404,2.36158,69.6875
8.4e-05,0.004901,69.6875
1.165034,-0.000253,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.71875
8.4e-05,0.004901,69.6875
0.837031,5.506919,69.6875
1.268726,0.762009,69.6875
1.006796,2.371021,69.65625
1.275687,5.497787,69.6875
0.824454,0.762009,69.6875
1.275687,3.926991,69.6875
0.0,0.0,69.6875
1.268726,0.762009,69.6875
1.275687,5.497787,69.65625
1.165034,-0.000253,69.6875
0.837031,5.506919,69.6875
8.4e-05,0.004901,69.6875
1.275687,5.497787,69.6875
1.165034,-0.000253,69.6875
1.268726,0.762009,69.71875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.162912,1.570909,69.6875
1.183551,1.892547,69.6875
1.162912,1.570909,69.6875
1.162912,1.570909,69.6875
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.6875
1.165034,-0.000253,69.6875
0.936474,1.924733,69.6875
8.4e-05,0.004901,69.65625
1.268726,0.762009,69.6875
0.579866,0.765035,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.6875
1.165034,-0.000253,69.6875
1.138298,0.324486,69.6875
1.275687,5.497787,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.65625
1.268726,0.762009,69.6875
1.165034,-0.000253,69.6875
0.86411,-0.006493,69.6875
1.165034,-0.000253,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
0.0,0.0,69.6875
8.4e-05,0.004901,69.6875
1.275687,5.497787,69.6875
1.006796,2.371021,69.6875
1.193501,1.243066,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.6875
1.138298,0.324486,69.71875
1.162912,1.570909,69.6875
1.165034,-0.000253,69.6875
1.162912,1.570909,69.6875
1.162912,1.570909,69.6875
1.275687,3.926991,69.6875
0.837031,5.506919,69.6875
0.837031,5.506919,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.275687,2.356194,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.162912,1.570909,69.65625
1.162912,1.570909,69.6875
0.828456,1.574858,69.6875
1.165034,-0.000253,69.6875
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.6875
8.4e-05,0.004901,69.6875
1.095404,2.36158,69.6875
1.268726,0.762009,69.6875
0.814841,2.368205,69.6875
0.823357,3.148723,69.6875
1.140271,2.358461,69.6875
1.268726,0.762009,69.6875
0.814841,2.368205,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.71875
8.4e-05,0.004901,69.6875
0.823357,3.148723,69.6875
1.162912,1.570909,69.6875
1.275687,2.356194,69.6875
1.165034,-0.000253,69.6875
1.275687,5.497787,69.6875
1.162912,1.570909,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.6875
1.275687,2.356194,69.6875
1.268726,0.762009,69.6875
1.165034,-0.000253,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.183551,1.892547,69.6875
0.824454,0.762009,69.6875
1.165034,-0.000253,69.6875
1.165034,-0.000253,69.65625
1.165034,-0.000253,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
0.0,0.0,69.6875
1.165034,-0.000253,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
0.824454,0.762009,69.71875
1.165034,-0.000253,69.6875
8.4e-05,0.004901,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.275687,5.497787,69.71875
0.575584,2.369382,69.65625
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.65625
1.162912,1.570909,69.6875
0.828456,1.574858,69.6875
0.814841,2.368205,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.275687,5.497787,69.6875
1.275687,2.356194,69.6875
1.275687,3.926991,69.71875
1.183551,1.892547,69.6875
1.183551,1.892547,69.6875
1.268726,0.762009,69.6875
0.0,0.0,69.6875
0.814841,2.368205,69.6875
0.828456,1.574858,69.6875
0.0,0.0,69.6875
1.162912,1.570909,69.6875
0.0,0.0,69.6875
1.275687,5.497787,69.6875
0.824454,0.762009,69.6875
1.193501,1.243066,69.6875
1.275687,5.497787,69.6875
8.4e-05,0.004901,69.6875
1.162912,1.570909,69.65625
1.183551,1.892547,69.6875
1.275687,5.497787,69.6875
1.162431,-5.2e-05,69.6875
1.162431,-5.2e-05,69.6875
1.275687,3.926991,69.6875
1.165034,-0.000253,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.6875
1.268726,0.762009,69.6875
1.162431,-5.2e-05,69.6875
1.193501,1.243066,69.6875
8.4e-05,0.004901,69.6875
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.6875
0.828456,1.574858,69.71875
1.268726,0.762009,69.6875
0.814841,2.368205,69.6875
1.183551,1.892547,69.6875
0.0,0.0,69.6875
1.275687,2.356194,69.6875
0.837031,5.506919,69.6875
1.095286,0.759974,69.6875
1.268726,0.762009,69.6875
1.183551,1.892547,69.71875
0.0,0.0,69.6875
1.275687,2.356194,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.162912,1.570909,69.6875
1.183551,1.892547,69.6875
0.0,0.0,69.6875
1.162912,1.570909,69.6875
1.275687,2.356194,69.6875
1.162912,1.570909,69.6875
1.275687,2.356194,69.65625
1.162431,-5.2e-05,69.6875
0.86411,-0.006493,69.6875
0.824454,0.762009,69.6875
1.165034,-0.000253,69.65625
0.824454,0.762009,69.71875
1.268726,0.762009,69.6875
0.8168,3.95544,69.6875
1.275687,5.497787,69.6875
0.828456,1.574858,69.6875
0.824454,0.762009,69.6875
0.824454,0.762009,69.6875
0.837031,5.506919,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
0.0,0.0,69.65625
1.275687,5.497787,69.6875
8.4e-05,0.004901,69.6875
8.4e-05,0.004901,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.165034,-0.000253,69.6875
1.138298,0.324486,69.6875
8.4e-05,0.004901,69.65625
1.268726,0.762009,69.6875
0.86411,-0.006493,69.71875
1.006796,2.371021,69.6875
8.4e-05,0.004901,69.6875
0.0,0.0,69.6875
1.183551,1.892547,69.6875
0.837031,5.506919,69.6875
0.0,0.0,69.6875
1.165034,-0.000253,69.6875
0.0,0.0,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.162912,1.570909,69.6875
1.138298,0.324486,69.6875
1.162912,1.570909,69.6875
0.824454,0.762009,69.6875
0.0,0.0,69.6875
0.814841,2.368205,69.6875
0.814841,2.368205,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
0.0,0.0,69.6875
8.4e-05,0.004901,69.6875
0.824454,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.165034,-0.000253,69.6875
1.165034,-0.000253,69.6875
1.275687,5.497787,69.6875
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
1.018671,0.756407,69.6875
1.162912,1.570909,69.6875
0.837031,5.506919,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.165034,-0.000253,69.6875
0.814841,2.368205,69.6875
0.0,0.0,69.6875
1.162912,1.570909,69.6875
1.183551,1.892547,69.6875
1.275687,2.356194,69.6875
1.162912,1.570909,69.6875
0.824454,0.762009,69.6875
1.162912,1.570909,69.6875
0.0,0.0,69.6875
1.138298,0.324486,69.6875
1.162912,1.570909,69.6875
8.4e-05,0.004901,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.165034,-0.000253,69.6875
1.165034,-0.000253,69.6875
0.0,0.0,69.6875
0.0,0.0,69.6875
1.275687,2.356194,69.6875
0.0,0.0,69.6875
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
0.814841,2.368205,69.6875
1.138298,0.324486,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.65625
1.165034,-0.000253,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.71875
1.165034,-0.000253,69.6875
1.275687,3.926991,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
0.814841,2.368205,69.6875
1.165034,-0.000253,69.6875
8.4e-05,0.004901,69.65625
1.183551,1.892547,69.6875
0.824454,0.762009,69.6875
0.0,0.0,69.6875
1.183551,1.892547,69.6875
0.824454,0.762009,69.6875
1.162912,1.570909,69.6875
0.575584,2.369382,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.71875
1.268726,0.762009,69.6875
1.162912,1.570909,69.6875
0.824454,0.762009,69.6875
1.165034,-0.000253,69.6875
0.824454,0.762009,69.6875
1.275687,5.497787,69.6875
1.162431,-5.2e-05,69.6875
1.268726,0.762009,69.6875
1.165034,-0.000253,69.6875
0.814841,2.368205,69.6875
1.183551,1.892547,69.6875
1.268726,0.762009,69.6875
1.275687,3.926991,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.6875
0.936474,1.924733,69.6875
0.824454,0.762009,69.6875
1.165034,-0.000253,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.138298,0.324486,69.6875
1.162912,1.570909,69.6875
8.4e-05,0.004901,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
0.824454,0.762009,69.6875
1.203711,2.034444,69.6875
1.162912,1.570909,69.6875
1.275687,2.356194,69.6875
1.268726,0.762009,69.6875
1.193501,1.243066,69.6875
0.828456,1.574858,69.6875
0.828456,1.574858,69.6875
0.940031,1.219053,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
1.275687,5.497787,69.6875
8.4e-05,0.004901,69.6875
1.165034,-0.000253,69.6875
1.268726,0.762009,69.71875
1.183551,1.892547,69.6875
0.824454,0.762009,69.6875
0.0,0.0,69.6875
1.162912,1.570909,69.6875
1.275687,2.356194,69.6875
0.814841,2.368205,69.6875
1.268726,0.762009,69.71875
1.183551,1.892547,69.6875
0.0,0.0,69.6875
1.165034,-0.000253,69.65625
0.837031,5.506919,69.71875
8.4e-05,0.004901,69.6875
1.165034,-0.000253,69.6875
1.275687,5.497787,69.6875
1.162912,1.570909,69.6875
0.828456,1.574858,69.6875
0.0,0.0,69.6875
0.0,0.0,69.6875
1.275687,2.356194,69.6875
1.165034,-0.000253,69.6875
1.018671,0.756407,69.71875
0.0,0.0,69.71875
1.165034,-0.000253,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.71875
1.268726,0.762009,69.6875
0.824454,0.762009,69.6875
1.162912,1.570909,69.6875
1.275687,2.356194,69.6875
0.0,0.0,69.6875
0.0,0.0,69.6875
1.165034,-0.000253,69.6875
1.275687,5.497787,69.6875
0.86411,-0.006493,69.6875
1.275687,5.497787,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.6875
0.814841,2.368205,69.6875
1.165034,-0.000253,69.6875
1.268726,0.762009,69.6875
1.165034,-0.000253,69.6875
1.268726,0.762009,69.6875
0.824454,0.762009,69.6875
1.183551,1.892547,69.65625
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.165034,-0.000253,69.6875
0.837031,5.506919,69.6875
0.0,0.0,69.6875
0.824454,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.165034,-0.000253,69.6875
1.165034,-0.000253,69.71875
1.268726,0.762009,69.71875
0.86411,-0.006493,69.6875
1.268726,0.762009,69.71875
1.193501,1.243066,69.6875
1.203711,2.034444,69.6875
1.162431,-5.2e-05,69.6875
1.165034,-0.000253,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.138298,0.324486,69.6875
1.162431,-5.2e-05,69.6875
1.165034,-0.000253,69.6875
1.268726,0.762009,69.6875
1.165034,-0.000253,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.6875
1.162912,1.570909,69.6875
0.0,0.0,69.6875
1.275687,2.356194,69.6875
8.4e-05,0.004901,69.65625
1.183551,1.892547,69.6875
1.162431,-5.2e-05,69.6875
1.275687,5.497787,69.6875
8.4e-05,0.004901,69.6875
1.162912,1.570909,69.6875
1.165034,-0.000253,69.6875
1.162912,1.570909,69.6875
1.165034,-0.000253,69.6875
0.824454,0.762009,69.6875
0.0,0.0,69.6875
1.165034,-0.000253,69.6875
1.275687,2.356194,69.6875
1.183551,1.892547,69.6875
1.193501,1.243066,69.6875
1.275687,2.356194,69.6875
1.183551,1.892547,69.6875
1.203711,2.034444,69.6875
0.828456,1.574858,69.71875
1.275687,2.356194,69.6875
1.275687,3.926991,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.71875
1.275687,2.356194,69.6875
0.0,0.0,69.6875
1.165034,-0.000253,69.6875
1.162431,-5.2e-05,69.6875
8.4e-05,0.004901,69.6875
1.183551,1.892547,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.6875
1.165034,-0.000253,69.6875
1.162912,1.570909,69.6875
1.162912,1.570909,69.65625
1.165034,-0.000253,69.6875
1.275687,5.497787,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.6875
1.275687,2.356194,69.65625
1.275687,2.356194,69.6875
0.814841,2.368205,69.6875
0.0,0.0,69.6875
1.275687,5.497787,69.6875
1.268726,0.762009,69.6875
0.936474,1.924733,69.6875
1.183551,1.892547,69.65625
1.165034,-0.000253,69.6875
8.4e-05,0.004901,69.6875
1.162912,1.570909,69.6875
1.018671,0.756407,69.6875
0.0,0.0,69.6875
0.8168,3.95544,69.6875
1.193501,1.243066,69.6875
0.0,0.0,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.6875
0.837031,5.506919,69.6875
1.162912,1.570909,69.6875
1.183551,1.892547,69.6875
1.268726,0.762009,69.65625
1.165034,-0.000253,69.6875
1.165034,-0.000253,69.6875
1.275687,2.356194,69.6875
0.0,0.0,69.71875
1.162912,1.570909,69.6875
1.162912,1.570909,69.6875
1.165034,-0.000253,69.6875
0.814841,2.368205,69.6875
1.268726,0.762009,69.6875
0.0,0.0,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
0.0,0.0,69.6875
0.837031,5.506919,69.6875
0.0,0.0,69.6875
0.824454,0.762009,69.6875
1.275687,2.356194,69.6875
0.824454,0.762009,69.6875
8.4e-05,0.004901,69.6875
0.837031,5.506919,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
0.0,0.0,69.6875
1.162431,-5.2e-05,69.6875
1.183551,1.892547,69.6875
1.006796,2.371021,69.6875
1.275687,2.356194,69.6875
1.275687,5.497787,69.65625
0.86411,-0.006493,69.6875
1.162912,1.570909,69.6875
8.4e-05,0.004901,69.6875
1.275687,2.356194,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.65625
1.275687,3.926991,69.6875
1.183551,1.892547,69.71875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
0.814841,2.368205,69.6875
0.0,0.0,69.6875
1.162912,1.570909,69.6875
8.4e-05,0.004901,69.6875
0.837031,5.506919,69.65625
1.275687,5.497787,69.65625
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.6875
8.4e-05,0.004901,69.6875
0.0,0.0,69.6875
1.193501,1.243066,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.65625
1.268726,0.762009,69.6875
1.165034,-0.000253,69.6875
0.814841,2.368205,69.6875
1.162912,1.570909,69.6875
0.0,0.0,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.6875
8.4e-05,0.004901,69.6875
1.165034,-0.000253,69.6875
0.824454,0.762009,69.6875
8.4e-05,0.004901,69.65625
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.65625
1.162912,1.570909,69.65625
0.0,0.0,69.65625
1.268726,0.762009,69.6875
0.828456,1.574858,69.6875
1.275687,2.356194,69.6875
8.4e-05,0.004901,69.6875
1.162912,1.570909,69.6875
1.162912,1.570909,69.6875
1.165034,-0.000253,69.6875
1.165034,-0.000253,69.65625
0.0,0.0,69.6875
8.4e-05,0.004901,69.6875
0.828456,1.574858,69.6875
1.268726,0.762009,69.6875
0.86411,-0.006493,69.6875
1.275687,3.926991,69.6875
8.4e-05,0.004901,69.6875
1.275687,2.356194,69.65625
1.268726,0.762009,69.6875
1.275687,3.926991,69.6875
1.275687,5.497787,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.6875
0.0,0.0,69.65625
0.0,0.0,69.6875
1.268726,0.762009,69.6875
1.183551,1.892547,69.6875
1.138298,0.324486,69.6875
1.275687,5.497787,69.65625
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.275687,3.926991,69.65625
1.162912,1.570909,69.6875
0.814841,2.368205,69.6875
1.162912,1.570909,69.6875
1.162912,1.570909,69.6875
0.824454,0.762009,69.6875
1.006796,2.371021,69.6875
0.814841,2.368205,69.6875
1.162431,-5.2e-05,69.6875
1.268726,0.762009,69.71875
1.165034,-0.000253,69.6875
1.165034,-0.000253,69.6875
0.0,0.0,69.6875
0.837031,5.506919,69.6875
0.0,0.0,69.6875
0.814841,2.368205,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.6875
1.275687,2.356194,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.165034,-0.000253,69.6875
8.4e-05,0.004901,69.6875
0.837031,5.506919,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.6875
0.824454,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.275687,5.497787,69.6875
0.0,0.0,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.65625
1.162431,-5.2e-05,69.6875
0.814841,2.368205,69.6875
1.275687,3.926991,69.6875
1.268726,0.762009,69.6875
1.275687,5.497787,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.6875
8.4e-05,0.004901,69.71875
8.4e-05,0.004901,69.6875
1.162912,1.570909,69.6875
0.0,0.0,69.6875
1.165034,-0.000253,69.65625
1.162431,-5.2e-05,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
1.162912,1.570909,69.6875
0.837031,5.506919,69.6875
1.162431,-5.2e-05,69.6875
1.165034,-0.000253,69.6875
1.165034,-0.000253,69.6875
0.824454,0.762009,69.6875
1.165034,-0.000253,69.6875
0.0,0.0,69.6875
0.824454,0.762009,69.6875
1.275687,5.497787,69.6875
1.268726,0.762009,69.6875
1.165034,-0.000253,69.65625
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
1.275687,5.497787,69.6875
8.4e-05,0.004901,69.6875
1.165034,-0.000253,69.6875
8.4e-05,0.004901,69.6875
1.275687,5.497787,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.275687,3.926991,69.6875
1.275687,5.497787,69.6875
1.162912,1.570909,69.6875
1.275687,2.356194,69.6875
1.275687,5.497787,69.6875
1.183551,1.892547,69.6875
1.165034,-0.000253,69.6875
0.824454,0.762009,69.6875
0.86411,-0.006493,69.6875
0.824454,0.762009,69.6875
0.814841,2.368205,69.6875
1.275687,2.356194,69.6875
8.4e-05,0.004901,69.65625
1.183551,1.892547,69.6875
1.018671,0.756407,69.6875
1.162431,-5.2e-05,69.6875
0.828456,1.574858,69.6875
1.193501,1.243066,69.6875
1.268726,0.762009,69.65625
1.018671,0.756407,69.65625
1.268726,0.762009,69.6875
0.824454,0.762009,69.6875
0.814841,2.368205,69.6875
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.65625
1.183551,1.892547,69.6875
1.268726,0.762009,69.6875
0.0,0.0,69.6875
1.162912,1.570909,69.6875
1.275687,2.356194,69.6875
1.162431,-5.2e-05,69.6875
0.940031,1.219053,69.6875
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
8.4e-05,0.004901,69.6875
1.275687,2.356194,69.6875
1.275687,3.926991,69.65625
1.275687,5.497787,69.6875
0.0,0.0,69.65625
0.8168,3.95544,69.6875
0.0,0.0,69.6875
1.268726,0.762009,69.65625
1.162912,1.570909,69.6875
0.824454,0.762009,69.6875
1.268726,0.762009,69.65625
8.4e-05,0.004901,69.6875
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
1.193501,1.243066,69.65625
0.828456,1.574858,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.275687,5.497787,69.6875
1.203711,2.034444,69.6875
0.0,0.0,69.6875
8.4e-05,0.004901,69.65625
1.162912,1.570909,69.6875
0.0,0.0,69.6875
8.4e-05,0.004901,69.65625
0.0,0.0,69.6875
1.268726,0.762009,69.65625
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
1.275687,2.356194,69.65625
0.575584,2.369382,69.6875
8.4e-05,0.004901,69.6875
1.162912,1.570909,69.65625
0.837031,5.506919,69.6875
1.165034,-0.000253,69.65625
8.4e-05,0.004901,69.6875
1.268726,0.762009,69.6875
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
0.0,0.0,69.6875
1.275687,3.926991,69.6875
1.165034,-0.000253,69.65625
1.268726,0.762009,69.6875
0.936474,1.924733,69.65625
1.268726,0.762009,69.6875
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
0.5931,5.506881,69.6875
0.0,0.0,69.6875
0.824454,0.762009,69.65625
1.275687,3.926991,69.65625
0.641783,1.57648,69.6875
1.183551,1.892547,69.65625
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
1.183551,1.892547,69.6875
1.275687,3.926991,69.6875
1.183551,1.892547,69.6875
0.837031,5.506919,69.6875
1.193501,1.243066,69.65625
1.165034,-0.000253,69.6875
0.823357,3.148723,69.6875
8.4e-05,0.004901,69.6875
1.275687,2.356194,69.6875
1.275687,5.497787,69.65625
1.275687,5.497787,69.6875
1.275687,5.497787,69.6875
1.165034,-0.000253,69.6875
8.4e-05,0.004901,69.65625
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
0.823357,3.148723,69.6875
1.275687,3.926991,69.65625
0.0,0.0,69.6875
1.162912,1.570909,69.6875
1.268726,0.762009,69.6875
1.165034,-0.000253,69.6875
1.165034,-0.000253,69.6875
1.193501,1.243066,69.65625
1.162912,1.570909,69.6875
1.275687,5.497787,69.6875
0.814841,2.368205,69.6875
1.275687,2.356194,69.6875
1.165034,-0.000253,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.6875
0.837031,5.506919,69.6875
0.86411,-0.006493,69.6875
1.165034,-0.000253,69.6875
1.275687,5.497787,69.6875
1.268726,0.762009,69.6875
0.0,0.0,69.6875
1.162912,1.570909,69.6875
0.824454,0.762009,69.6875
0.86411,-0.006493,69.6875
8.4e-05,0.004901,69.6875
1.165034,-0.000253,69.6875
1.275687,5.497787,69.6875
8.4e-05,0.004901,69.65625
1.162912,1.570909,69.6875
0.0,0.0,69.65625
8.4e-05,0.004901,69.6875
1.162912,1.570909,69.6875
1.275687,2.356194,69.6875
0.0,0.0,69.6875
0.824454,0.762009,69.6875
1.268726,0.762009,69.6875
1.268726,0.762009,69.65625
1.165034,-0.000253,69.6875
1.268726,0.762009,69.6875
0.824454,0.762009,69.6875
1.162912,1.570909,69.6875
0.575584,2.369382,69.6875
8.4e-05,0.004901,69.6875
0.0,0.0,69.6875
1.268726,0.762009,69.65625
0.814841,2.368205,69.6875
0.828456,1.574858,69.6875
1.018671,0.756407,69.6875
1.268726,0.762009,69.65625
1.275687,3.926991,69.6875
0.0,0.0,69.65625
0.579866,0.765035,69.6875
1.275687,3.926991,69.6875
1.162912,1.570909,69.6875
