['FSS', -2342540.5, 2.265535, 39.8125]
['FSS', 1.217617, -3598143488.0, 39.78125]
['FSS', 1.085167, -2153155584.0, 39.8125]
['FSS', 1.217617, -3598143488.0, 39.78125]
['FSS', 1.217617, -3598143488.0, 39.8125]
['FSS', -2342540.5, 2.265535, 39.78125]
['FSS', 1.217617, -3598143488.0, 39.8125]
['FSS', 1.217617, -3598143488.0, 39.8125]
['FSS', 1.217617, -3598143488.0, 39.8125]
['FSS', 1.085167, -2153155584.0, 39.84375]
['FSS', -2342540.5, 2.273053, 39.84375]
['FSS', 1.183551, -17014805504.0, 39.84375]
['FSS', -767342018560.0, -767342018560.0, 39.84375]
['FSS', 1.085167, -2153155584.0, 39.84375]
['FSS', -2342540.75, 2.273053, 39.875]
['FSS', -767342018560.0, -767342018560.0, 39.875]
['FSS', -2342540.5, 2.265535, 39.875]
['FSS', 1.217617, -3598143488.0, 39.875]
['FSS', 1.152139, -3256689664.0, 39.875]
['FSS', 1.217617, -3598143488.0, 39.875]
['FSS', 1.217617, -3598143488.0, 39.875]
['FSS', 1.217617, -3598143488.0, 39.875]
['FSS', -2342540.5, 2.273053, 39.875]
['FSS', 1.183551, -17014805504.0, 39.875]
['FSS', -2342540.5, 2.265535, 39.875]
['FSS', 1.152139, -3256689664.0, 39.875]
['FSS', 1.217617, -3598143488.0, 39.875]
['FSS', 1.152139, -3256689664.0, 39.84375]
['FSS', 1.217617, -3598143488.0, 39.875]
['FSS', -2342540.5, 2.265535, 39.875]
['FSS', 1.183551, -17014805504.0, 39.875]
['FSS', 1.183551, -17014805504.0, 39.84375]
['FSS', 1.183551, -2.425698, 39.84375]
['FSS', -921124864000.0, -921124864000.0, 39.875]
['FSS', 1.085167, -2153155584.0, 39.875]
['FSS', 1.183551, -17014805504.0, 39.875]
['FSS', 1.217617, -3598143488.0, 39.875]
['FSS', 1.085167, -2153155584.0, 39.875]
['FSS', -2342540.5, 2.273053, 39.84375]
['FSS', 1.183551, -17014805504.0, 39.875]
['FSS', 1.217617, -3598143488.0, 39.875]
['FSS', -2342540.5, 2.273053, 39.90625]
['FSS', -2342540.5, 2.262718, 40.21875]
['FSS', 1.217617, -3598143488.0, 40.59375]
['FSS', 1.217617, -3598143488.0, 40.78125]
['FSS', -2342540.5, 2.265535, 41.1875]
['FSS', 1.217617, -3598143488.0, 41.21875]
['FSS', 1.217617, -3598143488.0, 41.28125]
['FSS', -2342540.5, 2.265535, 41.53125]
['FSS', 1.183551, -17014805504.0, 42.0625]
['FSS', 1.217617, -3598143488.0, 44.125]
['FSS', 1.183551, -17014805504.0, 45.15625]
['FSS', 1.183551, -17014805504.0, 49.09375]
['FSS', 1.183551, -17014805504.0, 52.59375]
['FSS', 1.183551, -17014805504.0, 55.25]
['FSS', 1.183551, -17014805504.0, 56.75]
['FSS', 1.085167, -2153155584.0, 56.78125]
['FSS', 1.217617, -3598143488.0, 56.90625]
['FSS', 1.217617, -3598143488.0, 57.1875]
['FSS', 1.217617, -3598143488.0, 57.1875]
['FSS', 1.085167, -2153155584.0, 57.25]
['FSS', -921124864000.0, -921124864000.0, 57.3125]
['FSS', 1.183551, -17014805504.0, 57.34375]
['FSS', 1.217617, -3598143488.0, 57.34375]
['FSS', 1.217617, -3598143488.0, 57.34375]
['FSS', 1.183551, -2.425698, 57.4375]
['FSS', 1.217617, -3598143488.0, 57.5625]
['FSS', 1.217617, -3598143488.0, 57.625]
['FSS', 1.217617, -3598143488.0, 57.78125]
['FSS', 1.183551, -17014805504.0, 57.8125]
['FSS', 1.217617, -3598143488.0, 57.90625]
['FSS', 1.217617, -3598143488.0, 57.9375]
['FSS', 1.217617, -3598143488.0, 58.0]
['FSS', 1.217617, -3598143488.0, 58.09375]
['FSS', 1.183551, -17014805504.0, 58.1875]
['FSS', 1.217617, -3598143488.0, 58.25]
['FSS', 1.217617, -3598143488.0, 58.25]
['FSS', 1.217617, -3598143488.0, 58.28125]
['FSS', 1.183551, -17014805504.0, 58.25]
['FSS', -374418.46875, 3.463343, 58.28125]
['FSS', 1.085167, -2153155584.0, 58.3125]
['FSS', 1.217617, -3598143488.0, 58.3125]
['FSS', 1.183551, -17014805504.0, 58.375]
['FSS', 1.217617, -3598143488.0, 58.375]
['FSS', 1.183551, -17014805504.0, 58.375]
['FSS', 1.085167, -2153155584.0, 58.40625]
['FSS', -2342540.5, 2.265535, 58.40625]
['FSS', 1.183551, -17014805504.0, 58.4375]
['FSS', 1.217617, -3598143488.0, 58.5]
['FSS', 1.217617, -3598143488.0, 58.5]
['FSS', 1.217617, -3598143488.0, 58.5625]
['FSS', 1.217617, -3598143488.0, 58.5625]
['FSS', 1.183551, -17014805504.0, 58.59375]
['FSS', -921124864000.0, -921124864000.0, 58.625]
['FSS', 1.217617, -3598143488.0, 58.6875]
['FSS', 1.217617, -3598143488.0, 58.6875]
['FSS', 1.217617, -3598143488.0, 58.78125]
['FSS', 1.183551, -17014805504.0, 58.8125]
['FSS', 1.183551, -17014805504.0, 58.84375]
['FSS', 1.085167, -2153155584.0, 58.8125]
['FSS', 1.217617, -3598143488.0, 58.84375]
['FSS', 1.183551, -17014805504.0, 58.84375]
['FSS', 1.217617, -3598143488.0, 58.84375]
['FSS', 1.183551, -17014805504.0, 58.90625]
['FSS', 1.217617, -3598143488.0, 58.90625]
['FSS', 1.217617, -3598143488.0, 58.9375]
['FSS', 1.085167, -2153155584.0, 58.9375]
['FSS', 1.085167, -2153155584.0, 58.96875]
['FSS', 1.217617, -3598143488.0, 59.0]
['FSS', 1.217617, -3598143488.0, 59.03125]
['FSS', 1.217617, -3598143488.0, 59.03125]
['FSS', 1.217617, -3598143488.0, 59.0625]
['FSS', 1.183551, -17014805504.0, 59.09375]
['FSS', 1.183551, -17014805504.0, 59.125]
['FSS', 1.183551, -17014805504.0, 59.125]
['FSS', 1.085167, -2153155584.0, 59.125]
['FSS', 1.217617, -3598143488.0, 59.25]
['FSS', 1.183551, -17014805504.0, 59.28125]
['FSS', 1.217617, -3598143488.0, 59.3125]
['FSS', 1.183551, -17014805504.0, 59.3125]
['FSS', 1.183551, -17014805504.0, 59.34375]
['FSS', 1.217617, -3598143488.0, 59.34375]
['FSS', 1.183551, -17014805504.0, 59.34375]
['FSS', -7.956682553254e-17, -3598143744.0, 59.375]
['FSS', 1.183551, -17014805504.0, 59.375]
['FSS', 1.217617, -3598143488.0, 59.375]
['FSS', 1.217617, -3598143488.0, 59.375]
['FSS', 1.217617, -3598143488.0, 59.40625]
['FSS', 1.217617, -3598143488.0, 59.40625]
['FSS', 1.217617, -3598143488.0, 59.4375]
['FSS', 1.217617, -3598143488.0, 59.4375]
['FSS', 1.183551, -17014805504.0, 59.4375]
['FSS', 1.085167, -2153155584.0, 59.4375]
['FSS', 1.217617, -3598143488.0, 59.4375]
['FSS', 1.085167, -2153155584.0, 59.46875]
['FSS', 1.183551, -17014805504.0, 59.4375]
['FSS', 1.217617, -3598143488.0, 59.4375]
['FSS', 1.085167, -2153155584.0, 59.46875]
['FSS', 1.183551, -17014805504.0, 59.46875]
['FSS', 1.183551, -17014805504.0, 59.5]
['FSS', 1.183551, -17014805504.0, 59.5]
['FSS', 1.183551, -17014805504.0, 59.5]
['FSS', 1.183551, -17014805504.0, 59.5]
['FSS', 1.217617, -3598143488.0, 59.53125]
['FSS', 1.085167, -2153155584.0, 59.5]
['FSS', 1.217617, -3598143488.0, 59.53125]
['FSS', 1.085167, -2153155584.0, 59.5]
['FSS', 1.085167, -2153155584.0, 59.5625]
['FSS', 1.085167, -2153155584.0, 59.53125]
['FSS', 1.217617, -3598143488.0, 59.5625]
['FSS', 1.217617, -3598143488.0, 59.5625]
['FSS', 1.217617, -3598143488.0, 59.5625]
['FSS', 1.085167, -2153155584.0, 59.5625]
['FSS', 1.217617, -3598143488.0, 59.5625]
['FSS', -767342018560.0, -767342018560.0, 59.59375]
['FSS', 1.217617, -3598143488.0, 59.59375]
['FSS', 1.217617, -3598143488.0, 59.59375]
['FSS', 1.085167, -2153155584.0, 59.59375]
['FSS', 1.217617, -3598143488.0, 59.5625]
['FSS', 1.183551, -2.425698, 59.59375]
['FSS', 1.217617, -3598143488.0, 59.625]
['FSS', 1.183551, -17014805504.0, 59.625]
['FSS', 1.217617, -3598143488.0, 59.625]
['FSS', 1.183551, -17014805504.0, 59.65625]
['FSS', 1.217617, -3598143488.0, 59.625]
['FSS', 1.217617, -3598143488.0, 59.625]
['FSS', -921124864000.0, -921124864000.0, 59.625]
['FSS', 1.217617, -3598143488.0, 59.59375]
['FSS', 1.217617, -3598143488.0, 59.625]
['FSS', -767342018560.0, -767342018560.0, 59.625]
['FSS', 1.217617, -3598143488.0, 59.65625]
['FSS', 1.085167, -2153155584.0, 59.65625]
['FSS', 1.183551, -17014805504.0, 59.65625]
['FSS', 1.217617, -3598143488.0, 59.71875]
['FSS', 1.183551, -17014805504.0, 62.1875]
['FSS', 1.183551, -17014805504.0, 68.34375]
['FSS', 1.183551, -17014805504.0, 68.5]
['FSS', 1.183551, -17014805504.0, 74.8125]
['FSS', 1.183551, -17014805504.0, 75.84375]
['FSS', 1.183551, -17014805504.0, 77.0625]
['FSS', 1.217617, -3598143488.0, 77.21875]
['FSS', 1.217617, -3598143488.0, 77.28125]
['FSS', 1.183551, -17014805504.0, 77.625]
['FSS', 1.183551, -17014805504.0, 77.71875]
['FSS', 1.183551, -17014805504.0, 77.78125]
['FSS', 1.217617, -3598143488.0, 78.3125]
['FSS', 1.217617, -3598143488.0, 78.40625]
['FSS', 1.085167, -2153155584.0, 78.4375]
['FSS', 1.217617, -3598143488.0, 78.53125]
['FSS', 1.217617, -3598143488.0, 78.53125]
['FSS', -374418.46875, 3.463343, 78.65625]
['FSS', 1.183551, -17014805504.0, 78.75]
['FSS', 1.183551, -17014805504.0, 78.78125]
['FSS', 1.183551, -17014805504.0, 78.75]
['FSS', 1.217617, -3598143488.0, 78.8125]
['FSS', 1.217617, -3598143488.0, 78.8125]
['FSS', 1.217617, -3598143488.0, 78.90625]
['FSS', -921124864000.0, -921124864000.0, 78.9375]
['FSS', 1.217617, -3598143488.0, 79.03125]
['FSS', 1.217617, -3598143488.0, 79.0]
['FSS', 1.217617, -3598143488.0, 79.03125]
['FSS', 1.183551, -17014805504.0, 79.03125]
['FSS', 1.217617, -3598143488.0, 79.0625]
['FSS', 1.217617, -3598143488.0, 79.09375]
['FSS', 1.217617, -3598143488.0, 79.09375]
['FSS', -921124864000.0, -921124864000.0, 79.125]
['FSS', 1.217617, -3598143488.0, 79.125]
['FSS', 1.085167, -2153155584.0, 79.15625]
['FSS', 1.183551, -17014805504.0, 79.15625]
['FSS', 1.085167, -2153155584.0, 79.1875]
['FSS', 1.217617, -3598143488.0, 79.1875]
['FSS', 1.183551, -17014805504.0, 79.25]
['FSS', -7.956682553254e-17, -3598143744.0, 79.34375]
['FSS', 1.217617, -3598143488.0, 79.34375]
['FSS', -2342540.5, 2.273053, 79.34375]
['FSS', 1.085167, -2153155584.0, 79.34375]
['FSS', 1.183551, -17014805504.0, 79.34375]
['FSS', 1.085167, -2153155584.0, 79.34375]
['FSS', -2342540.5, 2.265535, 79.34375]
['FSS', 1.217617, -3598143488.0, 79.34375]
['FSS', -2342540.5, 2.273053, 79.34375]
['FSS', 1.183551, -17014805504.0, 79.34375]
['FSS', 1.217617, -3598143488.0, 79.34375]
['FSS', 1.217617, -3598143488.0, 79.34375]
['FSS', 1.183551, -17014805504.0, 79.375]
['FSS', 1.217617, -3598143488.0, 79.375]
['FSS', 1.217617, -3598143488.0, 79.375]
['FSS', 1.217617, -3598143488.0, 79.40625]
['FSS', 1.217617, -3598143488.0, 79.40625]
['FSS', 1.217617, -3598143488.0, 79.4375]
['FSS', 1.085167, -2153155584.0, 79.40625]
['FSS', 1.085167, -2153155584.0, 79.40625]
['FSS', 1.085167, -2153155584.0, 79.4375]
['FSS', 1.085167, -2153155584.0, 79.40625]
['FSS', 1.183551, -17014805504.0, 79.4375]
['FSS', 1.217617, -3598143488.0, 79.4375]
['FSS', 1.085167, -2153155584.0, 79.4375]
['FSS', 1.217617, -3598143488.0, 79.4375]
['FSS', 1.217617, -3598143488.0, 79.4375]
['FSS', 1.085167, -2153155584.0, 79.46875]
['FSS', 1.183551, -17014805504.0, 79.4375]
['FSS', -2342540.5, 2.273053, 79.4375]
['FSS', 1.217617, -3598143488.0, 79.46875]
['FSS', -921124864000.0, -921124864000.0, 79.46875]
['FSS', 1.183551, -17014805504.0, 79.46875]
['FSS', 1.085167, -2153155584.0, 79.5]
['FSS', -921124864000.0, -921124864000.0, 79.5]
['FSS', -2342540.5, 2.273053, 79.5]
['FSS', 1.183551, -17014805504.0, 79.5]
['FSS', 1.217617, -3598143488.0, 79.5]
['FSS', 1.085167, -2153155584.0, 79.5]
['FSS', 1.085167, -2153155584.0, 79.53125]
['FSS', 1.183551, -2.425698, 79.53125]
['FSS', 1.183551, -17014805504.0, 79.53125]
['FSS', 1.217617, -3598143488.0, 79.53125]
['FSS', -2342540.75, 2.265535, 79.53125]
['FSS', 1.085167, -2153155584.0, 79.53125]
['FSS', 1.183551, -2.425698, 79.53125]
['FSS', 1.183551, -17014805504.0, 79.53125]
['FSS', -767342018560.0, -767342018560.0, 79.5625]
['FSS', 1.217617, -3598143488.0, 79.53125]
['FSS', 1.183551, -17014805504.0, 79.5625]
['FSS', 1.085167, -2153155584.0, 79.53125]
['FSS', 1.183551, -17014805504.0, 79.5625]
['FSS', 1.183551, -17014805504.0, 79.5625]
['FSS', 1.217617, -3598143488.0, 79.5625]
['FSS', 1.085167, -2153155584.0, 79.53125]
['FSS', 1.217617, -3598143488.0, 79.5625]
['FSS', 1.183551, -17014805504.0, 79.53125]
['FSS', 1.217617, -3598143488.0, 79.5625]
['FSS', 1.217617, -3598143488.0, 79.5625]
['FSS', 1.217617, -3598143488.0, 79.5625]
['FSS', 1.085167, -2153155584.0, 79.5625]
['FSS', 1.217617, -3598143488.0, 79.59375]
['FSS', 1.217617, -3598143488.0, 79.59375]
['FSS', 1.085167, -2153155584.0, 79.59375]
['FSS', 1.217617, -3598143488.0, 79.59375]
['FSS', 1.085167, -2153155584.0, 79.59375]
['FSS', 1.085167, -2153155584.0, 79.59375]
['FSS', 1.217617, -3598143488.0, 79.59375]
['FSS', 1.217617, -3598143488.0, 79.59375]
['FSS', -2342540.5, 2.269456, 79.59375]
['FSS', 1.217617, -3598143488.0, 79.59375]
['FSS', 1.183551, -17014805504.0, 79.59375]
['FSS', -2342540.5, 2.265535, 79.59375]
['FSS', 1.085167, -2153155584.0, 79.59375]
['FSS', 1.183551, -17014805504.0, 79.5625]
['FSS', 1.217617, -3598143488.0, 79.59375]
['FSS', 1.085167, -2153155584.0, 79.5625]
['FSS', 1.183551, -17014805504.0, 79.59375]
['FSS', 1.085167, -2153155584.0, 79.59375]
['FSS', 1.085167, -2153155584.0, 79.59375]
['FSS', 1.217617, -3598143488.0, 79.59375]
['FSS', -921124864000.0, -921124864000.0, 79.59375]
['FSS', 1.217617, -3598143488.0, 79.59375]
['FSS', -921124864000.0, -921124864000.0, 79.625]
['FSS', 1.152139, -3256689664.0, 79.59375]
['FSS', 1.183551, -17014805504.0, 79.59375]
['FSS', 1.183551, -17014805504.0, 79.59375]
['FSS', 1.183551, -17014805504.0, 79.625]
['FSS', 1.183551, -17014805504.0, 79.625]
['FSS', 1.183551, -17014805504.0, 79.59375]
['FSS', 1.183551, -17014805504.0, 79.59375]
['FSS', -2342540.75, 2.273053, 79.625]
['FSS', 1.217617, -3598143488.0, 79.59375]
['FSS', 1.217617, -3598143488.0, 79.59375]
['FSS', 1.217617, -3598143488.0, 79.59375]
['FSS', 1.085167, -2153155584.0, 79.59375]
['FSS', 1.183551, -17014805504.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', 1.085167, -2153155584.0, 79.625]
['FSS', 1.085167, -2153155584.0, 79.625]
['FSS', 1.085167, -2153155584.0, 79.625]
['FSS', 1.085167, -2153155584.0, 79.59375]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.59375]
['FSS', 1.217617, -3598143488.0, 79.59375]
['FSS', -2342540.5, 2.273053, 79.625]
['FSS', 1.183551, -17014805504.0, 79.59375]
['FSS', 1.183551, -17014805504.0, 79.625]
['FSS', 1.183551, -17014805504.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', -767342018560.0, -767342018560.0, 79.625]
['FSS', 1.183551, -17014805504.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', 1.085167, -2153155584.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.625]
['FSS', 1.085167, -2153155584.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.625]
['FSS', 1.085167, -2153155584.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.625]
['FSS', -2342540.75, 2.273053, 79.625]
['FSS', 1.152139, -3256689664.0, 79.625]
['FSS', 1.183551, -17014805504.0, 79.625]
['FSS', 1.183551, -17014805504.0, 79.625]
['FSS', 1.085167, -2153155584.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', 1.183551, -17014805504.0, 79.625]
['FSS', -374418.46875, 3.463343, 79.625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.085167, -2153155584.0, 79.65625]
['FSS', -7.956682553254e-17, -3598143744.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.183551, -2.425698, 79.625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', 1.085167, -2153155584.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', -2342540.5, 2.265535, 79.625]
['FSS', -5.948642, 2.01317, 79.625]
['FSS', 1.085167, -2153155584.0, 79.625]
['FSS', 1.183551, -17014805504.0, 79.625]
['FSS', -2342540.5, 2.265535, 79.625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', -767342018560.0, -767342018560.0, 79.625]
['FSS', 1.183551, -2.425698, 79.65625]
['FSS', 1.17505, -3598143488.0, 79.625]
['FSS', -921124864000.0, -921124864000.0, 79.625]
['FSS', 1.085167, -2153155584.0, 79.625]
['FSS', 1.183551, -17014805504.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', 1.091771, -10737120256.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.085167, -2153155584.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.183551, -2.425698, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', -2342540.5, 2.265535, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.085167, -2153155584.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.085167, -2153155584.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', -7.956682553254e-17, -3598143744.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', -2342540.75, 2.265535, 79.625]
['FSS', 1.183551, -2.425698, 79.625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', -7.956682553254e-17, -3598143744.0, 79.625]
['FSS', -6.04002323452e-17, -2731398656.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.625]
['FSS', 1.085167, -2153155584.0, 79.625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', -0.0001, -149922640.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.085167, -2153155584.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.6875]
['FSS', 1.217617, -3598143488.0, 79.6875]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.6875]
['FSS', 1.183551, -17014805504.0, 79.6875]
['FSS', -2342540.5, 2.265535, 79.65625]
['FSS', 1.085167, -2153155584.0, 79.6875]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.085167, -2153155584.0, 79.65625]
['FSS', -2342540.5, 2.273053, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.085167, -2153155584.0, 79.65625]
['FSS', -767342018560.0, -767342018560.0, 79.65625]
['FSS', 1.152139, -3256689664.0, 79.6875]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', -2342540.5, 2.273053, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.6875]
['FSS', 1.183551, -2.425698, 79.65625]
['FSS', 1.085167, -2153155584.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', -2342540.5, 2.273053, 79.6875]
['FSS', -921124864000.0, -921124864000.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.085167, -2153155584.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', -2342540.5, 2.265535, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.085167, -2153155584.0, 79.65625]
['FSS', 1.085167, -2153155584.0, 79.6875]
['FSS', 1.217617, -3598143488.0, 79.6875]
['FSS', 1.217617, -3598143488.0, 79.6875]
['FSS', 1.217617, -3598143488.0, 79.6875]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.6875]
['FSS', 1.217617, -3598143488.0, 79.6875]
['FSS', 1.183551, -17014805504.0, 79.65625]
['FSS', 1.085167, -2153155584.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.085167, -2153155584.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.217617, -3598143488.0, 79.65625]
['FSS', 1.183551, -17014805504.0, 79.65625]
