yaw,pitch,roll,p1,p2,p3,p4
-0.103665,0.0,0.0,0,0,0,2
0.227357,0.0,0.0,0,0,0,2
0.22755,0.0,0.0,0,0,0,2
-0.102013,0.0,0.0,0,0,0,2
0.22755,0.0,0.0,0,0,0,2
1.476976,0.0,0.0,0,0,0,2
0.229702,0.0,0.0,0,0,0,3
0.229702,0.0,0.0,0,0,0,3
-0.101323,0.0,0.0,0,0,0,3
0.229123,0.0,0.0,0,0,0,3
0.22824,0.0,0.0,0,0,0,3
1.477282,0.0,0.0,0,0,0,3
0.228047,0.0,0.0,0,0,0,3
0.22824,0.0,0.0,0,0,0,3
-0.102205,0.0,0.0,0,0,0,3
1.477858,0.0,0.0,0,0,0,3
-1.035941,0.0,0.0,0,0,0,3
0.574426,0.0,0.0,0,0,0,3
0.230391,0.0,0.0,0,0,0,3
0.22824,0.0,0.0,0,0,0,3
-0.718801,0.0,0.0,0,0,0,3
-1.339174,0.0,0.0,0,0,0,3
0.230198,0.0,0.0,0,0,0,3
-1.037208,0.0,0.0,0,0,0,3
0.228929,0.0,0.0,0,0,0,3
0.573351,0.0,0.0,0,0,0,3
1.478659,0.0,0.0,0,0,0,3
-1.33975,0.0,0.0,0,0,0,3
0.227164,0.0,0.0,0,0,0,3
1.476016,0.0,0.0,0,0,0,3
0.227164,0.0,0.0,0,0,0,3
-0.719684,0.0,0.0,0,0,0,3
1.122749,0.0,0.0,0,0,0,3
0.229315,0.0,0.0,0,0,0,3
1.478052,0.0,0.0,0,0,0,3
-1.33829,0.0,0.0,0,0,0,3
-1.03456,0.0,0.0,0,0,0,3
0.228929,0.0,0.0,0,0,0,3
1.122171,0.0,0.0,0,0,0,3
0.574041,0.0,0.0,0,0,0,3
1.479044,0.0,0.0,0,0,0,3
-2.591163,0.0,0.0,0,0,0,3
-0.718801,0.0,0.0,0,0,0,3
-1.037015,0.0,0.0,0,0,0,3
1.477666,0.0,0.0,0,0,0,3
0.228624,0.0,0.0,0,0,0,3
-1.3376,0.0,0.0,0,0,0,3
-0.717918,0.0,0.0,0,0,0,3
-0.09975,0.0,0.0,0,0,0,3
-1.03456,0.0,0.0,0,0,0,3
-0.716348,0.0,0.0,0,0,0,3
1.121787,0.0,0.0,0,0,0,3
1.849301,0.0,0.0,0,0,0,3
0.574041,0.0,0.0,0,0,0,3
0.228624,0.0,0.0,0,0,0,3
0.228432,0.0,0.0,0,0,0,3
0.573735,0.0,0.0,0,0,0,3
0.573046,0.0,0.0,0,0,0,3
0.574426,0.0,0.0,0,0,0,3
1.478742,0.0,0.0,0,0,0,3
-1.03525,0.0,0.0,0,0,0,3
1.849109,0.0,0.0,0,0,0,3
1.849991,0.0,0.0,0,0,0,3
1.849799,0.0,0.0,0,0,0,3
-1.034754,0.0,0.0,0,0,0,3
0.574922,0.0,0.0,0,0,0,3
-0.101131,0.0,0.0,0,0,0,3
1.849109,0.0,0.0,0,0,0,3
0.571585,0.0,0.0,0,0,0,3
2.237009,0.0,0.0,0,0,0,3
-0.386668,0.0,0.0,0,0,0,3
1.478549,0.0,0.0,0,0,0,3
-0.718111,0.0,0.0,0,0,0,4
0.229123,0.0,0.0,0,0,0,4
1.478357,0.0,0.0,0,0,0,4
-0.720759,0.0,0.0,0,0,0,4
1.477474,0.0,0.0,0,0,0,4
0.228432,0.0,0.0,0,0,0,4
1.848227,0.0,0.0,0,0,0,4
-0.719299,0.0,0.0,0,0,0,4
0.228624,0.0,0.0,0,0,0,4
-1.035746,0.0,0.0,0,0,0,4
0.573351,0.0,0.0,0,0,0,4
-0.102591,0.0,0.0,0,0,0,4
1.848034,0.0,0.0,0,0,0,4
3.106214,0.0,0.0,0,0,0,4
-0.718609,0.0,0.0,0,0,0,4
0.573543,0.0,0.0,0,0,0,4
-0.103089,0.0,0.0,0,0,0,4
1.477666,0.0,0.0,0,0,0,4
0.228047,0.0,0.0,0,0,0,4
0.574041,0.0,0.0,0,0,0,4
-0.718994,0.0,0.0,0,0,0,4
-0.387053,0.0,0.0,0,0,0,4
1.848034,0.0,0.0,0,0,0,4
-0.718994,0.0,0.0,0,0,0,4
0.572661,0.0,0.0,0,0,0,4
0.572084,0.0,0.0,0,0,0,4
0.225974,0.0,0.0,0,0,0,4
-0.718609,0.0,0.0,0,0,0,4
2.330094,0.0,0.0,0,0,0,4
0.229315,0.0,0.0,0,0,0,4
1.477474,0.0,0.0,0,0,0,4
0.229123,0.0,0.0,0,0,0,4
0.228736,0.0,0.0,0,0,0,4
2.331088,0.0,0.0,0,0,0,4
-0.101707,0.0,0.0,0,0,0,4
0.227663,0.0,0.0,0,0,0,4
1.478164,0.0,0.0,0,0,0,4
-1.03456,0.0,0.0,0,0,0,4
-1.037208,0.0,0.0,0,0,0,4
1.121481,0.0,0.0,0,0,0,4
-1.035746,0.0,0.0,0,0,0,4
0.228624,0.0,0.0,0,0,0,4
-0.101515,0.0,0.0,0,0,0,4
0.228047,0.0,0.0,0,0,0,4
-0.101323,0.0,0.0,0,0,0,4
0.574922,0.0,0.0,0,0,0,4
1.476207,0.0,0.0,0,0,0,4
1.848227,0.0,0.0,0,0,0,4
1.848034,0.0,0.0,0,0,0,4
-1.339558,0.0,0.0,0,0,0,4
1.478549,0.0,0.0,0,0,0,4
0.22824,0.0,0.0,0,0,0,4
-0.718609,0.0,0.0,0,0,0,4
0.228624,0.0,0.0,0,0,0,4
0.229315,0.0,0.0,0,0,0,4
-1.03525,0.0,0.0,0,0,0,4
0.572967,0.0,0.0,0,0,0,4
0.573159,0.0,0.0,0,0,0,4
-1.036902,0.0,0.0,0,0,0,4
0.227357,0.0,0.0,0,0,0,4
0.228047,0.0,0.0,0,0,0,4
-0.103665,0.0,0.0,0,0,0,4
0.573543,0.0,0.0,0,0,0,4
0.229508,0.0,0.0,0,0,0,4
0.228432,0.0,0.0,0,0,0,4
1.477858,0.0,0.0,0,0,0,4
1.477666,0.0,0.0,0,0,0,4
-1.035442,0.0,0.0,0,0,0,4
-0.718111,0.0,0.0,0,0,1,0
-0.102591,0.0,0.0,0,0,1,0
1.476207,0.0,0.0,0,0,1,0
-0.719877,0.0,0.0,0,0,1,0
-1.036325,0.0,0.0,0,0,1,0
0.574619,0.0,0.0,0,0,1,0
-0.717533,0.0,0.0,0,0,1,0
-0.719186,0.0,0.0,0,0,1,0
0.573848,0.0,0.0,0,0,1,0
-0.718305,0.0,0.0,0,0,1,0
0.572967,0.0,0.0,0,0,1,0
1.848612,0.0,0.0,0,0,1,0
0.22755,0.0,0.0,0,0,1,0
0.573351,0.0,0.0,0,0,1,0
0.228047,0.0,0.0,0,0,1,0
-1.0374,0.0,0.0,0,0,1,0
1.849109,0.0,0.0,0,0,1,0
-1.036518,0.0,0.0,0,0,1,0
0.229123,0.0,0.0,0,0,1,0
0.22755,0.0,0.0,0,0,1,0
1.122171,0.0,0.0,0,0,1,0
3.109435,0.0,0.0,0,0,1,0
1.477666,0.0,0.0,0,0,1,0
-1.03456,0.0,0.0,0,0,1,0
-0.718111,0.0,0.0,0,0,1,0
0.227164,0.0,0.0,0,0,1,0
-1.037095,0.0,0.0,0,0,1,0
0.572084,0.0,0.0,0,0,1,0
0.571892,0.0,0.0,0,0,1,0
0.227855,0.0,0.0,0,0,1,0
0.572661,0.0,0.0,0,0,1,0
1.478742,0.0,0.0,0,0,1,0
1.478742,0.0,0.0,0,0,1,0
-0.719491,0.0,0.0,0,0,1,0
0.228432,0.0,0.0,0,0,1,0
-1.036518,0.0,0.0,0,0,1,0
-0.717036,0.0,0.0,0,0,1,0
1.849413,0.0,0.0,0,0,1,0
0.227663,0.0,0.0,0,0,1,0
-0.1019,0.0,0.0,0,0,1,0
-1.038282,0.0,0.0,0,0,1,0
1.84842,0.0,0.0,0,0,1,0
0.228432,0.0,0.0,0,0,1,0
-1.340056,0.0,0.0,0,0,1,0
0.228624,0.0,0.0,0,0,1,0
1.848227,0.0,0.0,0,0,1,0
-1.035442,0.0,0.0,0,0,1,0
-0.717422,0.0,0.0,0,0,1,0
0.573351,0.0,0.0,0,0,1,0
0.228929,0.0,0.0,0,0,1,0
0.227357,0.0,0.0,0,0,1,0
0.22824,0.0,0.0,0,0,1,0
1.849301,0.0,0.0,0,0,1,0
0.573543,0.0,0.0,0,0,1,0
-2.027821,0.0,0.0,0,0,1,0
-1.036133,0.0,0.0,0,0,1,0
0.229123,0.0,0.0,0,0,1,0
0.22824,0.0,0.0,0,0,1,0
1.847842,0.0,0.0,0,0,1,0
0.572084,0.0,0.0,0,0,1,0
1.121787,0.0,0.0,0,0,1,0
0.572084,0.0,0.0,0,0,1,0
0.934693,0.0,0.0,0,0,1,0
-0.103665,0.0,0.0,0,0,1,0
-1.341515,0.0,0.0,0,0,1,0
0.22824,0.0,0.0,0,0,1,0
0.22755,0.0,0.0,0,0,1,1
3.522222,0.0,0.0,0,0,1,1
0.57393,0.0,0.0,0,0,1,1
1.121288,0.0,0.0,0,0,1,1
-0.718609,0.0,0.0,0,0,1,1
-1.036518,0.0,0.0,0,0,1,1
-0.717422,0.0,0.0,0,0,1,1
0.22824,0.0,0.0,0,0,1,1
-1.037015,0.0,0.0,0,0,1,1
0.226666,0.0,0.0,0,0,1,1
0.228818,0.0,0.0,0,0,1,1
0.229508,0.0,0.0,0,0,1,1
-1.036325,0.0,0.0,0,0,1,1
0.227357,0.0,0.0,0,0,1,1
-1.035635,0.0,0.0,0,0,1,1
-0.718111,0.0,0.0,0,0,1,1
-0.101515,0.0,0.0,0,0,1,1
-0.100247,0.0,0.0,0,0,1,1
0.573735,0.0,0.0,0,0,1,1
1.478936,0.0,0.0,0,0,1,1
0.575502,0.0,0.0,0,0,1,1
0.230198,0.0,0.0,0,0,1,1
0.575804,0.0,0.0,0,0,1,1
-1.034947,0.0,0.0,0,0,1,1
-0.1019,0.0,0.0,0,0,1,1
0.228736,0.0,0.0,0,0,1,1
-1.036709,0.0,0.0,0,0,1,1
-0.717533,0.0,0.0,0,0,1,1
-2.026745,0.0,0.0,0,0,1,1
1.849494,0.0,0.0,0,0,1,1
-1.035057,0.0,0.0,0,0,1,1
0.229315,0.0,0.0,0,0,1,1
0.934885,0.0,0.0,0,0,1,1
1.849991,0.0,0.0,0,0,1,1
1.477779,0.0,0.0,0,0,1,1
0.574234,0.0,0.0,0,0,1,1
0.573351,0.0,0.0,0,0,1,1
1.476399,0.0,0.0,0,0,1,1
0.573351,0.0,0.0,0,0,1,1
-1.036325,0.0,0.0,0,0,1,1
0.574619,0.0,0.0,0,0,1,1
-0.718801,0.0,0.0,0,0,1,1
-0.101515,0.0,0.0,0,0,1,1
-1.03525,0.0,0.0,0,0,1,1
0.230005,0.0,0.0,0,0,1,1
-1.036133,0.0,0.0,0,0,1,1
-1.036518,0.0,0.0,0,0,1,1
2.238197,0.0,0.0,0,0,1,1
-0.719491,0.0,0.0,0,0,1,1
-1.0374,0.0,0.0,0,0,1,1
-0.103473,0.0,0.0,0,0,1,1
-1.341132,0.0,0.0,0,0,1,1
0.230391,0.0,0.0,0,0,1,1
1.85126,0.0,0.0,0,0,1,1
-1.036133,0.0,0.0,0,0,1,1
0.22824,0.0,0.0,0,0,1,1
-1.034754,0.0,0.0,0,0,1,1
-0.719186,0.0,0.0,0,0,1,1
0.571202,0.0,0.0,0,0,1,1
-1.037592,0.0,0.0,0,0,1,1
0.22824,0.0,0.0,0,0,1,1
0.226474,0.0,0.0,0,0,1,1
1.121674,0.0,0.0,0,0,1,1
0.22824,0.0,0.0,0,0,1,1
0.574426,0.0,0.0,0,0,1,1
0.575007,0.0,0.0,0,0,1,1
-0.101131,0.0,0.0,0,0,1,1
1.848227,0.0,0.0,0,0,1,1
-1.036325,0.0,0.0,0,0,1,2
-1.338869,0.0,0.0,0,0,1,2
0.93381,0.0,0.0,0,0,1,2
1.847345,0.0,0.0,0,0,1,2
-0.719684,0.0,0.0,0,0,1,2
1.476785,0.0,0.0,0,0,1,2
0.228432,0.0,0.0,0,0,1,2
0.230391,0.0,0.0,0,0,1,2
1.123053,0.0,0.0,0,0,1,2
0.574234,0.0,0.0,0,0,1,2
0.573543,0.0,0.0,0,0,1,2
-1.036902,0.0,0.0,0,0,1,2
1.847345,0.0,0.0,0,0,1,2
-0.718801,0.0,0.0,0,0,1,2
-1.035941,0.0,0.0,0,0,1,2
1.315778,0.0,0.0,0,0,1,2
-0.719684,0.0,0.0,0,0,1,2
1.477971,0.0,0.0,0,0,1,2
1.848034,0.0,0.0,0,0,1,2
0.573351,0.0,0.0,0,0,1,2
0.228047,0.0,0.0,0,0,1,2
1.848034,0.0,0.0,0,0,1,2
-1.036133,0.0,0.0,0,0,1,2
1.477666,0.0,0.0,0,0,1,2
-2.025863,0.0,0.0,0,0,1,2
0.93596,0.0,0.0,0,0,1,2
-1.3376,0.0,0.0,0,0,1,2
-0.098869,0.0,0.0,0,0,1,2
0.227855,0.0,0.0,0,0,1,2
-0.101019,0.0,0.0,0,0,1,2
0.227855,0.0,0.0,0,0,1,2
-1.036518,0.0,0.0,0,0,1,2
0.573543,0.0,0.0,0,0,1,2
0.573543,0.0,0.0,0,0,1,2
1.850571,0.0,0.0,0,0,1,2
0.93527,0.0,0.0,0,0,1,2
1.849301,0.0,0.0,0,0,1,2
0.228432,0.0,0.0,0,0,1,2
-1.035442,0.0,0.0,0,0,1,2
3.109241,0.0,0.0,0,0,1,2
-1.035635,0.0,0.0,0,0,1,2
1.848725,0.0,0.0,0,0,1,2
1.849991,0.0,0.0,0,0,1,2
-1.036709,0.0,0.0,0,0,1,2
1.848034,0.0,0.0,0,0,1,2
0.573735,0.0,0.0,0,0,1,2
0.228818,0.0,0.0,0,0,1,2
1.848997,0.0,0.0,0,0,1,2
1.478052,0.0,0.0,0,0,1,2
2.240347,0.0,0.0,0,0,1,2
0.935077,0.0,0.0,0,0,1,2
1.851067,0.0,0.0,0,0,1,2
0.575804,0.0,0.0,0,0,1,2
-2.02644,0.0,0.0,0,0,1,2
-0.718497,0.0,0.0,0,0,1,2
-1.0374,0.0,0.0,0,0,1,2
0.226972,0.0,0.0,0,0,1,2
1.849109,0.0,0.0,0,0,1,2
-1.34094,0.0,0.0,0,0,1,2
1.849494,0.0,0.0,0,0,1,2
-1.33829,0.0,0.0,0,0,1,2
-0.385978,0.0,0.0,0,0,1,2
-1.035635,0.0,0.0,0,0,1,2
-0.385978,0.0,0.0,0,0,1,2
-0.385288,0.0,0.0,0,0,1,2
-0.718801,0.0,0.0,0,0,1,2
-0.718609,0.0,0.0,0,0,1,3
-1.035057,0.0,0.0,0,0,1,3
1.478742,0.0,0.0,0,0,1,3
-0.717726,0.0,0.0,0,0,1,3
-0.101707,0.0,0.0,0,0,1,3
0.572774,0.0,0.0,0,0,1,3
1.122667,0.0,0.0,0,0,1,3
-0.102398,0.0,0.0,0,0,1,3
0.573543,0.0,0.0,0,0,1,3
1.476785,0.0,0.0,0,0,1,3
0.228432,0.0,0.0,0,0,1,3
1.848227,0.0,0.0,0,0,1,3
0.22824,0.0,0.0,0,0,1,3
-0.718609,0.0,0.0,0,0,1,3
3.521838,0.0,0.0,0,0,1,3
-0.718417,0.0,0.0,0,0,1,3
-1.036133,0.0,0.0,0,0,1,3
0.229508,0.0,0.0,0,0,1,3
0.229315,0.0,0.0,0,0,1,3
0.228929,0.0,0.0,0,0,1,3
-0.71723,0.0,0.0,0,0,1,3
-0.718305,0.0,0.0,0,0,1,3
2.237813,0.0,0.0,0,0,1,3
1.849109,0.0,0.0,0,0,1,3
0.572276,0.0,0.0,0,0,1,3
0.226474,0.0,0.0,0,0,1,3
0.571777,0.0,0.0,0,0,1,3
0.230391,0.0,0.0,0,0,1,3
0.231662,0.0,0.0,0,0,1,3
0.229702,0.0,0.0,0,0,1,3
-0.385288,0.0,0.0,0,0,1,3
-0.71723,0.0,0.0,0,0,1,3
0.228047,0.0,0.0,0,0,1,3
-1.035828,0.0,0.0,0,0,1,3
0.227855,0.0,0.0,0,0,1,3
1.121979,0.0,0.0,0,0,1,3
1.848917,0.0,0.0,0,0,1,3
-1.342016,0.0,0.0,0,0,1,3
0.934195,0.0,0.0,0,0,1,3
-1.035941,0.0,0.0,0,0,1,3
0.575309,0.0,0.0,0,0,1,3
0.229315,0.0,0.0,0,0,1,3
1.478164,0.0,0.0,0,0,1,3
1.476399,0.0,0.0,0,0,1,3
0.574922,0.0,0.0,0,0,1,3
0.571202,0.0,0.0,0,0,1,3
0.572084,0.0,0.0,0,0,1,3
-1.036709,0.0,0.0,0,0,1,3
-0.718801,0.0,0.0,0,0,1,3
0.573735,0.0,0.0,0,0,1,3
-1.036133,0.0,0.0,0,0,1,3
-0.717726,0.0,0.0,0,0,1,3
0.230198,0.0,0.0,0,0,1,3
1.850184,0.0,0.0,0,0,1,3
0.935768,0.0,0.0,0,0,1,3
-1.035635,0.0,0.0,0,0,1,3
1.476207,0.0,0.0,0,0,1,3
0.573159,0.0,0.0,0,0,1,3
-0.101707,0.0,0.0,0,0,1,3
-1.340633,0.0,0.0,0,0,1,3
1.121674,0.0,0.0,0,0,1,3
1.848612,0.0,0.0,0,0,1,3
1.84842,0.0,0.0,0,0,1,3
-0.037435,0.0,0.0,0,0,1,3
-1.035057,0.0,0.0,0,0,1,3
1.849109,0.0,0.0,0,0,1,3
1.477971,0.0,0.0,0,0,1,4
1.477779,0.0,0.0,0,0,1,4
0.573159,0.0,0.0,0,0,1,4
0.572276,0.0,0.0,0,0,1,4
0.22755,0.0,0.0,0,0,1,4
-0.719491,0.0,0.0,0,0,1,4
0.573735,0.0,0.0,0,0,1,4
0.57393,0.0,0.0,0,0,1,4
1.479625,0.0,0.0,0,0,1,4
-0.383137,0.0,0.0,0,0,1,4
0.575309,0.0,0.0,0,0,1,4
-1.035635,0.0,0.0,0,0,1,4
0.227357,0.0,0.0,0,0,1,4
-0.387744,0.0,0.0,0,0,1,4
1.848227,0.0,0.0,0,0,1,4
-1.037707,0.0,0.0,0,0,1,4
-2.025669,0.0,0.0,0,0,1,4
0.934693,0.0,0.0,0,0,1,4
1.479044,0.0,0.0,0,0,1,4
2.710232,0.0,0.0,0,0,1,4
1.476591,0.0,0.0,0,0,1,4
0.227855,0.0,0.0,0,0,1,4
0.572661,0.0,0.0,0,0,1,4
-2.31606,0.0,0.0,0,0,1,4
-0.719684,0.0,0.0,0,0,1,4
1.477666,0.0,0.0,0,0,1,4
0.228432,0.0,0.0,0,0,1,4
0.574234,0.0,0.0,0,0,1,4
0.573543,0.0,0.0,0,0,1,4
0.229315,0.0,0.0,0,0,1,4
0.574234,0.0,0.0,0,0,1,4
0.230886,0.0,0.0,0,0,1,4
-0.719877,0.0,0.0,0,0,1,4
0.227663,0.0,0.0,0,0,1,4
1.847842,0.0,0.0,0,0,1,4
0.932928,0.0,0.0,0,0,1,4
0.228047,0.0,0.0,0,0,1,4
0.572661,0.0,0.0,0,0,1,4
0.933504,0.0,0.0,0,0,1,4
1.84842,0.0,0.0,0,0,1,4
1.84842,0.0,0.0,0,0,1,4
0.22824,0.0,0.0,0,0,1,4
-0.718801,0.0,0.0,0,0,1,4
-0.100632,0.0,0.0,0,0,1,4
0.575502,0.0,0.0,0,0,1,4
0.573351,0.0,0.0,0,0,1,4
-0.718305,0.0,0.0,0,0,1,4
-0.719877,0.0,0.0,0,0,1,4
0.227164,0.0,0.0,0,0,1,4
0.572276,0.0,0.0,0,0,1,4
-0.718609,0.0,0.0,0,0,1,4
0.573351,0.0,0.0,0,0,1,4
-2.025863,0.0,0.0,0,0,1,4
0.574426,0.0,0.0,0,0,1,4
0.573351,0.0,0.0,0,0,1,4
-1.034367,0.0,0.0,0,0,1,4
3.109435,0.0,0.0,0,0,1,4
2.238886,0.0,0.0,0,0,1,4
0.573159,0.0,0.0,0,0,1,4
0.573159,0.0,0.0,0,0,1,4
0.572276,0.0,0.0,0,0,1,4
1.849301,0.0,0.0,0,0,1,4
-1.33975,0.0,0.0,0,0,1,4
