x,y,z,temp
-0.02085,-0.303017,-0.083415,38.50647
-0.231029,-0.566913,-0.057943,38.497646
-0.000443,-0.46266,-0.014847,38.521175
-0.459899,0.110627,-0.082013,38.509411
-0.35295,-0.543067,-0.090746,38.497646
-0.222683,-0.521427,-0.072892,38.50647
-0.059537,-0.325472,-0.068924,38.491764
-0.452879,0.171142,0.071596,38.527058
-0.239462,-0.574506,0.018461,38.509411
-0.292738,0.063576,-0.002515,38.500587
-0.00489,-0.204537,-0.021377,38.500587
-0.569044,-0.017521,-0.038696,38.518234
-0.259114,-0.414788,-0.134349,38.512352
-0.27653,0.131759,-0.009552,38.497646
-0.476592,-0.003088,-0.082859,38.544704
-0.167901,-0.42322,-0.071408,38.509411
-0.23856,0.078338,-0.047392,38.497646
-0.483235,-0.504064,-0.02406,38.529999
-0.593553,-0.138767,-0.032064,38.518234
-0.260151,-0.483116,-0.111711,38.535881
-0.353587,0.05656,-0.057302,38.53294
-0.514281,0.118587,0.016584,38.535881
-0.575733,0.028124,-0.084564,38.524117
-0.130021,-0.461489,-0.078539,38.512352
-0.35317,0.102084,-0.041761,38.544704
-0.49149,-0.564703,-0.039818,38.538822
-0.685851,-0.213829,-0.087758,38.544704
-0.07563,-0.378482,-0.054155,38.521175
-0.376269,0.125009,0.003873,38.571175
-0.261576,-0.543902,-0.035426,38.535881
-0.127739,-0.302071,-0.116046,38.553528
-0.385332,0.003646,-0.004526,38.553528
-0.313681,-0.422007,-0.035826,38.529999
-0.405772,-0.497048,-0.114496,38.553528
-0.003323,-0.098253,-0.051487,38.568233
-0.04646,-0.447114,0.015005,38.544704
-0.673881,0.13524,-0.093554,38.574116
-0.245668,-0.506071,-0.05027,38.547646
-0.556871,-0.252961,-0.008936,38.565292
0.000592,-0.417073,-0.068232,38.565292
-0.606254,0.08146,-0.023606,38.565292
-0.0894,-0.325134,-0.153737,38.547646
-0.516593,-0.11664,-0.045842,38.556469
-0.152862,-0.377895,0.021003,38.544704
-0.354074,-0.011714,-0.095931,38.538822
-0.552492,0.050696,-0.084024,38.571175
-0.565584,-0.306065,0.03661,38.538822
-0.197731,-0.324332,-0.025542,38.529999
-0.52915,0.171825,0.039536,38.541763
-0.591721,0.096412,0.083971,38.553528
-0.51048,-0.192665,0.022853,38.582943
0.020588,-0.01497,-0.04299,38.547646
-0.072353,-0.120418,-0.0682,38.574116
-0.53946,-0.06337,0.015259,38.577061
-0.47362,-0.359905,-0.046182,38.547646
-0.027534,-0.211888,-0.067793,38.556469
-0.125815,-0.059303,2.6e-05,38.553528
-0.563332,-0.222454,-0.10083,38.582943
-0.335911,-0.406576,-0.097447,38.574116
-0.010168,-0.014721,-0.028244,38.571175
-0.631549,-0.115669,-0.032665,38.556469
-0.487592,-0.261093,-0.061298,38.580002
-0.26116,-0.498377,-0.019885,38.588825
-0.147083,-0.043775,-0.168812,38.580002
-0.619029,-0.305592,0.020295,38.594707
-0.01928,-0.173992,-0.08278,38.582943
-0.316081,-0.61934,-0.036798,38.606472
-0.405737,0.18603,-0.042349,38.585884
-0.519912,-0.344386,0.014304,38.565292
-0.017455,-0.007038,-0.058982,38.606472
-0.190933,-0.42303,-0.064177,38.577061
-0.339589,-0.011927,-0.003745,38.556469
-0.488077,-0.306625,-0.069181,38.568233
-0.095523,-0.120242,-0.045653,38.597649
-0.069123,-0.416565,0.022385,38.603531
-0.429879,0.072402,-0.066313,38.582943
-0.450955,-0.367712,-0.022816,38.580002
-0.269898,-0.020018,-0.102057,38.588825
-0.059305,-0.295127,-0.053458,38.60059
-0.559799,0.09628,-0.060968,38.594707
-0.352212,-0.482349,-0.090447,38.606472
-0.146265,0.130658,-0.022443,38.580002
-0.484562,0.05001,0.024477,38.591766
-0.284033,-0.513333,-0.051021,38.591766
-0.215897,0.047789,-0.054772,38.606472
-0.427624,-0.360291,-0.052984,38.606472
-0.484335,0.034871,-0.021548,38.612354
-0.245462,-0.50605,-0.073246,38.62706
-0.360271,0.147688,-0.04168,38.621178
-0.428914,-0.443806,-0.022762,38.603531
-0.328202,-0.323251,0.010325,38.609413
-0.329534,0.18534,-0.00263,38.585884
-0.29986,0.124339,0.020617,38.588825
-0.490226,-0.511513,-0.108482,38.609413
-0.561688,-0.025197,-0.015615,38.597649
-0.251635,-0.339066,-0.011299,38.612354
-0.38425,0.064398,-0.042519,38.588825
-0.473625,-0.405388,-0.107673,38.606472
-0.599385,0.00551,-0.039154,38.594707
-0.060898,-0.431735,-0.061789,38.597649
-0.534669,0.240329,-0.105779,38.606472
-0.39039,-0.451689,-0.060378,38.594707
-0.153006,-0.446134,-0.055918,38.612354
-0.399029,0.102485,-0.050276,38.585884
-0.445413,0.110413,0.010173,38.612354
-0.337135,-0.512825,-0.105628,38.591766
-0.090846,-0.370761,-0.054402,38.606472
-0.490972,0.141166,0.009466,38.588825
-0.200865,0.024888,-0.054599,38.591766
-0.223946,-0.012829,-0.093505,38.609413
-0.446658,0.019323,0.025041,38.630001
-0.31525,-0.551032,-0.036462,38.618237
-0.276816,0.018023,-0.132646,38.621178
-0.626115,-0.343372,-0.094911,38.630001
-0.468358,0.072709,-0.044051,38.618237
-0.276374,-0.467915,0.010613,38.62706
-0.267933,0.16969,-0.062831,38.603531
-0.406069,-0.481917,-0.060813,38.609413
-0.558987,0.202488,-0.006835,38.62706
-0.24585,-0.498509,-0.019599,38.632942
-0.345213,0.155112,-0.003065,38.612354
-0.512908,-0.443064,-0.047306,38.638824
-0.652785,-0.001592,-0.070824,38.618237
-0.177492,-0.559796,-0.04159,38.612354
-0.375762,0.155382,-0.011294,38.591766
-0.429948,-0.489392,0.030623,38.606472
-0.183189,-0.438247,-0.094743,38.606472
-0.168519,-0.423281,-0.002482,38.62706
-0.39732,0.254265,-0.034211,38.603531
-0.415704,-0.610918,-0.015641,38.615295
-0.252979,-0.505971,-0.088705,38.615295
-0.145167,-0.43102,-0.0557,38.635883
-0.298963,0.169912,-0.017451,38.644707
-0.376698,-0.596012,-0.07612,38.630001
-0.61437,0.043577,-0.023936,38.638824
-0.214517,-0.445636,-0.026425,38.615295
-0.406411,0.079836,-0.111798,38.632942
-0.366946,-0.451838,-0.113558,38.630001
-0.154,-0.544779,-0.079379,38.641766
-0.420911,0.163434,-0.088696,38.624119
-0.345293,-0.520391,-0.059858,38.612354
-0.169856,0.039826,-0.076928,38.615295
-0.145326,-0.415875,-0.017334,38.630001
-0.398776,0.117671,-0.057859,38.635883
-0.383564,-0.497321,-0.029826,38.644707
-0.146958,0.062364,-0.038096,38.641766
-0.13039,-0.491848,-0.078689,38.644707
-0.383717,0.125095,-0.019245,38.641766
-0.398414,-0.481983,-0.06067,38.647648
-0.207229,0.108468,-0.084963,38.641766
-0.283936,0.101528,-0.078769,38.668236
-0.460436,-0.557341,-0.077502,38.65353
-0.026263,-0.090473,-0.04422,38.671177
-0.146475,0.085154,-0.060959,38.662354
-0.414175,0.132954,-0.027436,38.638824
-0.414269,0.102623,-0.058219,38.644707
-0.35368,-0.512818,0.031937,38.630001
-0.170088,0.009481,-0.092394,38.632942
-0.046216,-0.522895,-0.115561,38.662354
-0.436653,0.178682,-0.019982,38.659412
-0.29872,-0.467656,-0.058741,38.656471
-0.185231,0.062692,-0.03881,38.635883
-0.021891,-0.416828,-0.122268,38.62706
-0.566665,0.19497,-0.014674,38.650589
-0.373859,-0.368313,-0.082656,38.650589
-0.277365,0.017969,-0.071379,38.650589
-0.458952,0.194107,-0.073944,38.65353
-0.438973,-0.686556,-0.085368,38.662354
-0.353152,-0.497604,-0.00628,38.665295
-0.321259,0.208078,-0.040667,38.647648
0.063514,-0.2734,-0.058721,38.647648
-0.520766,0.141511,-0.083005,38.68
-0.285302,-0.612006,-0.043849,38.659412
-0.359738,0.208385,-0.018405,38.638824
0.010992,-0.19703,-0.074663,38.656471
-0.629682,0.020966,-0.054967,38.659412
-0.129602,-0.393223,-0.032253,38.691765
-0.483987,0.080389,0.001651,38.65353
-0.098896,-0.431379,-0.093136,38.668236
-0.045771,-0.424304,-0.030833,38.65353
-0.484266,0.034878,-0.029206,38.638824
-0.34633,-0.588719,-0.03722,38.647648
-0.03752,-0.409149,-0.076566,38.656471
-0.521433,0.103541,-0.060217,38.65353
-0.591643,-0.032449,-0.100466,38.671177
-0.175326,-0.41555,-0.08683,38.674118
-0.437394,0.095223,-0.051026,38.650589
-0.307482,-0.558667,-0.059332,38.656471
-0.307702,0.086484,-0.010347,38.691765
-0.430739,-0.610759,-0.046559,38.665295
-0.531164,-0.055791,-0.045828,38.656471
-0.031111,-0.500305,-0.061555,38.671177
-0.58133,0.225488,-0.045443,38.682941
-0.368487,-0.527797,-0.045007,38.668236
-0.618245,-0.25245,0.00524,38.644707
-0.021214,-0.287892,-0.022074,38.671177
-0.551893,0.088659,-0.099154,38.665295
-0.244402,-0.430139,-0.088188,38.688824
-0.067511,-0.317858,-0.023079,38.65353
-0.575846,0.035693,-0.061552,38.662354
-0.661199,-0.047086,-0.048216,38.685883
-0.175742,-0.461075,-0.102371,38.659412
-0.011273,-0.083056,0.002054,38.668236
-0.547141,-0.093629,-0.023325,38.68
-0.02281,-0.447242,-0.061151,38.682941
-0.513545,0.156563,-0.013862,38.668236
-0.072602,-0.090121,0.000875,38.682941
-0.587605,-0.267871,-0.01724,38.668236
-0.112314,-0.287029,-0.108028,38.677059
-0.575245,0.096397,-0.045936,38.665295
-0.176308,0.1613,-0.045839,38.691765
-0.64919,-0.312864,-0.041581,38.685883
-0.050538,-0.158632,0.008625,38.694706
-0.048469,-0.067459,-0.098144,38.674118
-0.406818,0.125278,-0.004356,38.68
-0.428547,-0.436189,-0.053358,38.688824
-0.055586,0.038787,-0.013521,38.700588
-0.572531,-0.321089,-0.063166,38.674118
-0.360526,0.10976,-0.064842,38.694706
-0.277205,-0.536222,0.010276,38.674118
-0.206625,0.191914,-0.038602,38.691765
-0.543941,-0.465584,-0.032672,38.682941
-0.521663,0.095938,-0.044937,38.682941
-0.153404,-0.529559,-0.125254,38.703529
-0.337212,0.177823,-0.010469,38.694706
-0.407034,-0.527497,-0.015087,38.688824
-0.630261,-0.054897,-0.093633,38.691765
-0.053035,-0.409038,-0.053876,38.715294
-0.459783,0.125799,-0.07428,38.715294
-0.33856,-0.573612,-0.029344,38.697647
0.015513,-0.409663,-0.0143,38.724117
-0.554076,0.005055,0.030627,38.732941
-0.691534,0.044171,0.043563,38.709412
-0.121514,-0.408406,-0.10111,38.724117
-0.589776,-0.457601,-0.033491,38.712353
0.056688,-0.227769,-0.089273,38.697647
-0.59512,-0.24505,-0.001953,38.697647
-0.074062,-0.272199,-0.084265,38.712353
-0.050562,-0.166215,0.000929,38.694706
-0.048,0.038714,-0.00572,38.682941
-0.143368,-0.294391,-0.070344,38.709412
-0.506631,0.073037,-0.044764,38.691765
-0.086257,-0.0216,-0.090975,38.682941
-0.64047,-0.191535,0.005111,38.70647
-0.020691,-0.318162,-0.121782,38.712353
-0.567796,0.096311,-0.022818,38.70647
-0.079078,0.02377,0.024268,38.715294
-0.549174,-0.283344,-0.054893,38.688824
-0.079454,-0.074814,-0.068119,38.724117
-0.585182,-0.062956,-0.008572,38.718235
-0.245682,0.1391,-0.02426,38.70647
-0.543479,-0.427635,-0.032486,38.70647
-0.072169,-0.105239,-0.068125,38.694706
-0.709591,-0.198548,0.019106,38.721176
-0.437188,0.095244,-0.074002,38.70647
-0.467208,-0.428319,-0.000425,38.700588
-0.094297,0.008749,-0.006726,38.688824
-0.595329,-0.267813,-0.009724,38.694706
-0.504584,-0.382418,-0.039206,38.697647
-0.422829,-0.572897,-0.023255,38.694706
-0.285155,0.040762,-0.02546,38.712353
-0.490125,-0.412956,0.014538,38.703529
-0.514468,0.080665,-0.014236,38.712353
-0.190588,-0.400253,-0.071723,38.700588
-0.389668,0.231458,-0.064814,38.694706
-0.41405,-0.542528,-0.107205,38.700588
-0.206039,-0.445619,-0.118183,38.721176
-0.083589,-0.454252,-0.123596,38.703529
-0.537663,0.050517,-0.03013,38.709412
-0.22264,-0.551744,-0.118992,38.691765
-0.632981,-0.244681,-0.048617,38.727058
-0.014116,-0.356238,-0.052901,38.718235
-0.60596,0.043587,-0.108035,38.70647
-0.267519,0.192473,-0.078035,38.732941
-0.528347,0.187066,-0.029315,38.741764
-0.246371,0.11629,0.021578,38.718235
-0.534927,-0.382128,-0.07041,38.721176
-0.069522,0.039055,-0.166974,38.715294
-0.15432,-0.537231,-0.033391,38.712353
-0.504932,-0.427936,-0.062406,38.721176
-0.093793,0.01638,-0.052639,38.715294
-0.618806,-0.366213,-0.087222,38.718235
-0.421668,0.140616,-0.0352,38.73
-0.331204,-0.581288,-0.006263,38.694706
-0.230193,0.108665,-0.085391,38.724117
-0.649424,-0.365951,-0.087792,38.721176
-0.497913,0.171625,-0.028819,38.721176
-0.337407,-0.490111,-0.044249,38.744705
-0.260667,0.177167,-0.009042,38.715294
-0.489455,-0.352246,0.022496,38.724117
-0.476817,0.034792,-0.006089,38.735882
-0.18496,-0.52181,-0.010912,38.747646
-0.382588,0.201013,-0.041846,38.724117
-0.505277,-0.450712,-0.054859,38.738823
-0.221947,-0.483451,-0.103339,38.741764
-0.099701,-0.469362,-0.055031,38.738823
-0.468334,0.080292,-0.036355,38.738823
-0.261254,-0.528709,-0.050668,38.738823
