t1,t2,t3,t4
39.100338,39.561466,39.545567,39.418373
39.100338,39.577354,39.545567,39.418373
39.116241,39.577354,39.545567,39.418373
39.100338,39.577354,39.545567,39.418373
39.100338,39.577354,39.545567,39.418373
39.100338,39.577354,39.545567,39.418373
39.100338,39.577354,39.545567,39.418373
39.100338,39.561466,39.545567,39.418373
39.100338,39.561466,39.545567,39.418373
39.100338,39.561466,39.545567,39.418373
39.100338,39.561466,39.545567,39.402473
39.116241,39.561466,39.545567,39.418373
39.100338,39.561466,39.545567,39.418373
39.100338,39.561466,39.545567,39.418373
39.116241,39.561466,39.529667,39.418373
39.116241,39.561466,39.529667,39.418373
39.100338,39.561466,39.545567,39.418373
39.100338,39.561466,39.529667,39.402473
39.100338,39.561466,39.545567,39.418373
39.116241,39.561466,39.529667,39.402473
39.116241,39.561466,39.529667,39.402473
39.100338,39.561466,39.545567,39.402473
39.100338,39.561466,39.529667,39.402473
39.116241,39.545567,39.545567,39.402473
39.100338,39.545567,39.529667,39.402473
39.116241,39.561466,39.529667,39.402473
39.100338,39.545567,39.545567,39.402473
39.100338,39.545567,39.545567,39.402473
39.116241,39.561466,39.529667,39.402473
39.116241,39.545567,39.529667,39.402473
39.100338,39.545567,39.529667,39.402473
39.116241,39.545567,39.529667,39.402473
39.100338,39.545567,39.529667,39.402473
39.100338,39.545567,39.529667,39.38657
39.116241,39.545567,39.529667,39.418373
39.100338,39.545567,39.529667,39.402473
39.100338,39.545567,39.529667,39.402473
39.116241,39.529667,39.529667,39.402473
39.116241,39.545567,39.529667,39.402473
39.100338,39.529667,39.513767,39.402473
39.116241,39.545567,39.513767,39.402473
39.100338,39.529667,39.529667,39.38657
39.116241,39.529667,39.529667,39.402473
39.116241,39.529667,39.529667,39.38657
39.116241,39.545567,39.529667,39.38657
39.116241,39.545567,39.529667,39.38657
39.116241,39.545567,39.529667,39.402473
39.116241,39.529667,39.513767,39.402473
39.116241,39.545567,39.513767,39.402473
39.116241,39.545567,39.513767,39.402473
39.116241,39.529667,39.529667,39.402473
39.116241,39.529667,39.513767,39.402473
39.116241,39.529667,39.513767,39.38657
39.116241,39.529667,39.513767,39.402473
39.116241,39.529667,39.529667,39.402473
39.116241,39.529667,39.513767,39.402473
39.116241,39.529667,39.513767,39.38657
39.116241,39.529667,39.513767,39.38657
39.116241,39.545567,39.529667,39.402473
39.116241,39.529667,39.513767,39.38657
39.116241,39.529667,39.513767,39.38657
39.116241,39.529667,39.529667,39.402473
39.116241,39.529667,39.529667,39.38657
39.132145,39.529667,39.513767,39.402473
39.116241,39.513767,39.529667,39.402473
39.116241,39.529667,39.529667,39.402473
39.116241,39.529667,39.513767,39.38657
39.116241,39.529667,39.513767,39.38657
39.116241,39.529667,39.513767,39.38657
39.116241,39.529667,39.513767,39.38657
39.116241,39.513767,39.513767,39.38657
39.116241,39.529667,39.529667,39.402473
39.132145,39.529667,39.513767,39.402473
39.132145,39.529667,39.529667,39.38657
39.116241,39.529667,39.513767,39.402473
39.132145,39.529667,39.529667,39.402473
39.116241,39.513767,39.529667,39.402473
39.116241,39.529667,39.529667,39.402473
39.132145,39.529667,39.529667,39.402473
39.132145,39.529667,39.529667,39.402473
39.132145,39.529667,39.513767,39.402473
39.132145,39.529667,39.529667,39.402473
39.132145,39.529667,39.513767,39.402473
39.132145,39.529667,39.513767,39.402473
39.132145,39.529667,39.529667,39.402473
39.132145,39.529667,39.513767,39.402473
